,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Automatic Detection of Freshwater Phytoplankton Specimens in Conventional Microscopy Images,20,22,,"Rivas-Villar David,Rouco Jose,Penedo Manuel G.,Carballeira Rafael,Novo Jorge","Rivas-Villar D,Rouco J,Penedo MG,Carballeira R,Novo J",Rivas-Villar D,10.3390/s20226704,Universidade da Coruna,"Water safety and quality can be compromised by the proliferation of toxin-producing phytoplankton species, requiring continuous monitoring of water sources. This analysis involves the identification and counting of these species which requires broad experience and knowledge. The automatization of these tasks is highly desirable as it would release the experts from tedious work, eliminate subjective factors, and improve repeatability. Thus, in this preliminary work, we propose to advance towards an automatic methodology for phytoplankton analysis in digital images of water samples acquired using regular microscopes. In particular, we propose a novel and fully automatic method to detect and segment the existent phytoplankton specimens in these images using classical computer vision algorithms. The proposed method is able to correctly detect sparse colonies as single phytoplankton candidates, thanks to a novel fusion algorithm, and is able to differentiate phytoplankton specimens from other image objects in the microscope samples (like minerals, bubbles or detritus) using a machine learning based approach that exploits texture and colour features. Our preliminary experiments demonstrate that the proposed method provides satisfactory and accurate results.","microscope images,phytoplankton detection,colony merging,gabor filters,bag of visual words",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Chemistry,Engineering,Instruments & Instrumentation",,3.735,"IMAGING,FLOW-CYTOMETRY,CLASSIFICATION,IDENTIFICATION,PRESERVATION,SYSTEM",SENSORS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7700267,
2,Diagnosis of Defective Rotor Bars in Induction Motors,12,11,,"Lee Chun-Yao,Huang Kuan-Yu,Jen Lai-Yu,Zhuo Guang-Lin","Lee CY,Huang KY,Jen LY,Zhuo GL",Lee CY,10.3390/sym12111753,Chung Yuan Christian University,"This paper proposes a diagnosis method, combining signal analysis and classification models, to the rotor defect problems of motors. Two manufacture technologies, nonmagnetic high-temperature resistant ceramic adhesive and electrical discharge machining (EDM), are applied to make testing samples, including blowhole and perforation defects of rotor bars in this study. The typical multiresolution analysis (MRA) model is used to analyze acquired source current signals of motors. The features are extracted from the signals of each column of MRA-matrix, including maximum, mean, standard deviation, root-mean-square, and summation. The typical back-propagation neural network (BPNN) model is used to diagnose the rotor bar defects of motors, and then the various signal-to-noise ratio (SNR) of white Gaussian noise (WGN), 30, 25, and 20 dB, are added to the signals to verify the robustness of the proposed method. The results show the availability of the proposed method to diagnose the rotor bar defects of motors.","rotor bar diagnosis,induction motors,MRA,back-propagation neural network,features selection",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND",Science & Technology - Other Topics,,2.612,"HILBERT,TRANSFORM,WAVELET,TRANSFORM,ONLINE,DIAGNOSIS,FAULT-DETECTION,DECOMPOSITION,ALGORITHM,VIBRATION",SYMMETRY-BASEL,https://www.mdpi.com/2073-8994/12/11/1753/pdf,
3,A Machine Learning-Assisted Numerical Predictor for Compressive Strength of Geopolymer Concrete Based on Experimental Data and Sensitivity Analysis,10,21,,"An Thao Huynh,Quang Dang Nguyen,Qui Lieu Xuan,Magee Bryan,Chung TaeChoong,Kiet Tuan Tran,Khoa Tan Nguyen","Huynh AT,Nguyen QD,Xuan QL,Magee B,Chung T,Tran KT,Nguyen KT",Nguyen KT,10.3390/app10217726,Duy Tan University,"Geopolymer concrete offers a favourable alternative to conventional Portland concrete due to its reduced embodied carbon dioxide (CO2) content. Engineering properties of geopolymer concrete, such as compressive strength, are commonly characterised based on experimental practices requiring large volumes of raw materials, time for sample preparation, and costly equipment. To help address this inefficiency, this study proposes machine learning-assisted numerical methods to predict compressive strength of fly ash-based geopolymer (FAGP) concrete. Methods assessed included artificial neural network (ANN), deep neural network (DNN), and deep residual network (ResNet), based on experimentally collected data. Performance of the proposed approaches were evaluated using various statistical measures including R-squared (R-2), root mean square error (RMSE), and mean absolute percentage error (MAPE). Sensitivity analysis was carried out to identify effects of the following six input variables on the compressive strength of FAGP concrete: sodium hydroxide/sodium silicate ratio, fly ash/aggregate ratio, alkali activator/fly ash ratio, concentration of sodium hydroxide, curing time, and temperature. Fly ash/aggregate ratio was found to significantly affect compressive strength of FAGP concrete. Results obtained indicate that the proposed approaches offer reliable methods for FAGP design and optimisation. Of note was ResNet, which demonstrated the highest R-2 and lowest RMSE and MAPE values.","geopolymer concrete,artificial neural network,machine learning,deep neural network,ResNet,compressive strength,fly ash",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Chemistry,Engineering,Materials Science,Physics",,2.736,"ASH,BASED,GEOPOLYMER,FLY-ASH,NEURAL-NETWORK",APPLIED SCIENCES-BASEL,https://www.mdpi.com/2076-3417/10/21/7726/pdf,
4,A Novel Hybrid Machine Learning Classification for the Detection of Bruxism Patients Using Physiological Signals,10,21,,"Bin Heyat Md Belal,Akhtar Faijan,Khan Asif,Noor Alam,Benjdira Bilel,Qamar Yumna,Abbas Syed Jafar,Lai Dakun","Bin Heyat MB,Akhtar F,Khan A,Noor A,Benjdira B,Qamar Y,Abbas SJ,Lai DK",Lai DK,10.3390/app10217410,University of Electronic Science & Technology of China,"Featured Application
1. The hybrid machine learning (HML) classifier can easily classify the subjects (healthy and bruxism), sleep stages (w and REM), and both with high accuracy. 2. The proposed system automatically detects the bruxism sleep disorder and sleep stages. 3. Single C4-A1 channel of the EEG signal found to be more accurate than ECG and EMG channels.
Bruxism is a sleep disorder in which the patient clinches and gnashes their teeth. Bruxism detection using traditional methods is time-consuming, cumbersome, and expensive. Therefore, an automatic tool to detect this disorder will alleviate the doctor workload and give valuable help to patients. In this paper, we targeted this goal and designed an automatic method to detect bruxism from the physiological signals using a novel hybrid classifier. We began with data collection. Then, we performed the analysis of the physiological signals and the estimation of the power spectral density. After that, we designed the novel hybrid classifier to enable the detection of bruxism based on these data. The classification of the subjects into ""healthy"" or ""bruxism"" from the electroencephalogram channel (C4-A1) obtained a maximum specificity of 92% and an accuracy of 94%. Besides, the classification of the sleep stages such as the wake (w) stage and rapid eye movement (REM) stage from the electrocardiogram channel (ECG1-ECG2) obtained a maximum specificity of 86% and an accuracy of 95%. The combined bruxism classification and the sleep stages classification from the electroencephalogram channel (C4-P4) obtained a maximum specificity of 90% and an accuracy of 97%. The results show that more accurate bruxism detection is achieved by exploiting the electroencephalogram signal (C4-P4). The present work can be applied for home monitoring systems for bruxism detection.","machine learning,hybrid classifier,sleep disorder,dental disorder,EEG,ECG,EMG",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Chemistry,Engineering,Materials Science,Physics",,2.736,"FAST,FOURIER-TRANSFORM,SLEEP,DISORDER,RESEARCH,RESOURCE,TOOTH,WEAR,EEG,SIGNAL,DESIGN,VALIDATION,ALGORITHM,PHYSIONET,SYSTEM",APPLIED SCIENCES-BASEL,https://www.mdpi.com/2076-3417/10/21/7410/pdf,
5,Coronary Artery Disease Detection by Machine Learning with Coronary Bifurcation Features,10,21,,"Chen Xueping,Fu Yi,Lin Jiangguo,Ji Yanru,Fang Ying,Wu Jianhua","Chen XP,Fu Y,Lin JG,Ji YR,Fang Y,Wu JH",Wu JH,10.3390/app10217656,South China University of Technology,"Background: Early accurate detection of coronary artery disease (CAD) is one of the most important medical research areas. Researchers are motivated to utilize machine learning techniques for quick and accurate detection of CAD. Methods: To obtain the high quality of features used for machine learning, we here extracted the coronary bifurcation features from the coronary computed tomography angiography (CCTA) images by using the morphometric method. The machine learning classifier algorithms, such as logistic regression (LR), decision tree (DT), linear discriminant analysis (LDA), k-nearest neighbors (k-NN), artificial neural network (ANN), and support vector machine (SVM) were applied for estimating the performance by using the measured features. Results: The results showed that in comparison with other machine learning methods, the polynomial-SVM with the use of the grid search optimization method had the best performance for the detection of CAD and had yielded the classification accuracy of 100.00%. Among six examined coronary bifurcation features, the exponent of vessel diameter (n) and the area expansion ratio (AER) were two key features in the detection of CAD. Conclusions: This study could aid the clinicians to detect CAD accurately, which may probably provide an alternative method for the non-invasive diagnosis in clinical.","coronary artery disease,coronary bifurcations,machine learning,morphological features,classification performance",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Chemistry,Engineering,Materials Science,Physics",,2.736,"HEART-DISEASE,CLASSIFICATION,DIAGNOSIS,UPDATE",APPLIED SCIENCES-BASEL,https://www.mdpi.com/2076-3417/10/21/7656/pdf,
6,Gaussian Mixture Models for Detecting Sleep Apnea Events Using Single Oronasal Airflow Record,10,21,,"ElMoaqet Hisham,Kim Jungyoon,Tilbury Dawn,Ramachandran Satya Krishna,Ryalat Mutaz,Chu Chao-Hsien","ElMoaqet H,Kim J,Tilbury D,Ramachandran SK,Ryalat M,Chu CH",ElMoaqet H,10.3390/app10217889,German-Jordanian University,"Sleep apnea is a common sleep-related disorder that significantly affects the population. It is characterized by repeated breathing interruption during sleep. Such events can induce hypoxia, which is a risk factor for multiple cardiovascular and cerebrovascular diseases. Polysomnography, the gold standard, is expensive, inaccessible, uncomfortable and an expert technician is needed to score sleep-related events. To address these limitations, many previous studies have proposed and implemented automatic scoring processes based on fewer sensors and machine learning classification algorithms. However, alternative device technologies developed for both home and hospital still have limited diagnostic accuracy for detecting apnea events even though many of the previous investigational algorithms are based on multiple physiological channel inputs. In this paper, we propose a new probabilistic algorithm based on (only) oronasal respiration signal for automated detection of apnea events during sleep. The proposed model leverages AASM recommendations for characterizing apnea events with respect to dynamic changes in the local respiratory airflow baseline. Unlike classical threshold-based classification models, we use a Gaussian mixture probability model for detecting sleep apnea based on the posterior probabilities of the respective events. Our results show significant improvement in the ability to detect sleep apnea events compared to a rule-based classifier that uses the same classification features and also compared to two previously published studies for automated apnea detection using the same respiratory flow signal. We use 96 sleep patients with different apnea severity levels as reflected by their Apnea-Hypopnea Index (AHI) levels. The performance was not only analyzed over obstructive sleep apnea (OSA) but also over other types of sleep apnea events including central and mixed sleep apnea (CSA, MSA). Also the performance was comprehensively analyzed and evaluated over patients with varying disease severity conditions, where it achieved an overall performance of TPR=88.5%, TNR=82.5%, and AUC=86.7%. The proposed approach contributes a new probabilistic framework for detecting sleep apnea events using a single airflow record with an improved capability to generalize over different apnea severity conditions","sleep apnea,airflow signal,Gaussian Mixture Models (GMM)",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Chemistry,Engineering,Materials Science,Physics",,2.736,"HYPOPNEA,SYNDROME,AUTOMATIC,DETECTION,CHANNEL,ELECTROCARDIOGRAM,PATHOPHYSIOLOGY,CLASSIFICATION,PREDICTIONS,DIAGNOSIS,ACCURACY",APPLIED SCIENCES-BASEL,https://www.mdpi.com/2076-3417/10/21/7889/pdf,
7,Deep-Learning-Based Computer-Aided Systems for Breast Cancer Imaging: A Critical Review,10,22,,"Jimenez-Gaona Yuliana,Jose Rodriguez-Alvarez Maria,Lakshminarayanan Vasudevan","Jimenez-Gaona Y,Rodriguez-Alvarez MJ,Lakshminarayanan V",Jimenez-Gaona Y,10.3390/app10228298,Universidad Tecnica Particular de Loja,"This paper provides a critical review of the literature on deep learning applications in breast tumor diagnosis using ultrasound and mammography images. It also summarizes recent advances in computer-aided diagnosis/detection (CAD) systems, which make use of new deep learning methods to automatically recognize breast images and improve the accuracy of diagnoses made by radiologists. This review is based upon published literature in the past decade (January 2010-January 2020), where we obtained around 250 research articles, and after an eligibility process, 59 articles were presented in more detail. The main findings in the classification process revealed that new DL-CAD methods are useful and effective screening tools for breast cancer, thus reducing the need for manual feature extraction. The breast tumor research community can utilize this survey as a basis for their current and future studies.","breast cancer,computer-aided diagnosis,convolutional neural networks,deep learning,mammography,ultrasound",Review,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Chemistry,Engineering,Materials Science,Physics",,2.736,"CONVOLUTIONAL,NEURAL-NETWORKS,ADAPTIVE,HISTOGRAM,EQUALIZATION,SCREENING,MAMMOGRAPHY,DIGITAL,MAMMOGRAPHY,ULTRASOUND,CLASSIFICATION,SEGMENTATION,DIAGNOSIS,PERFORMANCE,MICROCALCIFICATIONS",APPLIED SCIENCES-BASEL,https://www.mdpi.com/2076-3417/10/22/8298/pdf,
8,Expert System for Mandibular Condyle Detection and Osteoarthritis Classification in Panoramic Imaging Using R-CNN and CNN,10,21,,"Kim Donghyun,Choi Eunhye,Jeong Ho Gul,Chang Joonho,Youm Sekyoung","Kim D,Choi E,Jeong HG,Chang J,Youm S",Youm S,10.3390/app10217464,Dongguk University,"Temporomandibular joint osteoarthritis (TMJ OA) is a degenerative condition of the TMJ led by a pathological tissue response of the joint under mechanical loading. It is characterized by the progressive destruction of the internal surfaces of the joint, which can result in debilitating pain and joint noise. Panoramic imaging can be used as a basic screening tool with thorough clinical examination in diagnosing TMJ OA. This paper proposes an algorithm that can extract the condylar region and determine its abnormality by using convolutional neural networks (CNNs) and Faster region-based CNNs (R-CNNs). Panoramic images are collected retrospectively and 1000 images are classified into three categories-normal, abnormal, and unreadable-by a dentist or orofacial pain specialist. Labels indicating whether the condyle is detected and its location enabled more clearly recognizable panoramic images. The uneven proportion of normal to abnormal data is adjusted by duplicating and rotating the images. An R-CNN model and a Visual Geometry Group-16 (VGG16) model are used for learning and condyle discrimination, respectively. To prevent overfitting, the images are rotated +/- 10 degrees and shifted by 10%. The average precision of condyle detection using an R-CNN at intersection over union (IoU) >0.5 is 99.4% (right side) and 100% (left side). The sensitivity, specificity, and accuracy of the TMJ OA classification algorithm using a CNN are 0.54, 0.94, and 0.84, respectively. The findings demonstrate that classifying panoramic images through CNNs is possible. It is expected that artificial intelligence will be more actively applied to analyze panoramic X-ray images in the future.","medical information expert systems,neural networks,osteoarthritis,panoramic radiography,temporomandibular joint",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Chemistry,Engineering,Materials Science,Physics",,2.736,,APPLIED SCIENCES-BASEL,https://www.mdpi.com/2076-3417/10/21/7464/pdf,
9,Maximum Marginal Approach on EEG Signal Preprocessing for Emotion Detection,10,21,,"Li Gen,Jung Jason J.","Li G,Jung JJ",Jung JJ,10.3390/app10217677,Chung Ang University,"Emotion detection is an important research issue in electroencephalogram (EEG). Signal preprocessing and feature selection are parts of feature engineering, which determines the performance of emotion detection and reduces the training time of the deep learning models. To select the efficient features for emotion detection, we propose a maximum marginal approach on EEG signal preprocessing. The approach selects the least similar segments between two EEG signals as features that can represent the difference between EEG signals caused by emotions. The method defines a signal similarity described as the distance between two EEG signals to find the features. The frequency domain of EEG is calculated by using a wavelet transform that exploits a wavelet to calculate EEG components in a different frequency. We have conducted experiments by using the selected feature from real EEG data recorded from 10 college students. The experimental results show that the proposed approach performs better than other feature selection methods by 17.9% on average in terms of accuracy. The maximum marginal approach-based models achieve better performance than the models without feature selection by 21% on average in terms of accuracy.","signal preprocessing,signal similarity,emotion detection",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Chemistry,Engineering,Materials Science,Physics",,2.736,RECOGNITION,APPLIED SCIENCES-BASEL,https://www.mdpi.com/2076-3417/10/21/7677/pdf,
10,A Systematic Overview of Recent Methods for Non-Contact Chronic Wound Analysis,10,21,,"Marijanovic Domagoj,Filko Damir","Marijanovic D,Filko D",Filko D,10.3390/app10217613,University of JJ Strossmayer Osijek,"Chronic wounds or wounds that are not healing properly are a worldwide health problem that affect the global economy and population. Alongside with aging of the population, increasing obesity and diabetes patients, we can assume that costs of chronic wound healing will be even higher. Wound assessment should be fast and accurate in order to reduce the possible complications, and therefore shorten the wound healing process. Contact methods often used by medical experts have drawbacks that are easily overcome by non-contact methods like image analysis, where wound analysis is fully or partially automated. Two major tasks in wound analysis on images are segmentation of the wound from the healthy skin and background, and classification of the most important wound tissues like granulation, fibrin, and necrosis. These tasks are necessary for further assessment like wound measurement or healing evaluation based on tissue representation. Researchers use various methods and algorithms for image wound analysis with the aim to outperform accuracy rates and show the robustness of the proposed methods. Recently, neural networks and deep learning algorithms have driven considerable performance improvement across various fields, which has a led to a significant rise of research papers in the field of wound analysis as well. The aim of this paper is to provide an overview of recent methods for non-contact wound analysis which could be used for developing an end-to-end solution for a fully automated wound analysis system which would incorporate all stages from data acquisition, to segmentation and classification, ending with measurement and healing evaluation.","chronic wounds,imaging,wound segmentation,tissue classification,3D reconstruction,wound measurement,healing evaluation",Review,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Chemistry,Engineering,Materials Science,Physics",,2.736,"IMAGE-ANALYSIS,HAND-HELD,SEGMENTATION,CLASSIFICATION,FRAMEWORK,DESIGN,MAVIS,SKIN,RGB",APPLIED SCIENCES-BASEL,https://www.mdpi.com/2076-3417/10/21/7613/pdf,
