,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Leverage electron properties to predict phonon properties via transfer learning for semiconductors,6,45,,"Liu Zeyu,Jiang Meng,Luo Tengfei","Liu ZY,Jiang M,Luo TF",Luo TF,10.1126/sciadv.abd1356,University of Notre Dame,"Electron properties are usually easier to obtain than phonon properties. The ability to leverage electron properties to help predict phonon properties can thus greatly benefit materials by design for applications like thermoelectrics and electronics. Here, we demonstrate the ability of using transfer learning (TL), where knowledge learned from training machine learning models on electronic bandgaps of 1245 semiconductors is transferred to improve the models, trained using only 124 data, for predicting various phonon properties (phonon bandgap, group velocity, and heat capacity). Compared to directly trained models, TL reduces the mean absolute errors of prediction by 65, 14, and 54% respectively, for the three phonon properties. The TL models are further validated using several semiconductors outside of the 1245 database. Results also indicate that TL can leverage not-so-accurate proxy properties, as long as they encode composition-property relation, to improve models for target properties, a notable feature to materials informatics in general.","HIGH THERMAL-CONDUCTIVITY,ABSORPTION,STATES,GAN",Article,"AMER ASSOC ADVANCEMENT SCIENCE, 1200 NEW YORK AVE, NW, WASHINGTON, DC 20005 USA",Science & Technology - Other Topics,,16.45,"HIGH,THERMAL-CONDUCTIVITY,ABSORPTION,STATES,GAN",SCIENCE ADVANCES,https://advances.sciencemag.org/content/advances/6/45/eabd1356.full.pdf,
2,Characterization of Blood Pressure and Heart Rate Oscillations of POTS Patients via Uniform Phase Empirical Mode Decomposition,67,11,3016-3025,"Geddes Justen,Mehlsen Jesper,Olufsen Mette S.","Geddes J,Mehlsen J,Olufsen MS",Olufsen MS,10.1109/TBME.2020.2974095,University of North Carolina,"Objective: Postural Orthostatic Tachycardia Syndrome (POTS) is associated with the onset of tachycardia upon postural change. The current diagnosis involves the measurement of heart rate (HR) and blood pressure (BP) during head-up tilt (HUT) or active standing test. A positive diagnosis is made if HR changes with more than 30 bpm (40 bpm in patients aged 12-19 years), ignoring all of the BP and most of the HR signals. This study examines 0.1 Hz oscillations in systolic arterial blood pressure (SBP) and HR signals providing additional metrics characterizing the dynamics of the baroreflex. Methods: We analyze data from 28 control subjects and 28 POTS patients who underwent HUT. We extract beat-to-beat HR and SBP during a 10 min interval including 5 minutes of baseline and 5 minutes of HUT. We employ Uniform Phase Empirical Mode Decomposition (UPEMD) to extract 0.1 Hz stationary modes from both signals and use random forest machine learning and k-means clustering to analyze the outcomes. Results show that the amplitude of the 0.1 Hz oscillations is higher in POTS patients and that the phase response between the two signals is shorter (p < 0.005). Conclusion: POTS is associated with an increase in the amplitude of SBP and HR 0.1 Hz oscillation and shortening of the phase between the two signals. Significance: The 0.1 Hz phase response and oscillation amplitude metrics provide new markers that can improve POTS diagnostic augmenting the existing diagnosis protocol only analyzing the change in HR.","Heart rate,Oscillators,Baroreflex,Blood pressure,Empirical mode decomposition,Measurement,Aging,Empirical mode decomposition (EMD),head-up tilt (HUT),postural orthostatic tachycardia syndrome (POTS),uniform phase empirical mode decomposition (UPEMD),clustering",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA",Engineering,,5.337,"ORTHOSTATIC,TACHYCARDIA,SYNDROME,RATE-VARIABILITY,BAROREFLEX,DIAGNOSIS,COMMON",IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,http://arxiv.org/pdf/1910.10332,
3,Ultrasound-Based Phenotyping of Lateral Ventricles to Predict Hydrocephalus Outcome in Premature Neonates,67,11,3026-3034,"Tabrizi Pooneh R.,Mansoor Awais,Obeid Rawad,Cerrolaza Juan J.,Perez Daniel A.,Zember Jonathan,Penn Anna,Linguraru Marius George","Tabrizi PR,Mansoor A,Obeid R,Cerrolaza JJ,Perez DA,Zember J,Penn A,Linguraru MG",Tabrizi PR,10.1109/TBME.2020.2974650,Children's National Health System,"Objective: Prediction of post-hemorrhagic hydrocephalus (PHH) outcome-i.e., whether it requires intervention or not-in premature neonates using cranial ultrasound (CUS) images is challenging. In this paper, we present a novel fully-automatic method to perform phenotyping of the brain lateral ventricles and predict PHH outcome from CUS. Methods: Our method consists of two parts: ventricle quantification followed by prediction of PHH outcome. First, cranial bounding box and brain interhemispheric fissure are detected to determine the anatomical position of ventricles and correct the cranium rotation. Then, lateral ventricles are extracted using a new deep learning-based method by incorporating the convolutional neural network into a probabilistic atlas-based weighted loss function and an image-specific adaption. PHH outcome is predicted using a support vector machine classifier trained using ventricular morphological phenotypes and clinical information. Results: Experiments demonstrated that our method achieves accurate ventricle segmentation results with an average Dice similarity coefficient of 0.86, as well as very good PHH outcome prediction with accuracy of 0.91. Conclusion: Automatic CUS-based ventricular phenotyping in premature newborns could objectively and accurately predict the progression to severe PHH. Significance: Early prediction of severe PHH development in premature newborns could potentially advance criteria for diagnosis and offer an opportunity for early interventions to improve outcome.","Pediatrics,Image segmentation,Cranial,Two dimensional displays,Ultrasonic imaging,Three-dimensional displays,Cranium,Convolutional neural network,hydrocephalus,lateral ventricles,prediction,premature neonates,segmentation,ultrasound",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA",Engineering,,5.337,"POSTHEMORRHAGIC,HYDROCEPHALUS,INTRAVENTRICULAR,HEMORRHAGE,NOVA-SCOTIA,SEGMENTATION,INFANTS,IMAGES",IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,,
4,Soft Nanomembrane Sensors and Flexible Hybrid Bioelectronics for Wireless Quantification of Blepharospasm,67,11,3094-3100,"Mahmood Musa,Kwon Shinjae,Berkmen Gamze Kilic,Kim Yun-Soung,Scorr Laura,Jinnah H. A.,Yeo Woon-Hong","Mahmood M,Kwon S,Berkmen GK,Kim YS,Scorr L,Jinnah HA,Yeo WH",Yeo WH,10.1109/TBME.2020.2975773,University System of Georgia,"Blepharospasm (BL) is characterized by involuntary closures of the eyelids due to spasms of the orbicularis oculi muscle. The gold standard for clinical evaluation of BL involves visual inspection for manual rating scales. This approach is highly subjective and error prone. Unfortunately, there are currently no simple quantitative systems for accurate and objective diagnostics of BL. Here, we introduce a soft, flexible hybrid bioelectronic system that offers highly conformal, gentle lamination on the skin, while enabling wireless, quantitative detection of electrophysiological signals. Computational and experimental studies of soft materials and flexible mechanics provide a set of key fundamental design factors for a low-profile bioelectronic system. The nanomembrane soft electrodes, mounted around the eyes, are capable of accurately measuring clinical symptoms, including the frequency of blinking, the duration of eye closures during spasms, as well as combinations of blinking and spasms. The use of a deep-learning, convolutional neural network, with the bioelectronics offers objective, real-time classification of key pathological features in BL. The wearable bioelectronics outperform the conventional manual clinical rating, as shown by a pilot study with 13 patients. In vivo demonstration of the bioelectronics with these patients indicates the device as an easy-to-use solution for objective quantification of BL.","Electrodes,Muscles,Wireless communication,Wireless sensor networks,Skin,Information filters,Soft bioelectronics,stretchable electrodes,flexible hybrid electronics,blepharospasm,electrophysiology,quantitative diagnostics",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA",Engineering,,5.337,"OPTIMIZED,DESIGNS,CERVICAL,DYSTONIA,BOTULINUM,TOXIN,ELECTRONICS",IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,,
5,Novel Deep Learning Network Analysis of Electrical Stimulation Mapping-Driven Diffusion MRI Tractography to Improve Preoperative Evaluation of Pediatric Epilepsy,67,11,3151-3162,"Lee Min-Hee,O'Hara Nolan,Sonoda Masaki,Kuroda Naoto,Juhasz Csaba,Asano Eishi,Dong Ming,Jeong Jeong-Won","Lee MH,O'Hara N,Sonoda M,Kuroda N,Juhasz C,Asano E,Dong M,Jeong JW",Jeong JW,10.1109/TBME.2020.2977531,Wayne State University,"Objective: To investigate the clinical utility of deep convolutional neural network (DCNN) tract classification as a new imaging tool in the preoperative evaluation of children with focal epilepsy (FE). Methods: A DCNN tract classification deeply learned spatial trajectories of DWI white matter pathways linking electrical stimulation mapping (ESM) findings from 89 children with FE, and then automatically identified white matter pathways associated with eloquent functions (i.e., primary motor, language, and vision). Clinical utility was examined by 1) measuring the nearest distance between DCNN-determined pathways and ESM, 2) evaluating the effectiveness of DCNN-determined pathways to optimize surgical margins via Kalman filter analysis, and 3) evaluating how accurately changes in DCNN-determined language pathway volume can predict changes in language ability via canonical correlation analysis. Results: DCNN tract classification outperformed other existing methods, achieving an excellent accuracy of 98% while non-invasively detecting eloquent areas within the spatial resolution of ESM (i.e., 1 cm). The Kalman filter analysis found that the preservation of brain areas within a surgical margin determined by DCNN tract classification predicted lack of postoperative deficit with a high accuracy of 92%. Postoperative change of DCNN-determined language pathway volume showed a significant correlation with postoperative changes in language ability (R = 0.7, p < 0.001). Conclusion: Our findings demonstrate that postoperative functional deficits substantially differ according to the extent of resected white matter, and that DCNN tract classification may offer key translational information by identifying these pathways in pediatric epilepsy surgery. Significance: DCNN tract classification may be an effective tool to improve surgical outcome of children with FE.","Surgery,Epilepsy,Pediatrics,White matter,Task analysis,Visualization,Machine learning,Deep convolutional neural network,diffusion tractography,eloquent function,electrical stimulation mapping,epilepsy",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA",Engineering,,5.337,"DISTORTION,CORRECTION,IMAGING,TRACTOGRAPHY,FUNCTIONAL,MRI,LANGUAGE,CHILDREN,MOVEMENT,SEIZURES,SURGERY,SEGMENTATION,CONNECTIVITY",IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,,
6,Classification of stroke using neural networks in electrical impedance tomography,36,11,,"Agnelli J. P.,Col A.,Lassas M.,Murthy R.,Santacesaria M.,Siltanen S.","Agnelli JP,Col A,Lassas M,Murthy R,Santacesaria M,Siltanen S",Murthy R,10.1088/1361-6420/abbdcd,University of Helsinki,"Electrical impedance tomography (EIT) is an emerging non-invasive medical imaging modality. It is based on feeding electrical currents into the patient, measuring the resulting voltages at the skin, and recovering the internal conductivity distribution. The mathematical task of EIT image reconstruction is a nonlinear and ill-posed inverse problem. Therefore any EIT image reconstruction method needs to be regularized, typically resulting in blurred images. One promising application is stroke-EIT, or classification of stroke into either ischemic or hemorrhagic. Ischemic stroke involves a blood clot, preventing blood flow to a part of the brain causing a low-conductivity region. Hemorrhagic stroke means bleeding in the brain causing a high-conductivity region. In both cases the symptoms are identical, so a cost-effective and portable classification device is needed. Typical EIT images are not optimal for stroke-EIT because of blurriness. This paper explores the possibilities of machine learning in improving the classification results. Two paradigms are compared: (a) learning from the EIT data, that is Dirichlet-to-Neumann maps and (b) extracting robust features from data and learning from them. The features of choice are virtual hybrid edge detection (VHED) functions (Greenleaf et al 2018 Anal. PDE 11) that have a geometric interpretation and whose computation from EIT data does not involve calculating a full image of the conductivity. We report the measures of accuracy, sensitivity and specificity of the networks trained with EIT data and VHED functions separately. Computational evidence based on simulated noisy EIT data suggests that the regularized grey-box paradigm (b) leads to significantly better classification results than the black-box paradigm (a).","inverse problems,EIT,neural networks,VHED function,classification",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Mathematics,Physics",,2.618,"D-BAR,METHOD,INVERSE,PROBLEMS,UNIQUENESS,BRAIN",INVERSE PROBLEMS,https://helda.helsinki.fi/bitstream/10138/335615/1/Agnelli_2020_Inverse_Problems_36_115008.pdf,
7,Controllable analog resistive switching and synaptic characteristics in ZrO2/ZTO bilayer memristive device for neuromorphic systems,529,,,"Ismail Muhammad,Abbas Haider,Choi Changhwan,Kim Sungjun","Ismail M,Abbas H,Choi C,Kim S",Choi C,10.1016/j.apsusc.2020.147107,Hanyang University,"The development of artificial synaptic devices is a crucial step for the realization of efficient bio-inspired neuromorphic computing systems. In this work, the bilayer ZrO2/ZTO-based electronic synaptic devices were fabricated for better emulation of the brain's functions for neuromorphic computing. The ZrO2/ZTO switching layer is used to achieve stable and continuous switching for the emulation of the synaptic functions. The growth and rupture of conducting filament can be efficiently controlled by modulating the SET-compliance current (CC, 1 mA to 10 mA with 0.5 mA increment) and the RESET-voltage (1.0 V to 2.0 V, with 0.025 V increment) during the SET- and RESET-process, respectively. The incremental switching characteristics were exploited with proper pulse stimulations to emulate essential synaptic functions. Various pulse measurements were carried out to mimic some of the basic synaptic functions including long-term potentiation (LTP), long-term depression (LTD), spike-rate-dependent plasticity (SRDP), paired-pulse facilitation (PPF), and post-tetanic potentiation (PTP). Finally, the spike-timing-dependent plasticity (STDP) learning behavior was successfully emulated, which demonstrates the feasibility of ZrO2/ZTO-based electronic synaptic device for neuromorphic applications.","Multiple states,Neuromorphic computing,Biological synapse,ZrO2/ZTO memristor,Resistive switching",Article,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Chemistry,Materials Science,Physics",,5.905,"PLASTICITY,SYNAPSES,HIPPOCAMPUS,MEMORY,RRAM,LTP",APPLIED SURFACE SCIENCE,,
8,Actor-critic learning for optimal building energy management with phase change materials,188,,,"Rahimpour Zahra,Verbic Gregor,Chapman Archie C.","Rahimpour Z,Verbic G,Chapman AC",Rahimpour Z,10.1016/j.epsr.2020.106543,University of Sydney,"Energy management in buildings using phase change materials (PCM) to improve thermal performance is challenging due to the nonlinear thermal capacity of the PCM. To address this problem, this paper adopts a model-free actor-critic on-policy reinforcement learning method based on deep deterministic policy gradient (DDPG). The proposed approach overcomes the major weakness of model-based approaches, such as approximate dynamic programming (ADP), which require an explicit thermal model of the building under control. This requirement makes a plug-and-play implementation of the energy management algorithm in an existing smart meter difficult due to the wide variety of building design and construction types. To overcome this difficulty, we use a DDPG algorithm that can learn policies in continuous action spaces without access to the full dynamics of the building. We demonstrate the competitive performance of DDPG by benchmarking it against an ADP-based approach with access to the full thermal dynamics of the building.","Actor-critic,Approximate dynamic programming,Deep deterministic policy gradient,Home energy management,Phase change materials",Article,"ELSEVIER SCIENCE SA, PO BOX 564, 1001 LAUSANNE, SWITZERLAND",Engineering,,3.499,,ELECTRIC POWER SYSTEMS RESEARCH,,
9,Active Contour-Based Method for Finger-Vein Image Segmentation,69,11,8656-8665,"Zhang Jianfeng,Lu Zhiying,Li Min","Zhang JF,Lu ZY,Li M",Lu ZY,10.1109/TIM.2020.2995485,Tianjin University,"Suffering from uneven illumination and variation of finger position, it is still a tough challenge to effectively distinguish the vein networks and nonvenous regions in a finger-vein image. Methods based on active contour have achieved an excellent result in medical image segmentation, despite facing several challenges such as vulnerable to the initial contour and prone to local minimum. In this article, we propose a novel method which is effective for finger-vein image segmentation based on active contour. Since venous and nonvenous areas in captured finger-vein images are hard to distinguish, we design a dehazing algorithm and an edge fitting term to improve the segmentation procedure. Moreover, we employ the kernel fuzzy C-means (KFCM) algorithm to conduct the initialization, which is able to solve the problem that the active contour-based methods are susceptible to initial contours. The experimental results show that compared with latest methods, the proposed method achieves a better performance in segmenting finger-vein images and is able to improve the recognition accuracy of finger-vein identification system.","Image segmentation,Veins,Active contours,Mathematical model,Machine learning,Atmospheric modeling,Biomedical imaging,Active contour,finger-vein,haze removal,image segmentation,kernel fuzzy C-means (KFCM)",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Engineering,Instruments & Instrumentation",,3.953,"FEATURE-EXTRACTION,RECOGNITION",IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,,
10,Transfer Dictionary Learning Method for Cross-Domain Multimode Process Monitoring and Fault Isolation,69,11,8713-8724,"Huang Keke,Wen Haofei,Zhou Can,Yang Chunhua,Gui Weihua","Huang KK,Wen HF,Zhou C,Yang CH,Gui WH",Zhou C,10.1109/TIM.2020.2998875,Central South University,"Data-driven methods have shown its great latent capacity in the field of industrial process monitoring. However, the existing methods usually achieve good results under the assumption that the offline learning data and the online monitoring data are drawn from the same distribution. Unfortunately, in the industrial system, the assumption is often violated due to the harsh operating environment. Especially, with the increasing complexity and scale of industrial production, the supervisory control and data acquisition (SCADA) data of the industrial production process often collected from different machines, seasons, or operating modes. In addition, due to the cost of manual data labeling and real-time requirement of process monitoring, the offline learning data, which was used to build the model, often have abundant source-domain data and insufficient target-domain data. Consequently, these methods have bad performance on the online monitoring data collected from the target domain. In order to make full use of the knowledge from the abundant source-domain data, a transfer dictionary learning method is proposed to address the cross-domain problem in this article. The proposed method can learn an initial dictionary from the abundant source-domain data, and then, the final dictionary is updated by incorporating the feature of insufficient target-domain data in a smooth subspace interpolation way. The effectiveness of the proposed method is evaluated through a numerical simulation case, a continuous stirred tank heater (CSTH) case, and a wind turbine system case, from which we can see the proposed method has a better performance compared with some state-of-the-art methods.","Machine learning,Data models,Dictionaries,Hidden Markov models,Interpolation,Cross domain,process monitoring,sparse coding,subspace interpolation,transfer learning",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Engineering,Instruments & Instrumentation",,3.953,"SPARSE,REPRESENTATION,K-SVD,SELECTION,CLASSIFICATION,DIAGNOSIS,MACHINE,MODEL",IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,,
