,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Machine-learning assisted laser powder bed fusion process optimization for AlSi10Mg: New microstructure description indices and fracture mechanisms,201,,316-328,"Liu Qian,Wu Hongkun,Paul Moses J.,He Peidong,Peng Zhongxiao,Gludovatz Bernd,Kruzic Jamie J.,Wang Chun H.,Li Xiaopeng","Liu Q,Wu HK,Paul MJ,He PD,Peng ZX,Gludovatz B,Kruzic JJ,Wang CH,Li XP",Li XP,10.1016/j.actamat.2020.10.010,University of New South Wales Sydney,"In this study, a machine-learning approach based on Gaussian process regression was developed to identify the optimized processing window for laser powder bed fusion (LPBF). Using this method, we found a new and much larger optimized LPBF processing window than was known before for manufacturing fully dense AlSi10Mg samples (i.e., relative density >= 99%). The newly determined optimized processing parameters (e.g., laser power and scan speed) made it possible to achieve previously unattainable combinations of high strength and ductility. The results showed that although the AlSi10Mg specimens exhibited similar Al-Si eutectic microstructures (e.g., cell structures in fine and coarse grains), they displayed large difference in their mechanical properties including hardness (118 137 HV 10), ultimate tensile strength (297 389 MPa), elongation to failure (6.3 10.3%), and fracture toughness (9.9 12.7 kJ/m(2)). The underlying reason was attributed to the subtle microstructural differences that were further revealed using two newly defined morphology indices (i.e., dimensional-scale index Id and shape index Is) based on several key microstructural features obtained from scanning electron microscopy images. It was found that in addition to grain structure, the sub-grain cell size and cell boundary morphology of the LPBF fabricated AlSi10Mg also strongly affected the mechanical properties of the material. The method established in this study can be readily applied to the LPBF process optimization and mechanical properties manipulation of other widely used metals and alloys or newly designed materials. (C) 2020 Acta Materialia Inc. Published by Elsevier Ltd. All rights reserved.","Additive manufacturing,Laser powder bed fusion (LPBF),Gaussian process regression (GPR),Aluminum alloy,Mechanical properties",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Materials Science,Metallurgy & Metallurgical Engineering",,9.277,"HEAT-TREATMENT,MELTED,ALSI10MG,MELTING,MICROSTRUCTURE,MANUFACTURED,ALSI10MG,ALUMINUM-ALLOYS,PARTS,BEHAVIOR,STRENGTH,PARAMETERS,REGRESSION",ACTA MATERIALIA,,
2,Three artificial intelligence data challenges based on CT and MRI,101,12,783-788,"Lassau N.,Bousaid I.,Chouzenoux E.,Lamarque J. P.,Charmettant B.,Azoulay M.,Cotton F.,Khalil A.,Lucidarme O.,Pigneur F.","Lassau N,Bousaid I,Chouzenoux E,Lamarque JP,Charmettant B,Azoulay M,Cotton F,Khalil A,Lucidarme O,Pigneur F",Lassau N,10.1016/j.diii.2020.03.006,CEA,"Purpose: The second edition of the artificial intelligence (AI) data challenge was organized by the French Society of Radiology with the aim to: (i), work on relevant public health issues; (ii), build large, multicentre, high quality databases; and (iii), include three-dimensional (3D) information and prognostic questions.
Materials and methods: Relevant clinical questions were proposed by French subspecialty colleges of radiology. Their feasibility was assessed by experts in the field of AI. A dedicated platform was set up for inclusion centers to safely upload their anonymized examinations in compliance with general data protection regulation. The quality of the database was checked by experts weekly with annotations performed by radiologists. Multidisciplinary teams competed between September 11th and October 13th 2019.
Results: Three questions were selected using different imaging and evaluation modalities, including: pulmonary nodule detection and classification from 3D computed tomography (CT), prediction of expanded disability status scale in multiple sclerosis using 3D magnetic resonance imaging (MRI) and segmentation of muscular surface for sarcopenia estimation from two-dimensional CT. A total of 4347 examinations were gathered of which only 6% were excluded. Three independent databases from 24 individual centers were created. A total of 143 participants were split into 20 multidisciplinary teams.
Conclusion: Three data challenges with over 1200 general data protection regulation compliant CT or MRI examinations each were organized. Future challenges should be made with more complex situations combining histopathological or genetic information to resemble real life situations faced by radiologists in routine practice. (C) 2020 Societe francaise de radiologie. Published by Elsevier Masson SAS. All rights reserved.","Artificial intelligence (AI),Machine learning,Deep learning,Magnetic resonance imaging (MRI),Computed tomography (CT)",Article,"ELSEVIER MASSON, CORP OFF, 65 CAMILLE DESMOULINS CS50083 ISSY-LES-MOULINEAUX, 92442 PARIS, FRANCE","Radiology, Nuclear Medicine & Medical Imaging",,3.206,SEGMENTATION,DIAGNOSTIC AND INTERVENTIONAL IMAGING,https://hal.archives-ouvertes.fr/hal-02921345/file/DIII_pdf_merged.pdf,
3,Artificial intelligence to predict clinical disability in patients with multiple sclerosis using FLAIR MRI,101,12,795-802,"Roca P.,Attye A.,Colas L.,Tucholka A.,Rubini P.,Cackowski S.,Ding J.,Budzik J. -F.,Renard F.,Doyle S.","Roca P,Attye A,Colas L,Tucholka A,Rubini P,Cackowski S,Ding J,Budzik JF,Renard F,Doyle S",Roca P,10.1016/j.diii.2020.05.009,"Pixyl, Res & Dev Lab, F-38000 Grenoble, France.","Purpose: The purpose of this study was to create an algorithm that combines multiple machine-learning techniques to predict the expanded disability status scale (EDSS) score of patients with multiple sclerosis at two years solely based on age, sex and fluid attenuated inversion recovery (FLAIR) MRI data.
Materials and methods: Our algorithm combined several complementary predictors: a pure deep learning predictor based on a convolutional neural network (CNN) that learns from the images, as well as classical machine-learning predictors based on random forest regressors and manifold learning trained using the location of lesion load with respect to white matter tracts. The aggregation of the predictors was done through a weighted average taking into account prediction errors for different EDSS ranges. The training dataset consisted of 971 multiple sclerosis patients from the ""Observatoire francais de la sclerose en plaques"" (OFSEP) cohort with initial FLAIR MRI and corresponding EDSS score at two years. A test dataset (475 subjects) was provided without an EDSS score. Ten percent of the training dataset was used for validation.
Results: Our algorithm predicted EDSS score in patients with multiple sclerosis and achieved a MSE = 2.2 with the validation dataset and a MSE = 3 (mean EDSS error = 1.7) with the test dataset.
Conclusion: Our method predicts two-year clinical disability in patients with multiple sclerosis with a mean EDSS score error of 1.7, using FLAIR sequence and basic patient demographics. This supports the use of our model to predict EDSS score progression. These promising results should be further validated on an external validation cohort. (C) 2020 Societe francaise de radiologie. Published by Elsevier Masson SAS. All rights reserved.","Artificial intelligence,Machine learning,Multiple sclerosis,Disability prediction,Magnetic resonance imaging (MRI)",Article,"ELSEVIER MASSON, CORP OFF, 65 CAMILLE DESMOULINS CS50083 ISSY-LES-MOULINEAUX, 92442 PARIS, FRANCE","Radiology, Nuclear Medicine & Medical Imaging",,3.206,COST,DIAGNOSTIC AND INTERVENTIONAL IMAGING,,
4,Artificial intelligence solution to classify pulmonary nodules on CT,101,12,803-810,"Blanc D.,Racine V.,Khalil A.,Deloche M.,Broyelle J. -A.,Hammouamri I.,Sinitambirivoutin E.,Fiammante M.,Verdier E.,Besson T.","Blanc D,Racine V,Khalil A,Deloche M,Broyelle JA,Hammouamri I,Sinitambirivoutin E,Fiammante M,Verdier E,Besson T",Brehant J,10.1016/j.diii.2020.10.004,UNICANCER,"Purpose : The purpose of this study was to create an algorithm to detect and classify pulmonary nodules in two categories based on their volume greater than 100 mm(3) or not, using machine learning and deep learning techniques.
Materials and method : The dataset used to train the model was provided by the organization team of the SFR (French Radiological Society) Data Challenge 2019. An asynchronous and parallel 3-stages pipeline was developed to process all the data (a data ""pre-processing"" stage; a ""nodule detection"" stage; a ""classifier"" stage). Lung segmentation was achieved using 3D U-NET algorithm; nodule detection was done using 3D Retina-UNET and classifier stage with a support vector machine algorithm on selected features. Performances were assessed using area under receiver operating characteristics curve (AUROC).
Results : The pipeline showed good performance for pathological nodule detection and patient diagnosis. With the preparation dataset, an AUROC of 0.9058 (95% confidence interval [CI]: 0.8746-0.9362) was obtained, 87% yielding accuracy (95% CI: 84.83%-91.03%) for the ""nodule detection"" stage, corresponding to 86% specificity (95% CI: 82%-92%) and 89% sensitivity (95% CI: 84.83%-91.03%).
Conclusion : A fully functional pipeline using 3D U-NET, 3D Retina-UNET and classifier stage with a support vector machine algorithm was developed, resulting in high capabilities for pulmonary nodule classification. (C) 2020 The Author(s). Published by Elsevier Masson SAS on behalf of Societe francaise de radiologie.","Lung cancer,Pulmonary nodule,Support vector machine,Deep learning,Machine learning",Article,"ELSEVIER MASSON, CORP OFF, 65 CAMILLE DESMOULINS CS50083 ISSY-LES-MOULINEAUX, 92442 PARIS, FRANCE","Radiology, Nuclear Medicine & Medical Imaging",,3.206,"LUNG-CANCER,IMAGES",DIAGNOSTIC AND INTERVENTIONAL IMAGING,https://doi.org/10.1016/j.diii.2020.10.004,
5,Machine Learning Predicts Lymph Node Metastasis in Early-Stage Oral Tongue Squamous Cell Carcinoma,78,12,2208-2218,"Shan Jie,Jiang Rui,Chen Xin,Zhong Yi,Zhang Wei,Xie Lizhe,Cheng Jie,Jiang Hongbing","Shan J,Jiang R,Chen X,Zhong Y,Zhang W,Xie LZ,Cheng J,Jiang HB",Jiang HB,10.1016/j.joms.2020.06.015,Nanjing Medical University,"Purpose: Early-stage oral tongue squamous cell cancer (OTSCC) has a rate of metastasis to the cervical lymph nodes of 20 to 50%. This study aimed to build and validate 4 machine learning (ML) models to predict the occurrence of lymph node metastasis before and after surgery for early-stage (cT1N0 to cT2N0) OTSCC.
Materials and Methods: We designed a retrospective cross-sectional study and reviewed the clinical and pathologic records of patients with early-stage OTSCC. The sample was composed of 2 groups with different node status (positive or negative) and was randomly split into training (70%) and testing (30%) sets. Four common ML algorithms-logistic regression, random forest, support vector machine, and naive Bayes-were used to predict pathologic nodal metastasis of early-stage OTSCC. The area under the receiver operating characteristic curve (AUC), sensitivity, and specificity were used to assess the performance of these models and conventional methods including depth of invasion (DOI), neutrophil-tolymphocyte ratio (NLR), and tumor budding.
Results: A total of 145 patients (56 with positive and 89 with negative lymph nodes) were included in this study. The performance of ML models was significantly superior to that of conventional prediction methods. The random forest model performed best (AUC, 0.786; sensitivity, 85%; specificity, 75%) and exceeded the performance of NLR (AUC, 0.539; sensitivity, 53.6%; specificity, 53.9%; P = .003). When DOI, worst pattern of invasion, lymphocytic host response, and tumor budding were added to model analysis according to patients' postoperative pathologic records, the support vector machine model performed best (AUC, 0.956; sensitivity, 100%; specificity, 87.5%) and was superior to univariate assessment of tumor budding (AUC, 0.830; sensitivity, 80.9%; specificity, 87.5%, P = .002), DOI (AUC, 0.613; sensitivity, 91.1%; specificity, 31.5%; P < .001), and NLR.
Conclusions: ML shows a better performance in predicting lymph node metastasis of early-stage OTSCC than conventional prediction methods of DOI, NLR, or tumor budding. (C) 2020 American Association of Oral and Maxillofacial Surgeons","DELAYED NECK METASTASIS,FUZZY INFERENCE,WORST PATTERN,CANCER,INVASION,DEPTH,CLASSIFICATION,METAANALYSIS,RECURRENCE,CAVITY",Article,"W B SAUNDERS CO-ELSEVIER INC, 1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, PA 19103-2899 USA","Dentistry, Oral Surgery & Medicine",,2.256,"DELAYED,NECK,METASTASIS,FUZZY,INFERENCE,WORST,PATTERN,CANCER,INVASION,DEPTH,CLASSIFICATION,METAANALYSIS,RECURRENCE,CAVITY",JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY,,
6,An Anatomic Predisposition to Mandibular Angle Fractures,78,12,,"Seeley-Hacker Brett L.,Holmgren Eric P.,Harper Christopher W.,Lauer Caroline S.,Van Citters Douglas W.","Seeley-Hacker BL,Holmgren EP,Harper CW,Lauer CS,Van Citters DW",Holmgren EP,10.1016/j.joms.2020.05.042,"Lebanon Dartmouth Hitchcock Med Ctr, Dept Maxillofacial Surg, One Med Ctr Dr, Hanover, NH 03756 USA.","Purpose: To investigate a predisposition to mandibular angle fractures, a retrospective study was performed in which fractured mandibles were compared with healthy mandibles with no history of fracture. Other investigations of angle fracture risk have exclusively studied patients with existing fractures. In addition, the risk has not been comprehensively explained in conjunction with the specific features of mandibular anatomy. We sought to characterize any anatomic variations between the jaws that had fractured and those that had never fractured.
Materials and Methods: Healthy mandibles with no history of fracture were physically measured at the William M. Bass Skeletal Collection at the University of Tennessee, Knoxville and compared with fractured mandibles from computed tomography (CT) scans at the Dartmouth Hitchcock Medical Center. A total of 52 healthy mandibles and 44 CT scans were evaluated. MATLAB machine learning algorithms (MathWorks, Natick, MA) were used to compare the study populations and isolate those anatomic features that differed between healthy and fractured mandibles.
Results: Machine learning classifiers were able to differentiate between male and female jaws, with the condylion-gnathion distance the most distinguishing feature. The 6 most common anatomic features that differed between healthy and fractured mandibles were the 1) retromolar space, 2) perimeter of the crosssection just proximal to the second molar, 3) breadth of the ramal cross-section, 4) thickness of the oblique ridge, 5) transgonial angle, and 6) location of the ipsilateral mental foramen. The presence of third molars was also related to fracture risk, with third molars present in 72.7% of the fractured mandibles versus 26.9% of unfractured mandibles. Of the fractured mandibles with third molars present, 87.5% had the fracture running directly through the tooth or its socket.
Conclusions: The results from the present study have provided evidence that anatomic differences exist between mandibles that sustain angle fractures and those that do not. Although much of the morphology was found to be interdependent, the fracture risk could be accurately predicted using 6 anatomic features. Understanding these mandibular variations and identifying patients vulnerable to mandibular fracture could provide clinicians with additional objective information. Furthermore, using the methods demonstrated in our study, future research could focus on developing an algorithm that includes these unique anatomic features in the hope of assisting surgeons in providing tailored treatment for mandibular angle fractures according to patient-specific morphology. (C) 2020 American Association of Oral and Maxillofacial Surgeons","3RD MOLARS,GONIAL ANGLE,RISK",Article,"W B SAUNDERS CO-ELSEVIER INC, 1600 JOHN F KENNEDY BOULEVARD, STE 1800, PHILADELPHIA, PA 19103-2899 USA","Dentistry, Oral Surgery & Medicine",,2.256,"3RD,MOLARS,GONIAL,ANGLE,RISK",JOURNAL OF ORAL AND MAXILLOFACIAL SURGERY,,
7,Smart objects in daily life: Tackling the rise of new life forms in a semiotic perspective,,236,141-166,"Finocchi Riccardo,Perri Antonio,Peverini Paolo","Finocchi R,Perri A,Peverini P",Peverini P,10.1515/sem-2019-0020,Luiss Guido Carli University,"Our everyday life is increasingly permeated with digital objects that carry out smart and complex functions. The latest (but certainly not final) advancement of smart digital applications - is to be identified the creation of a field, at once conceptual and material, of things denominated smart objects (henceforth SOs). This technological evolution is so pervasive that it is referred to as smartification. Smart objects have some distinctive features including in particular varying degrees of agency, autonomy and authority. There is no doubt that the SO category is extremely broad, various and intrinsically fuzzy, it is evident that the phenomenon is by no means easy to define: which objects are really smart and which are not? But above all: what do we mean in semiolinguistic, and not psychological nor merely phenomenological terms, when we attribute the qualifier smart to an artifact? What is clear is that a new, or at least different (and controversial) relationship is developing between objects and subjects, or rather between human beings and objects inhabiting the spaces of social action: that is, a new system of objects, to cite Baudrillard (1968), or a new ""society of objects"" (see Landowski and Marrone 2002). In this paper we will focus on a type of smart physical device designed to interact with its users in the domestic sphere, assisting them in a variety of tasks - such as for example Amazon Echo, capable of connecting to Alexa, an intelligent personal assistant based on machine learning, or the more recent Google Assistant. Our semiotic-oriented - or, more precisely, potentially socio-semiotic/ethno-semiotic - analysis will deal with these issues theoretically by concentrating on the problem of identity, which is anthropologically, but also and above all philosophically, sensitive. We shall look at the impact of technological devices on the perceptive/cognitive systems of human beings, starting with a reflection on the practices of interaction, signification and interpretation that also involve digital objects with a possible impact on everyday life.","smart objects,forms of life,intentionality,agentivity,assemblage",Article,"WALTER DE GRUYTER GMBH, GENTHINER STRASSE 13, D-10785 BERLIN, GERMANY","Arts & Humanities - Other Topics,Social Sciences - Other Topics",,0.34,"INTERNET,THINGS",SEMIOTICA,,
8,A Machine Learning Approach to Model Interdependencies between Dynamic Response and Crack Propagation,20,23,,"Fleet Thomas,Kamei Khangamlung,He Feiyang,Khan Muhammad A.,Khan Kamran A.,Starr Andrew","Fleet T,Kamei K,He FY,Khan MA,Khan KA,Starr A",Khan MA,10.3390/s20236847,Cranfield University,"Accurate damage detection in engineering structures is a critical part of structural health monitoring. A variety of non-destructive inspection methods has been employed to detect the presence and severity of the damage. In this research, machine learning (ML) algorithms are used to assess the dynamic response of the system. It can predict the damage severity, damage location, and fundamental behaviour of the system. Fatigue damage data of aluminium and ABS under coupled mechanical loads at different temperatures are used to train the model. The model shows that natural frequency and temperature appear to be the most important predictive features for aluminium. It appears to be dominated by natural frequency and tip amplitude for ABS. The results also show that the position of the crack along the specimen appears to be of little importance for either material, allowing simultaneous prediction of location and damage severity.","machine learning,thermomechanical fatigue,fatigue crack growth,damage detection",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Chemistry,Engineering,Instruments & Instrumentation",,3.735,,SENSORS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7730809,
11,Latent Dirichlet allocation based generative adversarial networks,132,,461-476,"Pan Lili,Cheng Shen,Liu Jian,Tang Peijun,Wang Bowen,Ren Yazhou,Xu Zenglin","Pan LL,Cheng S,Liu J,Tang PJ,Wang BW,Ren YZ,Xu ZL",Xu ZL,10.1016/j.neunet.2020.08.012,Harbin Institute of Technology,"Generative adversarial networks have been extensively studied in recent years and powered a wide range of applications, ranging from image generation, image-to-image translation, to text-to-image generation, and visual recognition. These methods typically model the mapping from latent space to image with single or multiple generators. However, they have obvious drawbacks: (i) ignoring the multi-modal structure of images, and (ii) lacking model interpretability. Importantly, the existing methods mostly assume one or more generators can cover all image modes even if we do not know the structure of data. Thus, mode dropping and collapse often take place along with GANs training. Despite the importance of exploring the data structure in generation, it has been almost unexplored. In this work, aiming at generating multi-modal images and interpreting model explicitly, we explore the theory on how to integrate GANs with data structure prior, and propose latent Dirichlet allocation based generative adversarial networks (LDAGAN). This framework is extended to combine with a variety of state-of-the-art single-generator GANs and achieves improved performance. Extensive experiments on synthetic and real datasets demonstrate the efficacy of LDAGAN for multi-modal image generation. An implementation of LDAGAN is available at https://github.com/Sumching/LDAGAN. (c) 2020 Published by Elsevier Ltd.","Multi-modal structure prior,Model interpretability,Generative adversarial networks (GANs),Latent Dirichlet allocation (LDA)",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Computer Science,Neurosciences & Neurology",,9.171,,NEURAL NETWORKS,,
12,The Impact of 4IR Digital Technologies and Circular Thinking on the United Nations Sustainable Development Goals,12,23,,"Hoosain Mohamed Sameer,Paul Babu Sena,Ramakrishna Seeram","Hoosain MS,Paul BS,Ramakrishna S",Hoosain MS,10.3390/su122310143,University of Johannesburg,"As we stand at the cusp of the fourth industrial revolution, digital technologies such as artificial intelligence, machine learning, the Internet of Things, Big Data, Blockchain, Robotics, 3D technologies, and many more have become the means and solutions to many of the world's problems. Most recently, these technologies have assisted in the global fight of the COVID-19 pandemic and other societal problems. Together with these innovative techniques, the concept of circular economy and its relevant tools such as life cycle costing, life cycle impact assessment, materials passports, and circularity measurements have been implemented in a number of sectors in different countries for the transition from a linear ""take, make, and dispose"" model towards a more circular model, which has shown positive results for the environment and economy. In this article, with the help of implementation, prototyping, and case studies, we explore how these technological advancements and innovative techniques are used in different sectors such as information and communications technology, the built environment, mining and manufacturing, education, healthcare, the public sectors, and others to provide an opportunity to understand and resolve the agreed upon framework in 2015 by 193 countries, that is, the 17 United Nations Sustainable Development Goals.","digital technologies,Industry 4,0,circular economy,circular economy tools,new paradigms for the future",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Science & Technology - Other Topics,Environmental Sciences & Ecology",,3.473,,SUSTAINABILITY,https://www.mdpi.com/2071-1050/12/23/10143/pdf,
