,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,"Behavior assessment, regression analysis and support vector machine (SVM) modeling of waste tire rubberized concrete",273,,,"Jalal Mostafa,Arabali Poura,Grasley Zachary,Bullard Jeffrey W.,Jalal Hamid","Jalal M,Arabali P,Grasley Z,Bullard JW,Jalal H",Jalal M,10.1016/j.jclepro.2020.122960,Texas A&M University System,"An experimental study was undertaken to assess the properties of rubberized concrete made by recycled tire rubber. Mechanical tests were carried out and the ultrasonic technique was also used to measure the acoustic properties of the rubberized concrete, such as wave velocity, and the relationships between the mechanical properties and pulse velocity for different mixtures were investigated. Then, based on the experimental data, a thorough strength modeling was performed using regression analysis and support vector machine (SVM) technique. To develop the predictive models for strength behavior of the recycled rubber concrete, a comprehensive regression analyses including ANOVA, t-test and F-test were conducted, and the significance of the influencing variables was determined. Then, several regression models by incorporating different combinations of the variables were developed and compared. Finally, the SVM method as a machine-learning technique was utilized to develop several models by using different kernel functions, optimization algorithms, and hyperparameters optimization to predict the compressive strength of the recycled rubber concrete. The results obtained were compared with those of regression models and it was found that SVM outperforms all the regression models assessed in this study. (c) 2020 Elsevier Ltd. All rights reserved.","Waste tire rubberized concrete,Compressive strength,Regression analysis,ANOVA,Machine learning,Support-vector machine (SVM)",Article,"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Science & Technology - Other Topics,Engineering,Environmental Sciences & Ecology",,9.444,"COMPRESSIVE,STRENGTH,PREDICTION,FREE-VIBRATION,ANALYSIS,SILICA,FUME,HARDENED,PROPERTIES,NATURAL,ZEOLITE,CEMENT,CONCRETE,ANNULAR,PLATES,TYRE-RUBBER,OPTIMIZATION,PERFORMANCE",JOURNAL OF CLEANER PRODUCTION,,
2,A hybrid intelligent system for designing optimal proportions of recycled aggregate concrete,273,,,"Zhang Junfei,Huang Yimiao,Aslani Farhad,Ma Guowei,Nener Brett","Zhang JF,Huang YM,Aslani F,Ma GW,Nener B",Huang YM,10.1016/j.jclepro.2020.122922,University of Western Australia,"The replacement of natural coarse aggregate (NCA) with recycled coarse aggregate (RCA) in concrete mixtures offers various advantages, including conservation of natural resources, reduction of CO2 emissions, and cost reduction. However, multiple related variables and objectives (e.g., mechanical, economic, and environmental objectives) need to be considered when optimizing mixtures of recycled aggregate concrete (RAC). This cannot be achieved through traditional laboratory- or statistics-based methods. This study proposes a hybrid intelligent system based on artificial intelligence (AI) and metaheuristic algorithms for designing optimal mixtures of RAC. To verify the proposed model, a data set containing 344 different RAC mixtures was collected from previous literature. A semi-supervised cotraining algorithm using two k-nearest neighbor (kNN) regressors with different distance metrics is developed to label the unlabeled data in the collected dataset. Different AI models are incorporated into the system for modeling the relationship between RAC strength and its influencing variables. A multi-objective optimization (MOO) model based on AI algorithms and on a multi-objective firefly algorithm is used to search for optimal mixtures of RAC. The results show that kNN-based semi-supervised cotraining can effectively exploit unlabeled data to improve the regression estimates. In the test set, A Random Forest and Backpropagation Neural Network achieve the best prediction accuracy for predicting, respectively, uniaxial compressive strength and splitting tensile strength of RAC, indicated by the highest correlation coefficients (0.9064 and 0.8387, respectively) and lowest root-mean-square errors (6.639 MPa and 0.5119 MPa, respectively). The Pareto fronts of the multi-objective mixture optimization problem are successfully obtained by the MOO model. The proposed system can also be used to optimize mixture proportions of other cementitious materials in civil engineering. (C) 2020 Elsevier Ltd. All rights reserved.","Recycled aggregate concrete,Mechanical properties,Artificial intelligence,Firefly algorithm,Concrete mixture optimization",Article,"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Science & Technology - Other Topics,Engineering,Environmental Sciences & Ecology",,9.444,"UNCONFINED,COMPRESSIVE,STRENGTH,MECHANICAL-PROPERTIES,MIX,DESIGN,REGRESSION,CONSTRUCTION,PREDICTION,MODULUS,WASTE,MODEL",JOURNAL OF CLEANER PRODUCTION,,
3,Machine learning exploration of the critical factors for CO2 adsorption capacity on porous carbon materials at different pressures,273,,,"Zhu Xinzhe,Tsang Daniel C. W.,Wang Lei,Su Zhishan,Hou Deyi,Li Liangchun,Shang Jin","Zhu XZ,Tsang DCW,Wang L,Su ZS,Hou DY,Li LC,Shang J",Tsang DCW,10.1016/j.jclepro.2020.122915,Hong Kong Polytechnic University,"The growing environmental issues caused by CO2 emission accelerate the development of carbon capture and storage (CCS), especially bio-energy CCS as an environment-friendly and sustainable technique to capture CO2 using porous carbon materials (PCMs) produced from various biomass wastes. This study developed quantitative structure-property relationship models based on 6244 CO2 adsorption datasets of 155 PCMs to predict the CO2 adsorption capacity and analyze the relative significance of physicochemical properties. The results suggested that random forest (RF) models showed good accuracy and predictive performance based on physicochemical parameters of PCMs and adsorption conditions with the test dataset (R-2 > 0.9). In general, textural properties were more crucial than chemical compositions of porous carbons to the change of CO2 adsorption capacity. At a low pressure (0.1 bar), the volumes of mesopore and micropore played an important role according to the RF analysis, but had a negative correlation with CO2 adsorption capacity based on the Pearson correlation coefficient (PCC) analysis. The relative importance of ultra-micropore increased along with the increase of pressure. The PCC value between ultra-micropore volume and CO2 uptake amount was up to 0.715 (p < 0.01) at 1 bar and 0 degrees C. The influence of chemical compositions was complex. The N content was confirmed to positively correlate to the CO2 adsorption capacity but its contribution was much lower than that of ultra-micropores. This study provided a new approach for fostering the rational design of porous carbons for CO2 capture via statistical analysis and machine learning method, which facilitated adsorbents screening for the cleaner production. (C) 2020 Elsevier Ltd. All rights reserved.","CO2 sequestration,Carbon adsorbents,Sustainable waste management,Low-carbon development,Biomass utilization",Article,"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Science & Technology - Other Topics,Engineering,Environmental Sciences & Ecology",,9.444,"SINGLE-STEP,SYNTHESIS,SODIUM,AMIDE,ACTIVATION,DIOXIDE,CAPTURE,LOW-TEMPERATURE,COMBINING,AMMOXIDATION,KOH,ACTIVATION,PORE-SIZE,ADSORBENTS,ENERGY,TEXTURE",JOURNAL OF CLEANER PRODUCTION,,
4,DL-SCALE: a novel deep learning-based model order upscaling scheme for solving topology optimization problems,33,12,7125-7144,"Kallioras Nikos Ath.,Lagaros Nikos D.","Kallioras NA,Lagaros ND",Lagaros ND,10.1007/s00521-020-05480-8,National Technical University of Athens,"The main scope of this study is to propose a novel methodology aiming at enhancing the computational efficiency of the approaches used for solving structural topology optimization (STO) problems. The methodology is based on machine learning combined with the idea of using multiple finite element (FE) models of reduced order. The capability of deep belief networks (DBNs) in discovering multiple representational levels of data nonlinearity in pattern recognition problems recently triggered the development of the DLTOP methodology by the authors Kallioras et al. (Struct Multidiscip Optim, 2020, 10.1007/s00158-020-02545-z), that is based on DBNs and the solid isotropic material with penalization (SIMP) approach. In this study, a FE model order upgrading scheme integrated with the DLTOP methodology is proposed for accelerating further the SIMP-based solution procedure of the STO problems with no scalability limitations, labeled as DL-SCALE. The framework of DL-SCALE is based on a combined implementation of DBNs and SIMP into a sequentially implemented ""model-optimize-and-order-upgrade"" scheme. DL-SCALE efficiency is validated over several benchmark topology optimization test-examples. The results obtained for the test-examples clearly prove its computational advantages; the computing time is reduced by almost one order of magnitude while the corresponding reduction in terms of iterations is more than one order of magnitude compared to the ones originally required by SIMP, without any loss with respect to objective function value. It is also concluded from the results obtained that the proposed methodology can escalate to various finite element mesh discretizations, while optimized layout information transfer is possible, contributing also in accelerating further the STO procedure.","Topology optimization,Order upgrading,Deep learning,Computational efficiency,SIMP approach,Deep belief networks",Article,"SPRINGER LONDON LTD, 236 GRAYS INN RD, 6TH FLOOR, LONDON WC1X 8HL, ENGLAND",Computer Science,,5.573,"STRUCTURAL,OPTIMIZATION,ALGORITHM,SHAPE,DESIGN",NEURAL COMPUTING & APPLICATIONS,,
5,Uncertainty Quantification of Machine Learning Predicted Creep Property of Alumina-Forming Austenitic Alloys,73,1,164-173,"Peng Jian,Yamamoto Yukinori,Brady Michael P.,Lee Sangkeun,Haynes J. Allen,Shin Dongwon","Peng J,Yamamoto Y,Brady MP,Lee S,Haynes JA,Shin D",Shin D,10.1007/s11837-020-04423-x,United States Department of Energy (DOE),"The development of machine learning (ML) approaches in materials science offers the opportunity to exploit existing engineering and developmental alloy datasets, such as Oak Ridge National Laboratory (ORNL)'s consistently measured creep-rupture dataset for alumina-forming austenitic (AFA) alloys, to accelerate their further development. As a first step toward achieving ML insights for improved alloy design, the potential sources of uncertainty and their impacts on ML output are examined. It is observed that the selection of algorithms and features as well as data sampling significantly affects the performance of ML models, either positively or negatively. The performance of various ML models in predicting the creep properties of AFA alloys is compared, with further evaluation by assessment of a small set of new developmental AFA alloys that were not part of the training dataset. The present study demonstrates that uncertainty quantification (UQ) is essential in materials science for evaluating the performance of ML algorithms with specifically selected feature sets and obtaining a comprehensive understanding of their limitations and the resultant capability of effective prediction in complex materials systems.","STAINLESS-STEEL,THERMO-CALC",Article,"SPRINGER, ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES","Materials Science,Metallurgy & Metallurgical Engineering,Mineralogy,Mining & Mineral Processing",,2.989,"STAINLESS-STEEL,THERMO-CALC",JOM,,
6,Fe-Based Superconducting Transition Temperature Modeling through Gaussian Process Regression,202,1-2,205-218,"Zhang Yun,Xu Xiaojie","Zhang Y,Xu XJ",Zhang Y,10.1007/s10909-020-02545-9,University of North Carolina,"Extensive research has been conducted to find new superconducting materials that exhibit high critical temperature T-c, in order to fulfill the needs of practical applications with liquid-helium-free refrigeration or even at room temperature. Iron-based superconductors show high T-c and high upper critical field. The research, however, requires significant manpower for materials synthesis and characterization, and costly equipment and facilities. Computational approaches have contributed greatly to investigate the properties of solid-state matter in many fields, which can be integrated to machine learning and big-data analysis. In this work, the Gaussian process regression model is developed to predict Fe-based superconductor critical temperature based on lattice parameters. This modeling approach demonstrates a high degree of accuracy and stability that lead to the statistical relationship between the lattice parameters and T-c. The results disclosed by this work can also lead to a better understanding of the origin of superconductivity in these materials.","Critical temperature,Gaussian process regression,High-temperature superconductors,Iron-based superconductors,Lattice parameters",Article,"SPRINGER/PLENUM PUBLISHERS, 233 SPRING ST, NEW YORK, NY 10013 USA",Physics,,1.285,"T-C,IRON",JOURNAL OF LOW TEMPERATURE PHYSICS,,
7,IrO2 Surface Complexions Identified through Machine Learning and Surface Investigations,125,20,,"Timmermann Jakob,Kraushofer Florian,Resch Nikolaus,Li Peigang,Wang Yu,Mao Zhiqiang,Riva Michele,Lee Yonghyuk,Staacke Carsten,Schmid Michael","Timmermann J,Kraushofer F,Resch N,Li PG,Wang Y,Mao ZQ,Riva M,Lee Y,Staacke C,Schmid M",Reuter K,10.1103/PhysRevLett.125.206101,Technical University of Munich,A Gaussian approximation potential was trained using density-functional theory data to enable a global geometry optimization of low-index rutile IrO2 facets through simulated annealing. Ab initio thermodynamics identifies (101) and (111) (1 x 1) terminations competitive with (110) in reducing environments. Experiments on single crystals find that (101) facets dominate and exhibit the theoretically predicted (1 x 1) periodicity and x-ray photoelectron spectroscopy core-level shifts. The obtained structures are analogous to the complexions discussed in the context of ceramic battery materials.,"AB-INITIO THERMODYNAMICS,ELECTROCATALYTIC ACTIVITY,EVOLVING ACTIVITY,OXYGEN EVOLUTION,PERFORMANCE,CATALYST,NANOPARTICLES,BATTERIES,PHASE",Article,"AMER PHYSICAL SOC, ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA",Physics,,9.044,"AB-INITIO,THERMODYNAMICS,ELECTROCATALYTIC,ACTIVITY,EVOLVING,ACTIVITY,OXYGEN,EVOLUTION,PERFORMANCE,CATALYST,NANOPARTICLES,BATTERIES,PHASE",PHYSICAL REVIEW LETTERS,https://pure.mpg.de/pubman/item/item_3265324_2/component/file_3265816/PhysRevLett.125.206101.pdf,
8,Active learning for the power factor prediction in diamond-like thermoelectric materials,6,1,,"Sheng Ye,Wu Yasong,Yang Jiong,Lu Wencong,Villars Pierre,Zhang Wenqing","Sheng Y,Wu YS,Yang J,Lu WC,Villars P,Zhang WQ",Yang J,10.1038/s41524-020-00439-8,Shanghai University,"The Materials Genome Initiative requires the crossing of material calculations, machine learning, and experiments to accelerate the material development process. In recent years, data-based methods have been applied to the thermoelectric field, mostly on the transport properties. In this work, we combined data-driven machine learning and first-principles automated calculations into an active learning loop, in order to predict the p-type power factors (PFs) of diamond-like pnictides and chalcogenides. Our active learning loop contains two procedures (1) based on a high-throughput theoretical database, machine learning methods are employed to select potential candidates and (2) computational verification is applied to these candidates about their transport properties. The verification data will be added into the database to improve the extrapolation abilities of the machine learning models. Different strategies of selecting candidates have been tested, finally the Gradient Boosting Regression model of Query by Committee strategy has the highest extrapolation accuracy (the Pearson R = 0.95 on untrained systems). Based on the prediction from the machine learning models, binary pnictides, vacancy, and small atom-containing chalcogenides are predicted to have large PFs. The bonding analysis reveals that the alterations of anionic bonding networks due to small atoms are beneficial to the PFs in these compounds.","PLANE-WAVE,APPROXIMATION,DENSITY,COHP",Article,"NATURE RESEARCH, HEIDELBERGER PLATZ 3, BERLIN, 14197, GERMANY","Chemistry,Materials Science",,13.993,"PLANE-WAVE,APPROXIMATION,DENSITY,COHP",NPJ COMPUTATIONAL MATERIALS,https://www.nature.com/articles/s41524-020-00439-8.pdf,
9,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,
