,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Machine learning generative models for automatic design of multi-material 3D printed composite solids,41,,,"Xue Tianju,Wallin Thomas J.,Menguc Yigit,Adriaenssens Sigrid,Chiaramonte Maurizio","Xue TJ,Wallin TJ,Menguc Y,Adriaenssens S,Chiaramonte M",Xue TJ,10.1016/j.eml.2020.100992,Princeton University,"Mechanical metamaterials are artificial structures that exhibit unusual mechanical properties at the macroscopic level due to architected geometric design at the microscopic level. With rapid advancement of multi-material 3D printing techniques, it is possible to design mechanical metamaterials by varying spatial distributions of different base materials within a representative volume element (RVE), which is then periodically arranged into a lattice structure. The design problem is challenging, however, considering the wide design space of potentially infinitely many configurations of multi-material RVEs. We propose an optimization framework that automates the design flow. We adopt variational autoencoder (VAE), a machine learning generative model to learn a latent, reduced representation of a given RVE configuration. The reduced design space allows to perform Bayesian optimization (BayesOpt), a sequential optimization strategy, for the multi-material design problems. In this work, we select two base materials with distinct elastic moduli and use the proposed optimization scheme to design a composite solid that achieves a prescribed set of macroscopic elastic moduli. We fabricated optimal samples with multi-material 3D printing and performed experimental validation, showing that the optimization framework is reliable. (C) 2020 Elsevier Ltd. All rights reserved.","Mechanical metamaterial,Machine learning,3D printing",Article,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Engineering,Materials Science,Mechanics",,5.532,,EXTREME MECHANICS LETTERS,,
2,Cellular morphological features are predictive markers of cancer cell state,126,,,"Alizadeh Elaheh,Castle Jordan,Quirk Analia,Taylor Cameron D. L.,Xu Wenlong,Prasad Ashok","Alizadeh E,Castle J,Quirk A,Taylor CDL,Xu WL,Prasad A",Prasad A,10.1016/j.compbiomed.2020.104044,"Dept Chem & Biol Engn, Ft Collins, CO 80523 USA.","Even genetically identical cells have heterogeneous properties because of stochasticity in gene or protein expression. Single cell techniques that assay heterogeneous properties would be valuable for basic science and diseases like cancer, where accurate estimates of tumor properties is critical for accurate diagnosis and grading. Cell morphology is an emergent outcome of many cellular processes, potentially carrying information about cell properties at the single cell level. Here we study whether morphological parameters are sufficient for classification of single cells, using a set of 15 cell lines, representing three processes: (i) the transformation of normal cells using specific genetic mutations; (ii) metastasis in breast cancer and (iii) metastasis in osteosarcomas. Cellular morphology is defined as quantitative measures of the shape of the cell and the structure of the actin. We use a toolbox that calculates quantitative morphological parameters of cell images and apply it to hundreds of images of cells belonging to different cell lines. Using a combination of dimensional reduction and machine learning, we test whether these different processes have specific morphological signatures and whether single cells can be classified based on morphology alone. Using morphological parameters we could accurately classify cells as belonging to the correct class with high accuracy. Morphological signatures could distinguish between cells that were different only because of a different mutation on a parental line. Furthermore, both oncogenesis and metastasis appear to be characterized by stereotypical morphology changes. Thus, cellular morphology is a signature of cell phenotype, or state, at the single cell level.","Cell morphology,Metastasis,Cell shape,Machine learning,Cytoskeletal structure,Actin",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Life Sciences & Biomedicine - Other Topics,Computer Science,Engineering,Mathematical & Computational Biology",,3.9,"GEOMETRIC,CONTROL,SHAPE,METASTASIS,DIFFERENTIATION,VARIABILITY,RELIABILITY,PERSPECTIVE,SURVIVAL,LINE",COMPUTERS IN BIOLOGY AND MEDICINE,http://manuscript.elsevier.com/S0010482520303759/pdf/S0010482520303759.pdf,
3,Multi-task deep learning based CT imaging analysis for COVID-19 pneumonia: Classification and segmentation,126,,,"Amyar Amine,Modzelewski Romain,Li Hua,Ruan Su","Amyar A,Modzelewski R,Li H,Ruan S",Amyar A,10.1016/j.compbiomed.2020.104037,General Electric,"This paper presents an automatic classification segmentation tool for helping screening COVID-19 pneumonia using chest CT imaging. The segmented lesions can help to assess the severity of pneumonia and follow-up the patients. In this work, we propose a new multitask deep learning model to jointly identify COVID-19 patient and segment COVID-19 lesion from chest CT images. Three learning tasks: segmentation, classification and reconstruction are jointly performed with different datasets. Our motivation is on the one hand to leverage useful information contained in multiple related tasks to improve both segmentation and classification performances, and on the other hand to deal with the problems of small data because each task can have a relatively small dataset. Our architecture is composed of a common encoder for disentangled feature representation with three tasks, and two decoders and a multi-layer perceptron for reconstruction, segmentation and classification respectively. The proposed model is evaluated and compared with other image segmentation techniques using a dataset of 1369 patients including 449 patients with COVID-19, 425 normal ones, 98 with lung cancer and 397 of different kinds of pathology. The obtained results show very encouraging performance of our method with a dice coefficient higher than 0.88 for the segmentation and an area under the ROC curve higher than 97% for the classification.","Deep learning,Multitask learning,Image classification,Image segmentation,Coronavirus (COVID-19),Computed tomography images",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Life Sciences & Biomedicine - Other Topics,Computer Science,Engineering,Mathematical & Computational Biology",,3.9,"CONVOLUTIONAL,NEURAL-NETWORK",COMPUTERS IN BIOLOGY AND MEDICINE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7543793,
4,Acoustic feature based unsupervised approach of heart sound event detection,126,,,"Das Sangita,Pal Saurabh,Mitra Madhuchhanda","Das S,Pal S,Mitra M",Mitra M,10.1016/j.compbiomed.2020.103990,University of Calcutta,"This paper represents an unsupervised approach to detect the positions of S1, S2 heart sound events in a Phonocardiogram (PCG) recording. Insufficiency of correctly annotated heart sound database drives us to investigate unsupervised techniques. Gammatone filter bank features are used to characterize the spectral pattern of fundamental heart sound events from noise contaminated PCG data. An unsupervised spectral clustering technique is employed for segmentation of S1/S2 and non-S1/S2 heart sound events. A Feature winning score is computed to identify the S1/52 and non-S1/S2 frames. Finally, time based threshold is applied to detect the accurate positions of S1 and S2 heart sounds. The performance of spectral clustering is compared with other clustering methods. The proposed method offers a maximum Fl-score of 98% and 92.5% for normal and abnormal PCG data respectively on 2016 PhysioNet/CinC challenge dataset. The heart sound annotation algorithm provided by PhysioNet has been used as the ground truth after hand correction.","Heart sound,Phonocardiogram (PCG),Spectral clustering,Heart sound segmentation",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Life Sciences & Biomedicine - Other Topics,Computer Science,Engineering,Mathematical & Computational Biology",,3.9,"NEURAL-NETWORK,CLASSIFICATION,SEGMENTATION,RECOGNITION,NOISE,IDENTIFICATION,SEPARATION,IMAGE",COMPUTERS IN BIOLOGY AND MEDICINE,,
5,Assisting Barrett's esophagus identification using endoscopic data augmentation based on Generative Adversarial Networks,126,,,"de Souza Jr Luis A.,Passos Leandro A.,Mendel Robert,Ebigbo Alanna,Probst Andreas,Messmann Helmut,Palm Christoph,Papa Joao P.","de Souza LA,Passos LA,Mendel R,Ebigbo A,Probst A,Messmann H,Palm C,Papa JP",Papa JP,10.1016/j.compbiomed.2020.104029,Universidade Estadual Paulista,"Barrett's esophagus figured a swift rise in the number of cases in the past years. Although traditional diagnosis methods offered a vital role in early-stage treatment, they are generally time- and resource-consuming. In this context, computer-aided approaches for automatic diagnosis emerged in the literature since early detection is intrinsically related to remission probabilities. However, they still suffer from drawbacks because of the lack of available data for machine learning purposes, thus implying reduced recognition rates. This work introduces Generative Adversarial Networks to generate high-quality endoscopic images, thereby identifying Barrett's esophagus and adenocarcinoma more precisely. Further, Convolution Neural Networks are used for feature extraction and classification purposes. The proposed approach is validated over two datasets of endoscopic images, with the experiments conducted over the full and patch-split images. The application of Deep Convolutional Generative Adversarial Networks for the data augmentation step and LeNet-5 and AlexNet for the classification step allowed us to validate the proposed methodology over an extensive set of datasets (based on original and augmented sets), reaching results of 90% of accuracy for the patch-based approach and 85% for the image-based approach. Both results are based on augmented datasets and are statistically different from the ones obtained in the original datasets of the same kind. Moreover, the impact of data augmentation was evaluated in the context of image description and classification, and the results obtained using synthetic images outperformed the ones over the original datasets, as well as other recent approaches from the literature. Such results suggest promising insights related to the importance of proper data for the accurate classification concerning computerassisted Barrett's esophagus and adenocarcinoma detection.","Barrett's esophagus,Machine learning,Adenocarcinoma,Generative adversarial networks",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Life Sciences & Biomedicine - Other Topics,Computer Science,Engineering,Mathematical & Computational Biology",,3.9,"ADENOCARCINOMA,DYSPLASIA",COMPUTERS IN BIOLOGY AND MEDICINE,,
6,A comparative study of pre-trained convolutional neural networks for semantic segmentation of breast tumors in ultrasound,126,,,"Gomez-Flores Wilfrido,de Albuquerque Pereira Wagner Coelho","Gomez-Flores W,Pereira WCD",Gomez-Flores W,10.1016/j.compbiomed.2020.104036,"Inst Politecn Nacl, Unidad Tamaulipas, Ctr Invest & Estudios Avanzados, Ciudad Victoria, Tamaulipas, Mexico.","The automatic segmentation of breast tumors in ultrasound (BUS) has recently been addressed using convolutional neural networks (CNN). These CNN-based approaches generally modify a previously proposed CNN architecture or they design a new architecture using CNN ensembles. Although these methods have reported satisfactory results, the trained CNN architectures are often unavailable for reproducibility purposes. Moreover, these methods commonly learn from small BUS datasets with particular properties, which limits generalization in new cases. This paper evaluates four public CNN-based semantic segmentation models that were developed by the computer vision community, as follows: (1) Fully Convolutional Network (FCN) with AlexNet network, (2) U-Net network, (3) SegNet using VGG16 and VGG19 networks, and (4) DeepLabV3+ using ResNetl8, ResNet50, MobileNet-V2, and Xception networks. By transfer learning, these CNNs are fine-tuned to segment BUS images in normal and tumoral pixels. The goal is to select a potential CNN-based segmentation model to be further used in computer-aided diagnosis (CAD) systems. The main significance of this study is the comparison of eight well-established CNN architectures using a more extensive BUS dataset than those used by approaches that are currently found in the literature. More than 3000 BUS images acquired from seven US machine models are used for training and validation. The F1-score (F1s) and the Intersection over Union (IoU) quantify the segmentation performance. The segmentation models based on SegNet and DeepLabV3+ obtain the best results with F1s > 0.90 and IoU > 0.81. In the case of U-Net, the segmentation performance is F1s = 0.89 and IoU = 0.80, whereas FCN-AlexNet attains the lowest results with F1s = 0.84 and IoU = 0.73. In particular, ResNetl8 obtains F1s = 0.905 and IoU = 0.827 and requires less training time among SegNet and DeepLabV3+ networks. Hence, ResNetl8 is a potential candidate for implementing fully automated end-to-end CAD systems. The CNN models generated in this study are available to researchers at https://github.com/wgomezf/CNN-BUS-segment, which attempts to impact the fair comparison with other CNN-based segmentation approaches for BUS images.","Breast ultrasound,Breast tumors,Convolutional neural networks,Semantic segmentation,Transfer learning",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Life Sciences & Biomedicine - Other Topics,Computer Science,Engineering,Mathematical & Computational Biology",,3.9,"COMPUTER-AIDED,DIAGNOSIS,LESIONS,AGE",COMPUTERS IN BIOLOGY AND MEDICINE,,
7,Artificial intelligence framework for predictive cardiovascular and stroke risk assessment models: A narrative review of integrated approaches using carotid ultrasound,126,,,"Jamthikar Ankush D.,Gupta Deep,Saba Luca,Khanna Narendra N.,Viskovic Klaudija,Mavrogeni Sophie,Laird John R.,Sattar Naveed,Johri Amer M.,Pareek Gyan","Jamthikar AD,Gupta D,Saba L,Khanna NN,Viskovic K,Mavrogeni S,Laird JR,Sattar N,Johri AM,Pareek G",Suri JS,10.1016/j.compbiomed.2020.104043,"AtheroPoint, Stroke Monitoring & Diagnost Div, Roseville, CA 95661 USA.","Recent findings: Cardiovascular disease (CVD) is the leading cause of mortality and poses challenges for healthcare providers globally. Risk-based approaches for the management of CVD are becoming popular for recommending treatment plans for asymptomatic individuals. Several conventional predictive CVD risk models based do not provide an accurate CVD risk assessment for patients with different baseline risk profiles. Artificial intelligence (AI) algorithms have changed the landscape of CVD risk assessment and demonstrated a better performance when compared against conventional models, mainly due to its ability to handle the input nonlinear variations. Further, it has the flexibility to add risk factors derived from medical imaging modalities that image the morphology of the plaque. The integration of noninvasive carotid ultrasound image-based phenotypes with conventional risk factors in the AI framework has further provided stronger power for CVD risk prediction, so-called ""integrated predictive CVD risk models.""
Purpose: of the review: The objective of this review is (i) to understand several aspects in the development of predictive CVD risk models, (ii) to explore current conventional predictive risk models and their successes and challenges, and (iii) to refine the search for predictive CVD risk models using noninvasive carotid ultrasound as an exemplar in the artificial intelligence-based framework.
Conclusion: Conventional predictive CVD risk models are suboptimal and could be improved. This review examines the potential to include more noninvasive image-based phenotypes in the CVD risk assessment using powerful AI-based strategies.","Atherosclerosis,Cardiovascular disease,Stroke,10-Year risk,Statistical risk calculator,Integrated models,Artificial intelligence-based risk assessment",Review,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Life Sciences & Biomedicine - Other Topics,Computer Science,Engineering,Mathematical & Computational Biology",,3.9,"INTIMA-MEDIA,THICKNESS,CORONARY-HEART-DISEASE,MACHINE,LEARNING,FRAMEWORK,ARTERY,CALCIUM,SCORE,10-YEAR,FOLLOW-UP,PRIMARY,PREVENTION,TISSUE,CHARACTERIZATION,ATHEROSCLEROTIC,PLAQUE,RHEUMATOID-ARTHRITIS,VOLUME,MEASUREMENT",COMPUTERS IN BIOLOGY AND MEDICINE,,
8,Utilization of smartphone and tablet camera photographs to predict healing of diabetes-related foot ulcers,126,,,"Kim Renaid B.,Gryak Jonathan,Mishra Abinash,Cui Can,Soroushmehr S. M. Reza,Najarian Kayvan,Wrobel James S.","Kim RB,Gryak J,Mishra A,Cui C,Soroushmehr SMR,Najarian K,Wrobel JS",Kim RB,10.1016/j.compbiomed.2020.104042,University of Michigan System,"The objective of this study was to build a machine learning model that can predict healing of diabetes-related foot ulcers, using both clinical attributes extracted from electronic health records (EHR) and image features extracted from photographs. The clinical information and photographs were collected at an academic podiatry wound clinic over a three-year period. Both hand-crafted color and texture features and deep learning-based features from the global average pooling layer of ResNet-50 were extracted from the wound photographs. Random Forest (RF) and Support Vector Machine (SVM) models were then trained for prediction. For prediction of eventual wound healing, the models built with hand-crafted imaging features alone outperformed models built with clinical or deep-learning features alone. Models trained with all features performed comparatively against models trained with hand-crafted imaging features. Utilization of smartphone and tablet photographs taken outside of research settings hold promise for predicting prognosis of diabetes-related foot ulcers.","Diabetic foot ulcers,Machine learning,Image processing,Photographs,Clinical prediction model,Electronic health records",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Life Sciences & Biomedicine - Other Topics,Computer Science,Engineering,Mathematical & Computational Biology",,3.9,NUTRITIONAL-STATUS,COMPUTERS IN BIOLOGY AND MEDICINE,,
9,An Explainable Machine Learning Model for Early Detection of Parkinson's Disease using LIME on DaTSCAN Imagery,126,,,"Magesh Pavan Rajkumar,Myloth Richard Delwin,Tom Rijo Jackson","Magesh PR,Myloth RD,Tom RJ",Tom RJ,10.1016/j.compbiomed.2020.104041,"CMR Inst Technol, Dept Comp Sci & Engn, Bengaluru, India.","Parkinson's Disease (PD) is a degenerative and progressive neurological condition. Early diagnosis can improve treatment for patients and is performed through dopaminergic imaging techniques like the SPECT DaTSCAN. In this study, we propose a machine learning model that accurately classifies any given DaTSCAN as having Parkinson's disease or not, in addition to providing a plausible reason for the prediction. This kind of reasoning is done through the use of visual indicators generated using Local Interpretable Model-Agnostic Explainer (LIME) methods. DaTSCANs were drawn from the Parkinson's Progression Markers Initiative database and trained on a CNN (VGG16) using transfer learning, yielding an accuracy of 95.2%, a sensitivity of 97.5%, and a specificity of 90.9%. Keeping model interpretability of paramount importance, especially in the healthcare field, this study utilises LIME explanations to distinguish PD from non-PD, using visual superpixels on the DaTSCANs. It could be concluded that the proposed system, in union with its measured interpretability and accuracy may effectively aid medical workers in the early diagnosis of Parkinson's Disease.","Parkinson's disease,Convolutional neural network,Computer-aided diagnosis,Interpretability,Explainable AI",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Life Sciences & Biomedicine - Other Topics,Computer Science,Engineering,Mathematical & Computational Biology",,3.9,CLASSIFICATION,COMPUTERS IN BIOLOGY AND MEDICINE,http://arxiv.org/pdf/2008.00238,
10,A hybrid machine learning approach to localizing the origin of ventricular tachycardia using 12-lead electrocardiograms,126,,,"Missel Ryan,Gyawali Prashnna K.,Murkute Jaideep Vitthal,Li Zhiyuan,Zhou Shijie,AbdelWahab Amir,Davis Jason,Warren James,Sapp John L.,Wang Linwei","Missel R,Gyawali PK,Murkute JV,Li ZY,Zhou SJ,AbdelWahab A,Davis J,Warren J,Sapp JL,Wang LW",Wang LW,10.1016/j.compbiomed.2020.104013,Rochester Institute of Technology,"Background: Machine learning models may help localize the site of origin of ventricular tachycardia (VT) using 12-lead electrocardiograms. However, population-based models suffer from inter-subject anatomical variations within ECG data, while patient-specific models face the open challenge of what pacing data to collect for training.
Methods: This study presents and validates the first hybrid model that combines population and patient-specific machine learning for rapid ""computer-guided pace-mapping"". A population-based deep learning model was first trained offline to disentangle inter-subject variations and regionalize the site of VT origin. Given a new patient with a target VT, an on-line patient-specific model after being initialized by the population-based prediction was then built in real time by actively suggesting where to pace next and improving the prediction with each added pacing data, progressively guiding pace-mapping towards the site of VT origin.
Results: The population model was trained on pace-mapping data from 38 patients and the patient-specific model was subsequently tuned on one patient. The resulting hybrid model was tested on a separate cohort of eight patients in localizing 1) 193 LV endocardial pacing sites, and 2) nine VTs with clinically determined exit sites. The hybrid model achieved a localization error of 5.3 +/- 2.6 mm using 5.4 +/- 2.5 pacing sites in localizing LV pacing sites, achieving a significantly higher accuracy with a significantly smaller amount of training sites in comparison to models without active guidance.
Conclusion: The presented hybrid model has the potential to assist rapid pace-mapping of interventional targets in VT.","Ventricular tachycardia,Electrocardiogram,Disentangled representation learning,Active learning,Pace-mapping",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Life Sciences & Biomedicine - Other Topics,Computer Science,Engineering,Mathematical & Computational Biology",,3.9,SITE,COMPUTERS IN BIOLOGY AND MEDICINE,http://manuscript.elsevier.com/S0010482520303449/pdf/S0010482520303449.pdf,
