,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Modeling EDFA Gain Ripple and Filter Penalties With Machine Learning for Accurate QoT Estimation,38,9,2616-2629,"Mahajan Ankush,Christodoulopoulos Konstantinos,Martinez Ricardo,Spadaro Salvatore,Munoz Raul","Mahajan A,Christodoulopoulos K,Martinez R,Spadaro S,Munoz R",Mahajan A,10.1109/JLT.2020.2975081,Centre Tecnologic Telecomunicacions Catalunya (CTTC),"For reliable and efficient network planning and operation, accurate estimation of Quality of Transmission (QoT) before establishing or reconfiguring the connection is necessary. In optical networks, a design margin is generally included in a QoT estimation tool (Qtool) to account for modeling and parameter inaccuracies, ensuring the acceptable performance. In this article, we use monitoring information from an operating network combined with supervised machine learning (ML) techniques to understand the network conditions. In particular, we model the penalties generated due to i) Erbium Doped Fiber Amplifier (EDFA) gain ripple effect, and ii) filter spectral shape uncertainties at Reconfigurable Optical Add and Drop Multiplexer (ROADM) nodes. Enhancing the Qtool with the proposed ML regression models yields estimates for new or reconfigured connections that account for these two effects, resulting in more accurate QoT estimation and a reduced design margin. We initially propose two supervised ML regression models, implemented with Support Vector Machine Regression (SVMR), to estimate the individual penalties of the two effects and then a combined model. On Deutsche Telekom (DT) network topology with 12 nodes and 40 bidirectional links, we achieve a design margin reduction of similar to 1 dB for new connection requests.","Estimation,Erbium-doped fiber amplifiers,Optical fiber networks,Signal to noise ratio,Uncertainty,Optical fiber filters,Erbium doped fiber amplifier (EDFA),filter cascading,machine learning,network margins,parameter uncertainties,quality of transmission (QoT)",Article; Proceedings Paper,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Engineering,Optics,Telecommunications",,,"MITIGATION,DESIGN",JOURNAL OF LIGHTWAVE TECHNOLOGY,https://zenodo.org/record/3979381/files/Modeling%20EDFA%20Gain%20Ripple%20and%20Filter.pdf,
2,Mu-net: Multi-scale U-net for two-photon microscopy image denoising and restoration,125,,92-103,"Lee Sehyung,Negishi Makiko,Urakubo Hidetoshi,Kasai Haruo,Ishii Shin","Lee S,Negishi M,Urakubo H,Kasai H,Ishii S",Lee S,10.1016/j.neunet.2020.01.026,Kyoto University,"Advances in two two-photon microscopy (2PM) have made three-dimensional (3D) neural imaging of deep cortical regions possible. However, 2PM often suffers from poor image quality because of various noise factors, including blur, white noise, and photo bleaching. In addition, the effectiveness of the existing image processing methods is limited because of the special features of 2PM images such as deeper tissue penetration but higher image noises owing to rapid laser scanning. To address the denoising problems in 2PM 3D images, we present a new algorithm based on deep convolutional neural networks (CNNs). The proposed model consists of multiple U-nets in which an individual U-net removes noises at different scales and then yields a performance improvement based on a coarse-to-fine strategy. Moreover, the constituent CNNs employ fully 3D convolution operations. Such an architecture enables the proposed model to facilitate end-to-end learning without any pre/post processing. Based on the experiments on 2PM image denoising, we observed that our new algorithm demonstrates substantial performance improvements over other baseline methods. (c) 2020 Elsevier Ltd. All rights reserved.","Image denoising,Two-photon microscopy image,Deep learning,U-net,GAN",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Computer Science,Neurosciences & Neurology",,9.171,,NEURAL NETWORKS,,
3,Learning pairing symmetries in disordered superconductors using spin-polarized local density of states,22,5,,"Chen Liang,Wang Chen-Xi,Han Rong-Sheng,Zhang Ye-Qi","Chen L,Wang CX,Han RS,Zhang YQ",Chen L,10.1088/1367-2630/ab8261,North China Electric Power University,"We construct an artificial neural network to study the pairing symmetries in disordered superconductors. For Hamiltonians on square lattice with s-wave, d-wave, and nematic pairing potentials, we use the spin-polarized local density of states near a magnetic impurity in the clean system to train the neural network. We find that, when the depth of the artificial neural network is sufficient large, it will have the power to predict the pairing symmetries in disordered superconductors. In a large parameter regime of the potential disorder, the artificial neural network predicts the correct pairing symmetries with relatively high confidences.","pairing symmetry,spin-polarized spectroscopy,machine learning",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND",Physics,,,"QUASI-PARTICLE,INTERFERENCE,D-WAVE,SUPERCONDUCTOR,IMPURITY,ATOMS,BOUND-STATES",NEW JOURNAL OF PHYSICS,https://iopscience.iop.org/article/10.1088/1367-2630/ab8261/pdf,
4,Data integration for accelerated materials design via preference learning,22,5,,"Sun Xiaolin,Hou Zhufeng,Sumita Masato,Ishihara Shinsuke,Tamura Ryo,Tsuda Koji","Sun XL,Hou ZF,Sumita M,Ishihara S,Tamura R,Tsuda K",Tsuda K,10.1088/1367-2630/ab82b9,University of Tokyo,"Machine learning applications in materials science are often hampered by shortage of experimental data. Integration with external datasets from past experiments is a viable way to solve the problem. But complex calibration is often necessary to use the data obtained under different conditions. In this paper, we present a novel calibration-free strategy to enhance the performance of Bayesian optimization with preference learning. The entire learning process is solely based on pairwise comparison of quantities (i.e., higher or lower) in the same dataset, and experimental design can be done without comparing quantities in different datasets. We demonstrate that Bayesian optimization is significantly enhanced via data integration for organic molecules and inorganic solid-state materials. Our method increases the chance that public datasets are reused and may encourage data sharing in various fields of physics.","preference learning,Gaussian process,data integration,surrogate model",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND",Physics,,3.741,,NEW JOURNAL OF PHYSICS,http://arxiv.org/pdf/1910.11516,
5,The classification of gliomas based on a Pyramid dilated convolution resnet model,133,,173-179,"Lu Zhenyu,Bai Yanzhong,Chen Yi,Su Chunqiu,Lu Shanshan,Zhan Tianming,Hong Xunning,Wang Shuihua","Lu ZY,Bai YZ,Chen Y,Su CQ,Lu SS,Zhan TM,Hong XN,Wang SH",Zhan TM,10.1016/j.patrec.2020.03.007,Nanjing Audit University,"Gliomas are characterized by high morbidity and high mortality in primary tumors. The identification of glioma type is helpful for radiologists to facilitate correct medical judgments and better prognosis for patients. In order to avoid harm to patients caused by a biopsy, radiologists attempt to classify Magnetic Resonance Images(MRI) using deep learning methods. In the present paper, we propose a deep learning convolutional neural network ResNet based on the pyramid dilated convolution for Gliomas classification. The pyramid dilated convolution is integrated into the bottom of Resnet to increase the receptive field of the original network and improve the classification accuracy. After adding the pyramid dilated convolution model, the receptive field of the original network underlying convolution was improved. A clinical dataset is used to test the pyramid dilated convolution ResNet neural network model proposed in this paper. The experimental results demonstrate that the proposed method can effectively improve glioma classification performance. (C) 2020 Elsevier B.V. All rights reserved.","Gliomas,Classification,Deep learning,ResNet,Dilated convolution",Article,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",Computer Science,,3.615,"RECOGNITION,ALGORITHM,TUMORS",PATTERN RECOGNITION LETTERS,,
6,Automated detection and classification of fundus diabetic retinopathy images using synergic deep learning model,133,,210-216,"Shankar K.,Sait Abdul Rahaman Wahab,Gupta Deepak,Lakshmanaprabu S. K.,Khanna Ashish,Pandey Hari Mohan","Shankar K,Sait ARW,Gupta D,Lakshmanaprabu SK,Khanna A,Pandey HM",Shankar K,10.1016/j.patrec.2020.02.026,Alagappa University,"In recent days, the incidence of Diabetic Retinopathy (DR)has become high, affecting the eyes because of drastic increase in the glucose level in blood. Globally, almost half of the people under the age of 70 gets severely affected by diabetes. In the absence of earlier recognition and proper medication, the DR patients tend to lose their vision. When the warning signs are tracked down, the severity level of the disease has to be validated so to take decisions regarding appropriate treatment further. The current research paper focuses on the concept of classification of DR fundus images on the basis of severity level using a deep learning model. This paper proposes a deep learning-based automated detection and classification model for fundus DR images. The proposed method involves various processes namely preprocessing, segmentation and classification. The methods begins with preprocessing stage in which unnecessary noise that exists in the edges is removed. Next, histogram-based segmentation takes place to extract the useful regions from the image. Then, Synergic Deep Learning (SDL) model was applied to classify the DR fundus images to various severity levels. The justification for the presented SDL model was carried out on Messidor DR dataset. The experimentation results indicated that the presented SDL model offers better classification over the existing models. (C) 2020 Elsevier B.V. All rights reserved.","Deep learning,Classification,Diabetic retinopathy,Messidor dataset,Synergic deep learning",Article,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",Computer Science,,3.615,,PATTERN RECOGNITION LETTERS,https://research.edgehill.ac.uk/ws/files/29195215/Manuscript1.pdf,
7,Visual question answering with attention transfer and a cross-modal gating mechanism,133,,334-340,"Li Wei,Sun Jianhui,Liu Ge,Zhao Linglan,Fang Xiangzhong","Li W,Sun JH,Liu G,Zhao LL,Fang XZ",Li W,10.1016/j.patrec.2020.02.031,Shanghai Jiao Tong University,"Visual question answering (VQA) is challenging since it requires to understand both language information and corresponding visual contents. A lot of efforts have been made to capture single-step language and visual interactions. However, answering complex questions requires multiple steps of reasoning which gradually adjusts the region of interest to the most relevant part of the given image, which has not been well investigated. To integrate question related object relations into attention mechanism, we propose a multi-step attention architecture to facilitate the modeling of multi-modal correlations. Firstly, an attention transfer mechanism is integrated to gradually adjust the region of interest considering reasoning representation of questions. Secondly, we propose a cross-modal gating strategy to filter out irrelevant information based on multi-modal correlations. Finally, we achieve the state-of-the-art performance on the VQA 1.0 dataset and favorable results on the VQA 2.0 dataset, which verifies the effectiveness of our proposed method. (C) 2020 Elsevier B.V. All rights reserved.","Attention,Visual question answering,Gating",Article,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",Computer Science,,3.615,,PATTERN RECOGNITION LETTERS,,
8,Purifying real images with an attention-guided style transfer network for gaze estimation,91,,,"Fu Xianping,Yan Yuxiao,Yan Yang,Peng Jinjia,Wang Huibing","Fu XP,Yan YX,Yan Y,Peng JJ,Wang HB",Fu XP; Yan YX; Wang HB,10.1016/j.engappai.2020.103609,Dalian Maritime University,"Recently, the progress of learning-by-synthesis has proposed a training model for synthetic images, which can effectively reduce the cost of human and material resources. Image synthesis has been widely accepted as a cost effective way to learn models because it provides training sets that are large, diverse and accurately labeled. However, the realism of the synthetic image is not enough, this affects generalization on naturalistic test image. In an attempt to address this issue, previous methods learn a model to improve the realism of synthetic image. Different from previous methods, we take the first step towards purifying the real image to weaken the influence of light and convert the distribution of an outdoor naturalistic image through a real-time style transfer task to that of indoor synthetic image. In this paper, we first introduce the segmentation masks to construct Red, Green, and Blue-mask (RGB-mask) pairs as inputs, then we design an attention-guided style transfer network to learn style features separately from the attention and background regions, learn content features from full and attention regions. Moreover, we propose a novel region-level task-guided loss to restrain the features learnt from style and content. Experiments were performed using a mixed research (qualitative and quantitative) method to demonstrate the possibility of purifying real images in complex directions. We evaluate the proposed method on three public datasets, including Labeled pupils in the wild (LPW), Common Objects in COntext (COCO) and MPIIGaze. Extensive experimental results show that the proposed method is effective and achieves the state-of-the-art results.","Gaze estimation,Style transfer,Attention-guided style transfer network,Learning-by-synthesis",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Automation & Control Systems,Computer Science,Engineering",,5.317,"REGRESSION,APPEARANCE",ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,http://arxiv.org/pdf/2002.06145,
9,Joint DBN and Fuzzy C-Means unsupervised deep clustering for lung cancer patient stratification,91,,,"Zhao Zijuan,Zhao Juanjuan,Song Kai,Hussain Akbar,Du Qianqian,Dong Yunyun,Liu Jihua,Yang Xiaotang","Zhao ZJ,Zhao JJ,Song K,Hussain A,Du QQ,Dong YY,Liu JH,Yang XT",Zhao JJ,10.1016/j.engappai.2020.103571,Taiyuan University of Technology,"Patient stratification has made a great contribution to efficient and personalized medicine. An important task in patient stratification is to discover quite distinct disease subtypes for effective treatment. In this paper, we propose a new deep learning and clustering model which combines Deep Belief Network (DBN) and Fuzzy C-Means(FCM), called Unsupervised Deep Fuzzy C-Means clustering Network(UDFCMN), to cluster lung cancer patients from lung CT images. In our deep clustering network, images after preprocessing are first encoded into multiple layers of hidden variables to extract hierarchical features and feature distribution and form the high-level representations. Here, to solve the problem of feature homogenization in DBN, we introduce the Winner-Take-All (WTA) idea to meliorate the traditional DBN structure, called WTADBN. Then FCM is used to produce the initial cluster labels with the new representations learnt by stacked WTARBM. Therefore, the FCM-generated cluster labels are used for the fine-tuning of the DBN as ground-truth labels. And an unsupervised image clustering and patient stratification process is completed by cross iteration. We tested our deep FCM clustering algorithm to do experiment on both public dataset from the internet and private dataset from cooperate hospital. For the latter one, the clinical and biological verification was also performed. Experimental results reveal outperformance of UDFCMN as compared to the state-of-the-art unsupervised classification methods. These results also indicate that our approach may have practical applications in lung cancer pathogenesis studies and provide useful guidelines for personalized cancer therapy.","Deep clustering,Deep belief network,Fuzzy C-Means,Patient stratification",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Automation & Control Systems,Computer Science,Engineering",,5.317,"MOLECULAR,SUBTYPE",ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE,,
10,A Classification Method of Oracle Materials Based on Local Convolutional Neural Network Framework,40,3,32-44,"Chen Shanxiong,Han Xu,Gao Weizhe,Liu Xuxin,Mo Bofeng","Chen SX,Han X,Gao WZ,Liu XX,Mo BF",Chen SX,10.1109/MCG.2020.2973109,Southwest University - China,"The classification of materials of oracle bone is one of the most basic aspects for oracle bone morphology. However, the classification method depending on experts' experience requires long-term learning and accumulation for professional knowledge. This article presents a multiregional convolutional neural network to classify the rubbings of oracle bones. First, we detected the ""shield grain"" and ""tooth grain"" on the oracle bone rubbings, then complete the division of multiple areas on an image of oracle bone. Second, the convolutional neural network is used to extract the features of each region and we complete the fusion of multiple local features. Finally, the classification of tortoise shell and animal bone was realized. Utilizing the image of oracle bone provided by experts, we conducted an experiment; the result show our method has better classification accuracy. It has made contributions to the progress of the study of oracle bone morphology.","Bones,Feature extraction,Image edge detection,Image segmentation,Image classification,Convolutional neural networks,oracle bone classification,convolutional neural network,edge detection,image segmentation",Article,"IEEE COMPUTER SOC, 10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1314 USA",Computer Science,,2.481,,IEEE COMPUTER GRAPHICS AND APPLICATIONS,,
