,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Molecular dynamics based descriptors for predicting supramolecular gelation,11,16,4226-4238,"Van Lommel Ruben,Zhao Jianyu,De Borggraeve Wim M.,De Proft Frank,Alonso Mercedes","Van Lommel R,Zhao JY,De Borggraeve WM,De Proft F,Alonso M",Alonso M,10.1039/d0sc00129e,Vrije Universiteit Brussel,"Whilst the field of supramolecular gels is rapidly moving towards complex materials and applications, their design is still an effortful and laborious trial-and-error process. Herein, we introduce four new descriptors that can be derived from all-atom molecular dynamics simulations and which are able to predict supramolecular gelation in both water and organic solvents. Their predictive ability was demonstrated via two separate machine learning techniques, a decision tree and an artificial neural network, with a dataset composed of urea-based gelators. Owing to the physical relevance of these descriptors to the supramolecular gelation process, their use could be conceptualized to other classes of supramolecular gelators and hence steer their design.","COMPUTATIONAL PREDICTION,APPLICABILITY DOMAIN,TRAINING SET,FORCE-FIELD,GELATORS,UREA,SOLUBILITY,VALIDATION,CHEMISTRY,ACCURACY",Article,"ROYAL SOC CHEMISTRY, THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND",Chemistry,,9.658,"COMPUTATIONAL,PREDICTION,APPLICABILITY,DOMAIN,TRAINING,SET,FORCE-FIELD,GELATORS,UREA,SOLUBILITY,VALIDATION,CHEMISTRY,ACCURACY",CHEMICAL SCIENCE,https://pubs.rsc.org/en/content/articlepdf/2020/sc/d0sc00129e,
2,A brief review of data-driven ICME for intelligently discovering advanced structural metal materials: Insight into atomic and electronic building blocks,35,8,872-889,"Wang William Yi,Tang Bin,Lin Deye,Zou Chengxiong,Zhang Ying,Shang Shun-Li,Guan Quanmei,Gao Jun,Fan Letian,Kou Hongchao","Wang WY,Tang B,Lin DY,Zou CX,Zhang Y,Shang SL,Guan QM,Gao J,Fan LT,Kou HC",Wang WY,10.1557/jmr.2020.43,Northwestern Polytechnical University,"This article presents a brief review of our case studies of data-driven Integrated Computational Materials Engineering (ICME) for intelligently discovering advanced structural metal materials, including light-weight materials (Ti, Mg, and Al alloys), refractory high-entropy alloys, and superalloys. The basic bonding in terms of topology and electronic structures is recommended to be considered as the building blocks/units constructing the microstructures of advanced materials. It is highlighted that the bonding charge density could not only provide an atomic and electronic insight into the physical nature of chemical bond of materials but also reveal the fundamental strengthening/embrittlement mechanisms and the local phase transformations of planar defects, paving a path in accelerating the development of advanced metal materials via interfacial engineering. Perspectives on the knowledge-based modeling/simulations, machine-learning knowledge base, platform, and next-generation workforce for sustainable ecosystem of ICME are highlighted, thus to call for more duty on the developments of advanced structural metal materials and enhancement of research productivity and collaboration.","defects,electronic structures,simulation",Review,"CAMBRIDGE UNIV PRESS, 32 AVENUE OF THE AMERICAS, NEW YORK, NY 10013-2473 USA",,,2.584,"STACKING-FAULT,ENERGIES,HIGH,ENTROPY,ALLOYS,LATTICE,MISFIT,COMBINATORIAL,APPROACH,ANTIPHASE,BOUNDARY,BASE,SUPERALLOYS,PHASE-DIAGRAMS,TM,TM,MG,DENSITY",JOURNAL OF MATERIALS RESEARCH,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/0EEAE04267B59BAB3EA60BC1C1B683AD/S0884291420000436a.pdf/div-class-title-a-brief-review-of-data-driven-icme-for-intelligently-discovering-advanced-structural-metal-materials-insight-into-atomic-and-electronic-building-blocks-div.pdf,
3,"Experimental, computational and thermodynamic studies in perovskites metal oxides for thermochemical fuel production: A review",45,23,12653-12679,"Bayon Alicia,de la Calle Alberto,Ghose Krishna Kamol,Page Alister,McNaughton Robbie","Bayon A,de la Calle A,Ghose KK,Page A,McNaughton R",Bayon A,10.1016/j.ijhydene.2020.02.126,Commonwealth Scientific & Industrial Research Organisation (CSIRO),"Solar thermal-driven thermochemical H2O and CO2 splitting offers a carbon-neutral path to produce feedstocks for synthetic fuel production such as hydrogen or synthesis gas. This paper assesses research outcomes for perovskite materials in two-step thermochemical cycles. Experimental, computational and thermodynamic studies are summarized and critically discussed, identifying key attributes for future research. In addition to the critical review, a fast method for the classification of effective thermochemical properties (oxygen vacancy formation enthalpy and entropy) in a wide range of operational temperatures is provided. These properties together with a high-grade of sintering resistance and fast kinetics are the main characteristics required to maximize the solar-to-fuel efficiency of the process. The discovery of optimum material compositions for this application could be effectively achieved by a combination of machine learning, DFT, experimental testing and system modelling, and will require an extensive international research effort. If successful, this could lead to the ultimate development and practical application of thermochemical cycles for fuel production. Crown Copyright (C) 2020 Published by Elsevier Ltd on behalf of Hydrogen Energy Publications LLC. All rights reserved.","Solar fuels,Concentrated solar thermal,Thermochemical cycles,Density functional theory,Machine learning,Thermodynamic analysis",Review,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Chemistry,Electrochemistry,Energy & Fuels",,5.242,"LANTHANUM,MANGANITE,PEROVSKITES,VACANCY,FORMATION,ENERGETICS,WATER-SPLITTING,CYCLE,CA%2FSR,A-SITE,HYDROGEN-PRODUCTION,SYSTEM,EFFICIENCY,OXYGEN,NONSTOICHIOMETRY,REDOX,PERFORMANCE,LANIO3,PEROVSKITE,SYNGAS,PRODUCTION",INTERNATIONAL JOURNAL OF HYDROGEN ENERGY,,
4,Lower Limb Motion Recognition Method Based on Improved Wavelet Packet Transform and Unscented Kalman Neural Network,2020,,,"Shi Xin,Qin Pengjie,Zhu Jiaqing,Xu Shuyuan,Shi Weiren","Shi X,Qin PJ,Zhu JQ,Xu SY,Shi WR",Shi X,10.1155/2020/5684812,Chongqing University,"Exoskeleton robot is a typical application to assist the motion of lower limbs. To make the lower extremity exoskeleton more flexible, it is necessary to identify various motion intentions of the lower limbs of the human body. Although more sEMG sensors can be used to identify more lower limb motion intention, with the increase in the number of sensors, more and more data need to be processed. In the process of human motion, the collected sEMG signal is easy to be interfered with noise. To improve the practicality of the lower extremity exoskeleton robot, this paper proposed a wavelet packet transform- (WPT-) based sliding window difference average filtering feature extract algorithm and the unscented Kalman neural network (UKFNN) recognition algorithm. We established an sEMG energy feature model, using a sliding window difference average filtering method to suppress noise interference and extracted stable feature values and using UKF filtering to optimize the neural network weights to improve the adaptability and accuracy of the recognition model. In this paper, we collected the sEMG signals of three muscles to identify six lower limb motion intentions. The average accuracy of 94.83% is proposed in this paper. Experiments show that the algorithm improves the accuracy and anti-interference of motion intention recognition of lower limb sEMG signals. The algorithm is superior to the backpropagation neural network (BPNN) recognition algorithm in the lower limb motion intention recognition and proves the effectiveness, novelty, and reliability of the method in this paper.","EMG SIGNAL,FEATURE-EXTRACTION,COMPONENT ANALYSIS,JOINT ANGLE,CLASSIFICATION,FRAMEWORK,DIMENSION",Article,"HINDAWI LTD, ADAM HOUSE, 3RD FLR, 1 FITZROY SQ, LONDON, W1T 5HF, ENGLAND","Engineering,Mathematics",,1.27,"EMG,SIGNAL,FEATURE-EXTRACTION,COMPONENT,ANALYSIS,JOINT,ANGLE,CLASSIFICATION,FRAMEWORK,DIMENSION",MATHEMATICAL PROBLEMS IN ENGINEERING,https://downloads.hindawi.com/journals/mpe/2020/5684812.pdf,
5,Machine learning predictions on fracture toughness of multiscale bio-nano-composites,39,15-16,587-598,"Daghigh Vahid,Lacy Thomas E. Jr.,Daghigh Hamid,Gu Grace,Baghaei Kourosh T.,Horstemeyer Mark F.,Pittman Charles U. Jr.","Daghigh V,Lacy TE,Daghigh H,Gu G,Baghaei KT,Horstemeyer MF,Pittman CU",Daghigh V,10.1177/0731684420915984,Mississippi State University,"Tailorability is an important advantage of composites. Incorporating new bio-reinforcements into composites can contribute to using agricultural wastes and creating tougher and more reliable materials. Nevertheless, the huge number of possible natural material combinations works against finding optimal composite designs. Here, machine learning was employed to effectively predict fracture toughness properties of multiscale bio-nano-composites. Charpy impact tests were conducted on composites with various combinations of two new bio fillers, pistachio shell powders, and fractal date seed particles, as well as nano-clays and short latania fibers, all which reinforce a poly(propylene)/ethylene-propylene-diene-monomer matrix. The measured energy absorptions obtained were used to calculate strain energy release rates as a fracture toughness parameter using linear elastic fracture mechanics and finite element analysis approaches. Despite the limited number of training data obtained from these impact tests and finite element analysis, the machine learning results were accurate for prediction and optimal design. This study applied the decision tree regressor and adaptive boosting regressor machine learning methods in contrast to the K-nearest neighbor regressor machine learning approach used in our previous study for heat deflection temperature predictions. Scanning electron microscopy, optical microscopy, and transmission electron microscopy were used to study the nano-clay dispersion and impact fracture morphology.","Machine learning,fracture toughness,bio-nano-composites,natural fibers,pistachio shell,date seed",Article,"SAGE PUBLICATIONS LTD, 1 OLIVERS YARD, 55 CITY ROAD, LONDON EC1Y 1SP, ENGLAND","Materials Science,Polymer Science",,2.943,"METAL,LAMINATE,COMPOSITES,MECHANICAL-PROPERTIES,EPOXY,NANOCOMPOSITES,POLYMERIC,COMPOSITES,IMPACT,RESPONSE,COUPLING,AGENT,BEHAVIOR,POLYPROPYLENE,FIBERS,GLASS",JOURNAL OF REINFORCED PLASTICS AND COMPOSITES,,
6,Ensembling handcrafted features with deep features: an analytical study for classification of routine colon cancer histopathological nuclei images,79,47-48,34931-34954,"Tripathi Suvidha,Singh Satish Kumar","Tripathi S,Singh SK",Tripathi S,10.1007/s11042-020-08891-w,Indian Institute of Information Technology Allahabad,"The use of Deep Learning (DL) based methods in medical histopathology images have been one of the most sought after solutions to classify, segment, and detect diseased biopsy samples. However, given the complex nature of medical datasets due to the presence of intra-class variability and heterogeneity, the use of complex DL models might not give the optimal performance up to the level which is suitable for assisting pathologists. Therefore, ensemble DL methods with the scope of including domain agnostic handcrafted Features (HC-F) inspired this work. We have, through experiments, tried to highlight that a single DL network (domain-specific or state of the art pre-trained models) cannot be directly used as the base model without proper analysis with the relevant dataset. We have used F1-measure, Precision, Recall, AUC, and Cross-Entropy Loss to analyse the performance of our approaches. We observed from the results that the DL features ensemble bring a marked improvement in the overall performance of the model, whereas, domain agnostic HC-F remains dormant on the performance of the DL models.","Nuclei classification,Colon cancer,Deep ensemble,Handcrafted features,Convolutional neural networks,Cascaded ensemble,Feature concatenation,Deep and handcrafted feature combination,Transfer learning,Ensemble methods,Deep learning,Feature fusion",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Computer Science,Engineering",,,"DESCRIPTOR,DIAGNOSIS",MULTIMEDIA TOOLS AND APPLICATIONS,,
7,A multimodal deep architecture for traditional Chinese medicine diagnosis,32,19,,"Dai Yinglong,Wang Guojun,Dai Jianhua,Geman Oana","Dai YL,Wang GJ,Dai JH,Geman O",Wang GJ,10.1002/cpe.5781,Guangzhou University,"Traditional Chinese medicine (TCM) is found on a long-term medical practice in China. Rare human brains can fully grasp the deep TCM knowledge derived from a tremendous amount of experience. In this big data era, a big electronic brain might be competent via deep learning techniques. For this prospect, the electronic brain needs to process various heterogeneous data, such as images, texts, audio signals, and other sensory data. It used to be a challenge to analyze the heterogeneous data by the computer-aided system until the advances of the powerful deep learning tools. We propose a multimodal deep learning framework to mimic a TCM practitioner to diagnose a patient on the basis of multimodal perceptions of see, listen, smell, ask, and touch. The framework learns common representations from various high-dimensional sensory data, and fuse the information for final classification. We propose to use conceptual alignment deep neural networks to embed prior knowledge and obtain interpretable latent representations. We implement a multimodal deep architecture to process tongue image and description text data for TCM diagnosis. Experiments illustrate that the multimodal deep architecture can extract effective features from heterogeneous data, produce interpretable representations, and finally achieve a higher accuracy than either corresponding unimodal architectures.","computer-aided diagnosis,knowledge embedding,multimodal deep learning,representation learning,traditional Chinese medicine",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA",Computer Science,,1.471,"CLASSIFICATION,CANCER,NETWORKS,DISEASES",CONCURRENCY AND COMPUTATION-PRACTICE & EXPERIENCE,,
8,Multi-atlas-based auto-segmentation for prostatic urethra using novel prediction of deformable image registration accuracy,47,7,3023-3031,"Takagi Hisamichi,Kadoya Noriyuki,Kajikawa Tomohiro,Tanaka Shohei,Takayama Yoshiki,Chiba Takahito,Ito Kengo,Dobashi Suguru,Takeda Ken,Jingu Keiichi","Takagi H,Kadoya N,Kajikawa T,Tanaka S,Takayama Y,Chiba T,Ito K,Dobashi S,Takeda K,Jingu K",Kadoya N,10.1002/mp.14154,Tohoku University,"Purpose Accurate identification of the prostatic urethra and bladder can help determine dosing and evaluate urinary toxicity during intensity-modulated radiation therapy (IMRT) planning in patients with localized prostate cancer. However, it is challenging to locate the prostatic urethra in planning computed tomography (pCT). In the present study, we developed a multiatlas-based auto-segmentation method for prostatic urethra identification using deformable image registration accuracy prediction with machine learning (ML) and assessed its feasibility.
Methods We examined 120 patients with prostate cancer treated with IMRT. All patients underwent temporary urinary catheter placement for identification and contouring of the prostatic urethra in pCT images (ground truth). Our method comprises the following three steps: (a) select four atlas datasets from the atlas datasets using the deformable image registration (DIR) accuracy prediction model, (b) deform them by structure-based DIR, (3) and propagate urethra contour using displacement vector field calculated by the DIR. In (a), for identifying suitable datasets, we used the trained support vector machine regression (SVR) model and five feature descriptors (e.g., prostate volume) to increase DIR accuracy. This method was trained/validated using 100 patients and performance was evaluated within an independent test set of 20 patients. Fivefold cross-validation was used to optimize the hype parameters of the DIR accuracy prediction model. We assessed the accuracy of our method by comparing it with those of two others: Acostas method-based patient selection (previous study method, by Acosta et al.), and the Waterman's method (defines the prostatic urethra based on the center of the prostate, by Waterman et al.). We used the centerlines distance (CLD) between the ground truth and the predicted prostatic urethra as the evaluation index.
Results The CLD in the entire prostatic urethra was 2.09 +/- 0.89 mm (our proposed method), 2.77 +/- 0.99 mm (Acosta et al., P = 0.022), and 3.47 +/- 1.19 mm (Waterman et al., P < 0.001); our proposed method showed the highest accuracy. In segmented CLD, CLD in the top 1/3 segment was highly improved from that of Waterman et.al. and was slightly improved from that of Acosta et.al., with results of 2.49 +/- 1.78 mm (our proposed method), 2.95 +/- 1.75 mm (Acosta et al., P = 0.42), and 5.76 +/- 3.09 mm (Waterman et al., P < 0.001).
Conclusions We developed a DIR accuracy prediction model-based multiatlas-based auto-segmentation method for prostatic urethra identification. Our method identified prostatic urethra with mean error of 2.09 mm, likely due to combined effects of SVR model employment in patient selection, modified atlas dataset characteristics and DIR algorithm. Our method has potential utility in prostate cancer IMRT and can replace use of temporary indwelling urinary catheters.","auto-segmentation,deformable image registration,machine learning,prostate cancer,radiotherapy",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Radiology, Nuclear Medicine & Medical Imaging",,,"MODULATED,RADIATION-THERAPY,AUTOMATIC,SEGMENTATION,CONFORMAL,RADIOTHERAPY,DOSE,DISTRIBUTION,CANCER,SELECTION,IMRT,BRACHYTHERAPY",MEDICAL PHYSICS,,
9,3T-FASDM: Linear discriminant analysis-based three-tier face anti-spoofing detection model using support vector machine,33,12,,"Bakshi Aditya,Gupta Sunanda,Gupta Akhil,Tanwar Sudeep,Hsiao Kuei-Fang","Bakshi A,Gupta S,Gupta A,Tanwar S,Hsiao KF",Tanwar S,10.1002/dac.4441,Nirma University,"In recent years, to solve the problem of face spoofing, momentous work has been done in this field, but still, there is a need for establishing counter measures to the biometric spoofing attacks. Although trained and evaluated on different databases, impressive results have been achieved in existing face anti-spoofing techniques, but biometric authentication is a very significant problem as imposters are using lots of reconstructed samples or fake synthetic material or structure that can be used for various attack purposes. For the first time, to the best of our knowledge, this paper explains the security for face anti-spoofing detection using linear discriminant analysis and validates the results by calculating HTER and accuracy on different databases (i.e., REPLAY ATTACK and CASIA). The proposed model, that is, three-tier face anti-spoofing detection model (3T-FASDM), is used for the detection of the fake biometric user and works well for real-time applications. The proposed methods tested on a set of state-of-the-art anti-spoofing features for the face mode gives a very low degree of complexity as 26 general image quality measures are applied to differentiate among legitimate and imposter samples. The outcomes obtained from publically available data show that this technique has improved performance and accuracy by analyzing the HTER and machine learning classifiers that are helpful to differentiate among real and fake traits.","face anti-spoofing,image quality assessment (IQA),linear discriminant analysis (LDA),support vector machine (SVM)",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Engineering,Telecommunications",,,"WATERMARKING,TECHNIQUE,ANOMALY,DETECTION,RECOGNITION,PERFORMANCE,FINGERPRINT,CHALLENGES,TRANSFORM,EFFICIENT,SECURITY,SYSTEMS",INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS,,
10,Metabolic Fingerprinting on Synthetic Alloys for Medulloblastoma Diagnosis and Radiotherapy Evaluation,32,23,,"Cao Jing,Shi Xuejiao,Gurav Deepanjali D.,Huang Lin,Su Haiyang,Li Keke,Niu Jingyang,Zhang Mengji,Wang Qian,Jiang Mawei","Cao J,Shi XJ,Gurav DD,Huang L,Su HY,Li KK,Niu JY,Zhang MJ,Wang Q,Jiang MW",Qian K,10.1002/adma.202000906,Shanghai Jiao Tong University,"Diagnostics is the key in screening and treatment of cancer. As an emerging tool in precision medicine, metabolic analysis detects end products of pathways, and thus is more distal than proteomic/genetic analysis. However, metabolic analysis is far from ideal in clinical diagnosis due to the sample complexity and metabolite abundance in patient specimens. A further challenge is real-time and accurate tracking of treatment effect, e.g., radiotherapy. Here, Pd-Au synthetic alloys are reported for mass-spectrometry-based metabolic fingerprinting and analysis, toward medulloblastoma diagnosis and radiotherapy evaluation. A core-shell structure is designed using magnetic core particles to support Pd-Au alloys on the surface. Optimized synthetic alloys enhance the laser desorption/ionization efficacy and achieve direct detection of 100 nL of biofluids in seconds. Medulloblastoma patients are differentiated from healthy controls with average diagnostic sensitivity of 94.0%, specificity of 85.7%, and accuracy of 89.9%, by machine learning of metabolic fingerprinting. Furthermore, the radiotherapy process of patients is monitored and a preliminary panel of serum metabolite biomarkers is identified with gradual changes. This work will lead to the application-driven development of novel materials with tailored structural design and establishment of new protocols for precision medicine in near future.","alloys,cancer,diagnostics,metabolites,radiotherapy",Article,"WILEY-V C H VERLAG GMBH, POSTFACH 101161, 69451 WEINHEIM, GERMANY","Chemistry,Science & Technology - Other Topics,Materials Science,Physics",,30.254,"DESORPTION%2FIONIZATION,MASS-SPECTROMETRY,RADIATION-THERAPY,PROSTATE-CANCER,GAS-CHROMATOGRAPHY,LARGE-SCALE,SERUM,SELECTION,DISEASE,PLASMA,CHILDHOOD",ADVANCED MATERIALS,,
