,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Chronic gastritis classification using gastric X-ray images with a semi-supervised learning method based on tri-training,58,6,1239-1250,"Li Zongyao,Togo Ren,Ogawa Takahiro,Haseyama Miki","Li ZY,Togo R,Ogawa T,Haseyama M",Li ZY,10.1007/s11517-020-02159-z,Hokkaido University,"High-quality annotations for medical images are always costly and scarce. Many applications of deep learning in the field of medical image analysis face the problem of insufficient annotated data. In this paper, we present a semi-supervised learning method for chronic gastritis classification using gastric X-ray images. The proposed semi-supervised learning method based on tri-training can leverage unannotated data to boost the performance that is achieved with a small amount of annotated data. We utilize a novel learning method named Between-Class learning (BC learning) that can considerably enhance the performance of our semi-supervised learning method. As a result, our method can effectively learn from unannotated data and achieve high diagnostic accuracy for chronic gastritis.","Chronic gastritis,Computer-aided diagnosis,Medical image analysis,Convolutional neural network,Semi-supervised learning",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Computer Science,Engineering,Mathematical & Computational Biology,Medical Informatics",,2.61,,MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,https://eprints.lib.hokudai.ac.jp/dspace/bitstream/2115/81642/1/manuscript-1.pdf,
2,Combining DC-GAN with ResNet for blood cell image classification,58,6,1251-1264,"Ma Li,Shuai Renjun,Ran Xuming,Liu Wenjia,Ye Chao","Ma L,Shuai RJ,Ran XM,Liu WJ,Ye C",Shuai RJ,10.1007/s11517-020-02163-3,Nanjing Tech University,"In medicine, white blood cells (WBCs) play an important role in the human immune system. The different types of WBC abnormalities are related to different diseases so that the total number and classification of WBCs are critical for clinical diagnosis and therapy. However, the traditional method of white blood cell classification is to segment the cells, extract features, and then classify them. Such method depends on the good segmentation, and the accuracy is not high. Moreover, the insufficient data or unbalanced samples can cause the low classification accuracy of model by using deep learning in medical diagnosis. To solve these problems, this paper proposes a new blood cell image classification framework which is based on a deep convolutional generative adversarial network (DC-GAN) and a residual neural network (ResNet). In particular, we introduce a new loss function which is improved the discriminative power of the deeply learned features. The experiments show that our model has a good performance on the classification of WBC images, and the accuracy reaches 91.7%.","DC-GAN,ResNet,Blood cell image classification,CNN,Discriminative features",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Computer Science,Engineering,Mathematical & Computational Biology,Medical Informatics",,2.61,,MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,,
3,Improved patient safety through a clinical decision support system in laboratory medicine,61,5,452-459,"Eckelt F.,Remmler J.,Kister T.,Wernsdorfer M.,Richter H.,Federbusch M.,Adler M.,Kehrer A.,Voigt M.,Cundius C.","Eckelt F,Remmler J,Kister T,Wernsdorfer M,Richter H,Federbusch M,Adler M,Kehrer A,Voigt M,Cundius C",Kaiser T,10.1007/s00108-020-00775-3,Leipzig University,"Background Laboratory diagnostics are essential for diagnosis, initiation of therapy, and monitoring of patients. Laboratory results that are overlooked or incorrectly interpreted lead to adverse events and endanger patient safety. Clinical decision support systems (CDSSs) may facilitate appropriate interpretation of results and subsequent medical response. Objectives The research project on digital laboratory medicine (AMPEL) aims at developing a CDSS based on laboratory diagnostics, which supports practitioners in ensuring the necessary medical consequences. Materials and methods A literature review of CDSSs describes the current state of research. The research project AMPEL is presented with its objectives, challenges, and first results. Furthermore, the development of a framework and reporting system is illustrated through the clinical example of severe hypokalemia. Results and conclusion Through interdisciplinary development and constant optimization, a specific CDSS with high acceptance among clinicians was developed. Initial results in the case of severe hypokalemia show a positive effect on patient care. Thereby, more complex frameworks such as sepsis diagnostics or acute coronary syndrome are implemented. The limited availability of standardized and digital clinical data is challenging. In addition to the application of classic decision trees in CDSS, the use of machine learning offers a promising perspective for future developments.","Clinical decision support,Reporting systems,Machine learning,Severe hypokalemia,Medical errors",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY",General & Internal Medicine,,0.557,"INFORMATION,MANAGEMENT,RESOURCES,DIAGNOSIS",INTERNIST,https://link.springer.com/content/pdf/10.1007/s00108-020-00775-3.pdf,
4,Context-based ensemble classification for the detection of architectural distortion in a digitised mammogram,14,4,603-614,"Akhtar Yusuf,Mukherjee Dipti Prasad","Akhtar Y,Mukherjee DP",Akhtar Y,10.1049/iet-ipr.2019.0639,Indian Statistical Institute,"The problem of computer-aided detection of architectural distortion (AD) in a digitised mammogram has been attempted in this manuscript. In examining a mammogram, the decision regarding a particular region of interest (RoI) is dependent on the appearance of the surrounding regions. However, in existing methods to detect AD the inference about an RoI is dependent on the appearance of this RoI alone. In addition, multiple radiologists infer the same mammogram in coming to a final decision about the mammogram. Contrary to popular ensemble classifiers like Adaboost and Random Forest, the authors propose an ensemble based method (imitating multiple radiologists by classifiers) for detecting AD such that the decision on a test RoI is dependent on the decisions of the surrounding RoIs in the proposed ensemble classifier. The proposed context-based ensemble classifier has been validated on two mammographic databases. The proposal shows promising results in both the databases.","image classification,mammography,learning (artificial intelligence),medical image processing,radiology,context-based ensemble classification,architectural distortion,digitised mammogram,computer-aided detection,particular region,surrounding regions,inference,multiple radiologists,test RoI,surrounding RoIs,context-based ensemble classifier",Article,"INST ENGINEERING TECHNOLOGY-IET, MICHAEL FARADAY HOUSE SIX HILLS WAY STEVENAGE, HERTFORD SG1 2AY, ENGLAND","Computer Science,Engineering,Imaging Science & Photographic Technology",,2.481,,IET IMAGE PROCESSING,,
5,Wavelet-based deep learning for skin lesion classification,14,4,720-726,"Serte Sertan,Demirel Hasan","Serte S,Demirel H",Serte S,10.1049/iet-ipr.2019.0553,Near East University,"Skin lesions can be in malignant or benign forms. Benign skin lesion types are not deadly; however, malignant types of skin lesions can be fatal. Lethal forms are known as skin cancer. These types require urgent clinical treatment. Fast detection and diagnosis of malignant types of skin lesions might prevent life-threatening scenarios. This work presents two methods for the automatic classification of malignant melanoma and seborrhoeic keratosis lesions. The first method builds on modelling skin images together with wavelet coefficients. Approximate, horizontal, and vertical wavelet coefficients are obtained using the wavelet transform, and then deep learning (DL) models are generated for each of the representations and skin images. The second method builds on modelling skin images together with three approximate coefficients. This method utilises a sequential wavelet transformation to produce approximation coefficients. Then DL models are generated for each of the representations and skin images. Transfer learning-based ResNet-18 and ResNet-50 DL models provide model images and wavelet coefficients. Then skin lesion detection is achieved by fusing model output probabilities. Both proposed models outperform the methods only based on image data and other previously proposed methods.","image classification,telemedicine,medical image processing,wavelet transforms,learning (artificial intelligence),cancer,skin,biomedical optical imaging,wavelet-based deep learning,skin lesion classification,skin lesions,malignant forms,benign forms,benign skin lesion types,malignant types,skin cancer,malignant melanoma,seborrhoeic keratosis lesions,skin images,vertical wavelet coefficients,deep learning models,approximate coefficients,sequential wavelet transformation,approximation coefficients,transfer learning-based ResNet-18,model images,skin lesion detection",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Computer Science,Engineering,Imaging Science & Photographic Technology",,2.481,,IET IMAGE PROCESSING,,
6,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,
8,Siamese neural networks for continuous disease severity evaluation and change detection in medical imaging,3,1,,"Li Matthew D.,Chang Ken,Bearce Ben,Chang Connie Y.,Huang Ambrose J.,Campbell J. Peter,Brown James M.,Singh Praveer,Hoebel Katharina V,Erdogmus Deniz","Li MD,Chang K,Bearce B,Chang CY,Huang AJ,Campbell JP,Brown JM,Singh P,Hoebel KV,Erdogmus D",Kalpathy-Cramer J,10.1038/s41746-020-0255-1,Harvard University,"Using medical images to evaluate disease severity and change over time is a routine and important task in clinical decision making. Grading systems are often used, but are unreliable as domain experts disagree on disease severity category thresholds. These discrete categories also do not reflect the underlying continuous spectrum of disease severity. To address these issues, we developed a convolutional Siamese neural network approach to evaluate disease severity at single time points and change between longitudinal patient visits on a continuous spectrum. We demonstrate this in two medical imaging domains: retinopathy of prematurity (ROP) in retinal photographs and osteoarthritis in knee radiographs. Our patient cohorts consist of 4861 images from 870 patients in the Imaging and Informatics in Retinopathy of Prematurity (i-ROP) cohort study and 10,012 images from 3021 patients in the Multicenter Osteoarthritis Study (MOST), both of which feature longitudinal imaging data. Multiple expert clinician raters ranked 100 retinal images and 100 knee radiographs from excluded test sets for severity of ROP and osteoarthritis, respectively. The Siamese neural network output for each image in comparison to a pool of normal reference images correlates with disease severity rank (rho = 0.87 for ROP and rho = 0.89 for osteoarthritis), both within and between the clinical grading categories. Thus, this output can represent the continuous spectrum of disease severity at any single time point. The difference in these outputs can be used to show change over time. Alternatively, paired images from the same patient at two time points can be directly compared using the Siamese neural network, resulting in an additional continuous measure of change between images. Importantly, our approach does not require manual localization of the pathology of interest and requires only a binary label for training (same versus different). The location of disease and site of change detected by the algorithm can be visualized using an occlusion sensitivity map-based approach. For a longitudinal binary change detection task, our Siamese neural networks achieve test set receiving operator characteristic area under the curves (AUCs) of up to 0.90 in evaluating ROP or knee osteoarthritis change, depending on the change detection strategy. The overall performance on this binary task is similar compared to a conventional convolutional deep-neural network trained for multi-class classification. Our results demonstrate that convolutional Siamese neural networks can be a powerful tool for evaluating the continuous spectrum of disease severity and change in medical imaging.","PLUS DISEASE,RETINOPATHY,CLASSIFICATION,PREMATURITY,DIAGNOSIS",Article,"NATURE RESEARCH, HEIDELBERGER PLATZ 3, BERLIN, 14197, GERMANY","Health Care Sciences & Services,Medical Informatics",,,"PLUS,DISEASE,RETINOPATHY,CLASSIFICATION,PREMATURITY,DIAGNOSIS",NPJ DIGITAL MEDICINE,http://eprints.lincoln.ac.uk/id/eprint/43200/7/s41746-020-0255-1.pdf,
9,Predicting structure zone diagrams for thin film synthesis by generative machine learning,1,1,,"Banko Lars,Lysogorskiy Yury,Grochla Dario,Naujoks Dennis,Drautz Ralf,Ludwig Alfred","Banko L,Lysogorskiy Y,Grochla D,Naujoks D,Drautz R,Ludwig A",Ludwig A,10.1038/s43246-020-0017-2,Ruhr University Bochum,"Thin films are ubiquitous in modern technology and highly useful in materials discovery and design. For achieving optimal extrinsic properties, their microstructure needs to be controlled in a multi-parameter space, which usually requires too high a number of experiments to map. Here, we propose to master thin film processing microstructure complexity, and to reduce the cost of microstructure design by joining combinatorial experimentation with generative deep learning models to extract synthesis-composition-microstructure relations. A generative machine learning approach using a conditional generative adversarial network predicts structure zone diagrams. We demonstrate that generative models provide a so far unseen level of quality of generated structure zone diagrams that can be applied for the optimization of chemical composition and processing parameters to achieve a desired microstructure. Controlling the microstructure of thin films is vital for tuning their properties. Here, machine learning is applied to obtain synthesis-composition-microstructure relationships in the form of structure zone diagrams for thin films, enabling microstructure prediction.","PHYSICAL VAPOR-DEPOSITION,MICROSTRUCTURE,COATINGS,GROWTH,METAL,MODEL,AL,TRANSPORT,DYNAMICS,TIN(001)",Article,"SPRINGERNATURE, CAMPUS, 4 CRINAN ST, LONDON, N1 9XW, ENGLAND",Materials Science,,,"PHYSICAL,VAPOR-DEPOSITION,MICROSTRUCTURE,COATINGS,GROWTH,METAL,MODEL,AL,TRANSPORT,DYNAMICS,TIN%28001%29",COMMUNICATIONS MATERIALS,https://www.nature.com/articles/s43246-020-0017-2.pdf,
10,On-demand Direct Design of Polymeric Thermal Actuator by Machine Learning Algorithm,38,8,908-914,"Liu Bo-En,Yu Wei","Liu BE,Yu W",Yu W,10.1007/s10118-020-2396-8,Shanghai Jiao Tong University,"The design optimization of thermal-driven actuators is a challenging task because the performance depends on multiple materials parameters, structural parameters, and working conditions. In this work, we adopted large scale finite element simulation together with machine learning algorithm to fulfill the on-demand design of thermal actuators. Finite element analysis was used to simulate the performance of thermal actuator with two-layer structure, which generated large amount of dataset by considering the variation of parameters including the moduli, thermal expansion coefficient, sample thickness and length, and temperature. Support vector regression (SVR) was adopted to establish the relationship between multiple input parameters and the resulting contact pressure. Thereafter, a simple interior point algorithm was used to achieve the on-demand design based on the SVR model. The contact pressures of thermal actuator constructed from the optimized parameters deviated less than 15% of the target values.","Polymer composites,Thermal actuator,Finite element analysis,Support vector regression",Article,"SPRINGER, ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES",Polymer Science,,2.59,"HYDROGEL,STRENGTH,STRESS,TOUGH,MODEL,SHAPE",CHINESE JOURNAL OF POLYMER SCIENCE,http://www.cjps.org/article/doi/10.1007/s10118-020-2396-8,
