,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Combining retrosynthesis and mixed-integer optimization for minimizing the chemical inventory needed to realize a WHO essential medicines list,5,2,367-376,"Gao Hanyu,Coley Connor W.,Struble Thomas J.,Li Linyan,Qian Yujie,Green William H.,Jensen Klays F.","Gao HY,Coley CW,Struble TJ,Li LY,Qian YJ,Green WH,Jensen KF",Jensen KF,10.1039/c9re00348g,Massachusetts Institute of Technology (MIT),"The access to essential medicines remains a problem in many low-income countries for logistic and expiration limits, among other factors. Enabling flexible replenishment and easier supply chain management by on demand manufacturing from stored starting materials provides a solution to this challenge. Recent developments in computer-aided chemical synthesis planning have benefited from machine learning in different aspects. In this manuscript, we use those techniques to perform a combined analysis of a WHO essential medicines list to identify synthetic routes that minimize chemical inventory that would be required to synthesize the all the active pharmaceutical ingredients. We use a synthesis planning tool to perform retrosynthetic analyses for 99 targets and solve a mixed-integer programming problem to select a combination of pathways that uses the minimal number of chemicals. This work demonstrates the technical feasibility of reducing storage of active pharmaceutical ingredients to a minimal inventory of starting materials.","NEURAL-NETWORKS,PREDICTION,OUTCOMES,DESIGN",Article,"ROYAL SOC CHEMISTRY, THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND","Chemistry,Engineering",,4.502,"NEURAL-NETWORKS,PREDICTION,OUTCOMES,DESIGN",REACTION CHEMISTRY & ENGINEERING,https://pubs.rsc.org/en/content/articlepdf/2020/re/c9re00348g,
2,Unsupervised learning for characterization of Arabic online handwriting of Parkinson's disease patients,2,2,,"Aouraghe Ibtissame,Ammour Alae,Khaissidi Ghizlane,Mrabti Mostafa,Aboulem Ghita,Belahsen Faouzi","Aouraghe I,Ammour A,Khaissidi G,Mrabti M,Aboulem G,Belahsen F",Aouraghe I,10.1007/s42452-019-1923-0,Sidi Mohamed Ben Abdellah University of Fez,"In this paper, we propose to characterize the on-line handwriting for the early detection of Parkinson's disease. Thus, using kinematics, mechanical, and spatial features of handwriting, we are looking for the characterization of Parkinson's disease. This paper describes the phase of the data acquisition which is currently carried out with in the Neurological department of UHC Hassan II of Fez. Following this paper, we have proposed an approach based on unsupervised learning techniques for analyzing on-line handwriting of 34 Parkinson's disease patients and 34 Healthy Controls according to quantitative and qualitative features. Based on 230 computed features for each participant, our study has uncovered three different types of writers. The results show that the complications of fine motor abilities in Parkinson's disease patients is especially characterized by a significant degradation in handwriting kinematic features.","Online handwriting,Parkinson's disease,Principal component analysis,K-means clustering",Article,"SPRINGER INTERNATIONAL PUBLISHING AG, GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND",Science & Technology - Other Topics,,,"MILD,COGNITIVE,IMPAIRMENT,DEEP,BRAIN-STIMULATION,ALZHEIMERS-DISEASE,DISCRIMINATION,MOVEMENT",SN APPLIED SCIENCES,https://link.springer.com/content/pdf/10.1007/s42452-019-1923-0.pdf,
3,Asbestos-Cement Roofing Identification Using Remote Sensing and Convolutional Neural Networks (CNNs),12,3,,"Krowczynska Malgorzata,Raczko Edwin,Staniszewska Natalia);,Wilk Ewa","Krowczynska M,Raczko E,Staniszewska N,Wilk E",Krowczynska M,10.3390/rs12030408,University of Warsaw,"Due to the pathogenic nature of asbestos, a statutory ban on asbestos-containing products has been in place in Poland since 1997. In order to protect human health and the environment, it is crucial to estimate the quantity of asbestos-cement products in use. It has been evaluated that about 90% of them are roof coverings. Different methods are used to estimate the amount of asbestos-cement products, such as the use of indicators, field inventory, remote sensing data, and multi- and hyperspectral images; the latter are used for relatively small areas. Other methods are sought for the reliable estimation of the quantity of asbestos-containing products, as well as their spatial distribution. The objective of this paper is to present the use of convolutional neural networks for the identification of asbestos-cement roofing on aerial photographs in natural color (RGB) and color infrared (CIR) compositions. The study was conducted for the Chciny commune. Aerial photographs, each with the spatial resolution of 25 cm in RGB and CIR compositions, were used, and field studies were conducted to verify data and to develop a database for Convolutional Neural Networks (CNNs) training. Network training was carried out using the TensorFlow and R-Keras libraries in the R programming environment. The classification was carried out using a convolutional neural network consisting of two convolutional blocks, a spatial dropout layer, and two blocks of fully connected perceptrons. Asbestos-cement roofing products were classified with the producer's accuracy of 89% and overall accuracy of 87% and 89%, depending on the image composition used. Attempts have been made at the identification of asbestos-cement roofing. They focus primarily on the use of hyperspectral data and multispectral imagery. The following classification algorithms were usually employed: Spectral Angle Mapper, Support Vector Machine, object classification, Spectral Feature Fitting, and decision trees. Previous studies undertaken by other researchers showed that low spectral resolution only allowed for a rough classification of roofing materials. The use of one coherent method would allow data comparison between regions. Determining the amount of asbestos-cement products in use is important for assessing environmental exposure to asbestos fibres, determining patterns of disease, and ultimately modelling potential solutions to counteract threats.","Convolutional Neural Networks,asbestos identification,image recognition,remote sensing",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Environmental Sciences & Ecology,Geology,Remote Sensing,Imaging Science & Photographic Technology",,5.353,,REMOTE SENSING,https://www.mdpi.com/2072-4292/12/3/408/pdf,
4,Wink based facial expression classification using machine learning approach,2,2,,"Rashid Mamunur,Sulaiman Norizam,Mustafa Mahfuzah,Bari Bifta Sama,Sadeque Md Golam,Hasan Md Jahid","Rashid M,Sulaiman N,Mustafa M,Bari BS,Sadeque MG,Hasan MJ",Rashid M,10.1007/s42452-020-1963-5,Universiti Malaysia Pahang,"Facial expression may establish communication between physically disabled people and assistive devices. Different types of facial expression including eye wink, smile, eye blink, looking up and looking down can be extracted from the brain signal. In this study, the possibility of controlling assistive devices using the individual's wink has been investigated. Brain signals from the five subjects have been captured to recognize the left wink, right wink, and no wink. The brain signals have been captured using Emotiv Insight which consists of five channels. Fast Fourier transform and the sample range have been computed to extract the features. The extracted features have been classified with the help of different machine learning algorithms. Here, support vector machine (SVM), linear discriminant analysis (LDA) and K-nearest neighbor (K-NN) have been employed to classify the features sets. The performance of the classifier in terms of accuracy, confusion matrix, true positive and false positive rate and the area under curve (AUC)-receiver operating characteristics (ROC) have been evaluated. In the case of sample range, the highest training and testing accuracies are 98.9% and 96.7% respectively which have been achieved by two classifiers namely, SVM and K-NN. The achieved results indicate that the person's wink can be utilized in controlling assistive devices.","Wink,Facial expression,Electroencephalography (EEG),Brain-computer interface (BCI),Machine learning",Article,"SPRINGER INTERNATIONAL PUBLISHING AG, GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND",Science & Technology - Other Topics,,,"BRAIN-COMPUTER,INTERFACES",SN APPLIED SCIENCES,https://link.springer.com/content/pdf/10.1007/s42452-020-1963-5.pdf,
5,Epileptic seizure detection on EEG signals using machine learning techniques and advanced preprocessing methods,65,1,33-50,"Mahjoub Chahira,Jeannes Regine Le Bouquin,Lajnef Tarek,Kachouri Abdennaceur","Mahjoub C,Jeannes RL,Lajnef T,Kachouri A",Mahjoub C,10.1515/bmt-2019-0001,Universite de Sfax,"Electroencephalography (EEG) is a common tool used for the detection of epileptic seizures. However, the visual analysis of long-term EEG recordings is characterized by its subjectivity, time-consuming procedure and its erroneous detection. Various epileptic seizure detection algorithms have been proposed to deal with such issues. In this study, a novel automatic seizure-detection approach is proposed. Three different strategies are suggested to the user whereby he/she could choose the appropriate one for a given classification problem. Indeed, the feature extraction step, including both linear and nonlinear measures, is performed either directly from the EEG signals, or from the derived sub-bands of tunable-Q wavelet transform (TQWT), or even from the intrinsic mode functions (IMFs) of multivariate empirical mode decomposition (MEMD). The classification procedure is executed using a support vector machine (SVM). The performance of the proposed method is evaluated through a publicly available database from which six binary classification cases are formulated to discriminate between healthy, seizure and non-seizure EEG signals. Our results show high performance in terms of accuracy (ACC), sensitivity (SEN) and specificity (SPE) compared to the state-of-the-art approaches. Thus, the proposed approach for automatic seizure detection can be considered as a valuable alternative to existing methods, able to alleviate the overload of visual analysis and accelerate the seizure detection.","electroencephalography,epilepsy,multivariate empirical mode decomposition,support vector machine,tunable-Q wavelet transform",Article,"WALTER DE GRUYTER GMBH, GENTHINER STRASSE 13, D-10785 BERLIN, GERMANY","Engineering,Medical Informatics",,1.404,"EMPIRICAL,MODE,DECOMPOSITION,INVERSE,GAUSSIAN,PARAMETERS,FACTOR,WAVELET,TRANSFORM,DECISION-SUPPORT-SYSTEM,OBSTRUCTIVE,SLEEP-APNEA,AUTOMATED,IDENTIFICATION,FEATURE-EXTRACTION,BINARY,PATTERN,CLASSIFICATION,ENTROPY",BIOMEDICAL ENGINEERING-BIOMEDIZINISCHE TECHNIK,,
6,A novel approach to the diagnostic assessment of carpal tunnel syndrome based on the frequency domain of the compound muscle action potential,65,1,61-71,"Alcan Veysel,Kaya Hilal,Zinnuroglu Murat,Karatas Gulcin Kaymak,Canal Mehmet Rahmi","Alcan V,Kaya H,Zinnuroglu M,Karatas GK,Canal MR",Alcan V,10.1515/bmt-2018-0077,Tarsus University,"Conventional electrophysiological (EP) tests may yield ambiguous or false-negative results in some patients with signs and symptoms of carpal tunnel syndrome (CTS). Therefore, researchers tend to investigate new parameters to improve the sensitivity and specificity of EP tests. We aimed to investigate the mean and maximum power of the compound muscle action potential (CMAP) as a novel diagnostic parameter, by evaluating diagnosis and classification performance using the supervised Kohonen self-organizing map (SOM) network models. The CMAPs were analyzed using the fast Fourier transform (FFT). The mean and maximum power parameters were calculated from the power spectrum. A counter-propagation artificial neural network (CPANN), supervised Kohonen network (SKN) and XY-fused network (XYF) were compared to evaluate the classification and diagnostic performance of the parameters using the confusion matrix. The mean and maximum power of the CMAP were significantly lower in patients with CTS than in the normal group (p < 0.05), and the XYF network had the best total performance of classification with 91.4%. This study suggests that the mean and maximum power of the CMAP can be considered as less time-consuming parameters for the diagnosis of CTS without using additional EP tests which can be uncomfortable for the patient due to poor tolerance to electrical stimulation.","carpal tunnel syndrome,electrophysiology,Fourier analysis,neural network model",Article,"WALTER DE GRUYTER GMBH, GENTHINER STRASSE 13, D-10785 BERLIN, GERMANY","Engineering,Medical Informatics",,1.404,"CONDUCTION-VELOCITY,NERVE-CONDUCTION,NEURAL-NETWORKS,CLASSIFICATION,SENSITIVITY,KOHONEN",BIOMEDICAL ENGINEERING-BIOMEDIZINISCHE TECHNIK,,
7,Label-Free Tomographic Imaging of Lipid Droplets in Foam Cells for Machine-Learning-Assisted Therapeutic Evaluation of Targeted Nanodrugs,14,2,1856-1865,"Park Sangwoo,Ahn Jae Won,Jo YoungJu,Kang Ha-Young,Kim Hyun Jung,Cheon Yeongmi,Kim Jin Won,Park YongKeun,Lee Seongsoo,Park Kyeongsoon","Park S,Ahn JW,Jo Y,Kang HY,Kim HJ,Cheon Y,Kim JW,Park Y,Lee S,Park K",Lee S,10.1021/acsnano.9b07993,Korea Basic Science Institute (KBSI),"Lipid droplet (LD) accumulation, a key feature of foam cells, constitutes an attractive target for therapeutic intervention in atherosclerosis. However, despite advances in cellular imaging techniques, current noninvasive and quantitative methods have limited application in living foam cells. Here, using optical diffraction tomography (ODT), we performed quantitative morphological and biophysical analysis of living foam cells in a label-free manner. We identified LDs in foam cells by verifying the specific refractive index using correlative imaging comprising ODT integrated with three-dimensional fluorescence imaging. Through time-lapse monitoring of three-dimensional dynamics of label-free living foam cells, we precisely and quantitatively evaluated the therapeutic effects of a nanodrug (mannose-polyethylene glycol-glycol chitosan-fluorescein isothiocyanate-lobeglitazone; MMR-Lobe) designed to affect the targeted delivery of lobeglitazone to foam cells based on high mannose receptor specificity. Furthermore, by exploiting machine-learning-based image analysis, we further demonstrated therapeutic evaluation at the single-cell level. These findings suggest that refractive index measurement is a promising tool to explore new drugs against LD-related metabolic diseases.","atherosclerosis,foam cell,lipid droplet,3-D holotomography,refractive index,machine learning",Article,"AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Chemistry,Science & Technology - Other Topics,Materials Science",,16.207,"REFRACTIVE-INDEX,RAMAN-SPECTROSCOPY,PPAR-ALPHA,ATHEROSCLEROSIS,MICE,SEGMENTATION,ACCUMULATION,MECHANISMS,REDUCTION,NUCLEI",ACS NANO,,
8,Thermal-wet model of knitted double jersey based on backpropagation algorithm of neural network,15,,,"Li Xintong,Cong Honglian,Gao Zhe,Dong Zhijia","Li XT,Cong HL,Gao Z,Dong ZJ",Cong HL,10.1177/1558925019900837,Jiangnan University,"In this article, thermal resistance test and water vapor resistance test were experimented to obtain data of heat and humidity performance. Canonical correlation analysis was used on determining influence of basic fabric parameters on heat and humidity performance. Thermal resistance model and water vapor resistance model were established with a three-layered feedforward-type neural network. For the generalization of the network and the difficulty of determining the optimal network structure, trainbr was chosen as training algorithm to find the relationship between input factors and output data. After training and verification, the number of hidden layer neurons in the thermal resistance model was 12, and the error reached 10(-3). In the water vapor resistance model, the number of hidden layer neurons was 10, and the error reached 10(-3).","Knitted double jersey,thermal comfort,canonical correlation analysis,artificial neural network",Article,"SAGE PUBLICATIONS LTD, 1 OLIVERS YARD, 55 CITY ROAD, LONDON EC1Y 1SP, ENGLAND",Materials Science,,1.516,"WATER-VAPOR,PERMEABILITY,FABRICS,COTTON,AIR",JOURNAL OF ENGINEERED FIBERS AND FABRICS,https://journals.sagepub.com/doi/pdf/10.1177/1558925019900837,
9,Biodiesel synthesis from Ceiba pentandra oil by microwave irradiation-assisted transesterification: ELM modeling and optimization,146,,1278-1291,"Silitonga A. S.,Shamsuddin A. H.,Mahlia T. M. I,Milano Jassinne,Kusumo F.,Siswantoro Joko,Dharma S.,Sebayang A. H.,Masjuki H. H.,Ong Hwai Chyuan","Silitonga AS,Shamsuddin AH,Mahlia TMI,Milano J,Kusumo F,Siswantoro J,Dharma S,Sebayang AH,Masjuki HH,Ong HC",Silitonga AS,10.1016/j.renene.2019.07.065,State Polytechnic of Medan,"In this study, microwave irradiation-assisted transesterification was used to produce Ceiba pentandra biodiesel, which accelerates the rate of reaction and temperature within a shorter period. The improvement of biodiesel production requires a reliable model that accurately reflects the effects of input variables on output variables. In this study, an extreme learning machine integrated with cuckoo search algorithm was developed to predict and optimize the process parameters. This model will be useful for virtual experimentations in order to enhance biodiesel research and development. The optimum parameters of the microwave irradiation-assisted transesterification process conditions were obtained as follows: (1) methanol/oil ratio: 60%, (2) potassium hydroxide catalyst concentration: 0.84%(w/w), (3) stirring speed: 800 rpm, and (4) reaction time: 388 s. The corresponding Ceiba pentandra biodiesel yield was 96.19%. Three independent experiments were conducted using the optimum process parameters and the average biodiesel yield was found to be 95.42%. In conclusion, microwave irradiation-assisted transesterification is an effective method for biodiesel production because it is more energy-efficient, which will reduce the overall cost of biodiesel production. (C) 2019 Elsevier Ltd. All rights reserved.","Ceiba pentandra biodiesel,Extreme learning machine,Cuckoo search algorithm,Microwave irradiation-assisted transesterification,Alternative fuel",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Science & Technology - Other Topics,Energy & Fuels",,7.435,"EXTREME,LEARNING-MACHINE,WASTE,COOKING,OIL,RESPONSE-SURFACE,METHODOLOGY,CALOPHYLLUM-INOPHYLLUM,OIL,ARTIFICIAL,NEURAL-NETWORKS,ENGINE,PERFORMANCE,OXIDATIVE,STABILITY,EMISSION,CHARACTERISTICS,PROCESS,PARAMETERS,DIESEL,BLENDS",RENEWABLE ENERGY,,
10,Comment on ,5,2,589-591,"Hattrick-Simpers Jason,DeCost Brian","Hattrick-Simpers J,DeCost B",DeCost B,10.1039/c9me00138g,National Institute of Standards & Technology (NIST) - USA,"In this short comment we present a reproducibility study for our recent manuscript ""A simple constrained machine learning model for predicting high-pressure-hydrogen-compressor materials"" by Hattrick-Simpers, et al., Mol. Syst. Des. Eng., 2018, 3, 509"" using a suite of open source materials data science tools. The principal goal of this study is to provide the interested reader the ability to reproduce our previous machine learning model with minimal effort and then perform predictions upon the holdout set used in that manuscript. In transcribing our model from the Java-based Magpie/Weka framework to the Python-based Matminer/scikit-learn framework we noticed an unexpected discrepancy in the predictions between the two platforms. To compare the performance of nominally equivalent random forest regression models across these two platforms, we trained and evaluated 50 replicate models for each platform using random 90% subsets of the full hydride training set for each replicate. The Magpie/Weka models showed somewhat higher predicted mean absolute error (5.6 +/- 0.4) than the Matminer/scikit-learn models (4.2 +/- 0.4) on the holdout set, although the validation statistics were within error of one another. It is beyond the scope of this comment to fully analyze the ultimate source of the variance in these predictions, but we speculate that some contribution results from differences in how Magpie treats duplicate compositions in the training set and/or differences in RF implementation between Weka and scikit-learn.
Design, System, Application Using machine learning techniques to predict chemistries of materials with novel properties has been of great interest to the materials community over the past few years. Unfortunately, many of these approaches will predict the figure of merit for any combination of materials with no insight as to the potential stability of the material or its engineering feasibility. While evaluation of material stability can be challenging, the application of techno-economic constraints to materials design is relatively straightforward and can be implemented early in the prediction process. In this manuscript, we used a free open source materials machine learning platform on a free open source experimental database to generate thousands of new alloy combinations with favorable enthalpies of formation for high pressure compressors. We then whittled down our list of potential alloys using a series of engineering constraints such as enthalpy values, cost, and simple stoichiometric rules. This enabled us to focus our stability check to the Fe-Mn-Ti-X system. Comparison of the Fe-Mn-Ti to CALPHAD, previous experimental studies, and multiple DFT studies resulted in contradictory predictions of stability indicating that it is a system with the potential to provide insights to materials scientists and engineers. This time we provided the code to run the machine learning model.",,Editorial Material,"ROYAL SOC CHEMISTRY, THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND","Chemistry,Engineering,Science & Technology - Other Topics,Materials Science",,4.667,,MOLECULAR SYSTEMS DESIGN & ENGINEERING,,
