,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Essential structural and experimental descriptors for bulk and grain boundary conductivities of Li solid electrolytes,21,1,712-725,"Wu Yen-Ju,Tanaka Takehiro,Komori Tomoyuki,Fujii Mikiya,Mizuno Hiroshi,Itoh Satoshi,Takada Tadanobu,Fujita Erina,Xu Yibin","Wu YJ,Tanaka T,Komori T,Fujii M,Mizuno H,Itoh S,Takada T,Fujita E,Xu YB",Xu YB,10.1080/14686996.2020.1824985,National Institute for Materials Science,"We present a computational approach for identifying the important descriptors of the ionic conductivities of lithium solid electrolytes. Our approach discriminates the factors of both bulk and grain boundary conductivities, which have been rarely reported. The effects of the interrelated structural (e.g. grain size, phase), material (e.g. Li ratio), chemical (e.g. electronegativity, polarizability) and experimental (e.g. sintering temperature, synthesis method) properties on the bulk and grain boundary conductivities are investigated via machine learning. The data are trained using the bulk and grain boundary conductivities of Li solid conductors at room temperature. The important descriptors are elucidated by their feature importance and predictive performances, as determined by a nonlinear XGBoost algorithm: (i) the experimental descriptors of sintering conditions are significant for both bulk and grain boundary, (ii) the material descriptors of Li site occupancy and Li ratio are the prior descriptors for bulk, (iii) the density and unit cell volume are the prior structural descriptors while the polarizability and electronegativity are the prior chemical descriptors for grain boundary, (iv) the grain size provides physical insights such as the thermodynamic condition and should be considered for determining grain boundary conductance in solid polycrystalline ionic conductors.","Ionic conductivity,machine learning,grain boundary,ionic conductor,Li battery,grain size,descriptor",Article,"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",Materials Science,,6.963,"LITHIUM,IONIC-CONDUCTIVITY,ELECTROCHEMICAL,PROPERTIES,SINTERING,TEMPERATURE,LANTHANUM,TITANATE,GEL,SYNTHESIS,ALUMINUM,ELECTRONEGATIVITY,LI7LA3ZR2O12,PERFORMANCE,INTERFACE",SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7594868,
2,Multichannel Deep Attention Neural Networks for the Classification of Autism Spectrum Disorder Using Neuroimaging and Personal Characteristic Data,2020,,,"Niu Ke,Guo Jiayang,Pan Yijie,Gao Xin,Peng Xueping,Li Ning,Li Hailong","Niu K,Guo JY,Pan YJ,Gao X,Peng XP,Li N,Li HL",Peng XP,10.1155/2020/1357853,University of Technology Sydney,"Autism spectrum disorder (ASD) is a developmental disorder that impacts more than 1.6% of children aged 8 across the United States. It is characterized by impairments in social interaction and communication, as well as by a restricted repertoire of activity and interests. The current standardized clinical diagnosis of ASD remains to be a subjective diagnosis, mainly relying on behavior-based tests. However, the diagnostic process for ASD is not only time consuming, but also costly, causing a tremendous financial burden for patients' families. Therefore, automated diagnosis approaches have been an attractive solution for earlier identification of ASD. In this work, we set to develop a deep learning model for automated diagnosis of ASD. Specifically, a multichannel deep attention neural network (DANN) was proposed by integrating multiple layers of neural networks, attention mechanism, and feature fusion to capture the interrelationships in multimodality data. We evaluated the proposed multichannel DANN model on the Autism Brain Imaging Data Exchange (ABIDE) repository with 809 subjects (408 ASD patients and 401 typical development controls). Our model achieved a state-of-the-art accuracy of 0.732 on ASD classification by integrating three scales of brain functional connectomes and personal characteristic data, outperforming multiple peer machine learning models in a k-fold cross validation experiment. Additional k-fold and leave-one-site-out cross validation were conducted to test the generalizability and robustness of the proposed multichannel DANN model. The results show promise for deep learning models to aid the future automated clinical diagnosis of ASD.","CHILDREN,IQ",Article,"WILEY-HINDAWI, ADAM HOUSE, 3RD FL, 1 FITZROY SQ, LONDON, WIT 5HE, ENGLAND","Mathematics,Science & Technology - Other Topics",,2.8,"CHILDREN,IQ",COMPLEXITY,https://opus.lib.uts.edu.au/bitstream/10453/138316/1/complexity-2020-1357853.pdf,
3,Stacking fault energy prediction for austenitic steels: thermodynamic modeling vs. machine learning,21,1,626-634,"Wang Xin,Xiong Wei","Wang X,Xiong W",Xiong W,10.1080/14686996.2020.1808433,Pennsylvania Commonwealth System of Higher Education (PCSHE),"Stacking fault energy (SFE) is of the most critical microstructure attribute for controlling the deformation mechanism and optimizing mechanical properties of austenitic steels, while there are no accurate and straightforward computational tools for modeling it. In this work, we applied both thermodynamic modeling and machine learning to predict the stacking fault energy (SFE) for more than 300 austenitic steels. The comparison indicates a high need of improving low-temperature CALPHAD (CALculation of PHAse Diagrams) databases and interfacial energy prediction to enhance thermodynamic model reliability. The ensembled machine learning algorithms provide a more reliable prediction compared with thermodynamic and empirical models. Based on the statistical analysis of experimental results, only Ni and Fe have a moderate monotonic influence on SFE, while many other elements exhibit a complex effect that their influence on SFE may change with the alloy composition.","Machine learning,stacking fault energy,austenitic steels,calphad",Article,"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",Materials Science,,6.963,"INDUCED,PLASTICITY,STEELS,X-RAY-DIFFRACTION,TEMPERATURE-DEPENDENCE,MECHANICAL-PROPERTIES,STAINLESS-STEELS,DEFORMATION,MICROSTRUCTURE,DRIVING-FORCE,NITROGEN,MN,TWIP",SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7534312,
4,Addressing the need for standardization of test methods for self-healing concrete: an inter-laboratory study on concrete with macrocapsules,21,1,661-682,"Van Mullem Tim,Anglani Giovanni,Dudek Marta,Vanoutrive Hanne,Bumanis Girts,Litina Chrysoula,Kwiecien Arkadiusz,Al-Tabbaa Abir,Bajare Diana,Stryszewska Teresa","Van Mullem T,Anglani G,Dudek M,Vanoutrive H,Bumanis G,Litina C,Kwiecien A,Al-Tabbaa A,Bajare D,Stryszewska T",De Belie N,10.1080/14686996.2020.1814117,Ghent University,"Development and commercialization of self-healing concrete is hampered due to a lack of standardized test methods. Six inter-laboratory testing programs are being executed by the EU COST action SARCOS, each focusing on test methods for a specific self-healing technique. This paper reports on the comparison of tests for mortar and concrete specimens with polyurethane encapsulated in glass macrocapsules. First, the pre-cracking method was analysed: mortar specimens were cracked in a three-point bending test followed by an active crack width control technique to restrain the crack width up to a predefined value, while the concrete specimens were cracked in a three-point bending setup with a displacement-controlled loading system. Microscopic measurements showed that with the application of the active control technique almost all crack widths were within a narrow predefined range. Conversely, for the concrete specimens the variation on the crack width was higher. After pre-cracking, the self-healing effect was characterized via durability tests: the mortar specimens were tested in a water permeability test and the spread of the healing agent on the crack surfaces was determined, while the concrete specimens were subjected to two capillary water absorption tests, executed with a different type of waterproofing applied on the zone around the crack. The quality of the waterproofing was found to be important, as different results were obtained in each absorption test. For the permeability test, 4 out of 6 labs obtained a comparable flow rate for the reference specimens, yet all 6 labs obtained comparable sealing efficiencies, highlighting the potential for further standardization.","Round robin test,self-healing concrete,standardization,macrocapsules,polyurethane,capillary water absorption,water permeability,active crack width control technique,machine learning",Article,"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",Materials Science,,6.963,"CEMENT-BASED,MATERIALS,SUPERABSORBENT,POLYMERS,WATER,PERFORMANCE,VISUALIZATION,ABSORPTION,REPAIR,CRACKS",SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,https://www.tandfonline.com/doi/pdf/10.1080/14686996.2020.1814117?needAccess=true,
5,Corrosion rate prediction and influencing factors evaluation of low-alloy steels in marine atmosphere using machine learning approach,21,1,359-370,"Yan Luchun,Diao Yupeng,Lang Zhaoyang,Gao Kewei","Yan LC,Diao YP,Lang ZY,Gao KW",Gao KW,10.1080/14686996.2020.1746196,University of Science & Technology Beijing,"The empirical modeling methods are widely used in corrosion behavior analysis. But due to the limited regression ability of conventional algorithms, modeling objects are often limited to individual factors and specific environments. This study proposed a modeling method based on machine learning to simulate the marine atmospheric corrosion behavior of low-alloy steels. The correlations between material, environmental factors and corrosion rate were evaluated, and their influences on the corrosion behavior of steels were analyzed intuitively. By using the selected dominating factors as input variables, an optimized random forest model was established with a high prediction accuracy of corrosion rate (R(2)values, 0.94 and 0.73 to the training set and testing set) to different low-alloy steel samples in several typical marine atmospheric environments. The results demonstrated that machine learning was efficient in corrosion behavior analysis, which usually involves a regression analysis of multiple factors.","Atmospheric corrosion,data mining,materials informatics,regression analysis,random forest",Article,"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",Materials Science,,6.963,"CARBON-STEEL,ENVIRONMENTAL-FACTORS,WEATHERING,STEELS,RESISTANCE,DESIGN,IRON,NI",SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,https://www.tandfonline.com/doi/pdf/10.1080/14686996.2020.1746196?needAccess=true,
6,Prediction of viscosity behavior in oxide glass materials using cation fingerprints with artificial neural networks,21,1,492-504,"Hwang Jaekyun,Tanaka Yuta,Ishino Seiichiro,Watanabe Satoshi","Hwang J,Tanaka Y,Ishino S,Watanabe S",Hwang J; Watanabe S,10.1080/14686996.2020.1786856,University of Tokyo,"We propose a novel descriptor of materials, named 'cation fingerprints', based on the chemical formula or concentrations of raw materials and their respective properties. To test its performance, this method was used to predict the viscosity of glass materials using the experimental database INTERGLAD. Using artificial neural network models, we succeeded in predicting the temperature required for glass to have a specific viscosity within a root-mean-square error of 33.0 degrees C. We were also able to evaluate the effect of particular target raw materials using a model trained without including the specific target raw material. The results show that cation fingerprints with a neural network model can predict some unseen combinations of raw materials. In addition, we propose a method for estimating the prediction accuracy by calculating cosine similarity of the input features of the material which we want to predict.","Chemical composition,machine learning,materials informatics,neural network,oxide,glass,viscosity",Article,"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",Materials Science,,6.963,"TRANSITION,LIQUIDS",SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7476533,
7,Materials informatics approach to understand aluminum alloys,21,1,540-551,"Tamura Ryo,Watanabe Makoto,Mamiya Hiroaki,Washio Kota,Yano Masao,Danno Katsunori,Kato Akira,Shoji Tetsuya","Tamura R,Watanabe M,Mamiya H,Washio K,Yano M,Danno K,Kato A,Shoji T",Tamura R,10.1080/14686996.2020.1791676,National Institute for Materials Science,"The relations between the mechanical properties, heat treatment, and compositions of elements in aluminum alloys are extracted by a materials informatics technique. In our strategy, a machine learning model is first trained by a prepared database to predict the properties of materials. The dependence of the predicted properties on explanatory variables, that is, the type of heat treatment and element composition, is searched using a Markov chain Monte Carlo method. From the dependencies, a factor to obtain the desired properties is investigated. Using targets of 5000, 6000, and 7000 series aluminum alloys, we extracted relations that are difficult to find via simple correlation analysis. Our method is also used to design an experimental plan to optimize the materials properties while promoting the understanding of target materials.","Materials informatics,aluminum alloys,Markov chain Monte Carlo",Article,"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",Materials Science,,6.963,"DESIGN,PREDICTION",SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7476514,
8,NMR-TS: de novo molecule identification from NMR spectra,21,1,552-561,"Zhang Jinzhe,Terayama Kei,Sumita Masato,Yoshizoe Kazuki,Ito Kengo,Kikuchi Jun,Tsuda Koji","Zhang JZ,Terayama K,Sumita M,Yoshizoe K,Ito K,Kikuchi J,Tsuda K",Tsuda K,10.1080/14686996.2020.1793382,University of Tokyo,"Nuclear magnetic resonance (NMR) spectroscopy is an effective tool for identifying molecules in a sample. Although many previously observed NMR spectra are accumulated in public databases, they cover only a tiny fraction of the chemical space, and molecule identification is typically accomplished manually based on expert knowledge. Herein, we propose NMR-TS, a machine-learning-based python library, to automatically identify a molecule from its NMR spectrum. NMR-TS discovers candidate molecules whose NMR spectra match the target spectrum by using deep learning and density functional theory (DFT)-computed spectra. As a proof-of-concept, we identify prototypical metabolites from their computed spectra. After an average 5451 DFT runs for each spectrum, six of the nine molecules are identified correctly, and proximal molecules are obtained in the other cases. This encouraging result implies that de novo molecule generation can contribute to the fully automated identification of chemical structures. NMR-TS is available at https://github.com/tsudalab/NMR-TS.
[GRAPHICS]
.","NMR,deep learning,molecule generation,density functional theory",Article,"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",Materials Science,,6.963,"CHEMICAL-SHIFTS,METABOLOMICS,METABOLITES,PREDICTION,SYSTEM",SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7476483,
9,Viewpoint: Pavlovian Materials-Functional Biomimetics Inspired by Classical Conditioning,32,20,,"Zhang Hang,Zeng Hao,Priimagi Arri,Ikkala Olli","Zhang H,Zeng H,Priimagi A,Ikkala O",Ikkala O,10.1002/adma.201906619,Aalto University,"Herein, it is discussed whether the complex biological concepts of (associative) learning can inspire responsive artificial materials. It is argued that classical conditioning, being one of the most elementary forms of learning, inspires algorithmic realizations in synthetic materials, to allow stimuli-responsive materials that learn to respond to a new stimulus, to which they are originally insensitive. Two synthetic model systems coined as ""Pavlovian materials"" are described, whose stimuli-responsiveness algorithmically mimics programmable associative learning, inspired by classical conditioning. The concepts minimally need a stimulus-triggerable memory, in addition to two stimuli, i.e., the unconditioned and the originally neutral stimuli. Importantly, the concept differs conceptually from the classic stimuli-responsive and shape-memory materials, as, upon association, Pavlovian materials obtain a given response using a new stimulus (the originally neutral one); i.e., the system evolves to a new state. This also enables the functionality to be described by a logic diagram. Ample room for generalization to different stimuli and memory combinations is foreseen, and opportunities to develop future adaptive materials with ever-more intelligent functions are expected.","adaptation,associative learning,biomimetics,classical conditioning,stimuli-responsive materials",Article,"WILEY-V C H VERLAG GMBH, POSTFACH 101161, 69451 WEINHEIM, GERMANY","Chemistry,Science & Technology - Other Topics,Materials Science,Physics",,30.254,"LIQUID-CRYSTALLINE,ELASTOMERS,STIMULI-RESPONSIVE,POLYMERS,SHAPE-MEMORY,POLYMERS,LOGIC,GATES,HYDROGELS,ACTUATORS,NETWORKS,SYSTEMS,MODELS,DRIVEN",ADVANCED MATERIALS,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.201906619,
10,Crystal symmetry determination in electron diffraction using machine learning,367,6477,564-+,"Kaufmann Kevin,Zhu Chaoyi,Rosengarten Alexander S.,Maryanovsky Daniel,Harrington Tyler J.,Marin Eduardo,Vecchio Kenneth S.","Kaufmann K,Zhu CY,Rosengarten AS,Maryanovsky D,Harrington TJ,Marin E,Vecchio KS",Vecchio KS,10.1126/science.aay3062,University of California System,"Electron backscatter diffraction (EBSD) is one of the primary tools for crystal structure determination. However, this method requires human input to select potential phases for Hough-based or dictionary pattern matching and is not well suited for phase identification. Automated phase identification is the first step in making EBSD into a high-throughput technique. We used a machine learning-based approach and developed a general methodology for rapid and autonomous identification of the crystal symmetry from EBSD patterns. We evaluated our algorithm with diffraction patterns from materials outside the training set. The neural network assigned importance to the same symmetry features that a crystallographer would use for structure identification.","BACKSCATTER DIFFRACTION,PHASE DIFFERENTIATION,EBSD,IDENTIFICATION,LOCALIZATION,EVOLUTION,PATTERNS,TEM",Article,"AMER ASSOC ADVANCEMENT SCIENCE, 1200 NEW YORK AVE, NW, WASHINGTON, DC 20005 USA",Science & Technology - Other Topics,,51.434,"BACKSCATTER,DIFFRACTION,PHASE,DIFFERENTIATION,EBSD,IDENTIFICATION,LOCALIZATION,EVOLUTION,PATTERNS,TEM",SCIENCE,http://arxiv.org/pdf/1902.03682,
