,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,High-precision thermography based on JMAP inference for human face temperature,11559,,,"Chu Ning,Zhong Yao,Hou Yaochun","Chu N,Zhong Y,Hou YC",Chu N,10.1117/12.2574940,Zhejiang University,"During the pandemic Covid-19, infrared thermography is an efficient way to detect susceptible persons with abnormal temperatures. However, two significant factors seriously limit the temperature precision: measurement uncertainty of the infrared camera and model inaccuracy of thermal radiation. In this paper, we propose the joint maximum a posterior (JMAP) approach with a new hierarchical prior model. The advantages of JMAP are that the Bayesian inference can combine prior model and likelihood model to regulate the uncertainty from both physics and measurements. At first, we obtain the estimated parameters of the thermal radiation model from training-data. We propose that the distribution of actual temperature and the distribution of measurement error satisfy the Gaussian distribution. We take the variance of the Gaussian distribution as the latent variable and assume that the variance satisfies the inverse gamma distribution, which we control by setting hyperparameters, which determine the uncertainty of the temperature variance so that variances are updated continuously rather than constants. We apply the JMAP inference to test human-face temperature for infrared camera calibration. Although the pre-set parameters of the cost-effective infrared camera badly affect the accuracy, our proposed approach can refine the error of less than 0.1. compared with 1.0. without calibration at certain distances. Therefore, our proposed approach can offer an efficient and accurate way to screen people with abnormal body temperature against Covid-19.","thermography,joint maximum a posterior,thermal radiation model,temperature compensation",Proceedings Paper,"SPIE-INT SOC OPTICAL ENGINEERING, 1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98227-0010 USA","Optics,Imaging Science & Photographic Technology",,,,,,
2,Genetic optimised serial hierarchical fuzzy classifier for breast cancer diagnosis,15,3,194-205,"Zhang Xiao,Onieva Enrique,Perallos Asier,Osaba Eneko","Zhang X,Onieva E,Perallos A,Osaba E",Zhang X,,South Central University for Nationalities,"Accurate early-stage medical diagnosis of breast cancer can improve the survival rates and fuzzy rule-base system (FRBS) has been a promising classification system to detect breast cancer. However, the existing classification systems involves large number of input variables for training and produces a large number of fuzzy rules, which lead to high complexity and barely acceptable accuracy. In this paper, we present a genetic optimised serial hierarchical FRBS, which incorporates lateral tuning of membership functions and optimisation of the rule base. The serial hierarchical structure of FRBS allows selecting and ranking the input variables, which reduces the system complexity and distinguish the importance of attributes in datasets. We conduct an experimental study on Original Wisconsin Breast Cancer Database and Wisconsin Breast Cancer Diagnostic Database from UCI Machine Learning Repository, and show that the proposed system can classify breast cancer accurately and efficiently.","genetic algorithm,fuzzy logic,classification system,breast cancer diagnosis,variable selection",Article,"INDERSCIENCE ENTERPRISES LTD, WORLD TRADE CENTER BLDG, 29 ROUTE DE PRE-BOIS, CASE POSTALE 856, CH-1215 GENEVA, SWITZERLAND",Computer Science,,3.367,"INTELLIGENT,SYSTEM,ALGORITHM,RULES",INTERNATIONAL JOURNAL OF BIO-INSPIRED COMPUTATION,,
3,Radiomic feature selection for lung cancer classifiers,38,5,5847-5855,"Shakir Hina,Rasheed Haroon,Khan Tariq Mairaj Rasool","Shakir H,Rasheed H,Khan TMR",Shakir H,10.3233/JIFS-179672,"Bahria Univ, Dept Elect Engn, Karachi, Pakistan.","Machine learning methods with quantitative imaging features integration have recently gained a lot of attention for lung nodule classification. However, there is a dearth of studies in the literature on effective features ranking methods for classification purpose. Moreover, optimal number of features required for the classification task also needs to be evaluated. In this study, we investigate the impact of supervised and unsupervised feature selection techniques on machine learning methods for nodule classification in Computed Tomography (CT) images. The research work explores the classification performance of Naive Bayes and Support Vector Machine(SVM) when trained with 2, 4, 8, 12, 16 and 20 highly ranked features from supervised and unsupervised ranking approaches. The best classification results were achieved using SVM trained with 8 radiomic features selected from supervised feature ranking methods and the accuracy was 100%. The study further revealed that very good nodule classification can be achieved by training any of the SVM or Naive Bayes with a fewer radiomic features. A periodic increment in the number of radiomic features from 2 to 20 did not improve the classification results whether the selection was made using supervised or unsupervised ranking approaches.","Quantitative imaging features,radiomic features,nodule classification,machine learning,feature selection algorithms",Article,"IOS PRESS, NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS",Computer Science,,,,JOURNAL OF INTELLIGENT & FUZZY SYSTEMS,http://arxiv.org/pdf/2003.07098,
4,A reference architecture for plausible Threat Image Projection (TIP) within 3D X-ray computed tomography volumes,28,3,507-526,"Wang Qian,Megherbi Najla,Breckon Toby P.","Wang Q,Megherbi N,Breckon TP",Wang Q,,Durham University,,,Article,"IOS PRESS, NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS","Instruments & Instrumentation,Optics,Physics",,1.159,,JOURNAL OF X-RAY SCIENCE AND TECHNOLOGY,http://dro.dur.ac.uk/30695/1/30695.pdf,
5,Automatic left ventricle segmentation from cardiac magnetic resonance images using a capsule network,28,3,541-553,"He Yangsu,Qin Wenjian,Wu Yin,Zhang Mengxi,Yang Yongfeng,Liu Xin,Zheng Hairong,Liang Dong,Hu Zhanli","He YS,Qin WJ,Wu Y,Zhang MX,Yang YF,Liu X,Zheng HR,Liang D,Hu ZL",Liang D; Hu ZL,,Chinese Academy of Sciences,,,Article,"IOS PRESS, NIEUWE HEMWEG 6B, 1013 BG AMSTERDAM, NETHERLANDS","Instruments & Instrumentation,Optics,Physics",,1.159,,JOURNAL OF X-RAY SCIENCE AND TECHNOLOGY,,
6,Enumeration of de novo inorganic complexes for chemical discovery and machine learning,5,1,139-152,"Gugler Stefan,Janet Jon Paul,Kulik Heather J.","Gugler S,Janet JP,Kulik HJ",Kulik HJ,10.1039/c9me00069k,Massachusetts Institute of Technology (MIT),"Despite being attractive targets for functional materials, the discovery of transition metal complexes with high-throughput computational screening is challenged by the amount of feasible coordination numbers, spin states, or oxidation states and the potentially large sizes of ligands. To overcome these limitations, we take inspiration from organic chemistry where full enumeration of neutral, closed-shell molecules under the constraint of size has enriched discovery efforts. We design monodentate and bidentate ligands from scratch for the construction of mononuclear, octahedral transition metal complexes with up to 13 heavy atoms (i.e., metal, C, N, O, P, or S). From >11 000 theoretical ligands, we develop a heuristic score for ranking a chemically feasible 2500 ligand subset, only 71 of which were previously included in common organic molecule databases. We characterize the top 20% of scored ligands with density functional theory (DFT) in an octahedral homoleptic ligand database (OHLDB). The OHLDB contains i) the geometry optimized structures of 1250 homoleptic octahedral complexes obtained from the enumerated pool of ligands and an open-shell transition metal (M(ii)/M(iii), M = Cr, Mn, Fe, or Co) and ii) the resulting high-spin/low-spin adiabatic electronic energy differences (Delta EH-L) obtained with hybrid DFT. Over the OHLDB, we observe structure-property (i.e., Delta EH-L) relationships different from those expected on the basis of ligand field arguments or from our prior data sets. Finally, we demonstrate how incorporating OHLDB data into artificial neural network (ANN) training improves ANN out-of-sample performance on much larger transition metal complexes.","ACTIVATED DELAYED FLUORESCENCE,TRANSITION-METAL-COMPLEXES,ELECTRONIC-STRUCTURE,MOLECULAR-MECHANICS,CATALYST DESIGN,FORCE-FIELD,LIGAND,DATABASE,BEHAVIOR,SPECTRA",Article,"ROYAL SOC CHEMISTRY, THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND","Chemistry,Engineering,Science & Technology - Other Topics,Materials Science",,4.667,"ACTIVATED,DELAYED,FLUORESCENCE,TRANSITION-METAL-COMPLEXES,ELECTRONIC-STRUCTURE,MOLECULAR-MECHANICS,CATALYST,DESIGN,FORCE-FIELD,LIGAND,DATABASE,BEHAVIOR,SPECTRA",MOLECULAR SYSTEMS DESIGN & ENGINEERING,https://dspace.mit.edu/bitstream/1721.1/124876/1/c9me00069k.pdf,
7,Recognition of Eyelid Movement Using Electroencephalographic Signals,32,1,291-307,"Chu Wen-Lin,Lin Chih-Jer,Chen Ching-Hao","Chu WL,Lin CJ,Chen CH",Lin CJ,,National Taipei University of Technology,"Eyelid movement patterns are a key factor in the detection of fatigue, and in this study, electroencephalography (EEG) was used to record the brainwave patterns associated with eyelid movement in subjects during various stages of fatigue. The three movements involved were no eyelid movement, closing the eye, and opening the eye. The collected signals were processed using the wavelet transform (WT) to break down the EEG signal and obtain the main features. The support vector machine (SVM) and back propagation neural network (BPNN) were used to determine eyelid movement conditions.","support vector machine,wavelet transform,electroencephalography,eyelid movement",Article; Proceedings Paper,"MYU, SCIENTIFIC PUBLISHING DIVISION, 1-23-3-303 SENDAGI, TOKYO, 113-0022, JAPAN","Instruments & Instrumentation,Materials Science",,0.71,"EEG,SYSTEM,MODEL",SENSORS AND MATERIALS,https://myukk.org/SM2017/sm_pdf/SM2103.pdf,
8,Simulation and design of energy materials accelerated by machine learning,10,1,,"Wang Hongshuai,Ji Yujin,Li Youyong","Wang HS,Ji YJ,Li YY",Li YY,10.1002/wcms.1421,Suzhou University,"the light of mature mathematical algorithms and material database construction, a basic research framework of machine learning (ML) method integrated with computational chemistry toolkits exhibits great potentials and advantages in the field of material researches. In this review, we introduce a work flow of ML in energy materials and demonstrate its recent applications in accelerating the material exploration, especially significant progresses in designing novel catalysts, organic and inorganic battery materials and metal-organic framework materials. As a rising research direction, we also identify the prospects and challenges of ML. More automated and intelligent workflows will be widely used in energy material design with the development of ML. Our review provides a guideline to study and design energy materials in the framework of ML.
This article is categorized under:
Structure and Mechanism > Computational Materials Science","catalysts,DFT,energy materials,high-throughput calculations,machine learning,perovskites",Review,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Chemistry,Mathematical & Computational Biology",,16.743,"DENSITY-FUNCTIONAL,THEORY,METAL-ORGANIC,FRAMEWORKS,DEEP,NEURAL-NETWORKS,SOLAR-CELLS,ADSORPTION,ENERGIES,CONJUGATED,POLYMERS,BAND-GAP,CO2,REGRESSION,DISCOVERY",WILEY INTERDISCIPLINARY REVIEWS-COMPUTATIONAL MOLECULAR SCIENCE,,
9,Modeling the Heat Resistance of Nickel-based Superalloys by a Deep Learning Neural Network,2293,,,"Tarasov Dmitry A.,Tyagunov Andrey G.,Milder Oleg B.","Tarasov DA,Tyagunov AG,Milder OB",Tarasov DA,10.1063/5.0026745,Ural Federal University,"The nickel-based superalloys are unique materials with complex alloying used in the manufacture of gas turbine engines. The alloys exhibit excellent resistance to mechanical and chemical degradation under the high loads and long-term isothermal exposures. The main service property of the alloy is its heat resistance, which is expressed by the tensile strength. Simulation of changes in the heat resistance is an important engineering problem, which would significantly simplify the design of new alloys. In this paper, we apply a deep learning neural network to predict the tensile strength values and to compare the predictive ability of the proposed approach. Also, the results are presented of the feed-forward neural network accounting changes in heat resistance vs isothermal exposures that are expressed in the complex Larson-Miller parameter.","Nickel-based superalloys,Artificial neural networks,Deep learning,Simulation,Tensile strength,Larson-Miller parameter",Proceedings Paper,"AMER INST PHYSICS, 2 HUNTINGTON QUADRANGLE, STE 1NO1, MELVILLE, NY 11747-4501 USA","Mathematical & Computational Biology,Mathematics,Physics",,,,,https://elar.urfu.ru/bitstream/10995/101618/1/2-s2.0-85097979986.pdf,
10,Prediction of compressive strength of High-Performance Concrete by Random Forest algorithm,552,,,"Liu Pengcheng,Wu Xianguo,Cheng Hongyu,Zheng Tiemei","Liu PC,Wu XG,Cheng HY,Zheng TM",Cheng HY,10.1088/1755-1315/552/1/012020,Nanyang Technological University & National Institute of Education (NIE) Singapore,"The prediction results of the compressive strength of high-performance concrete (HPC) based on intelligent algorithms are seriously affected by the input variables. In this study, the Random Forest algorithm (RF) is introduced to optimize the number of input variables by evaluating the importance of influencing factors, and then predict the 28-day compressive strength through Random Forest Regression. The results show that this method is effective for the optimization of input variables, and when the parameters are set within a reasonable range, better prediction results can be obtained than non-variable optimization.","MODEL,REGRESSION,SILICA,FRESH",Proceedings Paper,"IOP PUBLISHING LTD, DIRAC HOUSE, TEMPLE BACK, BRISTOL BS1 6BE, ENGLAND","Construction & Building Technology,Science & Technology - Other Topics,Environmental Sciences & Ecology",,,"MODEL,REGRESSION,SILICA,FRESH",,https://doi.org/10.1088/1755-1315/552/1/012020,
