,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,EEG Solar Race Car,,,752-758,"Natsheh Ammar,Brown John,Zgallai Walid,Alaa Alia,Abdullatif Asma,Ahmad Fatma,Essa Fatma,Anwahi Hamda,Khalid Maryam,Abdulla Mona","Natsheh A,Brown J,Zgallai W,Alaa A,Abdullatif A,Ahmad F,Essa F,Anwahi H,Khalid M,Abdulla M",Natsheh A,,Higher Colleges of Technology - United Arab Emirates,"This paper will focus on fabricating and testing a car prototype, solar powered car. The main constraint is that 100% of the power input must be solar, hence most of the cars body will be covered with flexible solar panels. This solar power will charge a rechargeable battery, which supplies a motor for movement. There are three modes of operation: 1. Manual by PS4 controller, 2. Muse monitor headset for electroencephalogram (EEG) brain signals and 3. Artificial Intelligence (AI) Control. A Convolutional Neural Network system will be established that will break down the electroencephalogram brain signals (EEG) into four categories stop, forward, left, and right. Run test will be performed to collect data and determine the accuracy of the data collected. The data will be sent to FFT (Fast Fourier Transform) algorithm where neural network will be trained using Tensorflow and Keras python API's.","Solar,EEG,Race,Self-Driving,car",Proceedings Paper,"IEEE, 345 E 47TH ST, NEW YORK, NY 10017 USA","Energy & Fuels,Engineering",,,,,,
2,Quantitative Prediction of Perovskite Stability Using Accelerated Testing and Machine Learning,,,2116-2118,"Hillhouse Hugh W.,Dunlap-Shohl Wiley A.,Stoddard Ryan J.","Hillhouse HW,Dunlap-Shohl WA,Stoddard RJ",Hillhouse HW,,University of Washington,"PV technologies based on hybrid perovskites offer the potential for reducing solar cell costs, but they are particularly vulnerable to degradation by environmental factors such as moisture, oxygen, and illumination. Commercialization will require not only stable materials and device architectures but also accelerated testing protocols and models that can predict degradation from the accelerated testing data. Here, we report results from in situ photoluminescence (PL) and photoconductivity (PC) measurements during perovskite degradation with simultaneous optical transmittance (Tr) measurements or reflected dark field (DF) imaging. From PL, PC, Tr, and DF, we determine (respectively) the steady-state quasi-Fermi level splitting, the mean effective carrier diffusion length, the extent of conversion of perovskite to higher bandgap degradation products, and the extent of scattering from domains with different orientation or composition, all as a function of time during degradation. Simultaneous measurement of PL-PC-Tr or PL-PC-DF on perovskite absorbers in an environmental chamber over a wide range of humidity, oxygen, temperature, and illumination levels yields a rich data set. We use machine learning to develop a model that accurately predicts (within 10%) the time for the diffusion length to decrease to 85% of its initial value. The model takes the environmental conditions and the first few measurements from the PL-PC-Tr or PL-PC-DF experiment as input. Thus, the model provides a framework to interpret the results of accelerated testing of absorber materials. One of the dominant features in the model of degradation for CH3NH3PbI3 is the initial rate at which transmittance increase. For devices with opaque contacts, the pixel-averaged rate of change of the intensity in dark-field images can be used in place of transmittance. Results are also presented on full PV devices with in-situ current-voltage (JV) measurements. The data from simultaneous PL-DF-JV under environmental stresses reveal intimate connection between degradation and shunts and provide a framework to extend accelerated testing to devices. Further, the presentation reveals underlying universal behavior in degradation pathways over a broad range of environmental stresses and perovskite compositions.","perovskite,degradation,prediction,machine learning,transmittance,dark field,photoconductivity,diffusion length",Proceedings Paper,"IEEE, 345 E 47TH ST, NEW YORK, NY 10017 USA","Energy & Fuels,Engineering",,,"BEHAVIOR,LIGHT",,https://www.osti.gov/biblio/1811440,
3,Storing ,37,,283-288,"Swain K. P.,Nayak S. K.,Palai G.,Sarkar Partha","Swain KP,Nayak SK,Palai G,Sarkar P",Swain KP,10.1007/978-981-15-0978-0_28,Gandhi Institute For Technological Advancement,"Present communication dilates the upshot of foregoing published research in OPTIK: International Journal of Light and Electron Optics, which was dealt with optical MUX/DEMUX and is manifested in cloud, which envisages as embedded system or cloud computing application. A model based on machine learning algorithm is also proposed to predict the approximate values of odd and even layers for background material used in photonic crystal structure.","MUX/DEMUX,OPTIK data,Photonics,Machine learning",Proceedings Paper,"SPRINGER-VERLAG SINGAPORE PTE LTD, 152 BEACH ROAD, #21-01/04 GATEWAY EAST, SINGAPORE, 189721, SINGAPORE","Computer Science,Telecommunications",,,"IMPURITY,CONCENTRATION,WAVE-GUIDE,SILICON,TEMPERATURE",,,
4,Lesion Localization and Extreme Gradient Boosting Characterization with Brain Tumor MRI Images,37,,395-409,"Raja P. M. Siva,Ramanan K.","Raja PMS,Ramanan K",Raja PMS,10.1007/978-981-15-0978-0_39,"Amrita Coll Engn & Technol Nagercoil, Kanyakumari, Tamil Nadu, India.","Detection of tumor lesion with their precise location and characterization is an important task in the brain tumor diagnosis from the magnetic resonance (MR) images. But it is a time-taking task and error-prone process by radiologists or clinical experts. Several works have been introduced in brain tumor detection but it failed to discover the exact location and characterization of the lesion. In order to improve the automatic tumor lesion localization and characterization, an efficient machine learning technique called Lee Filtered Bivariate Correlative Regression based Extreme Gradient Boosting (LFBCR-EGB) is introduced. Initially ""n"" numbers ofMRI brain images are taken from the database. The LFBCR-EGB technique comprises three major processes, namely preprocessing, lesion localization, and characterization. The regression function is used to find the positive and negative similarity between the pixels in an image. The negative similarity result provides the exact localization results with minimum time. Finally, the lesion characterization is done by applying an extreme gradient boosting technique to improve the accuracy with certain features. The features are extracted from the ROI and they construct several weak learners. The ID3 classifier is used as weak learners of the extreme gradient boosting technique to classify normal or abnormal tissue based on the information gain. In this way, the LFBCR-EGB technique performs accurate and fast tumor detection along with the exact location of the tumor. Experimental evaluation of the proposed LFBCR-EGB technique is carried out using MRI brain image database with different factors such as peak signal-to-noise ratio, lesion localization time, and classification accuracy. The simulation results show that the proposed LFBCR-EGB technique obtains better results in terms of peak signal ratio and classification accuracy with lesion localization time.","Magnetic resonance (MR) images,Lesion localization,Characterization,Bivariate correlated regression,Feature extraction,Extreme gradient boosting technique",Proceedings Paper,"SPRINGER-VERLAG SINGAPORE PTE LTD, 152 BEACH ROAD, #21-01/04 GATEWAY EAST, SINGAPORE, 189721, SINGAPORE","Computer Science,Telecommunications",,,SEGMENTATION,,,
5,EDCNN: Edge enhancement-based Densely Connected Network with Compound Loss for Low-Dose CT Denoising,,,193-198,"Liang Tengfei,Jin Yi,Li Yidong,Wang Tao","Liang TF,Jin Y,Li YD,Wang T",Liang TF,10.1109/ICSP48669.2020.9320928,Beijing Jiaotong University,"In the past few decades, to reduce the risk of X-ray in computed tomography (CT), low-dose CT image denoising has attracted extensive attention from researchers, which has become an important research issue in the field of medical images. In recent years, with the rapid development of deep learning technology, many algorithms have emerged to apply convolutional neural networks to this task, achieving promising results. However, there are still some problems such as low denoising efficiency, over-smoothed result, etc. In this paper, we propose the Edge enhancement based Densely connected Convolutional Neural Network (EDCNN). In our network, we design an edge enhancement module using the proposed novel trainable Sobel convolution. Based on this module, we construct a model with dense connections to fuse the extracted edge information and realize end-to-end image denoising. Besides, when training the model, we introduce a compound loss that combines MSE loss and multi-scales perceptual loss to solve the over-smoothed problem and attain a marked improvement in image quality after denoising. Compared with the existing low-dose CT image denoising algorithms, our proposed model has a better performance in preserving details and suppressing noise.","Low-dose CT,denoising,convolutional network,EDCNN,edge enhancement,trainable Sobel,compound loss",Proceedings Paper,"IEEE, 345 E 47TH ST, NEW YORK, NY 10017 USA","Engineering,Telecommunications",,,"COMPUTED-TOMOGRAPHY,RISK",,http://arxiv.org/pdf/2011.00139,
6,Classification of Abnormal Heart Sounds with Machine Learning,,,285-288,"Evangelista Erin B.,Guajardo Fabiana,Ning Taikang","Evangelista EB,Guajardo F,Ning TK",Evangelista EB,10.1109/ICSP48669.2020.9320916,Trinity College,"This paper discusses the utilization of machine learning techniques in separating normal and abnormal heart sounds of public heart sound data sets. The focus of the study is to examine the information value of commonly used heart sound features that characterize heart sound signal of interest. We adopted two information measures, entropy and Gini index. They were utilized to rank the relevance of extracted heart sound features that would assist accurate classification. We examined 26 different heart sound features and ranked them accordingly. Using these two information measures, we have shown that with a minimum of six highest information valued heart sound features, satisfactory classification accuracy can be achieved. Our results were obtained by employing the ensemble decision-tree algorithm in supervised classification with both 80-20 and 90-10 splits cross-validation.","machine learning,classification,information measure,heart sound",Proceedings Paper,"IEEE, 345 E 47TH ST, NEW YORK, NY 10017 USA","Engineering,Telecommunications",,,,,,
7,The application of panoramic segmentation network to medical image segmentation,,,640-645,"Wang Li,Zhang RunZe,Chen YongFang,Wang YanJiang","Wang L,Zhang RZ,Chen YF,Wang YJ",Wang YJ,10.1109/ICSP48669.2020.9320920,China University of Petroleum,"In recent years, the image segmentation method based on deep learning has achieved outstanding performance in the field of medical image, but there are still some issues which need to be solved. In semantic segmentation, corresponding category is classified for each pixel in the image, while the instance segmentation conducts detection and segmentation of target in area-of-interest. With the continuous development of deep learning, these two tasks are increasingly integrated to realize panoramic image segmentation. This paper proposes a panoramic image segmentation network. Firstly, the bisenet network architecture is integrated to the image segmentation branch; secondly, in the image detection branch, the mask-rcnn network architecture is employed for this network; thirdly, these two branches use the same backbone network for simultaneous training and mutual improvement. Finally, we apply the proposed method in both the street view database and LiTS medical database. The results of massive experiments show that our algorithm has great performance.","panoramic,segmentation,attention,deep learning",Proceedings Paper,"IEEE, 345 E 47TH ST, NEW YORK, NY 10017 USA","Engineering,Telecommunications",,,,,,
8,End-to-end Facial and Physiological Model for Affective Computing and Applications,,,93-100,"Comas Joaquim,Aspandi Decky,Binefa Xavier","Comas J,Aspandi D,Binefa X",Comas J,10.1109/FG47880.2020.00001,Pompeu Fabra University,"In recent years, affective computing and its applications have become a fast-growing research topic. Furthermore, the rise of deep learning has introduced significant improvements in the emotion recognition system compared to classical methods. In this work, we propose a multi-modal emotion recognition model based on deep learning techniques using the combination of peripheral physiological signals and facial expressions. Moreover, we present an improvement to proposed models by introducing latent features extracted from our internal Bio Auto-Encoder (BAE). Both models are trained and evaluated on AMIGOS datasets reporting valence, arousal, and emotion state classification. Finally, to demonstrate a possible medical application in affective computing using deep learning techniques, we applied the proposed method to the assessment of anxiety therapy. To this purpose, a reduced multimodal database has been collected by recording facial expressions and peripheral signals such as electrocardiogram (ECG) and galvanic skin response (GSR) of each patient. Valence and arousal estimates were extracted using our proposed model across the duration of the therapy, with successful evaluation to the different emotional changes in the temporal domain.","Affective Computing,Multi-modal,Physiological signals,Auto-encoder,Deep Learning",Proceedings Paper,"IEEE, 345 E 47TH ST, NEW YORK, NY 10017 USA","Computer Science,Engineering",,,RECOGNITION,,http://arxiv.org/pdf/1912.04711,
9,EV-Action: Electromyography-Vision Multi-Modal Action Dataset,,,160-167,"Wang Lichen,Sun Bin,Robinson Joseph,Jing Taotao,Fu Yun","Wang LC,Sun B,Robinson J,Jing TT,Fu Y",Wang LC,10.1109/FG47880.2020.00018,Northeastern University,"Multi-modal human action analysis is a critical and attractive research topic. However, the majority of the existing datasets only provide visual modalities (i.e., RGB, depth and skeleton). To make up this, we introduce a new, large-scale EV-Action dataset in this work, which consists of RGB, depth, electromyography (EMG), and two skeleton modalities. Compared with the conventional datasets, EV-Action dataset has two major improvements: (1) we deploy a motion capturing system to obtain high quality skeleton modality, which provides more comprehensive motion information including skeleton, trajectory, acceleration with higher accuracy, sampling frequency, and more skeleton markers. (2) we introduce an EMG modality which is usually used as an effective indicator in the biomechanics area, also it has yet to be well explored in motion related research. To the best of our knowledge, this is the first action dataset with EMG modality. The details of EV-Action dataset are clarified, meanwhile, a simple yet effective framework for EMG-based action recognition is proposed. Moreover, state-of-the-art baselines are applied to evaluate the effectiveness of all the modalities. The obtained result clearly shows the validity of EMG modality in human action analysis tasks. We hope this dataset can make significant contributions to human motion analysis, computer vision, machine learning, biomechanics, and other interdisciplinary fields.",KINECT,Proceedings Paper,"IEEE, 345 E 47TH ST, NEW YORK, NY 10017 USA","Computer Science,Engineering",,,KINECT,,http://arxiv.org/pdf/1904.12602,
10,Spatio-Temporal Attention and Magnification for Classification of Parkinson's Disease from Videos Collected via the Internet,,,207-214,"Ali Mohammad Rafayet,Hernandez Javier,Dorsey E. Ray,Hoque Ehsan,McDuff Daniel","Ali MR,Hernandez J,Dorsey ER,Hoque E,McDuff D",Ali MR,10.1109/FG47880.2020.00008,University of Rochester,"We present an automated framework for detecting Parkinson's disease (PD) from videos collected through a scalable online platform. We analyzed 1380 videos of age-matched participants performing four standard motor tasks from the MDS-UPDRS. Our proposed framework leverages multiple deep neural networks to temporally and spatially segment the videos as well as magnify relevant motions. Frequency domain representations of the resulting data are then classified using supervised learning. Overall, the proposed framework achieves an accuracy of 82.5% when discriminating between those with PD and those without, and 61.8% when discriminating between those with PD with treatment, with PD without treatment, and those without PD. These results increased up to 91.8% and 73.5%, respectively, when combining the predictions of multiple models. To understand the contributions of each part of our framework we perform systematic ablation studies. We also compare between motion features based on pixel, phase-based and deep learning-based representations. This work demonstrates the possibility of identifying PD cues in challenging real-life settings with inexpensive webcams.","Parkinson's,Deep learning,Online videos,Segmentation",Proceedings Paper,"IEEE, 345 E 47TH ST, NEW YORK, NY 10017 USA","Computer Science,Engineering",,,"WEARABLE,SENSORS",,,
