,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Gout Diagnosis Model Based on Neighborhood Cost Sensitive Three-Way Decision,56,16,218-225,",,","Zhang Meng,Sun Bingzhen,Chu Xiaoli",,,Zhang Meng,"The three-way decision-making is based on cost sensitivity. By introducing delayed decision-making, the classification can be more reasonable under the condition of incomplete information. In this paper, the optimization decision problem of decision information system with mixed attribute characteristics is considered. The neighborhood relationship is defined on the mixed attribute information system, and the decision rough set model based on neighborhood relation is constructed. On this basis, it is applied to the decision-making problem of gout clinical diagnosis, and the gout data are classified by iterative learning. Compared with SVM(Support Vector Machine), RF(Random Forest), LR(Logistic Regression) classification algorithms, the superiority of this method is proved. Finally, according to the classification results, this paper finds the internal relationship between the factors, obtains the classification rules, and explores the correlation between gout and liver function, kidney function, blood fat and blood sugar, so as to provide knowledge support and decision support for the cause research, diagnosis and treatment of gout.",cost sensitivity; three-way decision; neighborhood; big data medical treatment,Article,,,,,,,,
2,Predicting target genes of non-coding regulatory variants with IRT,36,16,4440-4448,"Wu Zhenqin,Ioannidis Nilah M.,Zou James","Wu ZQ,Ioannidis NM,Zou J",Ioannidis NM; Zou J,10.1093/bioinformatics/btaa254,Stanford University,"Interpreting genetic variants of unknown significance (VUS) is essential in clinical applications of genome sequencing for diagnosis and personalized care. Non-coding variants remain particularly difficult to interpret, despite making up a large majority of trait associations identified in genome-wide association studies (GWAS) analyses. Predicting the regulatory effects of non-coding variants on candidate genes is a key step in evaluating their clinical significance. Here, we develop a machine-learning algorithm, Inference of Connected expression quantitative trait loci (eQTLs) (IRT), to predict the regulatory targets of non-coding variants identified in studies of eQTLs. We assemble datasets using eQTL results from the Genotype-Tissue Expression (GTEx) project and learn to separate positive and negative pairs based on annotations characterizing the variant, gene and the intermediate sequence. IRT achieves an area under the receiver operating characteristic curve (ROC-AUC) of 0.799 using random cross-validation, and 0.700 for a more stringent position-based cross-validation. Further evaluation on rare variants and experimentally validated regulatory variants shows a significant enrichment in IRT identifying the true target genes versus negative controls. In gene-ranking experiments, IRT achieves a top-1 accuracy of 50% and top-3 accuracy of 90%. Salient features, including GC-content, histone modifications and Hi-C interactions are further analyzed and visualized to illustrate their influences on predictions. IRT can be applied to any VUS of interest and each candidate nearby gene to output a score reflecting the likelihood of regulatory effect on the expression level. These scores can be used to prioritize variants and genes to assist in patient diagnosis and GWAS follow-up studies.","GENOME-WIDE ASSOCIATION,HUMAN PIGMENTATION,EXPRESSION,ANNOTATION,IRF4,MC1R,IDENTIFICATION,FRAMEWORK,IMPACT,LOCI",Article,"OXFORD UNIV PRESS, GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND","Biochemistry & Molecular Biology,Biotechnology & Applied Microbiology,Computer Science,Mathematical & Computational Biology,Mathematics",,8.47,"GENOME-WIDE,ASSOCIATION,HUMAN,PIGMENTATION,EXPRESSION,ANNOTATION,IRF4,MC1R,IDENTIFICATION,FRAMEWORK,IMPACT,LOCI",BIOINFORMATICS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7575052,
3,Detection and classification of matrix cracking in laminated composites using guided wave propagation and artificial neural networks,246,,,"Mardanshahi A.,Nasir V,Kazemirad S.,Shokrieh M. M.","Mardanshahi A,Nasir V,Kazemirad S,Shokrieh MM",Shokrieh MM,10.1016/j.compstruct.2020.112403,Iran University Science & Technology,,"LAMB WAVE,ACOUSTIC-EMISSION,DAMAGE IDENTIFICATION,TRANSVERSE CRACKS,DELAMINATION,QUANTIFICATION,MODEL,FAILURE,PATTERN,DESIGN",Article,"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Mechanics,Materials Science",,5.536,"LAMB,WAVE,ACOUSTIC-EMISSION,DAMAGE,IDENTIFICATION,TRANSVERSE,CRACKS,DELAMINATION,QUANTIFICATION,MODEL,FAILURE,PATTERN,DESIGN",COMPOSITE STRUCTURES,,
4,Theory -guided machine learning for damage characterization of composites,246,,,"Zobeiry Navid,Reiner Johannes,Vaziri Reza","Zobeiry N,Reiner J,Vaziri R",Zobeiry N,10.1016/j.compstruct.2020.112407,University of Washington,,"FRACTURE-TOUGHNESS,CONSTITUTIVE MODEL,MATRIX CRACKING,FAILURE,DELAMINATION,PROPAGATION,PREDICTION,BEHAVIOR,CRITERIA,PART",Article,"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Mechanics,Materials Science",,5.536,"FRACTURE-TOUGHNESS,CONSTITUTIVE,MODEL,MATRIX,CRACKING,FAILURE,DELAMINATION,PROPAGATION,PREDICTION,BEHAVIOR,CRITERIA,PART",COMPOSITE STRUCTURES,,
5,Shape and texture-based radiomics signature on CT effectively discriminates benign from malignant renal masses,31,2,1011-1021,"Yap Felix Y.,Varghese Bino A.,Cen Steven Y.,Hwang Darryl H.,Lei Xiaomeng,Desai Bhushan,Lau Christopher,Yang Lindsay L.,Fullenkamp Austin J.,Hajian Simin","Yap FY,Varghese BA,Cen SVY,Hwang DH,Lei XM,Desai B,Lau C,Yang LDL,Fullenkamp AJ,Hajian S",Varghese BA,10.1007/s00330-020-07158-0,University of Southern California,"Objectives Using a radiomics framework to quantitatively analyze tumor shape and texture features in three dimensions, we tested its ability to objectively and robustly distinguish between benign and malignant renal masses. We assessed the relative contributions of shape and texture metrics separately and together in the prediction model. Materials and methods Computed tomography (CT) images of 735 patients with 539 malignant and 196 benign masses were segmented in this retrospective study. Thirty-three shape and 760 texture metrics were calculated per tumor. Tumor classification models using shape, texture, and both metrics were built using random forest and AdaBoost with tenfold cross-validation. Sensitivity analyses on five sub-cohorts with respect to the acquisition phase were conducted. Additional sensitivity analyses after multiple imputation were also conducted. Model performance was assessed using AUC. Results Random forest classifier showed shape metrics featuring within the top 10% performing metrics regardless of phase, attaining the highest variable importance in the corticomedullary phase. Convex hull perimeter ratio is a consistently high-performing shape feature. Shape metrics alone achieved an AUC ranging 0.64-0.68 across multiple classifiers, compared with 0.67-0.75 and 0.68-0.75 achieved by texture-only and combined models, respectively. Conclusion Shape metrics alone attain high prediction performance and high variable importance in the combined model, while being independent of the acquisition phase (unlike texture). Shape analysis therefore should not be overlooked in its potential to distinguish benign from malignant tumors, and future radiomics platforms powered by machine learning should harness both shape and texture metrics.","Tomography,X-ray computed,Kidney neoplasms,Data analysis,Machine learning,Image Processing,radiomics",Article,"SPRINGER, ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES","Radiology, Nuclear Medicine & Medical Imaging",,4.87,"CLEAR-CELL,FEATURES,DIFFERENTIATION,CARCINOMA,IMAGES,GRADE",EUROPEAN RADIOLOGY,,
6,Voting combinations-based ensemble of fine-tuned convolutional neural networks for food image recognition,79,41-42,30397-30418,Tasci Erdal,Tasci E,Tasci E,10.1007/s11042-020-09486-1,Ege University,"Obesity is one of today's most visible, uncared, and common public health problems worldwide. To manage weight loss, obtain calorie intake and record eating lists, the development of the diverse automatic dietary assessment applications has great importance. Recently, deep learning becomes a popular approach that provides outstanding image recognition results. In this paper, we use ResNet, GoogleNet, VGGNet, and InceptionV3 with fine-tuning based on deep learning for image-based and computer-aided food recognition task. We also apply six voting combination rules (namely, minimum probability, average of probabilities, median, maximum probability, product of probabilities, and weighted probabilities) for ensemble methods. The experimental results demonstrate that our proposed ensemble voting scheme with transfer learning gives promising results compared to the state-of-the-art methods on Food-101, UEC-FOOD100, and UEC-FOOD256 image datasets.","Food recognition,Deep learning,CNN,Image processing,Ensemble learning,Classification,Voting,Optimization",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Computer Science,Engineering",,2.517,,MULTIMEDIA TOOLS AND APPLICATIONS,,
7,ECG Signal Denoising Based on Convolutional Auto-encoder Neural Network,56,16,148-155,",,,,","Chen Jian,Liu Ming,Xiong Peng,Meng Xianhui,Yang Lin",,,Chen Jian,"The ECG signal is seriously submerged due to interference from the external environment during the acquisition process, thus causing interference to the doctor's diagnosis and remote intelligent analysis. Based on this, this paper proposes an ECG signal denoising algorithm based on convolutional auto-encoder neural network. The method utilizes the encoding and decoding characteristics of the auto-encoder, and constructs a deep neural network by convolution to learn the end-to-end mapping from the noisy ECG signal to the clean ECG signal. The convolution layer captures the details of ECG signals content while eliminating noise; the decoding portion can upsample the feature map and restore the ECG signal details to obtain a clean ECG signal. In the experiment, the signal-to-noise ratio and root mean square error are used as indicators, and the method is compared with wavelet threshold method, S-transform method, BP neural network method and guided filtering method. The experimental results show that the overall noise reduction accuracy of the noise reduction method is better, and the low frequency components of the signal are also well preserved. The method can eliminate the complex noise in the ECG signal while completely retaining the shape of the ECG signal, which lays a foundation for the intelligent diagnosis of cardiovascular disease and the characteristic detection of ECG.",ECG signal; denoising; auto-encoder; convolutional neural network,Article,,,,,,,,
8,Preliminary Evaluation of a Wearable Sensor System for Heart Rate Assessment in Guide Dog Puppies,20,16,9449-9459,"Foster Marc,Brugarolas Rita,Walker Katherine,Mealin Sean,Cleghern Zach,Yuschak Sherrie,Clark Julia Condit,Adin Darcy,Russenberger Jane,Gruen Margaret","Foster M,Brugarolas R,Walker K,Mealin S,Cleghern Z,Yuschak S,Clark JC,Adin D,Russenberger J,Gruen M",Bozkurt A,10.1109/JSEN.2020.2986159,University of North Carolina,"This paper details the development of a novel wireless heart rate sensing system for puppies in training as guide dogs. The system includes a harness with on-board electrocardiography(ECG) front-end circuit, inertial measurement unit and a micro-computer with wireless capability where the major research focus of this paper was on the ergonomic design and evaluation of the system on puppies. The first phase of our evaluation was performed on a Labrador Retriever between 12 to 26 weeks in age as a pilot study. The longitudinal weekly data collected revealed the expected trend of a decreasing average heart rate and increased heart rate variability as the age increased. In the second phase, we improved the system ergonomics for a larger scale deployment in a guide dog school (Guiding Eyes for the Blind (Guiding Eyes)) on seventy 7.5-week-old puppies (heart rate coverage average of 86.7%). The acquired ECG based heart rate data was used to predict the performance of puppies in Guiding Eyes's temperament test. We used the data as an input to a machine learning model which predicted two Behavior Checklist (BCL) scores as determined by expert Guiding Eyes puppy evaluators with an accuracy above 90%.","ECG,heart rate variability,electrodes,machine learning,3D printing,wearable",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Engineering,Instruments & Instrumentation,Physics",,3.441,"RATE,MONITOR,VALIDITY,MODEL",IEEE SENSORS JOURNAL,,
9,A multiscale method for periodic structures using domain decomposition and ECM-hyperreduction,368,,,Hernandez J. A.,Hernandez JA,Hernandez JA,10.1016/j.cma.2020.113192,Polytechnic University of Catalonia,"This paper presents a nonlinear multiscale approach for periodic structures in the quasi-static, small strain regime. The approach consists in combining a domain decomposition method in which interface conditions are established through a ""fictitious"" frame with reduced-order modeling (ROM). We propose to approximate interface displacements, subdomain displacements and Lagrange Multipliers as linear combinations of reduced sets of dominant modes, and to assign to the coefficients of such linear combinations the role of coarse-scale displacements, strains and stresses, respectively. We discuss and propose a method based on subspace rotations that ensures that these three modal approximations lead to stable formulations. The modes of such expansions are determined in an offline ""training"" stage by applying the truncated Singular Value Decomposition (SVD) to the solutions obtained from Finite Element (FE) analyses. In contrast to other multiscale approaches, such as FE-ROM homogenization schemes, which uses a single unit cell with periodic conditions, here the ""training"" structures are formed by several unit cells. This way, we allow the SVD to extract also dominant patterns of interaction between subdomains in terms of reactive forces and deformations. This original feature confers to the proposed approach three unique advantages over FE-ROM homogenization schemes, namely: (1) It can deal with unit cells of arbitrary size (no need for scale separation). (2) It can model, not only how forces are transmitted through the structure, but also local effects. (3) It can also handle domains which are only periodic along one or two directions (beam-like or shell structures, respectively). To deal with material nonlinearities, element-wise Gauss integration of reduced internal forces is replaced by an algorithmically improved version of the hyperreduction scheme recently proposed by the author elsewhere, called the Empirical Cubature Method(ECM). Furthermore, we demonstrate that the coarse-scale Degrees of Freedom (DOFs) of a subdomain can be expressed directly in terms of the (fine-scale) stresses and strains at the ECM integration points. This feature dispenses with the need of deploying a special algorithmic infrastructure of intertwined local/global problems, as it occurs in FE-ROM schemes, since the unit cell can be treated as a special type of finite element, in which the centroids of the interfaces and the ECM points play the role of nodes and Gauss points, respectively. To illustrate all these advantages, we present 4 distinct examples: two beam-like structures of rectangular-shape and I-shaped cross-sections, a 2D hexagonal cellular material, and a cylindrical shell made of a porous composite cell. In all 4 cases the proposed method is able to produce coarse-scale models reducing the number of DOFs and integration points by over two orders of magnitude, with errors below 5 %. Interestingly, in the case of the beam-like structures, we show that the method provides 2-node beam finite elements whose kinematics are identical to that predicted by ""analytical"" beam theories (6 DOFs per node in the case of the rectangular beam), and totally consistent with their 3D full-order counterparts. (C) 2020 Elsevier B.V. All rights reserved.","Multiscale,Hyperreduction,Empirical Cubature Method,Machine learning,Subspace rotation,Domain decomposition",Article,"ELSEVIER SCIENCE SA, PO BOX 564, 1001 LAUSANNE, SWITZERLAND","Engineering,Mathematics,Mechanics",,6.828,"FINITE-ELEMENT,HYPER-REDUCTION,HOMOGENIZATION,FORMULATION,STRATEGIES,MODELS",COMPUTER METHODS IN APPLIED MECHANICS AND ENGINEERING,,
10,An automated Residual Exemplar Local Binary Pattern and iterative ReliefF based COVID-19 detection method using chest X-ray image,203,,,"Tuncer Turker,Dogan Sengul,Ozyurt Fatih","Tuncer T,Dogan S,Ozyurt F",Tuncer T,10.1016/j.chemolab.2020.104054,Firat University,"Coronavirus is normally transmitted from animal to person, but nowadays it is transmitted from person to person by changing its form. Covid-19 appeared as a very dangerous virus and unfortunately caused a worldwide pandemic disease. Radiology doctors use X-ray or CT images for the diagnosis of Covid-19. It has become crucial to help diagnose such images using image processing methods. Therefore, a novel intelligent computer vision method to automatically detect the Covid-19 virus was proposed. The proposed automatic Covid-19 detection method consists of preprocessing, feature extraction, and feature selection stages. Image resizing and grayscale conversion are used in the preprocessing phase. The proposed feature generation method is called Residual Exemplar Local Binary Pattern (ResExLBP). In the feature selection phase, a novel iterative ReliefF (IRF) based feature selection is used. Decision tree (DT), linear discriminant (LD), support vector machine (SVM), k nearest neighborhood (kNN), and subspace discriminant (SD) methods are chosen as classifiers in the classification phase. Leave one out cross-validation (LOOCV), 10-fold cross-validation, and holdout validation are used for training and testing. In this work, SVM classifier achieved 100.0% classification accuracy by using 10-fold cross-validation. This result clearly has shown that the perfect classification rate by using X-ray image for Covid-19 detection. The proposed ResExLBP and IRF based method is also cognitive, lightweight, and highly accurate.","Residual Exemplar LBP,Covid-19,Iterative ReliefF,Classification,Machine learning",Article,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Automation & Control Systems,Chemistry,Computer Science,Instruments & Instrumentation,Mathematics",,3.839,"DECISION,TREE,CLASSIFIER",CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7233238,
