,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Combining phonon accuracy with high transferability in Gaussian approximation potential models,153,4,,"George Janine,Hautier Geoffroy,Bartok Albert P.,Csanyi Gabor,Deringer Volker L.","George J,Hautier G,Bartok AP,Csanyi G,Deringer VL",Deringer VL,10.1063/5.0013826,University of Oxford,"Machine learning driven interatomic potentials, including Gaussian approximation potential (GAP) models, are emerging tools for atomistic simulations. Here, we address the methodological question of how one can fit GAP models that accurately predict vibrational properties in specific regions of configuration space while retaining flexibility and transferability to others. We use an adaptive regularization of the GAP fit that scales with the absolute force magnitude on any given atom, thereby exploring the Bayesian interpretation of GAP regularization as an ""expected error"" and its impact on the prediction of physical properties for a material of interest. The approach enables excellent predictions of phonon modes (to within 0.1 THz-0.2 THz) for structurally diverse silicon allotropes, and it can be coupled with existing fitting databases for high transferability across different regions of configuration space, which we demonstrate for liquid and amorphous silicon. These findings and workflows are expected to be useful for GAP-driven materials modeling more generally.","SILICON,PRINCIPLES,SOLIDS",Article,"AMER INST PHYSICS, 1305 WALT WHITMAN RD, STE 300, MELVILLE, NY 11747-4501 USA","Chemistry,Physics",,,"SILICON,PRINCIPLES,SOLIDS",JOURNAL OF CHEMICAL PHYSICS,http://arxiv.org/pdf/2005.07046,
2,Backmapping coarse-grained macromolecules: An efficient and versatile machine learning approach,153,4,,"Li Wei,Burkhart Craig,Polinska Patrycja,Harmandaris Vagelis,Doxastakis Manolis","Li W,Burkhart C,Polinska P,Harmandaris V,Doxastakis M",Li W,10.1063/5.0012320,University of Tennessee System,"Multiscale modeling of polymers exchanges information between coarse and fine representations of molecules to capture material properties over a wide range of spatial and temporal scales. Restoring details at a finer scale requires us to generate information following embedded physics and statistics of the models at two different levels of description. Techniques designed to address this persistent challenge balance among accuracy, efficiency, and general applicability. In this work, we present an image-based approach for structural backmapping from coarse-grained to atomistic models with cis-1,4 polyisoprene melts as an illustrative example. Through machine learning, we train conditional generative adversarial networks on the correspondence between configurations at the levels considered. The trained model is subsequently applied to provide predictions of atomistic structures from the input coarse-grained configurations. The effect of different data representation schemes on training and prediction quality is examined. Our proposed backmapping approach shows remarkable efficiency and transferability over different molecular weights in the melt based on training sets constructed from oligomeric compounds. We anticipate that this versatile backmapping approach can be readily extended to other complex systems to provide high-fidelity initial configurations with minimal human intervention.","MONTE-CARLO-SIMULATION,CIS-1,4 POLYISOPRENE MELTS,REVERSE-MAPPING PROCEDURE,MODELS,POLYMERS,DYNAMICS,CHAIN,RECONSTRUCTION,POLYSTYRENE",Article,"AMER INST PHYSICS, 1305 WALT WHITMAN RD, STE 300, MELVILLE, NY 11747-4501 USA","Chemistry,Physics",,3.166,"MONTE-CARLO-SIMULATION,CIS-1%2C4,POLYISOPRENE,MELTS,REVERSE-MAPPING,PROCEDURE,MODELS,POLYMERS,DYNAMICS,CHAIN,RECONSTRUCTION,POLYSTYRENE",JOURNAL OF CHEMICAL PHYSICS,https://aip.scitation.org/doi/pdf/10.1063/5.0012320,
3,Intra-subject approach for gait-event prediction by neural network interpretation of EMG signals,19,1,,"Di Nardo Francesco,Morbidoni Christian,Mascia Guido,Verdini Federica,Fioretti Sandro","Di Nardo F,Morbidoni C,Mascia G,Verdini F,Fioretti S",Di Nardo F,10.1186/s12938-020-00803-1,Marche Polytechnic University,"Background Machine learning models were satisfactorily implemented for estimating gait events from surface electromyographic (sEMG) signals during walking. Most of them are based on inter-subject approaches for data preparation. Aim of the study is to propose an intra-subject approach for binary classifying gait phases and predicting gait events based on neural network interpretation of sEMG signals and to test the hypothesis that the intra-subject approach is able to achieve better performances compared to an inter-subject one. To this aim, sEMG signals were acquired from 10 leg muscles in about 10.000 strides from 23 healthy adults, during ground walking, and a multi-layer perceptron (MLP) architecture was implemented. Results Classification/prediction accuracy was tested vs. the ground truth, represented by the foot-floor-contact signal provided by three foot-switches, through samples not used during training phase. Average classification accuracy of 96.1 +/- 1.9% and mean absolute value (MAE) of 14.4 +/- 4.7 ms and 23.7 +/- 11.3 ms in predicting heel-strike (HS) and toe-off (TO) timing were provided. Performances of the proposed approach were tested by a direct comparison with performances provided by the inter-subject approach in the same population. Comparison results showed 1.4% improvement of mean classification accuracy and a significant (p < 0.05) decrease ofMAEin predicting HS and TO timing (23% and 33% reduction, respectively). Conclusions The study developed an accurate methodology for classification and prediction of gait events, based on neural network interpretation of intra-subject sEMG data, able to outperform more typical inter-subject approaches. The clinically useful contribution consists in predicting gait events from only EMG signals from a single subject, contributing to remove the need of further sensors for the direct measurement of temporal data.","Surface EMG,Machine learning,Neural networks,Gait-phase classification,Ground walking,Intra-subject data",Article,"BMC, CAMPUS, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",Engineering,,2.905,"WALKING,SENSITIVITY,ANKLE",BIOMEDICAL ENGINEERING ONLINE,https://biomedical-engineering-online.biomedcentral.com/track/pdf/10.1186/s12938-020-00803-1,
4,A CNN-RNN-LSTM Based Amalgamation for Alzheimer's Disease Detection,40,5,688-706,"Dua Mohit,Makhija Drishti,Manasa P. Y. L.,Mishra Prashant","Dua M,Makhija D,Manasa PYL,Mishra P",Dua M,10.1007/s40846-020-00556-1,National Institute of Technology (NIT System),"Purpose Alzheimer's disease is a fatal brain condition that causes irreversible brain damage and gradually depletes memory of an individual. The basic idea of the presented work in this paper is to determine the level of dementia accurately such that the patients can receive medication before their condition worsens. The results produced by existing models like Support Vector Machine (SVM), Convolutional Neural Network (CNN) are not satisfactory enough for large datasets. Methods This paper suggests a solution based on Amalgamation of deep learning models. The Magnetic Resonance Imaging (MRI) scan data from the Open Access Series of Imaging Studies (OASIS) Brain, has been used for experimental purposes. The first phase focuses on implementing the primary models i.e., CNN, Recurrent Neural Networks (RNN), and Long Short Term Memory (LSTM). The second phase implements ensemble technique to combine these three models using a weighted average approach. An approach called Bagging is applied in all the three models to decrease the variance and the three Bagged models are combined using the ensemble method. Results The results show that the ensemble of CNN, RNN, and LSTM achieved an accuracy of 89.75% whereas the ensemble after Bagging the primary models achieved an accuracy of 92.22%. Conclusion On comparison, the ensemble of Bagged models achieved better results than ensemble of primary models. The comparison is done on the basis of accuracy metric along with sensitivity, specificity and precision.","Deep learning,CNN,Alzheimer's disease,SVM,RNN,LSTM",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY",Engineering,,1.733,"OPEN,ACCESS,SERIES,MRI,DATA,RISK",JOURNAL OF MEDICAL AND BIOLOGICAL ENGINEERING,,
5,Ensemble U-net-based method for fully automated detection and segmentation of renal masses on computed tomography images,47,9,4032-4044,"Fatemeh Zabihollahy,Nicola Schieda,Satheesh Krishna,Eranga Ukwatta","Fatemeh Z,Nicola S,Satheesh K,Eranga U",Fatemeh Z,10.1002/mp.14193,Carleton University,"Purpose Detection and accurate localization of renal masses (RM) are important steps toward future potential classification of benign vs malignant RM. A fully automated algorithm for detection and localization of RM may eliminate the observer variability in the clinical workflow. Method In this paper, we describe a fully automated methodology for accurate detection and segmentation of RM from contrast-enhanced computed tomography (CECT) images. We first determine the boundaries of the kidneys on the CECT images utilizing a convolutional neural network-based method to be used as a region of interest to search for RM. We then employ a homogenous U-Net-based ensemble learning model to identify and delineate RM. We used an institutional dataset comprised of CECT images in 315 patients to train and evaluate the proposed method. We compared results of our method to those of three-dimensional (3D) U-Net for RM localization and further evaluated our algorithm using the kidney tumor segmentation (KiTS19) challenge dataset. Results The developed algorithm reported a Dice similarity coefficient (DSC) of 95.79% +/- 5.16% and 96.25 +/- 3.37 (mean +/- standard deviation) for segmentation accuracy of kidney boundary from 125 and 60 test images from institutional and KiTS19 datasets, respectively. Using our method, RM were detected in 125 and 52 test cases, which corresponds to 100% and 86.67% sensitivity at patient level in institutional and KiTS19 test images. Our ensemble method for RM localization yielded a mean DSC of 88.65% +/- 7.31% and 87.91% +/- 6.82% on the institutional and KiTS19 test datasets, respectively. The mean DSC for RM delineation from CECT institutional test images using 3D U-Net was 85.95% +/- 1.46%. Conclusion We describe a method for automated localization of RM using CECT images. Our results are important in terms of clinical perspective as fully automated detection of RM is a fundamental step for further diagnosis of cystic vs solid RM and eventually benign vs malignant solid RM, that has not been reported previously.","contrast-enhanced computed tomography (CECT) images,ensemble learning system,renal mass,U-Net",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Radiology, Nuclear Medicine & Medical Imaging",,3.767,"CT,TEXTURE,ANALYSIS,CELL,CARCINOMA,KIDNEY,SEGMENTATION,DIFFERENTIATION,ANGIOMYOLIPOMA,ULTRASOUND,DIAGNOSIS,FEATURES,CYST,FAT",MEDICAL PHYSICS,,
6,Convolutional neural network-based pelvic floor structure segmentation using magnetic resonance imaging in pelvic organ prolapse,47,9,4281-4293,"Feng Fei,Ashton-Miller James A.,DeLancey John O. L.,Luo Jiajia","Feng F,Ashton-Miller JA,DeLancey JOL,Luo JJ",Luo JJ,10.1002/mp.14377,Peking University,"Purpose Automated segmentation could improve the efficiency of modeling-based pelvic organ prolapse (POP) evaluations. However, segmentation performance is limited by the blurry soft tissue boundaries. In this study, we aimed to present a hybrid solution for uterus, rectum, bladder, and levator ani muscle segmentation by combining a convolutional neural network (CNN) and a level set method. Methods We used 24 sagittal pelvic floor magnetic resonance (MR) series from six anterior vaginal prolapse and six posterior vaginal prolapse subjects (a total 528 MR images). The stress MR images were performed both at rest and at maximal Valsalva. We assigned 264 images for training, 132 images for validation, and 132 images for testing. A CNN was designed by introducing a multi-resolution features pyramid module (MRFP) into an encoder-decoder model. Depth separable convolution and pretraining were used to improve model convergence. Multiclass cross entropy loss and multiclass Dice loss were used for model training. The dice similarity coefficient (DSC) and average surface distance (ASD) were used for evaluating the segmentation results. To prove the effectiveness of our model, we compared it with advanced segmentation methods including Deeplabv3+, U-Net, and FCN-8s. The ablation study was designed to quantify the contributions of MRFP, the encoder network, and pretraining. Besides, we investigated the working mechanism of MRFP in the segmentation network by comparing our model with three of its variants. Finally, the level set method was used to improve the CNN model further. Results Dice loss showed better segmentation performance than multiclass cross entropy loss. MRFP was efficacious for different encoder networks. With MRFP, U-Net and U-Net-X (X represents Xception encoder network) have improved the DSC, on average by 6.8 and 5.3 points. Compared with different CNN models, our model achieved the highest average DSC of 65.6 points and the lowest average ASD of 2.9 mm. With the level set method, the DSC of our model improved to 69.4 points. Conclusions MRFP proved to be effective in addressing the blurry soft tissue boundary problem on pelvic floor MR images. A hybrid solution based on CNN and level set method was presented for pelvic organ segmentation both at rest and at maximal Valsalva; with this method, we achieved state-of-the-art results.","convolutional neural network,level set,MRI segmentation,multiresolution features pyramid,pelvic organ prolapse",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Radiology, Nuclear Medicine & Medical Imaging",,3.767,ALGORITHMS,MEDICAL PHYSICS,,
7,The Neuroscience of Spatial Navigation and the Relationship to Artificial Intelligence,14,,,"Bermudez-Contreras Edgar,Clark Benjamin J.,Wilber Aaron","Bermudez-Contreras E,Clark BJ,Wilber A",Bermudez-Contreras E,10.3389/fncom.2020.00063,University of Lethbridge,"Recent advances in artificial intelligence (AI) and neuroscience are impressive. In AI, this includes the development of computer programs that can beat a grandmaster at GO or outperform human radiologists at cancer detection. A great deal of these technological developments are directly related to progress in artificial neural networks-initially inspired by our knowledge about how the brain carries out computation. In parallel, neuroscience has also experienced significant advances in understanding the brain. For example, in the field of spatial navigation, knowledge about the mechanisms and brain regions involved in neural computations of cognitive maps-an internal representation of space-recently received the Nobel Prize in medicine. Much of the recent progress in neuroscience has partly been due to the development of technology used to record from very large populations of neurons in multiple regions of the brain with exquisite temporal and spatial resolution in behaving animals. With the advent of the vast quantities of data that these techniques allow us to collect there has been an increased interest in the intersection between AI and neuroscience, many of these intersections involve using AI as a novel tool to explore and analyze these large data sets. However, given the common initial motivation point-to understand the brain-these disciplines could be more strongly linked. Currently much of this potential synergy is not being realized. We propose that spatial navigation is an excellent area in which these two disciplines can converge to help advance what we know about the brain. In this review, we first summarize progress in the neuroscience of spatial navigation and reinforcement learning. We then turn our attention to discuss how spatial navigation has been modeled using descriptive, mechanistic, and normative approaches and the use of AI in such models. Next, we discuss how AI can advance neuroscience, how neuroscience can advance AI, and the limitations of these approaches. We finally conclude by highlighting promising lines of research in which spatial navigation can be the point of intersection between neuroscience and AI and how this can contribute to the advancement of the understanding of intelligent behavior.","neuroscience,artificial intelligence,spatial navigation,deep learning,reinforcement learning,memory,learning",Review,"FRONTIERS MEDIA SA, AVENUE DU TRIBUNAL FEDERAL 34, LAUSANNE, CH-1015, SWITZERLAND","Mathematical & Computational Biology,Neurosciences & Neurology",,2.909,"HEAD,DIRECTION,SIGNALS,GRID,CELLS,PATH-INTEGRATION,NEURAL-NETWORKS,HIPPOCAMPAL,COGNITION,PARIETAL,CORTEX,MEMORY,MODEL",FRONTIERS IN COMPUTATIONAL NEUROSCIENCE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7399088,
8,Charge-Transfer Complexes for Solid-State Li+ Conduction,2,7,2211-2217,"Hatakeyama-Sato Kan,Umeki Momoka,Tezuka Toshiki,Oyaizu Kenichi","Hatakeyama-Sato K,Umeki M,Tezuka T,Oyaizu K",Oyaizu K,10.1021/acsaelm.0c00393,Waseda University,"Contradictory to the conventional understanding of solid-state ionics, we find that some organic crystals are highly ion conducting (>10(-4) S/cm at room temperature). Through the microparticles of charge-transfer (CT) complexes, dissociated lithium ions move readily. Fast conduction is observed for a wide variety of compounds that form CT complexes, irrespective of the functional groups. Automatic relationship analysis via machine learning indicates the importance of polarization of the CT complexes for the ionic conduction. The decoupling system, where ion transport is not dominated by the segmental motion of media molecules, paves the way for achieving superionic properties in organic monomeric and polymeric conductors.","solid-state Li+ conductors,organic electrolytes,lithium-ion batteries,charge-transfer complexes,organic electrochemistry",Article,"AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Engineering,Materials Science",,3.314,"ORGANIC,ELECTRODE,MATERIALS,IONIC-CONDUCTIVITY,LITHIUM,POLYMER,LIQUIDS,DIFFUSION",ACS APPLIED ELECTRONIC MATERIALS,,
9,Impact of interfacial properties on the viscoelastic relaxation of hard-soft block copolymers using finite element analysis,35,14,1857-1873,"Zhang Min,Li Xiaolin,Wang Yixing,Chen Wei,Brinson Catherine","Zhang M,Li XL,Wang YX,Chen W,Brinson C",Brinson C,10.1557/jmr.2020.161,Duke University,"In this paper, we use finite element analysis (FEA) to study the linear viscoelastic response of polyurea, a type of hard-soft block copolymer. A Niblack's algorithm-based technique employed on atomic force microscopy images provides geometry inputs for the FEA model, while the viscoelastic master curves of the soft matrix are obtained via a combination of dynamic mechanical analysis data and molecular dynamic (MD) estimations. In this microstructural image-based FEA framework, we introduce an interphase area of altered properties between the hard and soft domains. Both spatial and property distributions of this interphase area affect the viscoelastic response of the copolymer system. To quantitatively investigate the impact of structural and property features of the interphase on the energy storage and dissipation of a system during linear perturbation, we develop a statistical descriptor representation of the interphase region related to physical parameters. Utilizing decision-tree and random forest concepts from machine learning, we apply a ranking algorithm to identify the most significant features for four different mechanical response descriptors. Results show that the total interphase volume fraction and shifting factor distributions in the interphase area dominate the magnitude of the tan delta peak, whereas the magnitudes of the shifting factors primarily affect the tan delta peak location in frequency space. This method allows us to readily identify the dominant features impacting individual properties and paves the way for material design of hard-soft block copolymer systems.","polymer,viscoelasticity,interphase",Article,"CAMBRIDGE UNIV PRESS, 32 AVENUE OF THE AMERICAS, NEW YORK, NY 10013-2473 USA",Materials Science,,2.584,"MOLECULAR-DYNAMICS,SIMULATION,GLASS-TRANSITION,TEMPERATURE,POLYMER,NANOCOMPOSITES,MECHANICAL-PROPERTIES,ELASTIC-MODULUS,POLYUREA,REINFORCEMENT,INTERPHASE,MODEL,COMPOSITES",JOURNAL OF MATERIALS RESEARCH,,
10,,,,,,,,,,,,,,,,,,,,
