,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Improving Image Description with Auxiliary Modality for Visual Localization in Challenging Conditions,129,1,,"Piasco Nathan,Sidibe Desire,Gouet-Brunet Valerie,Demonceaux Cedric","Piasco N,Sidibe D,Gouet-Brunet V,Demonceaux C",Piasco N,10.1007/s11263-020-01363-6,"Univ Bourgogne Franche Comte, ImViA, VIBOT ERL CNRS 6000, Dijon, France.","Image indexing for lifelong localization is a key component for a large panel of applications, including robot navigation, autonomous driving or cultural heritage valorization. The principal difficulty in long-term localization arises from the dynamic changes that affect outdoor environments. In this work, we propose a new approach for outdoor large scale image-based localization that can deal with challenging scenarios like cross-season, cross-weather and day/night localization. The key component of our method is a new learned global image descriptor, that can effectively benefit from scene geometry information during training. At test time, our system is capable of inferring the depth map related to the query image and use it to increase localization accuracy. We show through extensive evaluation that our method can improve localization performances, especially in challenging scenarios when the visual appearance of the scene has changed. Our method is able to leverage both visual and geometric clues from monocular images to create discriminative descriptors for cross-season localization and effective matching of images acquired at different time periods. Our method can also use weakly annotated data to localize night images across a reference dataset of daytime images. Finally we extended our method to reflectance modality and we compare multi-modal descriptors respectively based on geometry, material reflectance and a combination of both.","Localization,Image retrieval,Side modality learning,Depth from monocular,Global image descriptor",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",Computer Science,,13.284,"REPRESENTATIONS,RECOGNITION",INTERNATIONAL JOURNAL OF COMPUTER VISION,https://hal.archives-ouvertes.fr/hal-02912239/file/journal_paper_last.pdf,
2,A Review of Steel Processing Considerations for Oxide Cleanliness,51,6,2437-2452,"Webler B. A.,Pistorius P. C.","Webler BA,Pistorius PC",Pistorius PC,10.1007/s11663-020-01949-y,Carnegie Mellon University,"Control of non-metallic inclusions is essential for the production of high-quality steel. This review summarizes processes that change inclusion compositions and concentrations during secondary steelmaking-slower changes are limited by reaction between bulk steel and slag or refractory, and faster changes involve direct additions to the steel bath. An example of the former is conversion of alumina inclusions to spinels during ladle treatment, while reoxidation and calcium treatment are typical exemplars of the fast changes. For the slower changes, inclusions approach equilibrium with the liquid steel and conceptually simple kinetic models correctly describe inclusion evolution during ladle treatment. Disequilibrium from faster changes persists for several minutes under typical ladle conditions, with small-scale inhomogeneity in the steel. Fast scanning electron microscopy with microanalysis has facilitated detailed study of these inclusion evolution processes by providing information on inclusion composition, size, and shape. Machine learning methods are likely to be increasingly important in analysis of the results. Such methods have already shown promise to improve classification of inclusions and recognizing inclusion clusters, from analyses of polished sections. Several unresolved issues that require future study are noted.","IN-SITU OBSERVATION,OF-THE-ART,KINETIC-MODEL,NONMETALLIC INCLUSIONS,SECONDARY STEELMAKING,LIQUID STEEL,ALUMINA PARTICLES,GAS INJECTION,SPINEL INCLUSIONS,AL2O3 DISSOLUTION",Review,"SPRINGER, ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES","Materials Science,Metallurgy & Metallurgical Engineering",,2.57,"IN-SITU,OBSERVATION,OF-THE-ART,KINETIC-MODEL,NONMETALLIC,INCLUSIONS,SECONDARY,STEELMAKING,LIQUID,STEEL,ALUMINA,PARTICLES,GAS,INJECTION,SPINEL,INCLUSIONS,AL2O3,DISSOLUTION",METALLURGICAL AND MATERIALS TRANSACTIONS B-PROCESS METALLURGY AND MATERIALS PROCESSING SCIENCE,https://link.springer.com/content/pdf/10.1007/s11663-020-01949-y.pdf,
3,Compressing soil structural information into parameterized correlation functions,72,2,561-577,"Karsanina Marina V,Lavrukhin Efim V,Fomin Dmitry S.,Yudina Anna V,Abrosimov Konstantin N.,Gerke Kirill M.","Karsanina MV,Lavrukhin EV,Fomin DS,Yudina AV,Abrosimov KN,Gerke KM",Gerke KM,10.1111/ejss.13025,Russian Academy of Sciences,"Soil structure is highly interconnected to all of its properties and functions. The structure for most soils is very complex and hierarchical in nature. Considering the fact that a truly multiscale digital 3D soil structure model for a single genetic horizon, even with the resolution not finer than 1 mu m, will contain an enormous amount (approx. up to 10(15)voxels or even more) of data, it is an appealing idea to compress this structural information. Effective management and pore-scale simulations based on such datasets do not seem feasible at the moment. Another approach would be to reduce the complexity to a limited but meaningful set of characteristics/parameters, for example using universal correlation functions (CFs). In this study, we successfully compressed the soil structural information in the form of 3D binary images into a set of correlation functions, each of which is described using only six parameters. We used four different correlation functions (two-point probability, lineal, cluster and surface-surface functions) computed in three orthogonal directions for the pores. The methodology was applied to 16 different soil 3D images obtained using X-ray microtomography (XCT) and segmented into pores and solids. All computed CFs were fitted using a superposition of three basis functions. In other words, we reduced 900-1300(3)voxel images into sets of 72 parameters. Fitting of computed correlation functions and reducing them to a number of parameters is a powerful way of compressing soil structural information. However, the analysis based on parameters alone is different from the one where correlation functions are used. This problem can be negated by uncompressing the correlation functions back from these parameters before any application. This way, correlation functions are not only a way to compress the soil structural information with minimal loss, but also may be used to solve a number of additional problems, including the comparison and differentiation of soil samples, location of elementary volumes, effective physical property prediction using machine learning, and fusion of hierarchical soil structures. Highlights
The 900-1300(3)voxels soil XCT scans were compressed into sets of 72 parameters The use of fitted parameters alone may result in the inconsistent analysis of the soil structures Each soil structure was uniquely described by a set of directional correlation functions Correlation functions were found to be sensitive to the structural difference of all the studied soils","basis functions,clustering analysis,compression,correlation functions,least squares fitting,soil structure digital model,X-ray microtomography",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA",Agriculture,,4.626,"PORE-SPACE,SOLUTE,TRANSPORT,HETEROGENEOUS,MATERIALS,TOMOGRAPHIC-IMAGES,WATER-RETENTION,POROUS-MEDIA,FLOW,RECONSTRUCTION,RESOLUTION,ELEMENTS",EUROPEAN JOURNAL OF SOIL SCIENCE,,
4,Reentrant incommensurate order and anomalous magnetic torque in the Kitaev magnet beta-Li2IrO3,2,3,,"Li Mengqun,Rousochatzakis Ioannis,Perkins Natalia B.","Li MQ,Rousochatzakis I,Perkins NB",Li MQ,10.1103/PhysRevResearch.2.033328,University of Minnesota System,"We present a theoretical study of the response of beta-Li2IrO3 under external magnetic fields in the ab, bc, and ac crystallographic planes. The results are based on the minimal nearest-neighbor J-K-Gamma model and reveal a rich intertwining of field-induced phases and magnetic phase transitions with distinctive signatures that can be probed directly via torque magnetometry. Most saliently, we observe (i) an unusual reentrance of the incommensurate counterrotating order for fields in the ab plane and (ii) a set of abrupt torque discontinuities which are particularly large for fields rotating in the bc plane and whose characteristic shape resembles closely the ones observed in the three-dimensional (3D) Kitaev magnet gamma-Li2IrO3. An experimental confirmation of these predictions will pave the way for an accurate determination of all relevant microscopic parameters of this 3D Kitaev magnet.","SPIN,PHYSICS",Article,"AMER PHYSICAL SOC, ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA",Physics,,,"SPIN,PHYSICS",PHYSICAL REVIEW RESEARCH,https://figshare.com/articles/journal_contribution/Reentrant_incommensurate_order_and_anomalous_magnetic_torque_in_the_Kitaev_magnet_Li2IrO3/12888596/files/24501605.pdf,
5,Evaluation-oriented exploration of photo energy conversion systems: from fundamental optoelectronics and material screening to the combination with data science,52,12,1307-1321,Saeki Akinori,Saeki A,Saeki A,10.1038/s41428-020-00399-2,Osaka University,"Light is a form of energy that can be converted to electric and chemical energies. Thus, organic photovoltaics (OPVs), perovskite solar cells (PSCs), photocatalysts, and photodetectors have evolved as scientific and commercial enterprises. However, the complex photochemical reactions and multicomponent materials involved in these systems have hampered rapid progress in their fundamental understanding and material design. This review showcases the evaluation-oriented exploration of photo energy conversion materials by using electrodeless time-resolved microwave conductivity (TRMC) and materials informatics (MI). TRMC with its unique options (excitation sources, environmental control, frequency modulation, etc.) provides not only accelerated experimental screening of OPV and PSC materials but also a versatile route toward shedding light on their charge carrier dynamics. Furthermore, MI powered by machine learning is shown to allow extremely high-throughput exploration in the large molecular space, which is compatible with experimental screening and combinatorial synthesis.","CHARGE-CARRIER MOBILITY,RESOLVED MICROWAVE CONDUCTIVITY,ORGANIC-INORGANIC PEROVSKITES,SOLAR-CELLS,CONJUGATED POLYMERS,PHOTOVOLTAIC PERFORMANCE,PHOTOCATALYTIC ACTIVITY,GRAPHITIC NANOTUBES,SELF-ORGANIZATION,TRANSFER EXCITONS",Review,"SPRINGERNATURE, CAMPUS, 4 CRINAN ST, LONDON, N1 9XW, ENGLAND",Polymer Science,,2.601,"CHARGE-CARRIER,MOBILITY,RESOLVED,MICROWAVE,CONDUCTIVITY,ORGANIC-INORGANIC,PEROVSKITES,SOLAR-CELLS,CONJUGATED,POLYMERS,PHOTOVOLTAIC,PERFORMANCE,PHOTOCATALYTIC,ACTIVITY,GRAPHITIC,NANOTUBES,SELF-ORGANIZATION,TRANSFER,EXCITONS",POLYMER JOURNAL,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7453374,
6,Wavelet scattering networks for atomistic systems with extrapolation of material properties,153,8,,"Sinz Paul,Swift Michael W.,Brumwell Xavier,Liu Jialin,Kim Kwang Jin,Qi Yue,Hirn Matthew","Sinz P,Swift MW,Brumwell X,Liu JL,Kim KJ,Qi Y,Hirn M",Hirn M,10.1063/5.0016020,Michigan State University,"The dream of machine learning in materials science is for a model to learn the underlying physics of an atomic system, allowing it to move beyond the interpolation of the training set to the prediction of properties that were not present in the original training data. In addition to advances in machine learning architectures and training techniques, achieving this ambitious goal requires a method to convert a 3D atomic system into a feature representation that preserves rotational and translational symmetries, smoothness under small perturbations, and invariance under re-ordering. The atomic orbital wavelet scattering transform preserves these symmetries by construction and has achieved great success as a featurization method for machine learning energy prediction. Both in small molecules and in the bulk amorphous Li alpha Si system, machine learning models using wavelet scattering coefficients as features have demonstrated a comparable accuracy to density functional theory at a small fraction of the computational cost. In this work, we test the generalizability of our Li alpha Si energy predictor to properties that were not included in the training set, such as elastic constants and migration barriers. We demonstrate that statistical feature selection methods can reduce over-fitting and lead to remarkable accuracy in these extrapolation tasks.","ENERGY SURFACES,ACCURACY",Article,"AMER INST PHYSICS, 1305 WALT WHITMAN RD, STE 300, MELVILLE, NY 11747-4501 USA","Chemistry,Physics",,3.166,"ENERGY,SURFACES,ACCURACY",JOURNAL OF CHEMICAL PHYSICS,http://arxiv.org/pdf/2006.01247,
7,Artificial intelligence in ophthalmology Guidelines for physicians for the critical evaluation of studies,117,10,973-988,"Pfau Maximilian,Walther Guenther,von der Emde Leon,Berens Philipp,Faes Livia,Fleckenstein Monika,Heeren Tjebo F. C.,Kortuem Karsten,Kuenzel Sandrine H.,Mueller Philipp L.","Pfau M,Walther G,von der Emde L,Berens P,Faes L,Fleckenstein M,Heeren TFC,Kortum K,Kunzel SH,Muller PL",Pfau M,10.1007/s00347-020-01209-z,Stanford University,"Background Empirical models have been an integral part of everyday clinical practice in ophthalmology since the introduction of the Sanders-Retzlaff-Kraff (SRK) formula. Recent developments in the field of statistical learning (artificial intelligence, AI) now enable an empirical approach to a wide range of ophthalmological questions with an unprecedented precision. Objective Which criteria must be considered for the evaluation of AI-related studies in ophthalmology? Material and methods Exemplary prediction of visual acuity (continuous outcome) and classification of healthy and diseased eyes (discrete outcome) using retrospectively compiled optical coherence tomography data (50 eyes of 50 patients, 50 healthy eyes of 50 subjects). The data were analyzed with nested cross-validation (for learning algorithm selection and hyperparameter optimization). Results Based on nested cross-validation for training, visual acuity could be predicted in the separate test data-set with a mean absolute error (MAE, 95% confidence interval, CI of 0.142 LogMAR [0.077; 0.207]). Healthy versus diseased eyes could be classified in the test data-set with an agreement of 0.92 (Cohen's kappa). The exemplary incorrect learning algorithm and variable selection resulted in an MAE for visual acuity prediction of 0.229 LogMAR [0.150; 0.309] for the test data-set. The drastic overfitting became obvious on comparison of the MAE with the null model MAE (0.235 LogMAR [0.148; 0.322]). Conclusion Selection of an unsuitable measure of the goodness-of-fit, inadequate validation, or withholding of a null or reference model can obscure the actual goodness-of-fit of AI models. The illustrated pitfalls can help clinicians to identify such shortcomings.","Statistical learning,Machine-learning,Deep learning,Automated analysis,Empirical approach",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY",Ophthalmology,,,"PREDICTION,SELECTION,BIAS,CLASSIFIERS",OPHTHALMOLOGE,,
8,Automated Detection of Acute Lymphoblastic Leukemia From Microscopic Images Based on Human Visual Perception,8,,,"Bodzas Alexandra,Kodytek Pavel,Zidek Jan","Bodzas A,Kodytek P,Zidek J",Bodzas A,10.3389/fbioe.2020.01005,Technical University of Ostrava,"Microscopic image analysis plays a significant role in initial leukemia screening and its efficient diagnostics. Since the present conventional methodologies partly rely on manual examination, which is time consuming and depends greatly on the experience of domain experts, automated leukemia detection opens up new possibilities to minimize human intervention and provide more accurate clinical information. This paper proposes a novel approach based on conventional digital image processing techniques and machine learning algorithms to automatically identify acute lymphoblastic leukemia from peripheral blood smear images. To overcome the greatest challenges in the segmentation phase, we implemented extensive pre-processing and introduced a three-phase filtration algorithm to achieve the best segmentation results. Moreover, sixteen robust features were extracted from the images in the way that hematological experts do, which significantly increased the capability of the classifiers to recognize leukemic cells in microscopic images. To perform the classification, we applied two traditional machine learning classifiers, the artificial neural network and the support vector machine. Both methods reached a specificity of 95.31%, and the sensitivity of the support vector machine and artificial neural network reached 98.25 and 100%, respectively.","automated leukemia detection,blood smear image analysis,cell segmentation,leukemic cell identification,acute leukemia,image processing,machine learning",Article,"FRONTIERS MEDIA SA, AVENUE DU TRIBUNAL FEDERAL 34, LAUSANNE, CH-1015, SWITZERLAND","Biotechnology & Applied Microbiology,Science & Technology - Other Topics",,5.973,CLASSIFICATION,FRONTIERS IN BIOENGINEERING AND BIOTECHNOLOGY,https://www.frontiersin.org/articles/10.3389/fbioe.2020.01005/pdf,
9,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,
