,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,A case-based reasoning system for supervised classification problems in the medical field,150,,,"Bentaiba-Lagrid Miled Basma,Bouzar-Benlabiod Lydia,Rubin Stuart H.,Bouabana-Tebibel Thouraya,Hanini Maria R.","Bentaiba-Lagrid MB,Bouzar-Benlabiod L,Rubin SH,Bouabana-Tebibel T,Hanini MR",Bentaiba-Lagrid MB,10.1016/j.eswa.2020.113335,"Ecole Natl Super Informat Algiers ESI, Lab LCSI, BP 68 M-16309, Algiers, Algeria.","Case-Based Reasoning (CBR) system relies on reuse for solving new problems. The system uses the experiences it previously acquired and stored into its case base to address the newly faced problems. A static and non-evolutive case base hinders the system and limits the accuracy of the CBR in problem-solving. While a massive case base can affect the resolution time. Randomization represents a way to generate data without deteriorating the spatial image of the case base and by extension the search time as well. However, the cases generated by randomization are not necessarily valid and require a thorough validation process to access their validity. This paper presents a new amplification technique based on randomization for a CBR system incorporating a structured case-base that speeds up case retrieval while supporting case retention. The generated data by randomization is validated through a three-layer validation process: coherence verification, stochastic validation, and absolute validation. Furthermore, we propose a new way to segment the case base along with new similarity functions based on features' weights to speed CBR retrieval. We carried out experiments on mammography mass and thyroid disease datasets to validate our approach, where the proposed approach is compared to several popular supervised machine-learning methods and other related works that utilize the same datasets. Experiments have shown that our approach can generate relevant data, which significantly improves the resolution accuracy and makes CBR a good competitor to classification methods. (C) 2020 Elsevier Ltd. All rights reserved.","Case-Based Reasoning (CBR),Case randomization,Case validation,Medical diagnosis,Supervised classification problems",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Computer Science,Engineering,Operations Research & Management Science",,6.789,"RANDOMIZATION,RETRIEVAL,SELECTION,EXAMPLES,NETWORK,SUPPORT",EXPERT SYSTEMS WITH APPLICATIONS,,
2,Training a neural network for Gibbs and noise removal in diffusion MRI,85,1,413-428,"Muckley Matthew J.,Ades-Aron Benjamin,Papaioannou Antonios,Lemberskiy Gregory,Solomon Eddy,Lui Yvonne W.,Sodickson Daniel K.,Fieremans Els,Novikov Dmitry S.,Knoll Florian","Muckley MJ,Ades-Aron B,Papaioannou A,Lemberskiy G,Solomon E,Lui YW,Sodickson DK,Fieremans E,Novikov DS,Knoll F",Knoll F,10.1002/mrm.28395,New York University,"Purpose To develop and evaluate a neural network-based method for Gibbs artifact and noise removal. Methods A convolutional neural network (CNN) was designed for artifact removal in diffusion-weighted imaging data. Two implementations were considered: one for magnitude images and one for complex images. Both models were based on the same encoder-decoder structure and were trained by simulating MRI acquisitions on synthetic non-MRI images. Results Both machine learning methods were able to mitigate artifacts in diffusion-weighted images and diffusion parameter maps. The CNN for complex images was also able to reduce artifacts in partial Fourier acquisitions. Conclusions The proposed CNNs extend the ability of artifact correction in diffusion MRI. The machine learning method described here can be applied on each imaging slice independently, allowing it to be used flexibly in clinical applications.","denoising,diffusion MRI,Gibbs ringing,neural network",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Radiology, Nuclear Medicine & Medical Imaging",,4.616,"RECONSTRUCTION,FRAMEWORK,RICIAN",MAGNETIC RESONANCE IN MEDICINE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7722184,
3,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,
5,Applying support-vector machine learning algorithms toward predicting host-guest interactions with cucurbit[7]uril,22,26,14976-14982,"Tabet Anthony,Gebhart Thomas,Wu Guanglu,Readman Charlie,Smela Merrick Pierson,Rana Vijay K.,Baker Cole,Bulstrode Harry,Anikeeva Polina,Rowitch David H.","Tabet A,Gebhart T,Wu GL,Readman C,Smela MP,Rana VK,Baker C,Bulstrode H,Anikeeva P,Rowitch DH",Scherman OA,10.1039/c9cp05800a,University of Cambridge,"Machine learning is a valuable tool in the development of chemical technologies but its applications into supramolecular chemistry have been limited. Here, the utility of kernel-based support vector machine learning using density functional theory calculations as training data is evaluated when used to predict equilibrium binding coefficients of small molecules with cucurbit[7]uril (CB[7]). We find that utilising SVMs may confer some predictive ability. This algorithm was then used to predict the binding of drugs TAK-580 and selumetinib. The algorithm did predict strong binding for TAK-580 and poor binding for selumetinib, and these results were experimentally validated. It was discovered that the larger homologue cucurbit[8]uril (CB[8]) is partial to selumetinib, suggesting an opportunity for tunable release by introducing different concentrations of CB[7] or CB[8] into a hydrogel depot. We qualitatively demonstrated that these drugs may have utility in combination against gliomas. Finally, mass transfer simulations show CB[7] can independently tune the release of TAK-580 without affecting selumetinib. This work gives specific evidence that a machine learning approach to recognition of small molecules by macrocycles has merit and reinforces the view that machine learning may prove valuable in the development of drug delivery systems and supramolecular chemistry more broadly.","BRAF,CLASSIFICATION,INHIBITION,PEPTIDE,CANCER",Article,"ROYAL SOC CHEMISTRY, THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND","Chemistry,Physics",,3.802,"BRAF,CLASSIFICATION,INHIBITION,PEPTIDE,CANCER",PHYSICAL CHEMISTRY CHEMICAL PHYSICS,https://www.repository.cam.ac.uk/bitstream/1810/307110/1/Chem_Sci_ML_Paper_Manuscript%20%283%29.pdf,
6,"State-of-the-Art Traditional to the Machine- and Deep-Learning-Based Skull Stripping Techniques, Models, and Algorithms",33,6,1443-1464,"Fatima Anam,Shahid Ahmad Raza,Raza Basit,Madni Tahir Mustafa,Janjua Uzair Iqbal","Fatima A,Shahid AR,Raza B,Madni TM,Janjua UI",Raza B,10.1007/s10278-020-00367-5,COMSATS University Islamabad (CUI),"Several neuroimaging processing applications consider skull stripping as a crucial pre-processing step. Due to complex anatomical brain structure and intensity variations in brain magnetic resonance imaging (MRI), an appropriate skull stripping is an important part. The process of skull stripping basically deals with the removal of the skull region for clinical analysis in brain segmentation tasks, and its accuracy and efficiency are quite crucial for diagnostic purposes. It requires more accurate and detailed methods for differentiating brain regions and the skull regions and is considered as a challenging task. This paper is focused on the transition of the conventional to the machine- and deep-learning-based automated skull stripping methods for brain MRI images. It is observed in this study that deep learning approaches have outperformed conventional and machine learning techniques in many ways, but they have their limitations. It also includes the comparative analysis of the current state-of-the-art skull stripping methods, a critical discussion of some challenges, model of quantifying parameters, and future work directions.","MRI,Skull stripping,Brain extraction,Conventional skull stripping methods,Deep learning skull stripping methods",Article,"SPRINGER, ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES","Radiology, Nuclear Medicine & Medical Imaging",,3.977,"FULLY-AUTOMATIC,SEGMENTATION,BRAIN,EXTRACTION,MR-IMAGES,HEAD,ROBUST,VALIDATION,REGISTRATION,DEFORMATION",JOURNAL OF DIGITAL IMAGING,,
7,Simple descriptor derived from symbolic regression accelerating the discovery of new perovskite catalysts,11,1,,"Weng Baicheng,Song Zhilong,Zhu Rilong,Yan Qingyu,Sun Qingde,Grice Corey G.,Yan Yanfa,Yin Wan-Jian","Weng BC,Song ZL,Zhu RL,Yan QY,Sun QD,Grice CG,Yan YF,Yin WJ",Yan YF,10.1038/s41467-020-17263-9,University of Toledo,"Symbolic regression (SR) is an approach of interpretable machine learning for building mathematical formulas that best fit certain datasets. In this work, SR is used to guide the design of new oxide perovskite catalysts with improved oxygen evolution reaction (OER) activities. A simple descriptor, mu /t, where mu and t are the octahedral and tolerance factors, respectively, is identified, which accelerates the discovery of a series of new oxide perovskite catalysts with improved OER activity. We successfully synthesise five new oxide perovskites and characterise their OER activities. Remarkably, four of them, Cs0.4La0.6Mn0.25Co0.75O3, Cs0.3La0.7NiO3, SrNi0.75Co0.25O3, and Sr0.25Ba0.75NiO3, are among the oxide perovskite catalysts with the highest intrinsic activities. Our results demonstrate the potential of SR for accelerating the data-driven design and discovery of new materials with improved properties. Symbolic regression holds big promise for guiding materials design, yet its application in materials science is still limited. Here the authors use symbolic regression to introduce an activity descriptor predicting new oxide perovskites with improved oxygen evolution activity as corroborated by experimental validation.","OXYGEN-EVOLUTION,ELECTROCATALYSIS,OXIDES",Article,"NATURE PORTFOLIO, HEIDELBERGER PLATZ 3, BERLIN, 14197, GERMANY",Science & Technology - Other Topics,,15.805,"OXYGEN-EVOLUTION,ELECTROCATALYSIS,OXIDES",NATURE COMMUNICATIONS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7360597,
8,Automatic collateral circulation scoring in ischemic stroke using 4D CT angiography with low-rank and sparse matrix decomposition,15,9,1501-1511,"Aktar Mumu,Tampieri Donatella,Rivaz Hassan,Kersten-Oertel Marta,Xiao Yiming","Aktar M,Tampieri D,Rivaz H,Kersten-Oertel M,Xiao YM",Aktar M,10.1007/s11548-020-02216-w,Concordia University - Canada,"Purpose Sufficient collateral blood supply is crucial for favorable outcomes with endovascular treatment. The current practice of collateral scoring relies on visual inspection and thus can suffer from inter and intra-rater inconsistency. We present a robust and automatic method to score cerebral collateral blood supply to aid ischemic stroke treatment decision making. The developed method is based on 4D dynamic CT angiography (CTA) and the ASPECTS scoring protocol. Methods The proposed method, ACCESS (Automatic CollateralCirculationEvaluation in iSchemicStroke), estimates a target patient's unfilled cerebrovasculature in contrast-enhanced CTA using the lack of contrast agent due to clotting. To do so, the fast robust matrix completion algorithm with in-face extended Frank-Wolfe optimization is applied on a cohort of healthy subjects and a target patient, to model the patient's unfilled vessels and the estimated full vasculature as sparse and low-rank components, respectively. The collateral score is computed as the ratio of the unfilled vessels to the full vasculature, mimicking existing clinical protocols. Results ACCESS was tested with 46 stroke patients and obtained an overall accuracy of 84.78%. The optimal threshold selection was evaluated using a receiver operating characteristics curve with the leave-one-out approach, and a mean area under the curve of 85.39% was obtained. Conclusion ACCESS automates collateral scoring to mitigate the shortcomings of the standard clinical practice. It is a robust approach, which resembles how radiologists score clinical scans, and can be used to help radiologists in clinical decisions of stroke treatment.","Ischemic stroke,Collateral supply,CT angiography,Low-rank and sparse",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Engineering,Radiology, Nuclear Medicine & Medical Imaging,Surgery",,2.745,AGREEMENT,INTERNATIONAL JOURNAL OF COMPUTER ASSISTED RADIOLOGY AND SURGERY,,
9,Robot-Accelerated Perovskite Investigation and Discovery,32,13,5650-5663,"Li Zhi,Najeeb Mansoor Ani,Alves Liana,Sherman Alyssa Z.,Shekar Venkateswaran,Parrilla Peter Cruz,Pendleton Ian M.,Wang Wesley,Nega Philip W.,Zeller Matthias","Li Z,Najeeb MA,Alves L,Sherman AZ,Shekar V,Parrilla PC,Pendleton IM,Wang W,Nega PW,Zeller M",Schrier J; Norquist AJ,10.1021/acs.chemmater.0c01153,Haverford College,"Metal halide perovskites are a promising class of materials for next-generation photovoltaic and optoelectronic devices. The discovery and full characterization of new perovskite-derived materials are limited by the difficulty of growing high quality crystals needed for single-crystal Xray diffraction studies. We present an automated, high-throughput approach for metal halide perovskite single crystal discovery based on inverse temperature crystallization (ITC) as a means to rapidly identify and optimize synthesis conditions for the formation of high quality single crystals. Using this automated approach, a total of 8172 metal halide perovskite synthesis reactions were conducted using 45 organic ammonium cations. This robotic screening increased the number of metal halide perovskite materials accessible by an ITC synthesis route by more than 5-fold and resulted in the formation of two new phases, [C2H7N2][PbI3] and [C7H16N](2)[PbI4]. This comprehensive data set allows for a statistical quantification of the total experimental space and of the likelihood of large single crystal formation. Moreover, this data set enables the construction and evaluation of machine learning models for predicting crystal formation conditions. This work is a proof-of-concept that combining high throughput experimentation and machine learning accelerates and enhances the study of metal halide perovskite crystallization. This approach is designed to be generalizable to different synthetic routes for the acceleration of materials discovery.","LEAD HALIDE PEROVSKITES,HIGH-PERFORMANCE,THERMAL-CONDUCTIVITY,IODIDE PEROVSKITE,SOLAR-CELLS,COMBINATORIAL,FORMAMIDINIUM,TRANSPORT,EXPERIMENTATION,MECHANISMS",Article,"AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Chemistry,Materials Science",,10.837,"LEAD,HALIDE,PEROVSKITES,HIGH-PERFORMANCE,THERMAL-CONDUCTIVITY,IODIDE,PEROVSKITE,SOLAR-CELLS,COMBINATORIAL,FORMAMIDINIUM,TRANSPORT,EXPERIMENTATION,MECHANISMS",CHEMISTRY OF MATERIALS,https://doi.org/10.26434/chemrxiv.10013090.v1,
10,Active Learning Accelerated Discovery of Stable Iridium Oxide Polymorphs for the Oxygen Evolution Reaction,32,13,5854-5863,"Flores Raul A.,Paolucci Christopher,Winther Kirsten T.,Jain Ankit,Torres Jose Antonio Garrido,Aykol Muratahan,Montoya Joseph,Norskov Jens K.,Bajdich Michal,Bligaard Thomas","Flores RA,Paolucci C,Winther KT,Jain A,Torres JAG,Aykol M,Montoya J,Norskov JK,Bajdich M,Bligaard T",Bajdich M; Bligaard T,10.1021/acs.chemmater.0c01894,Stanford University,"The discovery of high-performing and stable materials for sustainable energy applications is a pressing goal in catalysis and materials science. Understanding the relationship between a material's structure and functionality is an important step in the process, such that viable polymorphs for a given chemical composition need to be identified. Machine-learning-based surrogate models have the potential to accelerate the search for polymorphs that target specific applications. Herein, we report a readily generalizable active-learning (AL) accelerated algorithm for identification of electrochemically stable iridium oxide polymorphs of IrO2 and IrO3. The search is coupled to a subsequent analysis of the electrochemical stability of the discovered structures for the acidic oxygen evolution reaction (OER). Structural candidates are generated by identifying all 956 structurally unique AB(2) and AB(3) prototypes in existing materials databases (more than 38000). Next, using an active learning approach, we find 196 IrO2 polymorphs within the thermodynamic amorphous synthesizability limit and reaffirm the global stability of the rutile structure. We find 75 synthesizable IrO3 polymorphs and report a previously unknown FeF3-type structure as the most stable, termed alpha-IrO3. To test the algorithms performance, we compare to a random search of the candidate space and report at least a 2-fold increase in the rate of discovery. Additionally, the AL approach can acquire the most stable polymorphs of IrO2 and IrO3 with fewer than 30 density functional theory optimizations. Analysis of the structural properties of the discovered polymorphs reveals that octahedral local coordination environments are preferred for nearly all low-energy structures. Subsequent Pourbaix Ir-H2O analysis shows that alpha-IrO3 is the globally stable solid phase under acidic OER conditions and supersedes the stability of rutile IrO2. Calculation of theoretical OER surface activities reveal ideal weaker binding of the OER intermediates on alpha-IrO3 than on any other considered iridium oxide. We emphasize that the proposed AL algorithm can be easily generalized to search for any binary metal oxide structure with a defined stoichiometry.","CRYSTAL-STRUCTURE,WATER,ELECTROCATALYSTS,RUTHENIUM,ALGORITHM,INSIGHTS,XTALOPT,COBALT",Article,"AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Chemistry,Materials Science",,10.837,"CRYSTAL-STRUCTURE,WATER,ELECTROCATALYSTS,RUTHENIUM,ALGORITHM,INSIGHTS,XTALOPT,COBALT",CHEMISTRY OF MATERIALS,https://www.osti.gov/biblio/1656769,
