,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Accurate prediction of lumbar microdecompression level with an automated MRI grading system,50,1,69-78,"Roller Brandon L.,Boutin Robert D.,O'Gara Tadhg J.,Knio Ziyad O.,Jamaludin Amir,Tan Josh,Lenchik Leon","Roller BL,Boutin RD,O'Gara TJ,Knio ZO,Jamaludin A,Tan J,Lenchik L",Roller BL,10.1007/s00256-020-03505-w,Wake Forest University,"Objective Lumbar spine MRI interpretations have high variability reducing utility for surgical planning. This study evaluated a convolutional neural network (CNN) framework that generates automated MRI grading for its ability to predict the level that was surgically decompressed. Materials and methods Patients who had single-level decompression were retrospectively evaluated. Sagittal T2 images were processed by a CNN (SpineNet), which provided grading for the following: central canal stenosis, disc narrowing, disc degeneration, spondylolisthesis, upper/lower endplate morphologic changes, and upper/lower marrow changes. The grades were used to calculate an aggregate score. The variables and the aggregate score were analyzed for their ability to predict the surgical level. For each surgical level subgroup, the surgical level aggregate scores were compared with the non-surgical levels. Results A total of 141 patients met the inclusion criteria (82 women, 59 men; mean age 64 years; age range 28-89 years). SpineNet did not identify central canal stenosis in 32 patients. Of the remaining 109, 96 (88%) patients had a decompression at the level of greatest stenosis. The higher stenotic grade was present only at the surgical level in 82/96 (85%) patients. The level with the highest aggregate score matched the surgical level in 103/141 (73%) patients and was unique to the surgical level in 91/103 (88%) patients. Overall, the highest aggregate score identified the surgical level in 91/141 (65%) patients. The aggregate MRI score mean was significantly higher for the L3-S1 surgical levels. Conclusion A previously developed CNN framework accurately predicts the level of microdecompression for degenerative spinal stenosis in most patients.","Machine learning,Automated diagnosis,MRI,Low back pain,Lumbar degenerative disc disease,Spinal stenosis,Microdecompression",Article,"SPRINGER, ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES","Orthopedics,Radiology, Nuclear Medicine & Medical Imaging",,2.046,"LOW-BACK-PAIN,MAGNETIC-RESONANCE,IMAGES,SPINAL,STENOSIS,PREOPERATIVE,MRI,ASSOCIATION,PREVALENCE,FEATURES,SURGERY,ADULTS",SKELETAL RADIOLOGY,,
2,Video-based motion-resilient reconstruction of three-dimensional position for functional near-infrared spectroscopy and electroencephalography head mounted probes,7,3,,"Jaffe-Dax Sagi,Bermano Amit H.,Erel Yotam,Emberson Lauren L.","Jaffe-Dax S,Bermano AH,Erel Y,Emberson LL",Jaffe-Dax S,10.1117/1.NPh.7.3.035001,Princeton University,"Significance: We propose a video-based, motion-resilient, and fast method for estimating the position of optodes on the scalp.
Aim: Measuring the exact placement of probes (e.g., electrodes and optodes) on a participant's head is a notoriously difficult step in acquiring neuroimaging data from methods that rely on scalp recordings (e.g., electroencephalography and functional near-infrared spectroscopy) and is particularly difficult for any clinical or developmental population. Existing methods of head measurements require the participant to remain still for a lengthy period of time, are laborious, and require extensive training. Therefore, a fast and motion-resilient method is required for estimating the scalp location of probes.
Approach: We propose an innovative video-based method for estimating the probes' positions relative to the participant's head, which is fast, motion-resilient, and automatic. Our method builds on capitalizing the advantages and understanding the limitations of cutting-edge computer vision and machine learning tools. We validate our method on 10 adult subjects and provide proof of feasibility with infant subjects.
Results: We show that our method is both reliable and valid compared to existing state-of-the-art methods by estimating probe positions in a single measurement and by tracking their translation and consistency across sessions. Finally, we show that our automatic method is able to estimate the position of probes on an infant head without lengthy offline procedures, a task that has been considered challenging until now.
Conclusions: Our proposed method allows, for the first time, the use of automated spatial coregistration methods on developmental and clinical populations, where lengthy, motion-sensitive measurement methods routinely fail. (C) The Authors. Published by SPIE under a Creative Commons Attribution 4.0 Unported License.","functional near-infrared spectroscopy,infant neuroimaging,spatial co-registration,photogrammetry,convolutional neural network",Article,"SPIE-SOC PHOTO-OPTICAL INSTRUMENTATION ENGINEERS, 1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98225 USA","Neurosciences & Neurology,Optics",,4.327,"SPATIAL,REGISTRATION,VALIDATION,INFANTS,CORTEX,SCALP,SPACE",NEUROPHOTONICS,https://europepmc.org/articles/pmc7370942?pdf=render,
3,Self -attention based recurrent convolutional neural network for disease prediction using healthcare data,190,,,"Usama Mohd,Ahmad Belal,Xiao Wenjing,Hossain M. Shamim,Muhammad Ghulam","Usama M,Ahmad B,Xiao WJ,Hossain MS,Muhammad G",Hossain MS,10.1016/j.cmpb.2019.105191,King Saud University,,BIG DATA,Article,"ELSEVIER IRELAND LTD, ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, 00000, IRELAND","Computer Science,Engineering,Medical Informatics",,5.034,"BIG,DATA",COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,,
4,Deep reinforcement learning for a color-batching resequencing problem,56,,175-187,"Leng Jinling,Jin Chun,Vogl Alexander,Liu Huiyu","Leng JL,Jin C,Vogl A,Liu HY",Jin C,10.1016/j.jmsy.2020.06.001,Dalian University of Technology,"In automotive paint shops, changes of colors between consecutive production orders cause costs for cleaning the painting robots. It is a significant task to re-sequence orders and group orders with identical color as a color batch to minimize the color changeover costs. In this paper, a Color-batching Resequencing Problem (CRP) with mix bank buffer systems is considered. We propose a Color-Histogram (CH) model to describe the CRP as a Markov decision process and a Deep Q-Network (DQN) algorithm to solve the CRP integrated with the virtual car resequencing technique. The CH model significantly reduces the number of possible actions of the DQN agent, so that the DQN algorithm can be applied to the CRP at a practical scale. A DQN agent is trained in a deep reinforcement learning environment to minimize the costs of color changeovers for the CRP. Two experiments with different assumptions on the order attribute distributions and cost metrics were conducted and evaluated. Experimental results show that the proposed approach outperformed conventional algorithms under both conditions. The proposed agent can run in real time on a regular personal computer with a GPU. Hence, the proposed approach can be readily applied in the production control of automotive paint shops to resolve order-resequencing problems.","Deep reinforcement learning,Color-Batching problem,Virtual car resequencing,Production control,Automotive industry",Article,"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Engineering,Operations Research & Management Science",,7.333,"MODEL,ASSEMBLY,LINES,SELECTIVITY,BANKS,PAINT,ALGORITHM,LEVEL",JOURNAL OF MANUFACTURING SYSTEMS,,
5,A Case-Based Reasoning Model for Depression Based on Three-Electrode EEG Data,11,3,383-392,"Cai Hanshu,Zhang Xiangzi,Zhang Yanhao,Wang Ziyang,Hu Bin","Cai HS,Zhang XZ,Zhang YH,Wang ZY,Hu B",Hu B,10.1109/TAFFC.2018.2801289,Lanzhou University,"Depression, threatening the well-being of millions, has become one of the major diseases in the past decade. However, the current method of diagnosing depression is questionnaire-based interviews, which is labor-intensive and highly dependent on doctors' experience. Thus, objective and cost-efficient methods are needed. In this paper, we present a case-based reasoning model for identifying depression. Electroencephalography data were collected using a portable three-electrode EEG device, and then processed to remove artifacts and extract features. We applied multiple classifiers. The best performing k-Nearest Neighbor (KNN) was selected as the evaluation function to select the effective features which were then used to create the case base. Based on the weight set of standard deviations, the similarity was calculated using normalized Euclidean distance to get the optimal recognition rate of depression. The accuracy of optimal similarity identification of patients with depression was 91.25 percent, which was improved compared to the accuracy using KNN classifier (81.44 percent) or previously reported classifiers. Thus, we provide a novel pervasive and effective method for automatic detection of depression.","Electroencephalography,Brain modeling,Feature extraction,Cognition,Medical services,Physiology,Electrodes,Affective computing,affect sensing and analysis,health care,health implications",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA",Computer Science,,9.047,"INTEGRATION,PREDICTION,DISORDERS,ASYMMETRY",IEEE TRANSACTIONS ON AFFECTIVE COMPUTING,,
6,EEG Emotion Recognition Using Dynamical Graph Convolutional Neural Networks,11,3,532-541,"Song Tengfei,Zheng Wenming,Song Peng,Cui Zhen","Song TF,Zheng WM,Song P,Cui Z",Zheng WM,10.1109/TAFFC.2018.2817622,Southeast University - China,"In this paper, a multichannel EEG emotion recognition method based on a novel dynamical graph convolutional neural networks (DGCNN) is proposed. The basic idea of the proposed EEG emotion recognition method is to use a graph to model the multichannel EEG features and then perform EEG emotion classification based on this model. Different from the traditional graph convolutional neural networks (GCNN) methods, the proposed DGCNN method can dynamically learn the intrinsic relationship between different electroencephalogram (EEG) channels, represented by an adjacency matrix, via training a neural network so as to benefit for more discriminative EEG feature extraction. Then, the learned adjacency matrix is used to learn more discriminative features for improving the EEG emotion recognition. We conduct extensive experiments on the SJTU emotion EEG dataset (SEED) and DREAMER dataset. The experimental results demonstrate that the proposed method achieves better recognition performance than the state-of-the-art methods, in which the average recognition accuracy of 90.4 percent is achieved for subject dependent experiment while 79.95 percent for subject independent cross-validation one on the SEED database, and the average accuracies of 86.23, 84.54 and 85.02 percent are respectively obtained for valence, arousal and dominance classifications on the DREAMER database.","Electroencephalography,Emotion recognition,Brain modeling,Feature extraction,Convolutional neural networks,Convolution,Biological neural networks,EEG emotion recognition,adjacency matrix,graph convolutional neural networks (GCNN),dynamical convolutional neural networks (DGCNN)",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA",Computer Science,,9.047,EXPRESSION,IEEE TRANSACTIONS ON AFFECTIVE COMPUTING,,
7,Visually Interpretable Representation Learning for Depression Recognition from Facial Images,11,3,542-552,"Zhou Xiuzhuang,Jin Kai,Shang Yuanyuan,Guo Guodong","Zhou XZ,Jin K,Shang YY,Guo GD",Shang YY,10.1109/TAFFC.2018.2828819,Capital Normal University,"Recent evidence in mental health assessment have demonstrated that facial appearance could be highly indicative of depressive disorder. While previous methods based on the facial analysis promise to advance clinical diagnosis of depressive disorder in a more efficient and objective manner, challenges in visual representation of complex depression pattern prevent widespread practice of automated depression diagnosis. In this paper, we present a deep regression network termed DepressNet to learn a depression representation with visual explanation. Specifically, a deep convolutional neural network equipped with a global average pooling layer is first trained with facial depression data, which allows for identifying salient regions of input image in terms of its severity score based on the generated depression activation map (DAM). We then propose a multi-region DepressNet, with which multiple local deep regression models for different face regions are jointly leaned and their responses are fused to improve the overall recognition performance. We evaluate our method on two benchmark datasets, and the results show that our method significantly boosts state-of-the-art performance of the visual-based depression recognition. Most importantly, the DAM induced by our learned deep model may help reveal the visual depression pattern on faces and understand the insights of automated depression diagnosis.","Visualization,Feature extraction,Videos,Face recognition,Face,Computer architecture,Image recognition,Depression recognition,face recognition,deep convolutional neural network,depression activation map",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA",Computer Science,,9.047,DISEASE,IEEE TRANSACTIONS ON AFFECTIVE COMPUTING,,
8,Automated Diagnosis of Pathological Brain Using Fast Curvelet Entropy Features,5,3,416-427,"Nayak Deepak Ranjan,Dash Ratnakar,Chang Xiaojun,Majhi Banshidhar,Bakshi Sambit","Nayak DR,Dash R,Chang XJ,Majhi B,Bakshi S",Nayak DR,10.1109/TSUSC.2018.2883822,National Institute of Technology (NIT System),"Automated diagnosis of pathological brain not only reduces the diagnostic error significantly but also improves the patient's quality of life, thereby addressing the sustainability issues. The last few decades have witnessed an intensive research on binary classification of brain magnetic resonance (MR) images. Multiclass classification of pathological brain MR images is a more challenging task and the literature on this problem is still in its infancy. In this paper, we propose a new automated diagnosis system to classify the brain MR images into five different categories. Texture features within MR images play a significant role in accurate and efficient pathological brain detection. This work presents the extraction of such vital texture features by calculating the entropy over the curvelet subbands. Two faster and simpler strategies of fast curvelet transform are separately employed for feature extraction and the derived features are termed as FCEntF-I and FCEntF-II. The features are finally subjected to kernel extreme learning machine (K-ELM) for classification. The effectiveness of the proposed scheme is evaluated on multiclass as well as binary brain MR datasets. Comparisons with state-of-the-art methods indicate the superiority of the proposed scheme. The discriminatory potential of FCEntF-I and FCEntF-II features is found better than its counterparts.","Fast curvelet transform,entropy,kernel ELM,texture features,magnetic resonance imaging",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Telecommunications",,,"EXTREME,LEARNING-MACHINE,SUPPORT,VECTOR,MACHINE,WAVELET,TRANSFORM,TEXTURE,CLASSIFICATION,NEURAL-NETWORKS,IMAGES,MRI,SYSTEM,ADABOOST",IEEE TRANSACTIONS ON SUSTAINABLE COMPUTING,,
9,Fully interpretable deep learning model of transcriptional control,36,,499-507,"Liu Yi,Barr Kenneth,Reinitz John","Liu Y,Barr K,Reinitz J",Liu Y; Reinitz J,10.1093/bioinformatics/btaa506,University of Chicago,"Motivation: The universal expressibility assumption of Deep Neural Networks (DNNs) is the key motivation behind recent worksin the systems biology community to employDNNs to solve important problems in functional genomics and moleculargenetics. Typically, such investigations have taken a `black box' approach in which the internal structure of themodel used is set purely by machine learning considerations with little consideration of representing the internalstructure of the biological system by the mathematical structure of the DNN. DNNs have not yet been applied to thedetailed modeling of transcriptional control in which mRNA production is controlled by the binding of specific transcriptionfactors to DNA, in part because such models are in part formulated in terms of specific chemical equationsthat appear different in form from those used in neural networks.
Results: In this paper, we give an example of a DNN whichcan model the detailed control of transcription in a precise and predictive manner. Its internal structure is fully interpretableand is faithful to underlying chemistry of transcription factor binding to DNA. We derive our DNN from asystems biology model that was not previously recognized as having a DNN structure. Although we apply our DNNto data from the early embryo of the fruit fly Drosophila, this system serves as a test bed for analysis of much larger datasets obtained by systems biology studies on a genomic scale.","COOPERATIVE DNA-BINDING,DROSOPHILA,EXPRESSION,ENHANCERS,STRIPE,SEGMENTATION,REPRESSION,MECHANISM,NETWORKS,SEQUENCE",Article; Proceedings Paper,"OXFORD UNIV PRESS, GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND","Biochemistry & Molecular Biology,Biotechnology & Applied Microbiology,Computer Science,Mathematical & Computational Biology,Mathematics",,,"COOPERATIVE,DNA-BINDING,DROSOPHILA,EXPRESSION,ENHANCERS,STRIPE,SEGMENTATION,REPRESSION,MECHANISM,NETWORKS,SEQUENCE",BIOINFORMATICS,https://www.biorxiv.org/content/biorxiv/early/2019/05/31/655639.full.pdf,
10,Prediction of sperm extraction in non-obstructive azoospermia patients: a machine-learning perspective,35,7,1505-1514,"Zeadna A.,Khateeb N.,Rokach L.,Lior Y.,Har-Vardi I,Harlev A.,Huleihel M.,Lunenfeld E.,Levitas E.","Zeadna A,Khateeb N,Rokach L,Lior Y,Har-Vardi I,Harlev A,Huleihel M,Lunenfeld E,Levitas E",Huleihel M,10.1093/humrep/deaa109,Ben Gurion University,"STUDY QUESTION: Can a machine-learning-based model trained in clinical and biological variables support the prediction of the presence or absence of sperm in testicular biopsy in non-obstructive azoospermia (NOA) patients?
SUMMARY ANSWER: Our machine-learning model was able to accurately predict (AUC of 0.8) the presence or absence of spermatozoa in patients with NOA.
WHAT IS KNOWN ALREADY: Patients with NOA can conceive with their own biological gametes using ICSI in combination with successful testicular sperm extraction (TESE). Testicular sperm retrieval is successful in up to 50% of men with NOA. However, to the best of our knowledge, there is no existing model that can accurately predict the success of sperm retrieval in TESE. Moreover, machine-learning has never been used for this purpose.
STUDY DESIGN, SIZE, DURATION: A retrospective cohort study of 119 patients who underwent TESE in a single IVF unit between 1995 and 2017 was conducted. All patients with NOA who underwent TESE during their fertility treatments were included. The development of gradient-boosted trees (GBTs) aimed to predict the presence or absence of spermatozoa in patients with NOA. The accuracy of these GBTs was then compared to a similar multivariate logistic regression model (MvLRM).
PARTICIPANTS/MATERIALS, SETTING, METHODS: We employed univariate and multivariate binary logistic regression models to predict the probability of successful TESE using a dataset from a retrospective cohort. In addition, we examined various ensemble machine-learning models (GBT and random forest) and evaluated their predictive performance using the leave-one-out cross-validation procedure. A cutoff value for successful/unsuccessful TESE was calculated with receiver operating characteristic (ROC) curve analysis.
MAIN RESULTS AND THE ROLE OF CHANCE: ROC analysis resulted in an AUC of 0.807 +/- 0.032 (95% CI 0.743-0.871) for the proposed GBTs and 0.75 +/- 0.052 (95% CI 0.65-0.85) for the MvLRM for the prediction of presence or absence of spermatozoa in patients with NOA. The GBT approach and the MvLRM yielded a sensitivity of 91% vs. 97%, respectively, but the GBT approach has a specificity of 51% compared with 25% for the MvLRM. A total of 78 (65.3%) men with NOA experienced successful TESE. FSH, LH, testosterone, semen volume, age, BMI, ethnicity and testicular size on clinical evaluation were included in these models.
LIMITATIONS, REASONS FOR CAUTION: This study is a retrospective cohort study, with all the associated inherent biases of such studies. This model was used only for TESE, since micro-TESE is not performed at our center.
WIDER IMPLICATIONS OF THE FINDINGS: Machine-learning models may lay the foundation for a decision support system for clinicians together with their NOA patients concerning TESE. The findings of this study should be confirmed with further larger and prospective studies.","non-obstructive azoospermia,NOA,TESE,machine-learning,prediction,male infertility",Article,"OXFORD UNIV PRESS, GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND","Obstetrics & Gynecology,Reproductive Biology",,7.366,"FOLLICLE-STIMULATING-HORMONE,SERUM,INHIBIN-B,Y-CHROMOSOME,MICRODELETIONS,MALE-INFERTILITY,CANNOT,PREDICT,RETRIEVAL,RATE,MEN,SPERMATOZOA,SUCCESS,FSH",HUMAN REPRODUCTION,,
