,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Weakly Supervised Deep Learning for Brain Disease Prognosis Using MRI and Incomplete Clinical Scores,50,7,3381-3392,"Liu Mingxia,Zhang Jun,Lian Chunfeng,Shen Dinggang","Liu MX,Zhang J,Lian CF,Shen DG",Shen DG,10.1109/TCYB.2019.2904186,University of North Carolina,"As a hot topic in brain disease prognosis, predicting clinical measures of subjects based on brain magnetic resonance imaging (MRI) data helps to assess the stage of pathology and predict future development of the disease. Due to incomplete clinical labels/scores, previous learning-based studies often simply discard subjects without ground-truth scores. This would result in limited training data for learning reliable and robust models. Also, existing methods focus only on using hand-crafted features (e.g., image intensity or tissue volume) of MRI data, and these features may not be well coordinated with prediction models. In this paper, we propose a weakly supervised densely connected neural network (wiseDNN) for brain disease prognosis using baseline MRI data and incomplete clinical scores. Specifically, we first extract multiscale image patches (located by anatomical landmarks) from MRI to capture local-to-global structural information of images, and then develop a weakly supervised densely connected network for task-oriented extraction of imaging features and joint prediction of multiple clinical measures. A weighted loss function is further employed to make full use of all available subjects (even those without ground-truth scores at certain time-points) for network training. The experimental results on 1469 subjects from both ADNI-1 and ADNI-2 datasets demonstrate that our proposed method can efficiently predict future clinical measures of subjects.","Magnetic resonance imaging,Diseases,Brain modeling,Feature extraction,Training,Deep learning,Prognostics and health management,Alzheimer's disease (AD),clinical score,disease prognosis,neural network,weakly supervised learning",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Automation & Control Systems,Computer Science",,11.507,"VOXEL-BASED,MORPHOMETRY,ALZHEIMERS-DISEASE,TUMOR,SEGMENTATION,CLASSIFICATION,VOLUME,SCHIZOPHRENIA,SIMILARITY,NETWORKS,PATTERNS,ATROPHY",IEEE TRANSACTIONS ON CYBERNETICS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8034591,
2,SACNN: Self-Attention Convolutional Neural Network for Low-Dose CT Denoising With Self-Supervised Perceptual Loss Network,39,7,2289-2301,"Li Meng,Hsu William,Xie Xiaodong,Cong Jason,Gao Wen","Li M,Hsu W,Xie XD,Cong J,Gao W",Li M,10.1109/TMI.2020.2968472,Peking University,"Computed tomography (CT) is a widely used screening and diagnostic tool that allows clinicians to obtain a high-resolution, volumetric image of internal structures in a non-invasive manner. Increasingly, efforts have been made to improve the image quality of low-dose CT (LDCT) to reduce the cumulative radiation exposure of patients undergoing routine screening exams. The resurgence of deep learning has yielded a new approach for noise reduction by training a deep multi-layer convolutional neural networks (CNN) to map the low-dose to normal-dose CT images. However, CNN-based methods heavily rely on convolutional kernels, which use fixed-sizefilters to process one local neighborhood within the receptive field at a time. As a result, they are not efficient at retrieving structural information across large regions. In this paper, we propose a novel 3D self-attention convolutional neural network for the LDCT denoising problem. Our 3D self-attention module leverages the 3D volume of CT images to capture a wide range of spatial information both within CT slices and between CT slices. With the help of the 3D self-attention module, CNNs are able to leverage pixels with stronger relationships regardless of their distance and achieve better denoising results. In addition, we propose a self-supervised learning scheme to train a domain-specific autoencoder as the perceptual loss function. We combine these two methods and demonstrate their effectiveness on both CNN-based neural networks and WGAN-based neural networks with comprehensive experiments. Tested on the AAPM-Mayo Clinic Low Dose CT Grand Challenge data set, our experiments demonstrate that self-attention (SA) module and autoencoder (AE) perceptual loss function can efficiently enhance traditional CNNs and can achieve comparable or better results than the state-of-the-art methods.","Low-dose CT,denoising,self-attention,autoencoder,perceptual loss",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,"COMPUTED-TOMOGRAPHY,IMAGE-RECONSTRUCTION,NOISE-REDUCTION,ALGORITHM",IEEE TRANSACTIONS ON MEDICAL IMAGING,,
3,Multi-Needle Detection n 3D Ultrasound Images Using Unsupervised Order-Graph Regularized Sparse Dictionary Learning,39,7,2302-2315,"Zhang Yupei,He Xiuxiu,Tian Zhen,Jeong Jiwoong Jason,Lei Yang,Wang Tonghe,Zeng Qiulan,Jani Ashesh B.,Curran Walter J.,Patel Pretesh","Zhang YP,He XX,Tian Z,Jeong JJ,Lei Y,Wang TH,Zeng QL,Jani AB,Curran WJ,Patel P",Yang XF,10.1109/TMI.2020.2968770,Emory University,"Accurate and automatic multi-needle detection in three-dimensional (3D) ultrasound (US) is a key step of treatment planning for US-guided brachytherapy. However, most current studies are concentrated on single-needle detection by only using a small number of images with a needle, regardless of the massive database of US images without needles. In this paper, we propose a workflow for multi-needle detection by considering the images without needles as auxiliary. Concretely, we train position-specific dictionaries on 3D overlapping patches of auxiliary images, where we develop an enhanced sparse dictionary learning method by integrating spatial continuity of 3D US, dubbed order-graph regularized dictionary learning. Using the learned dictionaries, target images are reconstructed to obtain residual pixels which are then clustered in every slice to yield centers. With the obtained centers, regions of interest (ROls) are constructed via seeking cylinders. Finally, we detect needles by using the random sample consensus algorithm per ROI and then locate the tips by finding the sharp intensity drops along the detected axis for every needle. Extensive experiments were conducted on a phantom dataset and a prostate dataset of 70/21 patients without/with needles. Visualization and quantitative results show the effectiveness of our proposed workflow. Specifically, our method can correctly detect 95% of needles with a tip location error of 1.01 mm on the prostate dataset. This technique provides accurate multi-needle detection for US-guided HDR prostate brachytherapy, facilitating the clinical workflow.","Dictionary learning,multi-needle detection,self- taught learning,tips detection,ultrasound guided brachytherapy",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,"SURGICAL,TOOL,LOCALIZATION,MATRIX,FACTORIZATION,TRACKING,ALGORITHM,RANSAC",IEEE TRANSACTIONS ON MEDICAL IMAGING,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7370243,
4,Deep Learning-Based Development of Personalized Human Head Model With Non-Uniform Conductivity for Brain Stimulation,39,7,2351-2362,"Rashed Essam A.,Gomez-Tames Jose,Hirata Akimasa","Rashed EA,Gomez-Tames J,Hirata A",Rashed EA,10.1109/TMI.2020.2969682,Nagoya Institute of Technology,"Electromagnetic stimulation of the human brain is a key tool for neurophysiological characterization and the diagnosis of several neurological disorders. Transcranial magnetic stimulation (TMS) is a commonly used clinical procedure. However, personalized TMS requires a pipeline for individual head model generation to provide target-specific stimulation. This process includes intensive segmentation of several head tissues based on magnetic resonance imaging (MRI), which has significant potential for segmentation error, especially for low-contrast tissues. Additionally, a uniform electrical conductivity is assigned to each tissue in the model, which is an unrealistic assumption based on conventional volume conductor modeling. This study proposes a novel approach for fast and automatic estimation of the electric conductivity in the human head for volume conductor models without anatomical segmentation. A convolutional neural network is designed to estimate personalized electrical conductivity values based on anatomical information obtained from T1- and T2-weighted MRI scans. This approach can avoid the time-consuming process of tissue segmentation and maximize the advantages of position-dependent conductivity assignment based on the water content values estimated from MRI intensity values. The computational results of the proposed approach provide similar but smoother electric field distributions of the brain than that provided by conventional approaches.","Conductivity,Magnetic resonance imaging,Brain modeling,Head,Magnetic heads,Image segmentation,Conductors,Precision medicine,electrical conductivity,MRI,deep learning,convolutional neural networks,TMS",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,"TRANSCRANIAL,MAGNETIC,STIMULATION,ELECTRIC-FIELD,DIELECTRIC-PROPERTIES,TISSUE,VARIABILITY,MRI",IEEE TRANSACTIONS ON MEDICAL IMAGING,http://arxiv.org/pdf/1910.02420,
5,Unpaired Multi-Modal Segmentation via Knowledge Distillation,39,7,2415-2425,"Dou Qi,Liu Quande,Heng Pheng Ann,Glocker Ben","Dou Q,Liu QD,Heng PA,Glocker B",Dou Q,10.1109/TMI.2019.2963882,Imperial College London,"Multi-modal learning is typically performed with network architectures containing modality-specific layers and shared layers, utilizing co-registered images of different modalities. We propose a novel learning scheme for unpaired cross-modality image segmentation, with a highly compact architecture achieving superior segmentation accuracy. In our method, we heavily reuse network parameters, by sharing all convolutional kernels across CT and MRI, and only employ modality-specific internal normalization layers which compute respective statistics. To effectively train such a highly compact model, we introduce a novel loss term inspired by knowledge distillation, by explicitly constraining the KL-divergence of our derived prediction distributions between modalities. We have extensively validated our approach on two multi-class segmentation problems: i) cardiac structure segmentation, and ii) abdominal organ segmentation. Different network settings, i.e., 2D dilated network and 3D U-net, are utilized to investigate our method's general efficacy. Experimental results on both tasks demonstrate that our novel multi-modal learning scheme consistently outperforms single-modal training and previous multi-modal approaches.","Magnetic resonance imaging,Computed tomography,Image segmentation,Semantics,Task analysis,Feature extraction,Kernel,Unpaired multimodal learning,knowledge distillation,feature normalization,image segmentation",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,"CONVOLUTIONAL,NEURAL-NETWORKS",IEEE TRANSACTIONS ON MEDICAL IMAGING,http://arxiv.org/pdf/2001.03111,
6,Deep Multi-Scale Mesh Feature Learning for Automated Labeling of Raw Dental Surfaces From 3D Intraoral Scanners,39,7,2440-2450,"Lian Chunfeng,Wang Li,Wu Tai-Hsien,Wang Fan,Yap Pew-Thian,Ko Ching-Chang,Shen Dinggang","Lian CF,Wang L,Wu TH,Wang F,Yap PT,Ko CC,Shen DG",Shen DG,10.1109/TMI.2020.2971730,University of North Carolina,"Precisely labeling teeth on digitalized 3D dental surface models is the precondition for tooth position rearrangements in orthodontic treatment planning. However, it is a challenging task primarily due to the abnormal and varying appearance of patients' teeth. The emerging utilization of intraoral scanners (IOSs) in clinics further increases the difficulty in automated tooth labeling, as the raw surfaces acquired by IOS are typically low-quality at gingival and deep intraoral regions. In recent years, some pioneering end-to-end methods (e.g., PointNet) have been proposed in the communities of computer vision and graphics to consume directly raw surface for 3D shape segmentation. Although these methods are potentially applicable to our task, most of them fail to capture fine-grained local geometric context that is critical to the identification of small teeth with varying shapes and appearances. In this paper, we propose an end-to-end deep-learning method, called MeshSegNet, for automated tooth labeling on raw dental surfaces. Using multiple raw surface attributes as inputs, MeshSegNet integrates a series of graph-constrained learning modules along its forward path to hierarchically extract multi-scale local contextual features. Then, a dense fusion strategy is applied to combine local-to-global geometric features for the learning of higher-level features for mesh cell annotation. The predictions produced by our MeshSegNet are further post-processed by a graph-cut refinement step for final segmentation. We evaluated MeshSegNet using a real-patient dataset consisting of raw maxillary surfaces acquired by 3D IOS. Experimental results, performed 5-fold cross-validation, demonstrate that MeshSegNet significantly outperforms state-of-the-art deep learning methods for 3D shape segmentation.","Teeth,Dentistry,Three-dimensional displays,Labeling,Shape,Feature extraction,Surface morphology,3D shape segmentation,geometric deep learning,automated tooth labeling,orthodontic treatment planning,3D intraoral scanners",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,"TOOTH,SEGMENTATION",IEEE TRANSACTIONS ON MEDICAL IMAGING,,
7,Unsupervised Bidirectional Cross-Modality Adaptation via Deeply Synergistic Image and Feature Alignment for Medical Image Segmentation,39,7,2494-2505,"Chen Cheng,Dou Qi,Chen Hao,Qin Jing,Heng Pheng Ann","Chen C,Dou Q,Chen H,Qin J,Heng PA",Dou Q,10.1109/TMI.2020.2972701,Chinese University of Hong Kong,"Unsupervised domain adaptation has increasingly gained interest in medical image computing, aiming to tackle the performance degradation of deep neural networks when being deployed to unseen data with heterogeneous characteristics. In this work, we present a novel unsupervised domain adaptation framework, named as Synergistic Image and Feature Alignment (SIFA), to effectively adapt a segmentation network to an unlabeled target domain. Our proposed SIFA conducts synergistic alignment of domains from both image and feature perspectives. In particular, we simultaneously transform the appearance of images across domains and enhance domain-invariance of the extracted features by leveraging adversarial learning in multiple aspects and with a deeply supervised mechanism. The feature encoder is shared between both adaptive perspectives to leverage their mutual benefits via end-to-end learning. We have extensively evaluated our method with cardiac substructure segmentation and abdominal multi-organ segmentation for bidirectional cross-modality adaptation between MRI and CT images. Experimental results on two different tasks demonstrate that our SIFA method is effective in improving segmentation performance on unlabeled target images, and outperforms the state-of-the-art domain adaptation approaches by a large margin.","Image segmentation,Magnetic resonance imaging,Feature extraction,Biomedical imaging,Computed tomography,Semantics,Task analysis,Unsupervised domain adaptation,image segmentation,cross-modality learning,adversarial learning",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,,IEEE TRANSACTIONS ON MEDICAL IMAGING,http://arxiv.org/pdf/2002.02255,
8,Generalizing Deep Learning for Medical Image Segmentation to Unseen Domains via Deep Stacked Transformation,39,7,2531-2540,"Zhang Ling,Wang Xiaosong,Yang Dong,Sanford Thomas,Harmon Stephanie,Turkbey Baris,Wood Bradford J.,Roth Holger,Myronenko Andriy,Xu Daguang","Zhang L,Wang XS,Yang D,Sanford T,Harmon S,Turkbey B,Wood BJ,Roth H,Myronenko A,Xu DG",Xu ZY,10.1109/TMI.2020.2973595,Nvidia Corporation,"Recent advances in deep learning for medical image segmentation demonstrate expert-level accuracy. However, application of these models in clinically realistic environments can result in poor generalization and decreased accuracy, mainly due to the domain shift across different hospitals, scanner vendors, imaging protocols, and patient populations etc. Common transfer learning and domain adaptation techniques are proposed to address this bottleneck. However, these solutions require data (and annotations) from the target domain to retrain the model, and is therefore restrictive in practice for widespread model deployment. Ideally, we wish to have a trained (locked) model that can work uniformly well across unseen domains without further training. In this paper, we propose a deep stacked transformation approach for domain generalization. Specifically, a series of n stacked transformations are applied to each image during network training. The underlying assumption is that the ""expected"" domain shift for a specific medical imaging modality could be simulated by applying extensive data augmentation on a single source domain, and consequently, a deep model trained on the augmented ""big"" data (BigAug) could generalize well on unseen domains. We exploit four surprisingly effective, but previously understudied, image-based characteristics for data augmentation to overcome the domain generalization problem. We train and evaluate the BigAug model (with n = 9 transformations) on three different 3D segmentation tasks (prostate gland, left atrial, left ventricle) covering two medical imaging modalities (MRI and ultrasound) involving eight publicly available challenge datasets. The results show that when training on relatively small dataset (n = 10 similar to 32 volumes, depending on the size of the avail- able datasets) from a single source domain: (i) BigAug models degrade an average of 11% (Dice score change)from source to unseen domain, substantially better than conventional augmentation (degrading 39%) and CycleGAN-based domain adaptation method (degrading 25%), (ii) BigAug is better than ""shallower"" stacked transforms (i.e. those with fewer transforms) on unseen domains and demonstrates modest improvement to conventional augmentation on the source domain, (iii) after training with BigAug on one source domain, performance on an unseen domain is similar to training a model from scratch on that domain when using the same number of training samples. When training on large datasets (n = 465 volumes) with BigAug, (iv) application to unseen domains reaches the performance of state-ofthe-art fully supervised models that are trained and tested on their source domains. These findings establish a strong benchmark for the study of domain generalization in medical imaging, and can be generalized to the design of highly robust deep segmentation models for clinical deployment.","Domain generalization,data augmentation,deep learning,medical image segmentation",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,,IEEE TRANSACTIONS ON MEDICAL IMAGING,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7393676,
9,Attention-Diffusion-Bilinear Neural Network for Brain Network Analysis,39,7,2541-2552,"Huang Jiashuang,Zhou Luping,Wang Lei,Zhang Daoqiang","Huang JS,Zhou LP,Wang L,Zhang DQ",Zhang DQ,10.1109/TMI.2020.2973650,Nanjing University of Aeronautics & Astronautics,"Brain network provides essential insights in diagnosing many brain disorders. Integrative analysis of multiple types of connectivity, e.g, functional connectivity (FC) and structural connectivity (SC), can take advantage of their complementary information and therefore may help to identify patients. However, traditional brain network methods usually focus on either FC or SC for describing node interactions and only consider the interaction between paired network nodes. To tackle this problem, in this paper, we propose an Attention-Diffusion-Bilinear Neural Network (ADB-NN) framework for brain network analysis, which is trained in an end-to-end manner. The proposed network seamlessly couples FC and SC to learn wider node interactions and generates a joint representation of FC and SC for diagnosis. Specifically, a brain network (graph) is first defined, where each node corresponding to a brain region is governed by the features of brain activities (i.e., FC) extracted from functional magnetic resonance imaging (fMRI), and the presence of edges is determined by neural fiber physical connections (i.e., SC) extracted from Diffusion Tensor Imaging (DTI). Based on this graph, we train two Attention-Diffusion-Bilinear (ADB) modules jointly. In each module, an attention model is utilized to automatically learn the strength of node interactions. This information further guides a diffusion process that generates new node representations by considering the influence from other nodes as well. After that, the second-order statistics of these node representations are extracted by bilinear pooling to form connectivity-based features for disease prediction. The two ADB modules correspond to the one-step and two-step diffusion, respectively. Experiments on a real epilepsy dataset demonstrate the effectiveness and advantages of our proposed method.","Functional magnetic resonance imaging,Diffusion tensor imaging,Feature extraction,Biological neural networks,Diffusion processes,Epilepsy,Brain network,functional connectivity,structural connectivity,attention-diffusion-bilinear neural network,epilepsy",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,"FUNCTIONAL,CONNECTIVITY,ALZHEIMERS-DISEASE",IEEE TRANSACTIONS ON MEDICAL IMAGING,,
10,Channel Attention Module With Multiscale Grid Average Pooling for Breast Cancer Segmentation in an Ultrasound Image,67,7,1344-1353,"Lee Haeyun,Park Jinhyoung,Hwang Jae Youn","Lee H,Park J,Hwang JY",Hwang JY,10.1109/TUFFC.2020.2972573,Daegu Gyeongbuk Institute of Science & Technology (DGIST),"Breast cancer accounts for the second-largest number of deaths in women around the world, and more than 8% of women will suffer from the disease in their lifetime. Mortality due to breast cancer can be reduced by its early and precise diagnosis. Many studies have investigated methods for segmentation, and computer-aided diagnosis based on deep learning techniques, in particular, has recently gained attention. However, recently proposed methods such as fully convolutional network (FCN), SegNet, and U-Net still need to be further improved to provide better semantic segmentation when diagnosing breast cancer by ultrasound imaging, because of their low performance. In this article, we propose a channel attention module with multiscale grid average pooling (MSGRAP) for the precise segmentation of breast cancer regions in ultrasound images. We demonstrate the effectiveness of the channel attention module with MSGRAP for semantic segmentation and develop a novel semantic segmentation network with the proposed attention module for the precise segmentation of breast cancer regions in ultrasound images. While a conventional convolutional operation cannot use global spatial information on input images and only use the small local information in a kernel of a convolution filter, the proposed attention module allows using both global and local spatial information. In addition, through ablation studies, we come up with a network architecture for precise breast cancer segmentation in an ultrasound image. The proposed network was constructed with an open-source breast cancer ultrasound image data set, and its performance was compared with those of other state-of-the-art deep-learning models for the segmentation of breast cancer. The experimental results showed that our network outperformed other segmentation methods, and the proposed channel attention module improved the performance of the network for breast cancer segmentation in ultrasound images.","Breast cancer,Image segmentation,Ultrasonic imaging,Semantics,Deep learning,Acoustics,Breast cancer,deep learning,semantic segmentation,ultrasound image",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Acoustics,Engineering",,2.752,"LESION,DETECTION,CLASSIFICATION,DIAGNOSIS,MASSES",IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL,,
