,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Experimental comparison of photoplethysmography-based atrial fibrillation detection using simple machine learning methods,11581,,,"Bus Szymon,Jedrzejewski Konrad,Krauze Tomasz,Guzik Przemyslaw","Bus S,Jedrzejewski K,Krauze T,Guzik P",Bus S,10.1117/12.2580594,Warsaw University of Technology,"The results of experimental studies on application of selected simple machine learning (ML) methods for detection of atrial fibrillation (AFib) based on photoplethysmogram (PPG) are presented in the paper. The goal of the studies was to compare the performance of AFib detection using different ML algorithms in short PPG segments containing 32 consecutive cardiac cycles. Four parameters describing time series of interbeat intervals (IBI) were derived from the time domain Heart Rate Variability (HRV) and used as features for classification algorithms. Optimal values of metaparameters for all considered ML algorithms were experimentally determined. Accuracy, sensitivity, specificity and F1-score were then calculated to measure the quality of detection performance of each classification algorithm.","AFib detection,machine learning,photoplethysmography,PPG,HRV,IBI",Proceedings Paper,"SPIE-INT SOC OPTICAL ENGINEERING, 1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98227-0010 USA","Engineering,Optics,Physics",,,,,,
2,Experimental studies on the possibility of people verification using few frontal EEG derivations,11581,,,"Plucinska Renata,Jedrzejewski Konrad,Waligora Marek,Malinowska Urszula","Plucinska R,Jedrzejewski K,Waligora M,Malinowska U",Plucinska R,10.1117/12.2580597,Warsaw University of Technology,"This paper presents results of verification of human subjects, using electroencephalography (EEG) signals taken from frontal electrodes. Although we performed examinations with a full EEG 10-20 montage system, we decided to assess the results obtained from different small sets of frontal electrodes to consider subset of electrodes which would have the performance in people verification system based on their EEG signals. Additionally, for reference, we included results achieved from all 19 electrodes. The sets of electrodes were chosen for their easy access and the possibility of using in commercially available EEG headsets or bundles. Over 700 examinations were collected from 36 healthy adults (almost 20 EEG sessions were recorded from each person). The first 15 examinations from each participant were used for training the feedforward neural network with the Levenberg-Marquardt backpropagation algorithm. For each person, the different neural network was created. In the next step, people were verified using these networks by means of statistical metrics evaluation. The metrics were calculated using examinations which were recorded on different days both for the training and testing sets. Thanks to this approach, we were able to exclude the impact of daily changes in EEG and to get closer to the actual use of such a system. In this preliminary study, we focused on spectral features of EEG signals, to investigate whether temporary changes would prevent people from being recognized. Due to the large dataset, this paper can be the introduction for further works on searching and selecting features that will allow verification and will be invariable in time.","EEG,electroencephalography,biometry,verification,neural network",Proceedings Paper,"SPIE-INT SOC OPTICAL ENGINEERING, 1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98227-0010 USA","Engineering,Optics,Physics",,,,,,
3,Implementation of 1D-Convolution Neural Network for Pneumonia Classification Based Chest X-Ray Image,978,,181-191,"Fathurahman Muhamad,Fauzi Sri Cahya,Haryanti Sri Chusri,Rahmawati Ummi Azizah,Suherlan Elan","Fathurahman M,Fauzi SC,Haryanti SC,Rahmawati UA,Suherlan E",Fathurahman M,10.1007/978-3-030-36056-6_18,YARSI University,"Pneumonia is an infectious disease that attacks the lungs, causing the air sacs in the lungs to become inflamed and swollen. Pneumonia is caused by fungi, bacteria, and viruses. Pneumonia can affect anyone, including children. The most successful type of method for analyzing images to date is the Convolutional Neural Network (CNN). The Convolutional Neural Network classification is implemented based on multiple extraction features. The purpose of this study is to evaluate the performance of ID-Convolutional to classify pneumonia with various CNN architectures to produce the best performance in accuracy and compare it with the other baseline methods that have been made. Experiments are carried out based on the number of hidden layers and configuration parameters. The parameters used are the epoch, kernel, strides, and pool size. The result shows that the proposed method achieves 94% inaccuracy and 0.93 in AUC. Besides, CNN has a competitive result compare to the other baseline methods.","Convolutional neural network,Chest X-Ray,Pneumonia",Proceedings Paper,"SPRINGER INTERNATIONAL PUBLISHING AG, GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND",Computer Science,,,,,,
4,Conditional Generative Adversarial Networks for Data Augmentation in Breast Cancer Classification,978,,392-402,"Wong Weng San,Amer Mohammed,Maul Tomas,Liao Iman Yi,Ahmed Amr","Wong WS,Amer M,Maul T,Liao IY,Ahmed A",Wong WS,10.1007/978-3-030-36056-6_37,University of Nottingham Malaysia,"Automatic breast cancer classification benefits pathologists in obtaining fast and precise diagnoses and improving early detection. However, the performance of deep learning models depends greatly on the quality and quantity of the datasets used. Due to the complexity and high costs of patient data collection, many medical datasets, particularly for pathological conditions, suffer from small sample sizes. Hence, developing a deep learning solution for breast cancer classification is still challenging. Data augmentation is one of the popular approaches to bridge this gap. In this work, we propose to use Conditional Generative Adversarial Networks (CGANs) for data augmentation. The aim of training CGANs is to generate a new set of realistic synthetic images and combine these together with real images to form a new augmented training set. The experiments show that most of the images produced by CGAN are reliable and classification performance with CGAN-based data augmentation can achieve good results. This method, unlike traditional data augmentation, can produce histopathological images that are completely different from the existing data. Therefore, this technique has the potential to address data scarcity and to directly benefit the training of deep learning models.","Breast cancer classification,Deep learning,Histopathological images,Data augmentation,CGANs",Proceedings Paper,"SPRINGER INTERNATIONAL PUBLISHING AG, GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND",Computer Science,,,,,,
5,eSNN for Spatio-Temporal fMRI Brain Pattern Recognition with a Graphical Object Recognition Case Study,978,,470-478,"Murli Norhanifah,Kasabov Nikola,Paham Nurul Amirah","Murli N,Kasabov N,Paham NA",Murli N,10.1007/978-3-030-36056-6_44,University of Tun Hussein Onn Malaysia,"This paper describes an experiment involving visual object fMRI brain data and the NeuCube [1] architecture. fMRI spatio- and spectro- temporal data (SSTD), apart from EEG, audio and video data, comprises both space and time information, that requires a specific and specialized architecture to process, interpret and visualize the data for better understanding and interpretation of the information it may carries. At the same time, any patterns can be better recognized and thus new knowledge that may be embedded within the pattern can be extracted. From the experiment with the case study of Haxby fMRI data, NeuCubeB has accomplished better accuracy in recognizing the brain patterns compared with the standard machine learning techniques (i.e. SVM and MLP). In addition, the NeuCube method assists deep learning of the SSTD and deeper analysis of the spatio-temporal characteristics and patterns in the fMRI SSTD.","NeuCube,Spatio- spectro- temporal pattern,Functional magnetic resonance imaging (fMRI),Evolving spiking neural network,Deep learning",Proceedings Paper,"SPRINGER INTERNATIONAL PUBLISHING AG, GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND",Computer Science,,,,,,
6,Progress and prospects on information acquisition methods of abandoned farmland,36,23,258-268,",,,","Chen Hang,Tan Yongzhong,Deng Xinyu,Xiao Wu",,,Chen Hang,"A farmland served as the carrier of grain production is an important material basis to the food security. The abandonment of farmland has become one of the most important problems in China's farmland utilization over the past 20 years, particularly on a series of social, economic, and environmental issues. Therefore, it is necessary to quickly capture the spatial and temporal information, including the accurate location, duration, and the scale of abandoned farmland, in order to evaluate the marginal trend, and further to maintain the sustainable use of farmland. According to the current status of information acquisition methods for the abandoned farmland, this study was first to summarize the advanced methods of acquiring abandoned farmland information, and then to make a comprehensive prospect for the directions of future research. The results show that: 1) Three types can be divided in the methods of information acquisition: sampling survey, literature meta-analysis, and remote sensing. 2) In a sampling survey, the information acquisition method of abandoned farmland was widely used in small-scale case studies, indicating a nearly consistent research paradigm, but the spatial representation ability was relatively weak. To a certain extent, the national household survey data increased the spatial attribute of data, but the secondary screening of original data reduced the sample size and the credibility. Moreover, most panel data has made it difficult to trace the abandoned farmland information in different historical stages. 3) In literature meta-analysis, the information statistics method of abandoned farmland applied the idea of big data analysis, and further integrated the previous research data. It can be used to not only represent the abandonment rate and spatial-temporal changes of different regions, but also compare the main driving factors of abandoned farmland in different regions. However, the research findings of this method were confined to only a few published articles, while, a comprehensive understanding of hot keywords was highly demanding in related fields. At present, only a relatively few applications were found in the acquisition of abandoned farmland information. 4) Remote sensing can be expected to the mainstream for the information acquisition of abandoned farmland, as the development of satellites and computer technologies in the future. A variety of detection methods for the abandoned farmland have been developed, according to the object features and information changes of land use. There was still a large optimization space in the remote sensing, due to the high spatial resolution and large-scale extraction requirements. With the emergence of cloud computing and machine learning, the remote sensing has the promising potential to explore large-scale and high-resolution detection of abandoned farmland. Therefore, future research can be further explored in data selection and processing, feature fusion, and method fusion. The findings can provide an appropriate reference for the detection and management of farmland use.",land use; data; farmland; abandoned farmland; information acquisition,Review,,,,,,,,
7,Analysis of control and sensing interfaces in a Photonic Integrated Chip solution for Quantum Computing,,,245-248,"Gemma Luca,Bernard Martino,Ghulinyan Mher,Brunelli Davide","Gemma L,Bernard M,Ghulinyan M,Brunelli D",Gemma L,10.1145/3387902.3394034,University of Trento,"Interest in quantum computing is rapidly growing in the scientific community as such technology could be the key to enable intensive use of machine learning and big data algorithms. Quantum computers can be conceived from basic photonic elements, such as Mach-Zehnder interferometers (MZI), but they still need control mechanisms and sensing elements from traditional VLSI technology. In this study, we present an ongoing study on a potential architecture for these basic photonic circuits. We realized two Photonic Integrated Circuit (PIC) test structures embedding metallic thermistors as phase shifters and silicon photodiodes as output detectors. We present a complete characterization of the phase shifter elements for an effective on-chip PIC interaction. To induce a consistent phase shift still retaining coherence of light, we act on the phase-shifters by means of a closed-loop control. By controlling through Pulse-Width Modulation the phase shifters, we drive the path of photons accurately in the PIC, demonstrating the effectiveness of the proposed configuration for the management of a photonic chip.","Quantum computing,Photonic Integrated Chips,thermistors,photodetectors",Proceedings Paper,"ASSOC COMPUTING MACHINERY, 1515 BROADWAY, NEW YORK, NY 10036-9998 USA",Computer Science,,,,17TH ACM INTERNATIONAL CONFERENCE ON COMPUTING FRONTIERS 2020 (CF 2020),https://iris.unitn.it/bitstream/11572/267893/1/2020-CF-Gemma-QuantumComputing.pdf,
8,Classification of Lung Cancer Stages from CT Scan Images Using Image Processing and k-Nearest Neighbours,,,68-72,"Abdullah Mohd Firdaus,Sulaiman Siti Noraini,Osman Muhammad Khusairi,Karim Noor Khairiah A.,Shuaib Ibrahim Lutfi,Alhamdu Muhamad Danial Irfan","Abdullah MF,Sulaiman SN,Osman MK,Karim NKA,Shuaib IL,Alhamdu MDI",Abdullah MF,,"Univ Teknol MARA UiTM, Fac Elect Engn, Permatang Pauh 13500, Pulau Pinang, Malaysia.","Lung cancer is the prevalent cause of death among people around the world. The detection of existence of lung cancer can be performed in a variety of ways, such as magnetic resonance imaging (MRI), radiography, and computed tomography (CT). Such techniques take up a lot of time and financial resources. Nevertheless, for the detection of lung cancer, CT provides a lower cost, fast imaging time and increased availability. Early diagnosis of lung cancer may help physicians treat patients in order to minimize the number of deaths. This paper revolves around the categorization of lung Cancer Stages from CT Scan Images Using Image Processing and k-Nearest Neighbours. The central objective of this study is therefore to establish an image processing technique for extracting features of lung cancer from CT scan images. Extracting the features from the segmented image can help to detect the cancer inside the lung. The purposed method comprises the following steps by using image processing techniques: data collection, data pre-processing, features selection and lung cancer classification. The pre-processing was done using a median filter to remove noise contained in the images. There are three features that need to be extracted which are; area, perimeter and centroid. Finally, the set of data with these features were used as inputs for lung cancer classification. By analysis results, kNN method has a high accuracy of 98.15%.","Lung cancer,Image processing,filtering,k-Nearest Neighbors (kNN),feature selection",Proceedings Paper,"IEEE, 345 E 47TH ST, NEW YORK, NY 10017 USA","Automation & Control Systems,Engineering",,,,2020 11TH IEEE CONTROL AND SYSTEM GRADUATE RESEARCH COLLOQUIUM (ICSGRC),,
9,Pneumonia Detection through Adaptive Deep Learning Models of Convolutional Neural Networks,,,88-93,"Militante Sammy V,Dionisio Nanette V,Sibbaluca Brandon G.","Militante SV,Dionisio NV,Sibbaluca BG",Dionisio NV,,"Univ Antique, Coll Arts & Sci, Sibalom, Antique, Philippines.","An infectious illness known as Pneumonia is often caused by infection due to a bacterium in the alveoli of lungs. When an infected tissue of the lungs has inflammation, it builds up pus in it. To find out if the patient has Pneumonia, experts conduct physical exams and diagnose their patients through Chest X-ray, ultrasound, or biopsy of lungs. Misdiagnosis, inaccurate treatment, and if the disease is ignored, it may lead to the death of a patient. The progression of Deep Learning contributes to the aid in the decision-making process of the experts to diagnose patients with pneumonia. The study employs flexible and efficient approaches of deep learning applying six models of CNN in predicting and recognizing a patient unaffected and affected with the disease employing a chest Xray image. GoogLeNet, LeNet, VGG-16, AlexNet, StridedNet, and ResNet-50 models with a dataset of 28,000 images and using a 224x224 resolution with 32 and 64 batch sizes are applied to verify the performance of each models being trained. The study likewise implements Adam as an optimizer that maintains an adjusted 1e-4 learning rate and an epoch of 500 employed to all the models. Both GoogLeNet and LeNet obtained a 98% rate, VGGNet-16 earned an accuracy rate of 97%, AlexNet and StridedNet model obtained a 96% while the ResNet-50 model obtained 80% during the training of models. GoogleNet and LeNet models achieved the highest accuracy rate for performance training. The six models identified were capable to detect and predict a pneumonia disease including a healthy chest X-ray.","Pneumonia Detection,Adaptive Deep Learning,Deep Convolutional Neural Network Architecture",Proceedings Paper,"IEEE, 345 E 47TH ST, NEW YORK, NY 10017 USA","Automation & Control Systems,Engineering",,,,2020 11TH IEEE CONTROL AND SYSTEM GRADUATE RESEARCH COLLOQUIUM (ICSGRC),,
10,Pneumonia Detection on Chest X-Ray Using Machine Learning Paradigm,1022,,21-33,"Chandra Tej Bahadur,Verma Kesari","Chandra TB,Verma K",Chandra TB,10.1007/978-981-32-9088-4_3,National Institute of Technology (NIT System),"The chest radiograph is the globally accepted standard used for analysis of pulmonary diseases. This paper presents a method for automatic detection of pneumonia on segmented lungs using machine learning paradigm. The paper focuses on pixels in lungs segmented ROI (Region of Interest) that are more contributing toward pneumonia detection than the surrounding regions, thus the features of lungs segmented ROI confined area is extracted. The proposed method has been examined using five benchmarked classifiers named Multilayer Perceptron, Random forest, Sequential Minimal Optimization (SMO), Logistic Regression, and Classification via Regression. A dataset of a total of 412 chest X-ray images containing 206 normal and 206 pneumonic cases from the ChestX-ray14 dataset are used in experiments. The performance of the proposed method is compared with the traditional method using benchmarked classifiers. Experimental results demonstrate that the proposed method outperformed the existing method attaining a significantly higher accuracy of 95.63% with the Logistic Regression classifier and 95.39% with Multilayer Perceptron.","Chest X-Ray,Consolidation,Pneumonia,Radiography,Thoracic disease,Pulmonary disease,Segmentation",Proceedings Paper,"SPRINGER-VERLAG SINGAPORE PTE LTD, 152 BEACH ROAD, #21-01/04 GATEWAY EAST, SINGAPORE, 189721, SINGAPORE","Computer Science,Imaging Science & Photographic Technology",,,RADIOGRAPHS,,,
