,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Subcortical Brain Segmentation in MR image based on Residual Fully Convolutional Networks,,,4834-4837,"Wang Chuyuan,Ma Shuailei,Wei Ying,Li Xiang,Liu Yue","Wang CY,Ma SL,Wei Y,Li X,Liu Y",Wei Y,,Northeastern University - China,"Brain magnetic imaging(MRI) has become an effective tool for disease diagnosis, disease tracking and so on. Deep brain structures such as hippocampus plays an important role in the quantitative assessment of human brain. Therefore, it is crucial to segment these deep brain structures in a short time. In recent years, deep learning has achieved great process in image processing, especially the U-net, which is the Champion Model of 2015 ISBI Cell Tracking Challenge. In this paper, a novel structure was proposed which based on U-net as well as substitute the normal convolution block with the residual block to achieve a robust segmentation. In addition, SEblock is introduced to emphasize the correlation between channels which helps to focus on the features that are more important. The experimental results on the IBSR dataset show that the method proposed in this paper achieves average Dice value 0.83 on the deep brain structures segmentation, which verified the effectiveness of the method.","Deep Brain Structures,Deep Learning,Residual block,SEblock",Proceedings Paper,"IEEE, 345 E 47TH ST, NEW YORK, NY 10017 USA",Automation & Control Systems,,,,,,
2,Risk Status Identification During the Takeover of Conditionally Automated Vehicles,,,5000-5006,"Mao Peng,Chen Jin,Sun Dihua","Mao P,Chen J,Sun DH",Mao P,,Chongqing University,"In order to identify the risk status during the takeover from automated driving to manual driving in dangerous traffic situations, this study investigated their performance during the takeover based on PreScan. The experiment invited 38 drivers. They all held a valid driving license. A risk status identification model was proposed based on the information of vehicle status and traffic environment status. According to the rate of electrocardiogram(ECG) and the performance of takeover, the risk status was classified into three levels. Using Pearson correlation coefficient algorithm, seven factors were selected as the feature set. Then, the algorithm of Random Forest (RF) was employed to establish the takeover risk status identification model. The results show that the accuracy of RF is 98.8%, increasing 10.4%, 17.7% and 7.3% compared with Support Vector Machine (SVM), Classification and Regression Tree (CART) and Back Propagation Neural Network, and each risk level has good prediction results. Respectively, the results show that the space headway, longitudinal acceleration and lane departure have a great influence on the risk level, and the space headway has the strongest impact on the degree of danger during the takeover of control in Conditionally Automated Vehicles.","Automated Driving,Experimental Research,Takeover,Risk Status Identification,Driving Simulator",Proceedings Paper,"IEEE, 345 E 47TH ST, NEW YORK, NY 10017 USA",Automation & Control Systems,,,,,,
3,New tolerance factor based on SISSO and machine learning for predicting stability of perovskite structure,30,8,1887-1894,",,,,,,","Hu Hongqing,Wu Shaogang,Guo Zhiting,Zhou Gaofeng,Dai Dongbo,Wei Xiao,Zhang Huiran",,,Hu Hongqing,"Due to the wide application prospects of perovskite materials,research on their structures and physical and chemical properties of perovskite materials has been one of the hot topics in the field of materials research.Among them,predicting the stability of perovskite structure with the help of tolerance factor can help researchers discover more new functional materials.The conventional tolerance factor t_(IR) for determining the stability of the perovskite structure based on ion radius has certain shortcomings and limitation.In view of this,this work proposes a new type of tolerance factor tau_(BV) based on the bond valence model using the SISSO(sure independence screening and sparsifying operator)method which can effectively avoid the defect limitation caused by the ionic radius.This work uses the decision tree algorithm in machine learning to establish the new tolerance factor verification model and the results show that the new tolerance factor tau_(BV) can excellently predict whether the ABO_3 compound is perovskite or non-perovskite,which greatly improves the prediction accuracy.",SISSO; perovskites; structural stability; sure independence screening sparsifying operator(SISSO); new tolerance factor,Article,,,,,,,,
4,"Deep-Learning Methods for Parallel Magnetic Resonance Imaging Reconstruction: A Survey of the Current Approaches, Trends, and Issues",37,1,128-140,"Knoll Florian,Hammernik Kerstin,Zhang Chi,Moeller Steen,Pock Thomas,Sodickson Daniel K.,Akcakaya Mehmet","Knoll F,Hammernik K,Zhang C,Moeller S,Pock T,Sodickson DK,Akcakaya M",Knoll F,10.1109/MSP.2019.2950640,New York University,,"MRI,GRAPPA,SENSE",Editorial Material,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA",Engineering,,12.821,"MRI,GRAPPA,SENSE",IEEE SIGNAL PROCESSING MAGAZINE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7982984,
5,Meta-analysis of voice disorders databases and applied machine learning techniques,17,6,7958-7979,"Syed Sidra Abid,Rashid Munaf,Hussain Samreen","Syed SA,Rashid M,Hussain S",Syed SA,10.3934/mbe.2020404,Ziauddin University,"Background and Objective: Voice disorders are pathological conditions that directly affect voice production. Computer based diagnosis may play a major role in the early detection and in tracking and even development of efficient pathological speech diagnosis, based on a computerized acoustic evaluation. The health of the Voice is assessed by several acoustic parameters. The exactness of these parameters is often linked to algorithms used to estimate them for speech noise identification. That is why main effort of the scientists is to study acoustic parameters and to apply classification methods that achieve a high precision in discrimination. The primary aim of this paper is for a meta- analysis on voice disorder databases i.e. SVD, MEEI and AVPD and machine learning techniques applied on it. Materials and Methods: This field of study was systematically reviewed in compliance with PRISMA guidelines. A search was performed with a set of formulated keywords on three databases i.e. Science Direct, PubMed, and IEEE Xplore. A proper screening and analysis of articles were performed after which several articles were also excluded. Results: Forty-five studies that fulfills the eligibility criteria were included in this meta-analysis. After applying eligibility criteria on the peer reviewed and research article and studies that were published in authentic journals and conferences proceedings till June 2020 were chosen for further full-text screening. In general, only those articles that used voice recordings from SVD, MEEI and AVPD databases as a dataset is included in this meta analysis. Conclusion: We discussed the strengths and weaknesses of SVD, MEEI and AVPD. After detailed analysis of the studies including the techniques used and outcome measurements, it was also concluded that Support Vector Machine (SVM) is the most common used algorithm for the detection of voice disorders. Other than was also noticed that researchers focus on supervised techniques for the clinical diagnosis of voice disorder rather than using unsupervised techniques. It was also concluded that more work needs to be on voice pathology detection using AVPD database.","voice disorder,SVD,MEEI,AVPD",Article,"AMER INST MATHEMATICAL SCIENCES-AIMS, PO BOX 2604, SPRINGFIELD, MO 65801-2604 USA",Mathematical & Computational Biology,,1.887,"PATHOLOGY,DETECTION,CLASSIFICATION,IDENTIFICATION,FREQUENCY,EFFICACY,FEATURES,VOWELS",MATHEMATICAL BIOSCIENCES AND ENGINEERING,https://doi.org/10.3934/mbe.2020404,
6,Benchmark and Best Practices for Biomedical Knowledge Graph Embeddings,,,167-176,"Chang David,Balazevic Ivana,Allen Carl,Chawla Daniel,Brandt Cynthia,Taylor Richard Andrew","Chang D,Balazevic I,Allen C,Chawla D,Brandt C,Taylor RA",Chang D,,Yale University,"Much of biomedical and healthcare data is encoded in discrete, symbolic form such as text and medical codes. There is a wealth of expert-curated biomedical domain knowledge stored in knowledge bases and ontologies, but the lack of reliable methods for learning knowledge representation has limited their usefulness in machine learning applications. While text-based representation learning has significantly improved in recent years through advances in natural language processing, attempts to learn biomedical concept embeddings so far have been lacking. A recent family of models called knowledge graph embeddings have shown promising results on general domain knowledge graphs, and we explore their capabilities in the biomedical domain. We train several state-of-the-art knowledge graph embedding models on the SNOMED-CT knowledge graph, provide a benchmark with comparison to existing methods and in-depth discussion on best practices, and make a case for the importance of leveraging the multi-relational nature of knowledge graphs for learning biomedical knowledge representation. The embeddings, code, and materials will be made available to the community(1).",,Proceedings Paper,"ASSOC COMPUTATIONAL LINGUISTICS-ACL, 209 N EIGHTH STREET, STROUDSBURG, PA 18360 USA","Computer Science,Linguistics",,,,19TH SIGBIOMED WORKSHOP ON BIOMEDICAL LANGUAGE PROCESSING (BIONLP 2020),http://arxiv.org/pdf/2006.13774,
7,Learning Invariant Representations From EEG via Adversarial Inference,8,,27074-27085,"Ozdenizci Ozan,Wang Ye,Koike-Akino Toshiaki,Erdogmus Deniz","Ozdenizci O,Wang Y,Koike-Akino T,Erdogmus D",Ozdenizci O,10.1109/ACCESS.2020.2971600,Northeastern University,"Discovering and exploiting shared, invariant neural activity in electroencephalogram (EEG) based classification tasks is of significant interest for generalizability of decoding models across subjects or EEG recording sessions. While deep neural networks are recently emerging as generic EEG feature extractors, this transfer learning aspect usually relies on the prior assumption that deep networks naturally behave as subject- (or session-) invariant EEG feature extractors. We propose a further step towards invariance of EEG deep learning frameworks in a systemic way during model training. We introduce an adversarial inference approach to learn representations that are invariant to inter-subject variabilities within a discriminative setting. We perform experimental studies using a publicly available motor imagery EEG dataset, and state-of-the-art convolutional neural network based EEG decoding models within the proposed adversarial learning framework. We present our results in cross-subject model transfer scenarios, demonstrate neurophysiological interpretations of the learned networks, and discuss potential insights offered by adversarial inference to the growing field of deep learning for EEG.","Adversarial learning,brain-computer interface,deep neural networks,electroencephalogram,invariant representation,motor imagery",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"COMMON,SPATIAL-PATTERN,NEURAL-NETWORKS,MOTOR,IMAGERY,COMPUTER",IEEE ACCESS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7971154,
8,Automatic Count of Bites and Chews From Videos of Eating Episodes,8,,101934-101945,"Hossain Delwar,Ghosh Tonmoy,Sazonov Edward","Hossain D,Ghosh T,Sazonov E",Sazonov E,10.1109/ACCESS.2020.2998716,University of Alabama System,"Methods for measuring of eating behavior (known as meal microstructure) often rely on manual annotation of bites, chews, and swallows on meal videos or wearable sensor signals. The manual annotation may be time consuming and erroneous, while wearable sensors may not capture every aspect of eating (e.g. chews only). The aim of this study is to develop a method to detect and count bites and chews automatically from meal videos. The method was developed on a dataset of 28 volunteers consuming unrestricted meals in the laboratory under video observation. First, the faces in the video (regions of interest, ROI) were detected using Faster R-CNN. Second, a pre-trained AlexNet was trained on the detected faces to classify images as a bite/no bite image. Third, the affine optical flow was applied in consecutively detected faces to find the rotational movement of the pixels in the ROIs. The number of chews in a meal video was counted by converting the 2-D images to a 1-D optical flow parameter and finding peaks. The developed bite and chew count algorithm was applied to 84 meal videos collected from 28 volunteers. A mean accuracy (+/- STD) of 85.4% (+/- 6.3%) with respect to manual annotation was obtained for the number of bites and 88.9% (+/- 7.4%) for the number of chews. The proposed method for an automatic bite and chew counting shows promising results that can be used as an alternative solution to manual annotation.","Meal microstructure,computer vision,deep learning,image classification,optical flow,bite count,chew count",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"REDUCES,ENERGY-INTAKE,FOOD-INTAKE,OBESE,SIZE,PERFORMANCE,PATTERNS,MEALS",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09104716.pdf,
9,Sparse Representation and Dictionary Learning Model Incorporating Group Sparsity and Incoherence to Extract Abnormal Brain Regions Associated With Schizophrenia,8,,104396-104406,"Peng Peng,Ju Yongfeng,Zhang Yipu,Wang Kaiming,Jiang Suying,Wang Yuping","Peng P,Ju YF,Zhang YP,Wang KM,Jiang SY,Wang YP",Ju YF; Zhang YP,10.1109/ACCESS.2020.2999513,Chang'an University,"Schizophrenia is a complex mental illness, the mechanism of which is currently unclear. Using sparse representation and dictionary learning (SDL) model to analyze functional magnetic resonance imaging (fMRI) dataset of schizophrenia is currently a popular method for exploring the mechanism of the disease. The SDL method decomposed the fMRI data into a sparse coding matrix X and a dictionary matrix D. However, these traditional methods overlooked group structure information in X and the coherence between the atoms in D. To address this problem, we propose a new SDL model incorporating group sparsity and incoherence, namely GS2ISDL to detect abnormal brain regions. Specifically, GS2ISDL uses the group structure information that defined by AAL anatomical template from fMRI dataset as priori to achieve inter-group sparsity in X. At the same time, L-1 - norm is enforced on X to achieve intra-group sparsity. In addition, our algorithm also imposes incoherent constraint on the dictionary matrix D to reduce the coherence between the atoms in D, which can ensure the uniqueness of X and the discriminability of the atoms. To validate our proposed model GS2ISDL, we compared it with both IK-SVD and SDL algorithm for analyzing fMRI dataset collected by Mind Clinical Imaging Consortium (MCIC). The results show that the accuracy, sensitivity, recall and MCC values of GS2ISDL are 93.75%, 95.23%, 80.50% and 88.19%, respectively, which outperforms both IK-SVD and SDL. The ROIs extracted by GS2ISDL model (such as Precentral gyrus, Hippocampus and Caudate nucleus, etc.) are further verified by the literature review on schizophrenia studies, which have significant biological significance.","Functional magnetic resonance imaging,Sparse matrices,Matrix decomposition,Dictionaries,Brain modeling,Machine learning,Analytical models,Group sparsity,incoherence,sparse representation and dictionary learning,abnormal brain regions,schizophrenia",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"CANONICAL,CORRELATION-ANALYSIS,FUNCTIONAL,ARCHITECTURE,COMPONENT,ANALYSIS,IMAGING,GENETICS,FMRI,PATTERNS,CONNECTIVITY,HIPPOCAMPUS,REVEALS,PURSUIT",IEEE ACCESS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7971409,
10,Robust Estimation of Hypernasality in Dysarthria With Acoustic Model Likelihood Features,28,,2511-2522,"Saxon Michael,Tripathi Ayush,Jiao Yishan,Liss Julie M.,Berisha Visar","Saxon M,Tripathi A,Jiao YS,Liss JM,Berisha V",Saxon M,10.1109/TASLP.2020.3015035,Arizona State University,"Hypernasality is a common characteristic symptom across many motor-speech disorders. For voiced sounds, hypernasality introduces an additional resonance in the lower frequencies and, for unvoiced sounds, there is reduced articulatory precision due to air escaping through the nasal cavity. However, the acoustic manifestation of these symptoms is highly variable, making hypernasality estimation very challenging, both for human specialists and automated systems. Previous work in this area relies on either engineered features based on statistical signal processing or machine learning models trained on clinical ratings. Engineered features often fail to capture the complex acoustic patterns associated with hypernasality, whereas metrics based on machine learning are prone to overfitting to the small disease-specific speech datasets on which they are trained. Here we propose a new set of acoustic features that capture these complementary dimensions. The features are based on two acoustic models trained on a large corpus of healthy speech. The first acoustic model aims to measure nasal resonance from voiced sounds, whereas the second acoustic model aims to measure articulatory imprecision from unvoiced sounds. To demonstrate that the features derived from these acoustic models are specific to hypernasal speech, we evaluate them across different dysarthria corpora. Our results show that the features generalize even when training on hypernasal speech from one disease and evaluating on hypernasal speech from another disease (e.g., training on Parkinson's disease, evaluation on Huntington's disease), and when training on neurologically disordered speech but evaluating on cleft palate speech.","Acoustics,Neurological diseases,Robustness,Acoustic measurements,Training,Cavity resonators,Clinical speech analytics,dysarthria,hypernasality,speech features,velopharyngeal dysfunction",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Acoustics,Engineering",,,"VOICE,LOW,TONE,CLEFT-LIP,PALATE,SPEECH,RESONANCE,NASALITY,VOWELS,PERCEPTION,DISORDERS,NASALANCE",IEEE-ACM TRANSACTIONS ON AUDIO SPEECH AND LANGUAGE PROCESSING,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7978228,
