,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Enhancement of needle visualization and localization in ultrasound,16,1,169-178,"Beigi Parmida,Salcudean Septimiu E.,Ng Gary C.,Rohling Robert","Beigi P,Salcudean SE,Ng GC,Rohling R",Beigi P,10.1007/s11548-020-02227-7,University of British Columbia,"Purpose This scoping review covers needle visualization and localization techniques in ultrasound, where localization-based approaches mostly aim to compute the needle shaft (and tip) location while potentially enhancing its visibility too. Methods A literature review is conducted on the state-of-the-art techniques, which could be divided into five categories: (1) signal and image processing-based techniques to augment the needle, (2) modifications to the needle and insertion to help with needle-transducer alignment and visibility, (3) changes to ultrasound image formation, (4) motion-based analysis and (5) machine learning. Results Advantages, limitations and challenges of representative examples in each of the categories are discussed. Evaluation techniques performed in ex vivo, phantom and in vivo studies are discussed and summarized. Conclusion Greatest limitation of the majority of the literature is that they rely on original visibility of the needle in the static image. Need for additional/improved apparatus is the greatest limitation toward clinical utility in practice. Significance Ultrasound-guided needle placement is performed in many clinical applications, including biopsies, treatment injections and anesthesia. Despite the wide range and long history of this technique, an ongoing challenge is needle visibility in ultrasound. A robust technique to enhance ultrasonic needle visibility, especially for steeply inserted hand-held needles, and while maintaining clinical utility requirements is needed.","Needle detection,Ultrasound,Image-guidance,Machine learning,Needle visualization,Image processing",Review,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Engineering,Radiology, Nuclear Medicine & Medical Imaging,Surgery",,2.745,"TIP,LOCALIZATION,CURVILINEAR,ULTRASOUND,COLOR,DOPPLER,BIOPSY,TRACKING,VISIBILITY,GUIDANCE,SYSTEM,SEGMENTATION,STANDARD",INTERNATIONAL JOURNAL OF COMPUTER ASSISTED RADIOLOGY AND SURGERY,,
2,Uncertainty Quantified Parametrically Homogenized Constitutive Models for Microstructure-Integrated Structural Simulations,9,4,322-338,"Kotha Shravan,Ozturk Deniz,Smarslok Benjamin,Ghosh Somnath","Kotha S,Ozturk D,Smarslok B,Ghosh S",Ghosh S,10.1007/s40192-020-00187-z,Johns Hopkins University,"This paper investigates the role of material microstructures in structural analysis and establishes the need for microstructure-integrated constitutive models in predicting structural response. A focus is on microstructure and temperature dependency of stresses and plastic strains in a structural panel under realistic loading conditions. Structural analysis is conducted using the recently developed uncertainty-quantified parametrically homogenized constitutive model (UQ-PHCM) for near-alpha Titanium alloys like Ti6242S. PHCMs exhibit explicit microstructural dependency and are developed from homogenization of crystal plasticity finite element simulation results with machine learning. Uncertainties due to model reduction, data sparsity and microstructural variability are accounted for in the model. Structural response with the UQ-PHCMs is compared to those predicted by isotropic elasticity and J(2) plasticity models without explicit microstructure information. Parametric studies illustrate how different uncertainties in the UQ-PHCM framework propagate to the structural response variables. The results also show the relative contribution of different microstructural features to the propagated uncertainty in structural response variables. The studies establish the UQ-PHCM as an effective tool for reliable structural analysis with consequences in material design.","Structural analysis,Microstructure-integrated constitutive relations,Parametric homogenization,Crystal plasticity,Titanium alloys,Uncertainty quantification",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Engineering,Materials Science",,4.423,"POLYCRYSTALLINE,MICRO,STRUCTURES,STATISTICALLY,EQUIVALENT,RVES,PLASTICITY,FE,SIMULATIONS,FATIGUE-CRACK,NUCLEATION,RESPONSE,PREDICTION,AUTOMATED-ANALYSIS,PART,2,FRAMEWORK,PHCMS,PROPAGATION",INTEGRATING MATERIALS AND MANUFACTURING INNOVATION,,
3,Laser Powder Bed Fusion Parameter Selection via Machine-Learning-Augmented Process Modeling,72,12,4393-4403,"Srinivasan Sandeep,Swick Brennan,Groeber Michael A.","Srinivasan S,Swick B,Groeber MA",Groeber MA,10.1007/s11837-020-04383-2,Ohio State University,"Laser powder bed fusion additive manufacturing (AM) is a highly active research area in the materials and manufacturing community, driven by promises of reduced lead time, increased design flexibility, and potentially location-specific process control. However, a complex processing space counters these benefits and results in difficulties when attempting to develop process parameter sets across different component geometries and subgeometries. We develop a procedure for coupling physics-based process modeling with machine learning and optimization methods to accelerate searching the AM processing space for suitable printing parameter sets. We demonstrate the approach first on simple geometries that vary in size to show the methodology and then on a more complicated geometry to show the benefit of locally tailored process parameters on component processing history.","LAPLACIAN EIGENMAPS,DIMENSIONALITY,COMPLEX",Article,"SPRINGER, ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES","Materials Science,Metallurgy & Metallurgical Engineering,Mineralogy,Mining & Mineral Processing",,2.989,"LAPLACIAN,EIGENMAPS,DIMENSIONALITY,COMPLEX",JOM,https://link.springer.com/content/pdf/10.1007/s11837-020-04383-2.pdf,
4,Information-preserving feature filter for short-term EEG signals,408,,91-99,"Yao Yue,Plested Josephine,Gedeon Tom","Yao Y,Plested J,Gedeon T",Gedeon T,10.1016/j.neucom.2019.11.106,Australian National University,"The brain-computer interface (BCI) has become one of the most important biomedical research fields and has many useful applications. An important component of BCI, electroencephalography (EEG) is in general sensitive to noise and rich in all kinds of information from our brain. In this paper, we study the feature fusion problem in electroencephalography (EEG). We introduce (1) a discriminative feature extractor which can classify multi-labels from short-term EEG signals, and (2) a new strategy to filter out unwanted features from EEG signals based on our feature extractor. Filtering out signals relating to one property of the EEG signal while retaining another is similar to the way we can listen to just one voice during a party, which is known as the cocktail party problem in the machine learning area. Built based on the success of short-term EEG discriminative model, the feature filter is an end-to-end framework which is trained to map EEG signals with unwanted features directly to EEG signals without those features. Our experimental results on an alcoholism dataset show that our novel model can filter out over 90% of alcoholism information on average from EEG signals, with an average of only 4.2% useful feature accuracy lost, showing effectiveness for our proposed task. (c) 2020 Elsevier B.V. All rights reserved.","Deep learning,EEG,Generative adversarial networks,Physiological signals,Image translation",Article; Proceedings Paper,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",Computer Science,,4.986,"NEURAL-NETWORKS,CLASSIFICATION,COMMUNICATION,INTERFACES,PRIVACY",NEUROCOMPUTING,,
5,Reconstructing multi-echo magnetic resonance images via structured deep dictionary learning,408,,135-143,"Singhal Vanika,Majumdar Angshul","Singhal V,Majumdar A",Majumdar A,10.1016/j.neucom.2019.11.107,Indraprastha Institute of Information Technology Delhi,"Multi-echo magnetic resonance (MR) images are acquired by changing the echo times (for T2 weighted) or relaxation times (for T1 weighted) of scans. The resulting (multi-echo) images are usually used for quantitative MR imaging. Acquiring MR images is a slow process and acquiring multi scans of the same cross section for multi-echo imaging is even slower. In order to accelerate the scan, compressed sensing (CS) based techniques have been advocating partial K-space (Fourier domain) scans; the resulting images are reconstructed via structured CS algorithms. In recent times, it has been shown that instead of using off-the-shelf CS, better results can be obtained by adaptive reconstruction algorithms based on structured dictionary learning. In this work, we show that the reconstruction results can be further improved by using structured deep dictionaries. Experimental results on real datasets show that by using our proposed technique the scan-time can be cut by half compared to the state-of-the-art. (c) 2020 Elsevier B.V. All rights reserved.","Deep learning,Dictionary learning,Medical imaging",Article; Proceedings Paper,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",Computer Science,,4.986,"MRI,RECONSTRUCTION,NETWORKS",NEUROCOMPUTING,http://arxiv.org/pdf/1912.04690,
6,Robust nuclei segmentation in histopathology using ASPPU-Net and boundary refinement,408,,144-156,"Wan Tao,Zhao Lei,Feng Hongxiang,Li Deyu,Tong Chao,Qin Zengchang","Wan T,Zhao L,Feng HX,Li DY,Tong C,Qin ZC",Wan T,10.1016/j.neucom.2019.08.103,Beihang University,"Automated nuclear segmentation in histopathological images is a prerequisite for a computer-aided diagnosis framework. However, it remains a challenging problem due to the nucleus occlusion or overlapping, shape variation, and image background complexity. Recently, deep learning techniques are widely used in analyzing digital histopathology. We present a computerized image-based method for automatically segmenting nuclei using an integration of a deep learning model and an improved concave point detection algorithm. A modified atrous spatial pyramid pooling U-Net (ASPPU-Net) is derived to capture multi-scale nuclei features and obtain nuclei context information without reducing the spatial resolution of feature map. A weighted binary cross entropy loss function with Dice loss function is used to better handle the data unbalance problem. An accelerated concave point detection method allows to effectively and accurately segmenting highly overlapping nuclei. Our ASPPU-Net based method was tested on four independent data cohorts and achieved the highest Dice similarity coefficient of 0.83, and pixel wise accuracy of 0.95. The experimental results suggested that the combination of ASPPU-Net model and concave point detection method was able to gain improved performance in separating both isolated and touching clustered nuclei in histopathology. (c) 2020 Elsevier B.V. All rights reserved.","Nuclei segmentation,Histopathology,Atrous spatial pyramid pooling U-Net,Concave point detection",Article; Proceedings Paper,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",Computer Science,,4.986,"ACTIVE,CONTOUR,CANCER,SCHEME,CLASSIFICATION,RESOLUTION,NETWORKS,PROSTATE",NEUROCOMPUTING,,
7,Molecular dynamics study on magnesium hydride nanoclusters with machine-learning interatomic potential,102,9,,"Wang Ning,Huang Shiping","Wang N,Huang SP",Huang SP,10.1103/PhysRevB.102.094111,"Beijing Univ Clwm Technol, Stale Key Lab Organ Inorgan Composites, Beijing 100029, Peoples R China.","We introduce a machine-learning (ML) interatomic potential for Mg-H system based on Behler-Parrinello approach. In order to fit the complex bonding conditions in the cluster structure, we combine multiple sampling strategies to obtain training samples that contain a variety of local atomic environments. First-principles calculations based on density functional theory (DFT) are employed to get reference energies and forces for training the ML potential. For the calculation of bulk properties, phonon dispersion, gas-phase H-2 interactions, and the potential energy surface (PES) for H-2 dissociative adsorption on Mg(0001) surfaces, our ML potential has reached DFT accuracy at the level of GGA-PBE, and can be extended by combining the DFT-D3 method to describe van der Waals interaction. Moreover, through molecular dynamics (MD) simulations based on the ML potential, we find that for MgnHm clusters, Mg/MgHx phase separation occurs when m < 2n, and for a cluster with a diameter of about 4 nm, the Mg part of the cluster forms a hexagonal close-packed (hcp) nanocrystalline structure at low temperature. Also, the calculated diffusion coefficients reproduce the experimental values and confirm an Arrhenius type temperature dependence in the range of 400 to 700 K.","NEURAL-NETWORK POTENTIALS,HYDROGEN-STORAGE MATERIALS,FORCE-FIELD,CLUSTERS,DFT,APPROXIMATION,KINETICS,MODEL,MG,IMPLEMENTATION",Article,"AMER PHYSICAL SOC, ONE PHYSICS ELLIPSE, COLLEGE PK, MD 20740-3844 USA","Materials Science,Physics",,3.86,"NEURAL-NETWORK,POTENTIALS,HYDROGEN-STORAGE,MATERIALS,FORCE-FIELD,CLUSTERS,DFT,APPROXIMATION,KINETICS,MODEL,MG,IMPLEMENTATION",PHYSICAL REVIEW B,,
8,Semantic instance segmentation using convolutional networks for reconstruction of spatial distribution of material properties,56,20,1088-1090,"Dapkus P.,Mazeika L.","Dapkus P,Mazeika L",Dapkus P,10.1049/el.2020.1162,Kaunas University of Technology,"The general objective of this research is non-destructive assessment of the grain size in the metals. The authors suggest a new way of applying neural network technology when the neural network is used for analysis of the ultrasonic structural noise. It was assumed that the signals of ultrasonic structural noise are measured at several frequencies. In order to address structural noise issues, a convolutional neural network is designed to process ultrasonic sensor data, to learn structural noise features and to achieve direct grain size estimation simultaneously. To ensure minimum data gathering of metal samples, the design focuses on neural network with concept of semantic instance segmentation, for data extrapolation. Experimental results show that proposed methods as semantic instance segmentation with combined convolutional and fully connected dense neural networks with classifiers outperform the other single neural networks with original samples with high signal to noise ratio (SN) data.",STRUCTURAL DAMAGE DETECTION,Article,"INST ENGINEERING TECHNOLOGY-IET, MICHAEL FARADAY HOUSE SIX HILLS WAY STEVENAGE, HERTFORD SG1 2AY, ENGLAND",Engineering,,1.261,"STRUCTURAL,DAMAGE,DETECTION",ELECTRONICS LETTERS,https://ietresearch.onlinelibrary.wiley.com/doi/pdfdirect/10.1049/el.2020.1162,
9,AUTOMATIC DETECTION OF VIDEOS' SCENES WITH AGGRESSION UTILIZING MOVIES' TRANSCRIPTS BY USING TEXT MINING TECHNIQUES,20,9,195-204,"Alenzi Badriya Murdhi,Khan Muhammad Badruddin","Alenzi BM,Khan MB",Alenzi BM,10.22937/IJCSNS.2020.20.09.24,Al-Imam Muhammad Ibn Saud Islamic University,"The world is witnessing revolutionary evolution of internet and with the advent of social media; users are empowered to easily post contents on the web at any time and from any place in the form of opinions, comments, and feelings. Manual approaches of detecting and analyzing such huge amount of posts are not feasible and there is a need for automated methods and techniques to discover the knowledge and patterns of the text content without human involvement. Text mining refers to the process of extracting interesting and significant patterns or knowledge from text documents. YouTube is known for its free provision of video sharing service. The content of YouTube videos may sometimes comprise of images or sequence(s) of images with unwanted material, such as aggression, which is the reason of emergence of many social problems, particularly among children such as demonstration of aggressive behavior and bullying at home, school and public places. The research work reports performance of machine learning classifiers that were applied on video transcripts of YouTube videos to detect aggression. The dataset constructed for the purpose of research work, consists of English video scenes transcripts that were collected from the web and were annotated manually as violent and non-violent. Various experiments were performed on the dataset using different machine learning (ML) classifiers with different text preprocessing settings in RapidMiner and Python environments and thus predictive classifier models were constructed and tested. In RapidMiner environment, the SVM classifier model outperformed the other classifiers achieving highest accuracy of 79% after preprocessing step of removal of stop words. In Python programming environment, NB classifier outperformed the other classifiers in majority of experiments with different preprocessing settings, achieving highest accuracy of 82.5%, when stemming was performed in preprocessing stage along with other preprocessing steps. The automatic process of aggression detection in video scenes can be used by concerned authorities to enforce their cultural priorities.","Video transcript,Aggression detection,Machine learning,Vector Space Model,Term Frequency- Inverse Document Frequency,Natural Language Toolkit,Decision Tree,Naive Bayes,K-Nearest Neighbor,Support Vector Machine,Weka - RIpple-DOwn Rule learner",Article,"INT JOURNAL COMPUTER SCIENCE & NETWORK SECURITY-IJCSNS, DAE-SANG OFFICE 301, SANGDO 5 DONG 509-1, SEOUL, 00000, SOUTH KOREA",Computer Science,,,"SENTIMENT,ANALYSIS",INTERNATIONAL JOURNAL OF COMPUTER SCIENCE AND NETWORK SECURITY,,
10,Estimation and prediction of ellipsoidal molecular shapes in organic crystals based on ellipsoid packing,15,9,,"Ito Daiki,Shirasawa Raku,Iino Yoichiro,Tomiya Shigetaka,Tanaka Gouhei","Ito D,Shirasawa R,Iino Y,Tomiya S,Tanaka G",Tanaka G,10.1371/journal.pone.0239933,University of Tokyo,"Crystal structure prediction has been one of the fundamental and challenging problems in materials science. It is computationally exhaustive to identify molecular conformations and arrangements in organic molecular crystals due to complexity in intra- and inter-molecular interactions. From a geometrical viewpoint, specific types of organic crystal structures can be characterized by ellipsoid packing. In particular, we focus on aromatic systems which are important for organic semiconductor materials. In this study, we aim to estimate the ellipsoidal molecular shapes of such crystals and predict them from single molecular descriptors. First, we identify the molecular crystals with molecular centroid arrangements that correspond to affine transformations of four basic cubic lattices, through topological analysis of the dataset of crystalline polycyclic aromatic molecules. The novelty of our method is that the topological data analysis is applied to arrangements of molecular centroids intead of those of atoms. For each of the identified crystals, we estimate the intracrystalline molecular shape based on the ellipsoid packing assumption. Then, we show that the ellipsoidal shape can be predicted from single molecular descriptors using a machine learning method. The results suggest that topological characterization of molecular arrangements is useful for structure prediction of organic semiconductor materials.",HYDROCARBONS,Article,"PUBLIC LIBRARY SCIENCE, 1160 BATTERY STREET, STE 100, SAN FRANCISCO, CA 94111 USA",Science & Technology - Other Topics,,3.788,HYDROCARBONS,PLOS ONE,https://doi.org/10.1371/journal.pone.0239933,
