,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,PathSRGAN: Multi-Supervised Super-Resolution for Cytopathological Images Using Generative Adversarial Network,39,9,2920-2930,"Ma Jiabo,Yu Jingya,Liu Sibo,Chen Li,Li Xu,Feng Jie,Chen Zhixing,Zeng Shaoqun,Liu Xiuli,Cheng Shenghua","Ma JB,Yu JY,Liu SB,Chen L,Li X,Feng J,Chen ZX,Zeng SQ,Liu XL,Cheng SH",Liu XL; Cheng SH,10.1109/TMI.2020.2980839,Huazhong University of Science & Technology,"In the cytopathology screening of cervical cancer, high-resolution digital cytopathological slides are critical for the interpretation of lesion cells. However, the acquisition of high-resolution digital slides requires high-end imaging equipment and long scanning time. In the study, we propose a GAN-based progressive multi-supervised super-resolution model called PathSRGAN (pathology super-resolution GAN) to learn the mapping of real low-resolution and high-resolution cytopathological images. With respect to the characteristics of cytopathological images, we design a new two-stage generator architecture with two supervision terms. The generator of the first stage corresponds to a densely-connected U-Net and achieves 4x to 10x super resolution. The generator of the second stage corresponds to a residual-in-residual DenseBlock and achieves 10x to 20x super resolution. The designed generator alleviates the difficulty in learning the mapping from 4x images to 20x images caused by the great numerical aperture difference and generates high quality high-resolution images. We conduct a series of comparison experiments and demonstrate the superiority of PathSRGAN to mainstream CNN-based and GAN-based super-resolution methods in cytopathological images. Simultaneously, the reconstructed high-resolution images by PathSRGAN improve the accuracy of computer-aided diagnosis tasks effectively. It is anticipated that the study will help increase the penetration rate of cytopathology screening in remote and impoverished areas that lack high-end imaging equipment.","Generators,Image reconstruction,Gallium nitride,Cervical cancer,Microscopy,Cervical cancer,cytopathological images,generative adversarial learning,super resolution",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,"CONVOLUTIONAL,NEURAL-NETWORKS",IEEE TRANSACTIONS ON MEDICAL IMAGING,,
2,Autonomous Learning Multiple-Model zero-order classifier for heart sound classification,94,,,"Soares Eduardo,Angelov Plamen,Gu Xiaowei","Soares E,Angelov P,Gu XW",Soares E,10.1016/j.asoc.2020.106449,Lancaster University,"This paper proposes a new extended zero-order Autonomous Learning Multiple-Model (ALMMo-0*) neuro-fuzzy approach in order to classify different heart disorders through sounds. ALMMo-0* is build upon the recently introduced ALMMo-0. In this paper ALMMo-0 is extended by adding a preprocessing structure which improves the performance of the proposed method. ALMMo-0* has as a learning engine composed of hierarchical a massively parallel set of 0-order fuzzy rules, which are able to self-adapt and provide transparent and human understandable IF ... THEN representation. The heart sound recordings considered in the analysis were sourced from several contributors around the world. Data were collected from both clinical and nonclinical environment, and from healthy and pathological patients. Differently from mainstream machine learning approaches, ALMMo-0* is able to learn from unseen data. The main goal of the proposed method is to provide highly accurate models with high transparency, interpretability, and explainability for heart disorder diagnosis. Experiments demonstrated that the proposed neuro-fuzzy-based modeling is an efficient framework for these challenging classification tasks surpassing its state-of-the-art competitors in terms of classification accuracy. Additionally, ALMMo-0* produced transparent AnYa type fuzzy rules, which are human interpretable, and may help specialists to provide more accurate diagnosis. Medical doctors can easily identify abnormal heart sounds by comparing a patient's sample with the identified prototypes from abnormal samples by ALMMo-0*. (C) 2020 Elsevier B.V. All rights reserved.","Autonomous Learning,Data clouds,Evolving fuzzy systems,Heart sound classification,Rule-based system",Article,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",Computer Science,,6.607,"PERFORMANCE,BRAIN",APPLIED SOFT COMPUTING,https://eprints.lancs.ac.uk/id/eprint/144496/1/Autonomous_Learning_Multiple_Model_Zero_Order_Classifier_for_Heart_Sound_Classification_ASOC.pdf,
3,Extraction of Nonlinear Synergies for Proportional and Simultaneous Estimation of Finger Kinematics,67,9,2646-2658,"Dwivedi Sanjay Kumar,Ngeo Jimson,Shibata Tomohiro","Dwivedi SK,Ngeo J,Shibata T",Dwivedi SK,10.1109/TBME.2020.2967154,Kyushu Institute of Technology,"Objective: Proportional and simultaneous est-imation of finger kinematics from surface EMG based on the assumption that there exists a correlation between muscle activations and finger kinematics in low dimensional space. Methods: We employ Manifold Relevance Determination (MRD), a multi-view learning model with a nonparametric Bayesian approach, to extract the nonlinear muscle and kinematics synergies and the relationship between them by studying muscle activations (input-space) together with the finger kinematics (output-space). Results: This study finds that there exist muscle synergies which are associated with kinematic synergies. The acquired nonlinear synergies and the association between them has further been utilized for the estimation of finger kinematics from muscle activation inputs, and the proposed approach has outperformed other commonly used linear and nonlinear regression approaches with an average correlation coefficient of 0.91 +/- 0.03. Conclusion: There exists an association between muscle and kinematic synergies which can be used for the proportional and simultaneous estimation of finger kinematics from the muscle activation inputs. Significance: The findings of this study not only presents a viable approach for accurate and intuitive myoelectric control but also provides a new perspective on the muscle synergies in the motor control community.","Muscle synergies,kinematic synergies,manifold relevance determination (MRD),proportional,and simultaneous myoelectric control",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA",Engineering,,5.337,"MUSCLE,SYNERGIES,MYOELECTRIC,CONTROL,HAND,SYNERGIES,EMG,SIGNALS,SURFACE,EMG,ONLINE,MOVEMENTS,CLASSIFICATION,FORCE,MODEL",IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING,,
4,Generation of artificial data sets to train convolutional neural networks for spectral unmixing,87,9,542-552,"Anastasiadis Johannes,Benzing Philipp,Leon Fernando Puente","Anastasiadis J,Benzing P,Leon FP",Anastasiadis J,10.1515/teme-2020-0008,Helmholtz Association,"This paper presents a method to generate training data for artificial neural networks for spectral unmixing. Therefor, only the spectra of the pure substances involved and, depending on the model used, a few spectra of mixed substances to determine the parameters are needed. With mixing models, which can also be used directly for spectral unmixing, large quantities of spectra can be generated for training. In contrast to the direct use of mixing models, where a spectrum per pure substance is used, this approach takes into account the spectrum variability by using different spectra of each pure substance. The property of artificial neural networks to learn significant features based on large amounts of data is exploited here.","Spectral unmixing,nonlinear mixing models,spectral variability,artificial neural networks",Article,"WALTER DE GRUYTER GMBH, GENTHINER STRASSE 13, D-10785 BERLIN, GERMANY",Instruments & Instrumentation,,0.416,"REFLECTANCE,SPECTROSCOPY,MATERIAL,ABUNDANCES,MODEL,FOOD",TM-TECHNISCHES MESSEN,https://publikationen.bibliothek.kit.edu/1000121183/110446052,
5,Differentiating autoimmune pancreatitis from pancreatic ductal adenocarcinoma with CT radiomics features,101,9,555-564,"Park S.,Chu L. C.,Hruban R. H.,Vogelstein B.,Kinzler K. W.,Yuille A. L.,Fouladi D. F.,Shayesteh S.,Ghandili S.,Wolfgang C. L.","Park S,Chu LC,Hruban RH,Vogelstein B,Kinzler KW,Yuille AL,Fouladi DF,Shayesteh S,Ghandili S,Wolfgang CL",Kawamoto S,10.1016/j.diii.2020.03.002,Johns Hopkins University,"Purpose: The purpose of this study was to determine whether computed tomography (CT)-based machine learning of radiomics features could help distinguish autoimmune pancreatitis (AIP) from pancreatic ductal adenocarcinoma (PDAC).
Materials and Methods: Eighty-nine patients with AIP (65 men, 24 women; mean age, 59.7 +/- 13.9 [SD] years; range: 21-83 years) and 93 patients with PDAC (68 men, 25 women; mean age, 60.1 +/- 12.3 [SD] years; range: 36-86 years) were retrospectively included. All patients had dedicated dual-phase pancreatic protocol CT between 2004 and 2018. Thin-slice images (0.75/0.5 mm thickness/increment) were compared with thick-slices images (3 or 5 mm thickness/increment). Pancreatic regions involved by PDAC or AIP (areas of enlargement, altered enhancement, effacement of pancreatic duct) as well as uninvolved parenchyma were segmented as three-dimensional volumes. Four hundred and thirty-one radiomics features were extracted and a random forest was used to distinguish AIP from PDAC. CT data of 60 AIP and 60 PDAC patients were used for training and those of 29 AIP and 33 PDAC independent patients were used for testing.
Results: The pancreas was diffusely involved in 37 (37/89; 41.6%) patients with AIP and not diffusely in 52 (52/89; 58.4%) patients. Using machine learning, 95.2% (59/62; 95% confidence interval [CI]: 89.8-100%), 83.9% (52:67; 95% CI: 74.7-93.0%) and 77.4% (48/62; 95% CI: 67.0-87.8%) of the 62 test patients were correctly classified as either having PDAC or AIP with thin-slice venous phase, thin-slice arterial phase, and thick-slice venous phase CT, respectively. Three of the 29 patients with AIP (3/29; 10.3%) were incorrectly classified as having PDAC but all 33 patients with PDAC (33/33; 100%) were correctly classified with thin-slice venous phase with 89.7% sensitivity (26/29; 95% CI: 78.6-100%) and 100% specificity (33/33; 95% CI: 93-100%) for the diagnosis of AIP, 95.2% accuracy (59/62; 95% CI: 89.8-100%) and area under the curve of 0.975 (95% CI: 0.936-1.0).
Conclusions: Radiomic features help differentiate AIP from PDAC with an overall accuracy of 95.2%. (C) 2020 Societe francaise de radiologie. Published by Elsevier Masson SAS. All rights reserved.","Radiomics,Texture analysis,Autoimmune pancreatitis,Pancreatic ductal carcinoma,Computed tomography (CT)",Article,"ELSEVIER MASSON, CORP OFF, 65 CAMILLE DESMOULINS CS50083 ISSY-LES-MOULINEAUX, 92442 PARIS, FRANCE","Radiology, Nuclear Medicine & Medical Imaging",,3.206,"LYMPHOPLASMACYTIC,SCLEROSING,PANCREATITIS,COMPUTED-TOMOGRAPHY,TEXTURE,ANALYSIS,CARCINOMA,DIAGNOSIS,CRITERIA",DIAGNOSTIC AND INTERVENTIONAL IMAGING,https://doi.org/10.1016/j.diii.2020.03.002,
6,Radiomics for classification of bone mineral loss: A machine learning study,101,9,599-610,"Rastegar S.,Vaziri M.,Qasempour Y.,Akhash M. R.,Abdalvand N.,Shiri I,Abdollahi H.,Zaidi H.","Rastegar S,Vaziri M,Qasempour Y,Akhash MR,Abdalvand N,Shiri I,Abdollahi H,Zaidi H",Abdollahi H,10.1016/j.diii.2020.01.008,Kerman University of Medical Sciences,"Purpose: The purpose of this study was to develop predictive models to classify osteoporosis, osteopenia and normal patients using radiomics and machine learning approaches.
Materials and methods: A total of 147 patients were included in this retrospective single-center study. There were 12 men and 135 women with a mean age of 56.88 +/- 10.6 (SD) years (range: 28-87 years). For each patient, seven regions including four lumbar and three femoral including trochanteric, intertrochanteric and neck were segmented on bone mineral densitometry images and 54 texture features were extracted from the regions. The performance of four feature selection methods, including classifier attribute evaluation (CLAE), one rule attribute evaluation (ORAE), gain ratio attribute evaluation (GRAE) and principal components analysis (PRCA) along with four classification methods, including random forest (RF), random committee (RC). K-nearest neighbor (KN) and logit-boost (LB) were evaluated. Four classification categories, including osteopenia vs. normal, osteoporosis vs. normal, osteopenia vs. osteoporosis and osteoporosis + osteopenia vs. osteoporosis were examined for the defined seven regions. The classification model performances were evaluated using the area under the receiver operator characteristic curve (AUC).
Results: The AUC values ranged from 0.50 to 0.78. The combination of methods RF + CLAE, RF + ORAE and RC + ORAE yielded highest performance (AUC = 0.78) in discriminating between osteoporosis and normal state in the trochanteric region. The combinations of RF + PRCA and LB + PRCA had the highest performance (AUC = 0.76) in discriminating between osteoporosis and normal state in the neck region.
Conclusion: The machine learning radiomic approach can be considered as a new method for bone mineral deficiency disease classification using bone mineral densitometry image features. (C) 2020 Societe francaise de radiologie. Published by Elsevier Masson SAS. All rights reserved.","Bone mineral densitometry (BMD),Radiomics,Machine learning,Osteoporosis,Classification",Article,"ELSEVIER MASSON, CORP OFF, 65 CAMILLE DESMOULINS CS50083 ISSY-LES-MOULINEAUX, 92442 PARIS, FRANCE","Radiology, Nuclear Medicine & Medical Imaging",,3.206,"TEXTURE,ANALYSIS,OSTEOPOROSIS,DIAGNOSIS,HEAD",DIAGNOSTIC AND INTERVENTIONAL IMAGING,https://archive-ouverte.unige.ch/unige:132690/ATTACHMENT01,
7,"Deep learning evaluation of pelvic radiographs for position, hardware presence, and fracture detection",130,,,Kitamura Gene,Kitamura G,Kitamura G,10.1016/j.ejrad.2020.109139,Pennsylvania Commonwealth System of Higher Education (PCSHE),"Purpose: Recent papers have shown the utility of deep learning in detecting hip fractures with pelvic radiographs, but there is a paucity of research utilizing deep learning to detect pelvic and acetabular fractures. Creating deep learning models also requires appropriately labeling x-ray positions and hardware presence. Our purpose is to train and test deep learning models to detect pelvic radiograph position, hardware presence, and pelvic and acetabular fractures in addition to hip fractures.
Material and methods: Data was retrospectively acquired between 8/2009-6/2019. A subset of the data was split into 4 position labels and 2 hardware labels to create position labeling and hardware detecting models. The remaining data was parsed with these trained models, labeled based on 6 ""separate"" fracture patterns, and various fracture detecting models were created. A receiver operator characteristic (ROC) curve, area under the curve (AUC), and other output metrics were evaluated.
Results: The position and hardware models performed well with AUC of 0.99-1.00. The AUC for proximal femoral fracture detection was as high as 0.95, which was in line with previously published research. Pelvic and acetabular fracture detection performance was as low as 0.70 for the posterior pelvis category and as high as 0.85 for the acetabular category with the ""separate"" fracture model.
Conclusion: We successfully created deep learning models that can detect pelvic imaging position, hardware presence, and pelvic and acetabular fractures with AUC loss of only 0.03 for proximal femoral fracture.","Deep learning,Artificial intelligence,Machine learning,Radiographs,Fracture",Article,"ELSEVIER IRELAND LTD, ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, 00000, IRELAND","Radiology, Nuclear Medicine & Medical Imaging",,3.539,,EUROPEAN JOURNAL OF RADIOLOGY,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7483754,
8,Evaluating body composition by combining quantitative spectral detector computed tomography and deep learning-based image segmentation,130,,,"Zopfs David,Bousabarah Khaled,Lennartz Simon,dos Santos Daniel Pinto,Schlaak Max,Theurich Sebastian,Reimer Robert Peter,Maintz David,Haneder Stefan,Hokamp Nils Grosse","Zopfs D,Bousabarah K,Lennartz S,dos Santos DP,Schlaak M,Theurich S,Reimer RP,Maintz D,Haneder S,Hokamp NG",Zopfs D,10.1016/j.ejrad.2020.109153,University of Cologne,"Purpose: Aim of this study was to develop and evaluate a software toolkit, which allows for a fully automated body composition analysis in contrast enhanced abdominal computed tomography leveraging the strengths of both, quantitative information from dual energy computed tomography and simple detection and segmentation tasks performed by deep convolutional neuronal networks (DCNN).
Methods and materials: Both, public and private datasets were used to train and validate DCNN. A combination of two DCNN and quantitative thresholding was used to classify axial CT slices to the abdominal region, classify voxels as fat and muscle and to differentiate between subcutaneous and visceral fat. For validation, patients undergoing repetitive examination (+/- 21 days) and patients who underwent concurrent bioelectrical impedance analysis (BIA) were analyzed. Concordance correlation coefficient (CCC), linear regression and Bland-Altman-Analysis were used as statistical tests.
Results: Results provided from the algorithm toolkit were visually validated. The automated classifier was able to extract slices of interest from the full body scans with an accuracy of 98.7 %. DCNN-based segmentation for subcutaneous fat reached a mean dice similarity coefficient of 0.95. CCCs were 0.99 for both muscle and subcutaneous fat and 0.98 for visceral fat in patients undergoing repetitive examinations (n = 48). Further linear regression and Bland-Altman-Analyses suggested good agreement (r(2):0.67-0.88) between the software toolkit and patients who underwent
concurrent BIA (n = 39). Conclusion: We describe a software toolkit allowing for an accurate analysis of body composition utilizing a combination of DCNN- and threshold-based segmentations from spectral detector computed tomography.","Body composition,Intra-abdominal fat,Machine learning,Sarcopenia,Tomography,X-ray computed",Article,"ELSEVIER IRELAND LTD, ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, 00000, IRELAND","Radiology, Nuclear Medicine & Medical Imaging",,3.539,"BIOELECTRICAL-IMPEDANCE,ANALYSIS,DUAL-ENERGY,CT,SARCOPENIA,MUSCLE,FAT",EUROPEAN JOURNAL OF RADIOLOGY,,
9,Automated identification and characterization of two-dimensional materials via machine learning-based processing of optical microscope images,39,,,"Yang Juntan,Yao Haimin","Yang JT,Yao HM",Yao HM,10.1016/j.eml.2020.100771,Hong Kong Polytechnic University,"Mechanical characterization of two-dimensional (2D) materials has always been a challenging task due to their extremely small thickness. The current prevailing methods to measure the strength of 2D materials normally involve sophisticated testing facilities and complicated procedures of sample preparation, which are usually costly and time-consuming. In this paper, we propose a cost-effective and rapid approach to characterizing the strength of 2D materials by processing optical microscope images of the mechanically exfoliated 2D materials. Specifically, a machine learning-based model is developed to automate the identification of 2D material flakes of different layers from the optical microscope images, followed by the determination of their lateral size. The statistical distribution of the flakes' size is obtained and used to estimate the strength of the associated 2D material based on a distribution-property relationship we developed before. A case study with graphene indicates that the present machine learning-based method, as compared to the previous manual one, enhances the efficiency of characterization by more than one order of magnitude with no sacrifice of the accuracy. (C) 2020 Elsevier Ltd. All rights reserved.","Image processing and recognition,Machine learning,Inverse problem,Mechanical characterization",Article,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Engineering,Materials Science,Mechanics",,5.532,"PEEL-ZONE,MODEL,GRAPHENE,STRENGTH,FRACTURE,THICKNESS,FILMS",EXTREME MECHANICS LETTERS,,
10,Machine learning for the prediction of stopping powers,478,,21-33,"Parfitt William A.);,Jackman Richard B.","Parfitt WA,Jackman RB",Jackman RB,10.1016/j.nimb.2020.05.015,University of London,"The stopping power of a material upon interaction with an energetic ion is the key measure of how far that ion will travel. The implications of accurate particle range calculations are tremendous, affecting every single application in which particle radiation is involved, from nuclear power to medicine. An approach is presented which attempts to overcome current shortcomings in the theoretical understanding of stopping power, as well as the methods used to interpret and exploit measured data. This is a considerable challenge, however the use of a novel machine learning methodology is shown to hold great promise in this endeavour: the ultimate aim being the ability to correctly predict the stopping value for any energy, ion and target combination, having no preexisting experimental data.
A random forest regression algorithm is trained using over 34,000 experimental measurements, representing stopping power values for 522 ion-target combinations across the energy range 10(-)3 to 10(2) MeV/amu, and ion and target atomic masses 1 to > 240. Evaluation is carried out using several fundamental error metrics, over the whole dataset as well as for individual combinations, to provide the most comprehensive understanding of performance when tested under strict cross-validation criteria. The resulting model is shown to yield predicted stopping power curves corresponding closely to those of the true experimental values, with an ability to generalise across target elements, compounds, mixtures, alloys and polymers, irrespective of phase, and for a wide range of ion masses.","Machine learning,Random forest,Stopping power,SRIM",Article,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Instruments & Instrumentation,Nuclear Science & Technology,Physics",,1.312,"QSAR,VALIDATION,PARTICLES,MODELS,RANGE",NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION B-BEAM INTERACTIONS WITH MATERIALS AND ATOMS,https://discovery.ucl.ac.uk/10101647/7/Jackman_Manuscript.pdf,
