,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Deep learning-based automatic inpainting for material microscopic images,281,3,177-189,"Ma Boyuan,Ma Bin,Gao Mingfei,Wang Zixuan,Ban Xiaojuan,Huang Haiyou,Wu Weiheng","Ma BY,Ma B,Gao MF,Wang ZX,Ban XJ,Huang HY,Wu WH",Ban XJ; Huang HY,10.1111/jmi.12960,University of Science & Technology Beijing,"The microscopic image is important data for recording the microstructure information of materials. Researchers usually use image-processing algorithms to extract material features from that and then characterise the material microstructure. However, the microscopic images obtained by a microscope often have random damaged regions, which will cause the loss of information and thus inevitably influence the accuracy of microstructural characterisation, even lead to a wrong result. To handle this problem, we provide a deep learning-based fully automatic method for detecting and inpainting damaged regions in material microscopic images, which can automatically inpaint damaged regions with different positions and shapes, as well as we also use a data augmentation method to improve the performance of inpainting model. We evaluate our method on Al-La alloy microscopic images, which indicates that our method can achieve promising performance on inpainted and material microstructure characterisation results compared to other image inpainting software for both accuracy and time consumption. Lay Description A basic goal of materials data analysis is to extract useful information from materials datasets that can in turn be used to establish connections along the composition-processing-structure-properties chain. The microscopic images obtained by a microscope is the key carrier of material microstructural information. Researchers usually use image analysis algorithms to extract regions of interest or useful features from microscopic images, aiming to analyse material microstructure, organ tissues or device quality etc. Therefore, the integrity and clarity of the microscopic image are the most important attributes for image feature extraction. Scientists and engineers have been trying to develop various technologies to obtain perfect microscopic images. However, in practice, some extrinsic defects are often introduced during the preparation and/or shooting processes, and the elimination of these defects often requires mass efforts and cost, or even is impossible at present. Take the microstructure image of metallic material for example, samples prepared to microstructure characterisation often need to go through several steps such as cutting, grinding with sandpaper, polishing, etching, and cleaning. During the grinding and polishing process, defects such as scratches could be introduced. During the etching and cleaning process, some defects such as rust caused by substandard etching, stains etc. may arise and be persisted. These defects can be treated as damaged regions with nonfixed positions, different sizes, and random shapes, resulting in the loss of information, which seriously affects subsequent visual observation and microstructural feature extraction. To handle this problem, we provide a deep learning-based fully automatic method for detecting and inpainting damaged regions in material microscopic images, which can automatically inpaint damaged regions with different positions and shapes, as well as we also use a data augmentation method to improve the performance of inpainting model. We evaluate our method on Al-La alloy microscopic images, which indicates that our method can achieve promising performance on inpainted and material microstructure characterisation results compared to other image inpainting software for both accuracy and time consumption.","Deep learning,image inpainting,microscopic image processing",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA",Microscopy,,1.855,,JOURNAL OF MICROSCOPY,,
2,Vision based inspection system for leather surface defect detection using fast convergence particle swarm optimization ensemble classifier approach,80,3,4203-4235,"Jawahar Malathy,Babu N. K. Chandra,Vani K.,Anbarasi L. Jani,Geetha S.","Jawahar M,Babu NKC,Vani K,Anbarasi LJ,Geetha S",Jawahar M,10.1007/s11042-020-09727-3,Council of Scientific & Industrial Research (CSIR) - India,"Surface defect inspection plays a vital role in leather manufacturing. Current practice involves an expert to inspect each piece of leather individually and detect defects manually. However, such a manual inspection is highly subjective and varies quite considerably from one assorter to another. Computer vision system for natural material like leather is a challenging research problem. This study describes the application of computer vision system to capture leather surface images and use of a novel Fast Convergence Particle Swarm Optimization (FCPSO) algorithm on a set of handcrafted texture features viz., GLCM and classified using supervised classifiers viz., Multi Layer Perceptron (MLP), Decision Tree (DT), SVM, Naive Bayes, K-Nearest Neighbors (KNN) and Random Forest (RF). FCPSO using modified fitness function by selective band Shannon entropy is implemented to segment industrial leather images. Segmentation efficiency of the proposed FCPSO algorithm is evaluated and its performance is compared with other optimization algorithms. Efficiency of the segmentation algorithms is evaluated using performance measures such as average difference (AD), Area Error Rate (AER), Edge-based structural similarity index (ESSIM), F-Score, Normalized correlation coefficient (NK), Overlap Error (OE), structural content (SC), Structural similarity index (SSIM) and Zijdenbos similarity index (ZSI). Correlation of the segmented area using FCPSO with the experts' ground truth is found to be high with R value of 0.84. Feature extraction is carried out using GLCM texture features and the most prominent features were selected using statistical t-test and correlation coefficient. Experimental results showed encouraging results for random forest classifier confirming the potential of the proposed system for automatic leather defect classification.","Image analysis,Leather surface defect detection,segmentation,Fast convergence particle swarm optimization,Ensemble classifier",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Computer Science,Engineering",,2.517,"IMAGE,ALGORITHM,SEGMENTATION,STANDARD,FEATURES,BRAIN",MULTIMEDIA TOOLS AND APPLICATIONS,,
3,,,,,,,,,,,,,,,,,,,,
4,Practicing deep learning in materials science: An evaluation for predicting the formation energies,128,12,,"Huang Liyuan,Ling Chen","Huang LY,Ling C",Ling C,10.1063/5.0012411,Toyota Motor Corporation,"Deep learning in recent years has entered the chemistry and materials research arsenal with many successful accomplishments in tasks considered to be intractable using traditional means. However, the widespread application of this data-driven technology is still challenged by the requirement of large training data, poor model interpretability, and hard-to-detect errors that undermine the soundness of conclusion. Here, we performed a systematic study for the modeling of the formation energies of inorganic compounds using deep learning. Our results proved the advantage of deep learning methods over several non-deep learning methods in this specific task and demonstrated the abstraction of knowledge using deep learning, which was a unique ability compared to non-deep learning methods. Several aspects that critically affected the conclusion were also highlighted, including the importance to rigorously compare model performance with the same dataset, the design of input representation, and the careful selection of model architecture. Findings from the current study demonstrate the capabilities of deep learning solving complicated problems in materials research and serve as new guidelines for future practicing of deep learning in this field. Published under license by AIP Publishing.","MACHINE,REPRESENTATIONS,NETWORKS",Article,"AMER INST PHYSICS, 1305 WALT WHITMAN RD, STE 300, MELVILLE, NY 11747-4501 USA",Physics,,2.389,"MACHINE,REPRESENTATIONS,NETWORKS",JOURNAL OF APPLIED PHYSICS,,
5,Vibrational detection of delamination in composites using a combined finite element analysis and machine learning approach,128,12,,"Jacobs Eric W.,Yang Charles,Demir Kahraman G.,Gu Grace X.","Jacobs EW,Yang C,Demir KG,Gu GX",Gu GX,10.1063/5.0015648,University of California System,"One common challenge of using composite materials is detecting delamination failure in a non-destructive and cost-effective way. Past studies have proven the feasibility of using vibrational measurements to detect damage but have not explored the full capabilities and limitations of vibrational testing. Here, we use a finite element model of a composite plate to characterize the natural frequency, mode shape, and mode curvature tests for a variety of delamination scenarios. We find that the mode curvature test is resource-intensive to conduct but provides the best resolution in both identifying and localizing delamination. On the other hand, the natural frequency test is simple and inexpensive to conduct but can only reliably identify the presence of delamination. Additionally, a machine learning model is implemented to augment the natural frequency test, allowing both localization of damage and quantification of its severity with only the natural frequencies of modes 1-6. We are able to interpret our model and discover a phase transition for natural frequencies with different sized delaminations. This testing framework allows rapid non-destructive analysis for the iterative design of composites, accelerating the development of novel delamination-resistant materials. Published under license by AIP Publishing.","MECHANICAL-PROPERTIES,DAMAGE DETECTION,FREQUENCY,BEAMS",Article,"AMER INST PHYSICS, 1305 WALT WHITMAN RD, STE 300, MELVILLE, NY 11747-4501 USA",Physics,,2.389,"MECHANICAL-PROPERTIES,DAMAGE,DETECTION,FREQUENCY,BEAMS",JOURNAL OF APPLIED PHYSICS,,
6,Coupling High-Throughput Experiments and Regression Algorithms to Optimize PGM-Free ORR Electrocatalyst Synthesis,3,9,9083-9088,"Karim Mohammad Rezaul,Ferrandon Magali,Medina Samantha,Sture Elliot,Kariuki Nancy,Myers Deborah J.,Holby Edward F.,Zelenay Piotr,Ahmed Towfiq","Karim MR,Ferrandon M,Medina S,Sture E,Kariuki N,Myers DJ,Holby EF,Zelenay P,Ahmed T",Ahmed T,10.1021/acsaem.0c01466,United States Department of Energy (DOE),"Over the past decades, significant improvement has been achieved in the performance of platinum group metal-free (PGM-free) materials as an alternative to Pt-based electrocatalysts for oxygen reduction reaction (ORR). However, further progress in ORR activity requires evaluation of precursors and synthesis approaches. In response to this challenge, we generated a first of its kind experimental data set of 36 samples using high-throughput synthesis and activity measurements. Several control parameters (e.g., Fe precursor identity, the precursor content, and pyrolysis temperature) were varied. We then developed several state-of-the-art machine learning (ML) based regression models to predict ORR activity, dependent on selected synthesis variables. Through an iterative algorithm, higher prediction accuracy (smaller root-mean-square error) was achieved. We identified that gradient boosting regression (GBR) and support vector regression (SVR), among several methods, work best for this data set. Aided by our ML-based surrogate models, we decided to alter catalyst synthesis conditions, which resulted in a 36% increase in measured ORR activity in comparison to the maximum ORR mass activity value of 21.9 A/g(catalyst) in the original data set. This combined experiment and machine learning approach represents a promising path forward toward developing highly efficient next-generation ORR electrocatalysts and, more generally, functional materials.","machine learning,fuel cell,electrocatalyst,PGM-free,ORR,high throughput",Article,"AMER CHEMICAL SOC, 1155 16TH ST, NW, WASHINGTON, DC 20036 USA","Chemistry,Energy & Fuels,Materials Science",,6.025,CATALYSTS,ACS APPLIED ENERGY MATERIALS,https://www.osti.gov/biblio/1712713,
7,Predicting CoVID-19 community mortality risk using machine learning and development of an online prognostic tool,8,,,"Das Ashis Kumar,Mishra Shiba,Gopalan Saji Saraswathy","Das AK,Mishra S,Gopalan SS",Das AK,10.7717/peerj.10083,The World Bank,"Background: The recent pandemic of CoVID-19 has emerged as a threat to global health security. There are very few prognostic models on CoVID-19 using machine learning.
Objectives: To predict mortality among confirmed CoVID-19 patients in South Korea using machine learning and deploy the best performing algorithm as an open-source online prediction tool for decision-making.
Materials and Methods: Mortality for confirmed CoVID-19 patients (n = 3,524) between January 20, 2020 and May 30, 2020 was predicted using five machine learning algorithms (logistic regression, support vector machine, K nearest neighbor, random forest and gradient boosting). The performance of the algorithms was compared, and the best performing algorithm was deployed as an online prediction tool.
Results: The logistic regression algorithm was the best performer in terms of discrimination (area under ROC curve = 0.830), calibration (Matthews Correlation Coefficient = 0.433; Brier Score = 0.036) and. The best performing algorithm (logistic regression) was deployed as the online CoVID-19 Community Mortality Risk Prediction tool named CoCoMoRP (https://ashis-das.shinyapps.io/CoCoMoRP/).
Conclusions: We describe the development and deployment of an open-source machine learning tool to predict mortality risk among CoVID-19 confirmed patients using publicly available surveillance data. This tool can be utilized by potential stakeholders such as health providers and policymakers to triage patients at the community level in addition to other approaches.","CoVID-19,Machine learning,Modelling,Mortality risk prediction,Decision support",Article,"PEERJ INC, 341-345 OLD ST, THIRD FLR, LONDON, EC1V 9LL, ENGLAND",Science & Technology - Other Topics,,3.369,,PEERJ,https://doi.org/10.7717/peerj.10083,
8,Automatic segmentation of left ventricle using parallel end-end deep convolutional neural networks framework,204,,,"Dong Zhangfu,Du Xiuquan,Liu Yueguo","Dong ZF,Du XQ,Liu YG",Du XQ,10.1016/j.knosys.2020.106210,Anhui University,"Under the background of high incidence and mortality of cardiovascular diseases, the accurate and automatic left ventricle (LV) segmentation method is of essential importance for the diagnosis of the cardiovascular system. However, fully automatic LV segmentation remains challenging due to the complex structure of cardiac magnetic resonance image (MRI) and the morphological changes of LV caused by various cardiovascular diseases. In this paper, we propose a novel parallel end-to-end convolutional neural network (CNN) for LV segmentation. Our network consists of two interactive subnetworks which utilize essentially identical but formally different labels in the hope that they can learn segmentation from different perspectives. The two subnetworks take the same cardiac MRI as input and output a pair of segmentation maps in different forms. After averaging the two segmentation maps obtained from the two subnetworks, we get the final contours of the endocardium (endo) and epicardium (epi) simultaneously. The proposed method is evaluated on the dataset provided by the Left Ventricle Full Quantification Challenge of MICCAI 2019. The average Dice scores on epi, endo, and myocardium (myo) reach 0.961, 0.949, and 0.867 respectively which outperform the other methods. The experimental results show that our method has the potential for clinical application. (C) 2020 Elsevier B.V. All rights reserved.","Automatic segmentation,Left ventricle,Deep learning",Article,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",Computer Science,,7.842,"REGION,IMAGES,GRADIENT,HEART",KNOWLEDGE-BASED SYSTEMS,,
9,Deep Transfer Convolutional Neural Network and Extreme Learning Machine for lung nodule diagnosis on CT images,204,,,"Huang Xufeng,Lei Qiang,Xie Tingli,Zhang Yahui,Hu Zhen,Zhou Qi","Huang XF,Lei Q,Xie TL,Zhang YH,Hu Z,Zhou Q",Zhou Q,10.1016/j.knosys.2020.106230,Huazhong University of Science & Technology,"Diagnosis of benign-malignant nodules in the lung on Computed Tomography (CT) images is critical for determining tumor level and reducing patient mortality. Deep learning-based diagnosis of nodules in lung CT images, however, is time-consuming and less accurate due to redundant structure and the lack of adequate training data. In this paper, a novel diagnosis method based on Deep Transfer Convolutional Neural Network (DTCNN) and Extreme Learning Machine (ELM) is explored, which merges the synergy of two algorithms to deal with benign-malignant nodules classification. An optimal DTCNN is first adopted to extract high-level features of lung nodules, which has been trained with the ImageNet dataset beforehand. After that, an ELM classifier is further developed to classify benign and malignant lung nodules. Two datasets, including the Lung Image Database Consortium and Image Database Resource Initiative (LIDC-IDRI) public dataset and a private dataset from the First Affiliated Hospital of Guangzhou Medical University in China (FAH-GMU), have been conducted to verify the efficiency and effectiveness of the proposed approach. For LIDC-IDRI dataset, the experimental results show that our novel DTCNN-ELM model achieved the performance with an accuracy of 94.57%, a sensitivity of 93.69%, a specificity of 95.15%, an area under the receiver operator curve (AUC) of 94.94%, and testing time per nodule of 0.5 ms, which has the most reliable results compared with current state-of-the-art methods. Codes are available(1). (C) 2020 Elsevier B.V. All rights reserved.","Lung nodule diagnosis,Computed Tomography,Convolutional Neural Network,Extreme Learning Machine,Transfer learning",Article,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS",Computer Science,,7.842,"CLASSIFICATION,TEXTURE,ARCHITECTURES,INFORMATION,SHAPE",KNOWLEDGE-BASED SYSTEMS,,
10,Applications of Gene Expression Programming for Estimating Compressive Strength of High-Strength Concrete,2020,,,"Aslam Fahid,Farooq Furqan,Amin Muhammad Nasir,Khan Kaffayatullah,Waheed Abdul,Akbar Arslan,Javed Muhammad Faisal,Alyousef Rayed,Alabdulijabbar Hisham","Aslam F,Farooq F,Amin MN,Khan K,Waheed A,Akbar A,Javed MF,Alyousef R,Alabdulijabbar H",Alyousef R,10.1155/2020/8850535,Prince Sattam Bin Abdulaziz University,"The experimental design of high-strength concrete (HSC) requires deep analysis to get the target strength. In this study, machine learning approaches and artificial intelligence python-based approaches have been utilized to predict the mechanical behaviour of HSC. The data to be used in the modelling consist of several input parameters such as cement, water, fine aggregate, and coarse aggregate in combination with a superplasticizer. Empirical relation with mathematical expression has been proposed using engineering programming. The efficiency of the models is assessed by statistical analysis with the error by using MAE, RRMSE, RSE, and comparisons were made between regression models. Moreover, variable intensity and correlation have shown that deep learning can be used to know the exact amount of materials in civil engineering rather than doing experimental work. The expression tree, as well as normalization of the graph, depicts significant accuracy between target and output values. The results reveal that machine learning proposed adamant accuracy and has elucidated performance in the prediction aspect.","SELF-COMPACTING CONCRETE,ARTIFICIAL NEURAL-NETWORKS,HIGH-PERFORMANCE CONCRETE,PREDICTION MODEL,RANDOM FOREST,ASH,DURABILITY,CAPACITY,FIBER",Article,"HINDAWI LTD, ADAM HOUSE, 3RD FLR, 1 FITZROY SQ, LONDON, W1T 5HF, ENGLAND","Construction & Building Technology,Engineering",,1.923,"SELF-COMPACTING,CONCRETE,ARTIFICIAL,NEURAL-NETWORKS,HIGH-PERFORMANCE,CONCRETE,PREDICTION,MODEL,RANDOM,FOREST,ASH,DURABILITY,CAPACITY,FIBER",ADVANCES IN CIVIL ENGINEERING,https://downloads.hindawi.com/journals/ace/2020/8850535.pdf,
