,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Machine learning formation enthalpies of intermetallics,128,10,,"Zhang Zhaohan,Li Mu,Flores Katharine,Mishra Rohan","Zhang ZH,Li M,Flores K,Mishra R",Mishra R,10.1063/5.0012323,Washington University (WUSTL),"Developing fast and accurate methods to discover intermetallic compounds is relevant for alloy design. While density-functional-theory (DFT)-based methods have accelerated design of binary and ternary alloys by providing rapid access to the energy and properties of the stable intermetallics, they are not amenable for rapidly screening the vast combinatorial space of multi-principal element alloys (MPEAs). Here, a machine-learning model is presented for predicting the formation enthalpy of binary intermetallics and is used to identify new ones. The model uses easily accessible elemental properties as descriptors and has a mean absolute error of 0.025eV/atom in predicting the formation enthalpy of stable binary intermetallics reported in the Materials Project database. The model further predicts stable intermetallics to form in 112 binary alloy systems that do not have any stable intermetallics reported in the Materials Project database. DFT calculations confirm one such stable intermetallic identified by the model, NbV2, to be on the convex hull. Furthermore, an adaptive transfer learning method is used to generalize the model to predict ternary intermetallics with a similar accuracy as DFT, which suggests that it could be extended to identify compositionally complex intermetallics that may form in MPEAs.","HIGH ENTROPY ALLOYS,ACCELERATED SEARCH",Article,"AMER INST PHYSICS, 1305 WALT WHITMAN RD, STE 300, MELVILLE, NY 11747-4501 USA",Physics,,2.389,"HIGH,ENTROPY,ALLOYS,ACCELERATED,SEARCH",JOURNAL OF APPLIED PHYSICS,http://arxiv.org/pdf/2005.13046,
2,Using Machine Learning to Generate Novel Hypotheses: Increasing Optimism About COVID-19 Makes People Less Willing to Justify Unethical Behaviors,31,10,1222-1235,"Sheetal Abhishek,Feng Zhiyu,Savani Krishna","Sheetal A,Feng ZY,Savani K",Sheetal A,10.1177/0956797620959594,Nanyang Technological University & National Institute of Education (NIE) Singapore,"How can we nudge people to not engage in unethical behaviors, such as hoarding and violating social-distancing guidelines, during the COVID-19 pandemic? Because past research on antecedents of unethical behavior has not provided a clear answer, we turned to machine learning to generate novel hypotheses. We trained a deep-learning model to predict whether or not World Values Survey respondents perceived unethical behaviors as justifiable, on the basis of their responses to 708 other items. The model identified optimism about the future of humanity as one of the top predictors of unethicality. A preregistered correlational study (N= 218 U.S. residents) conceptually replicated this finding. A preregistered experiment (N= 294 U.S. residents) provided causal support: Participants who read a scenario conveying optimism about the COVID-19 pandemic were less willing to justify hoarding and violating social-distancing guidelines than participants who read a scenario conveying pessimism. The findings suggest that optimism can help reduce unethicality, and they document the utility of machine-learning methods for generating novel hypotheses.","COVID-19,machine learning,optimism,neural network,unethical behavior,open data,open materials,preregistered",Article,"SAGE PUBLICATIONS INC, 2455 TELLER RD, THOUSAND OAKS, CA 91320 USA",Psychology,,8.902,"MOOD,HEALTH",PSYCHOLOGICAL SCIENCE,https://journals.sagepub.com/doi/pdf/10.1177/0956797620959594,
3,Review of medical image recognition technologies to detect melanomas using neural networks,21,,,"Efimenko Mila,Ignatev Alexander,Koshechkin Konstantin","Efimenko M,Ignatev A,Koshechkin K",Koshechkin K,10.1186/s12859-020-03615-1,Sechenov First Moscow State Medical University,"BackgroundMelanoma is one of the most aggressive types of cancer that has become a world-class problem. According to the World Health Organization estimates, 132,000 cases of the disease and 66,000 deaths from malignant melanoma and other forms of skin cancer are reported annually worldwide (https://apps.who.int/gho/data/?theme=main) and those numbers continue to grow. In our opinion, due to the increasing incidence of the disease, it is necessary to find new, easy to use and sensitive methods for the early diagnosis of melanoma in a large number of people around the world. Over the last decade, neural networks show highly sensitive, specific, and accurate results.ObjectiveThis study presents a review of PubMed papers including requests << melanoma neural network >> and << melanoma neural network dermatoscopy >>. We review recent researches and discuss their opportunities acceptable in clinical practice.MethodsWe searched the PubMed database for systematic reviews and original research papers on the requests << melanoma neural network >> and << melanoma neural network dermatoscopy >> published in English. Only papers that reported results, progress and outcomes are included in this review.ResultsWe found 11 papers that match our requests that observed convolutional and deep-learning neural networks combined with fuzzy clustering or World Cup Optimization algorithms in analyzing dermatoscopic images. All of them require an ABCD (asymmetry, border, color, and differential structures) algorithm and its derivates (in combination with ABCD algorithm or separately). Also, they require a large dataset of dermatoscopic images and optimized estimation parameters to provide high specificity, accuracy and sensitivity.ConclusionsAccording to the analyzed papers, neural networks show higher specificity, accuracy and sensitivity than dermatologists. Neural networks are able to evaluate features that might be unavailable to the naked human eye. Despite that, we need more datasets to confirm those statements. Nowadays machine learning becomes a helpful tool in early diagnosing skin diseases, especially melanoma.","Melanoma classification,Skin cancer,Deep learning neural network,Convolutional neural network,Fuzzy clustering algorithm",Article; Proceedings Paper,"BMC, CAMPUS, 4 CRINAN ST, LONDON N1 9XW, ENGLAND","Biochemistry & Molecular Biology,Biotechnology & Applied Microbiology,Mathematical & Computational Biology",,3.629,"MALIGNANT-MELANOMA,CLASSIFICATION,RISK,DERMATOLOGISTS",BMC BIOINFORMATICS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7488698,
4,Quantum machine learning using atom-in-molecule-based fragments selected on the fly,12,10,945-+,"Huang Bing);,von Lilienfeld O. Anatole","Huang B,von Lilienfeld OA",von Lilienfeld OA,10.1038/s41557-020-0527-z,University of Basel,"First-principles-based exploration of chemical space deepens our understanding of chemistry and might help with the design of new molecules, materials or experiments. Due to the computational cost of quantum chemistry methods and the immense number of theoretically possible stable compounds, comprehensive in silico screening remains prohibitive. To overcome this challenge, we combine atom-in-molecule-based fragments, dubbed 'amons' (A), with active learning in transferable quantum machine learning (ML) models. The efficiency, accuracy, scalability and transferability of the resulting AML models is demonstrated for important molecular quantum properties such as energies, forces, atomic charges, NMR shifts and polarizabilities and for systems including organic molecules, 2D materials, water clusters, Watson-Crick DNA base pairs and even ubiquitin. Conceptually, the AML approach extends Mendeleev's table to account effectively for chemical environments, which allows the systematic reconstruction of many chemistries from local building blocks.Image credit: ESA/Hubble & NASA, Acknowledgement: Judy Schmidt.","ELECTRONIC-STRUCTURE,NEARSIGHTEDNESS",Article,"NATURE RESEARCH, HEIDELBERGER PLATZ 3, BERLIN, 14197, GERMANY",Chemistry,,26.958,"ELECTRONIC-STRUCTURE,NEARSIGHTEDNESS",NATURE CHEMISTRY,http://arxiv.org/pdf/1707.04146,
5,Model Selection and Evaluation for Machine Learning: Deep Learning in Materials Processing,9,3,287-300,"Kopper Adam,Karkare Rasika,Paffenroth Randy C.,Apelian Diran","Kopper A,Karkare R,Paffenroth RC,Apelian D",Kopper A,10.1007/s40192-020-00185-1,"Mercury Marine, Fond Du Lac, WI 54935 USA.","Materials processing is a critical subset of manufacturing which is benefitting by implementing machine learning to create knowledge from the data mined/collected and gain a deeper understanding of manufacturing processes. In this study, we focus on aluminum high-pressure die-casting (HPDC) process, which constitutes over 60% of all cast Al components. Routinely collected process data over a year's time of serial production are used to make predictions on mechanical properties of castings, specifically, the ultimate tensile strength (UTS). Random Forest, Support Vector Machine (SVM), and XGBoost regression algorithms were selected from the machine learning spectrum along with a Neural Network, a deep learning method. These methods were evaluated and assessed and were compared to predictions based on historical data. Machine learning, including Neural Network, regression models do improve the predictability of UTS above that of predicting the mean from prior tests. Choosing the correct models to use for the data requires an understanding of the bias-variance trade-off such that a balance is struck between the complexity of the algorithms chosen and the size of the dataset in question. These concepts are reviewed and discussed in context of HPDC.","Machine learning,Deep learning,Random forest,Support vector machine,Neural network,High pressure die casting,Principal component analysis,Bias-variance trade-off",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Engineering,Materials Science",,4.423,SI,INTEGRATING MATERIALS AND MANUFACTURING INNOVATION,,
6,Optimal weighted hybrid pattern for content based medical image retrieval using modified spider monkey optimization,31,2,828-853,"Darapureddy Nagadevi,Karatapu Nagaprakash,Battula Tirumula Krishna","Darapureddy N,Karatapu N,Battula TK",Darapureddy N,10.1002/ima.22475,Jawaharlal Nehru Technological University - Kakinada,"The current approaches for image retrieval are more concentrating on numerous image features. Texture, shape, spatial information, and color are the fundamental features to deal with flexible image datasets. This paper aims to develop new Content-Based Image Retrieval System based on Optimal Weighted Hybrid Pattern. Two relevant patters like Local Vector Pattern and Local Derivative Pattern are intended to develop a novel Content-Based Image Retrieval system. The optimal weighted hybrid pattern is implemented to derive a new feature vector, so that the weight is optimized by a modified optimization algorithm called Improved Local Leader-based Spider Monkey Optimization to maximize the precision and recall of the retrieved images. The retrieval of the image is done by measuring the similarity based on Mean Square Distance between the features of query image as well as training image. Finally, the performance comparison of the proposed and the traditional patterns shows its reliable performance.","content-based medical image retrieval,improved local leader-based spider monkey optimization,local derivative pattern,local vector pattern,novel descriptors,optimal weighted hybrid pattern",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Engineering,Optics,Imaging Science & Photographic Technology",,2.03,"ORDER,DERIVATIVE,SPACE,LOCAL,VECTOR,PATTERN,CLASSIFICATION,DESCRIPTOR,SYSTEMS",INTERNATIONAL JOURNAL OF IMAGING SYSTEMS AND TECHNOLOGY,,
7,Automated demarcation of requirements in textual specifications: a machine learning-based approach,25,6,5454-5497,"Abualhaija Sallam,Arora Chetan,Sabetzadeh Mehrdad,Briand Lionel C.,Traynor Michael","Abualhaija S,Arora C,Sabetzadeh M,Briand LC,Traynor M",Abualhaija S,10.1007/s10664-020-09864-1,University of Luxembourg,"A simple but important task during the analysis of a textual requirements specification is to determine which statements in the specification represent requirements. In principle, by following suitable writing and markup conventions, one can provide an immediate and unequivocal demarcation of requirements at the time a specification is being developed. However, neither the presence nor a fully accurate enforcement of such conventions is guaranteed. The result is that, in many practical situations, analysts end up resorting to after-the-fact reviews for sifting requirements from other material in a requirements specification. This is both tedious and time-consuming. We propose an automated approach for demarcating requirements in free-form requirements specifications. The approach, which is based on machine learning, can be applied to a wide variety of specifications in different domains and with different writing styles. We train and evaluate our approach over an independently labeled dataset comprised of 33 industrial requirements specifications. Over this dataset, our approach yields an average precision of 81.2% and an average recall of 95.7%. Compared to simple baselines that demarcate requirements based on the presence of modal verbs and identifiers, our approach leads to an average gain of 16.4% in precision and 25.5% in recall. We collect and analyze expert feedback on the demarcations produced by our approach for industrial requirements specifications. The results indicate that experts find our approach useful and efficient in practice. We developed a prototype tool, named DemaRQ, in support of our approach. To facilitate replication, we make available to the research community this prototype tool alongside the non-proprietary portion of our training data.","Textual requirements,Requirements identification and classification,Machine learning,Natural language processing",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",Computer Science,,,CLASSIFICATION,EMPIRICAL SOFTWARE ENGINEERING,https://link.springer.com/content/pdf/10.1007/s10664-020-09864-1.pdf,
8,Evaluation of the Health Impacts of the 1990 Clean Air Act Amendments Using Causal Inference and Machine Learning,,,,"Nethery Rachel C.,Mealli Fabrizia,Sacks Jason D.,Dominici Francesca","Nethery RC,Mealli F,Sacks JD,Dominici F",Nethery RC,10.1080/01621459.2020.1803883,Harvard University,"We develop a causal inference approach to estimate the number of adverse health events that were prevented due to changes in exposure to multiple pollutants attributable to a large-scale air quality intervention/regulation, with a focus on the 1990 Clean Air Act Amendments (CAAA). We introduce a causal estimand called the total events avoided (TEA) by the regulation, defined as the difference in the number of health events expected under the no-regulation pollution exposures and the number observed with-regulation. We propose matching and machine learning methods that leverage population-level pollution and health data to estimate the TEA. Our approach improves upon traditional methods for regulation health impact analyses by formalizing causal identifying assumptions, using population-level data, minimizing parametric assumptions, and collectively analyzing multiple pollutants. To reduce model-dependence, our approach estimates cumulative health impacts in the subset of regions with projected no-regulation features lying within the support of the observed with-regulation data, thereby providing a conservative but data-driven assessment to complement traditional parametric approaches. We analyze the health impacts of the CAAA in the U.S. Medicare population in the year 2000, and our estimates suggest that large numbers of cardiovascular and dementia-related hospitalizations were avoided due to CAAA-attributable changes in pollution exposure.for this article, including a standardized description of the materials available for reproducing the work, are available as an online supplement.","1990 Clean Air Act Amendments,Bayesian additive regression trees,Counterfactual pollution exposures,Matching",Article; Early Access,"AMER STATISTICAL ASSOC, 732 N WASHINGTON ST, ALEXANDRIA, VA 22314-1943 USA",Mathematics,,6.086,"PROPENSITY,SCORE,POLLUTION,MORTALITY,EXPOSURE,MODEL",JOURNAL OF THE AMERICAN STATISTICAL ASSOCIATION,https://flore.unifi.it/bitstream/2158/1219983/1/manuscript_v2_JASA.pdf,
9,Evaluation of train and test performance of machine learning algorithms and Parkinson diagnosis with statistical measurements,58,11,2775-2788,"Avuclu Emre,Elen Abdullah","Avuclu E,Elen A",Avuclu E,10.1007/s11517-020-02260-3,Aksaray University,"Parkinson's disease is a neurological disorder that causes partial or complete loss of motor reflexes and speech and affects thinking, behavior, and other vital functions affecting the nervous system. Parkinson's disease causes impaired speech and motor abilities (writing, balance, etc.) in about 90% of patients and is often seen in older people. Some signs (deterioration of vocal cords) in medical voice recordings from Parkinson's patients are used to diagnose this disease. The database used in this study contains biomedical speech voice from 31 people of different age and sex related to this disease. The performance comparison of the machine learning algorithms k-Nearest Neighborhood (k-NN), Random Forest, Naive Bayes, and Support Vector Machine classifiers was performed with the used database. Moreover, the best classifier was determined for the diagnosis of Parkinson's disease. Eleven different training and test data (45 x 55, 50 x 50, 55 x 45, 60 x 40, 65 x 35, 70 x 30, 75 x 25, 80 x 20, 85 x 15, 90 x 10, 95 x 5) were processed separately. The data obtained from these training and tests were compared with statistical measurements. The training results of the k-NN classification algorithm were generally 100% successful. The best test result was obtained from Random Forest classifier with 85.81%. All statistical results and measured values are given in detail in the experimental studies section.","Medical voice recordings,Machine learning,Parkinson's disease,Performance comparison",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Computer Science,Engineering,Mathematical & Computational Biology,Medical Informatics",,2.61,"DISEASE,SPEECH,VARIABILITY,PREVALENCE,FREQUENCY",MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,,
10,COVID-19 detection and disease progression visualization: Deep learning on chest X-rays for classification and coarse localization,51,2,1010-1021,"Zebin Tahmina,Rezvy Shahadate","Zebin T,Rezvy S",Zebin T,10.1007/s10489-020-01867-1,University of East Anglia,"Chest X-rays are playing an important role in the testing and diagnosis of COVID-19 disease in the recent pandemic. However, due to the limited amount of labelled medical images, automated classification of these images for positive and negative cases remains the biggest challenge in their reliable use in diagnosis and disease progression. We implemented a transfer learning pipeline for classifying COVID-19 chest X-ray images from two publicly available chest X-ray datasets(1,2). The classifier effectively distinguishes inflammation in lungs due to COVID-19 and Pneumonia from the ones with no infection (normal). We have used multiple pre-trained convolutional backbones as the feature extractor and achieved an overall detection accuracy of 90%, 94.3%, and 96.8% for the VGG16, ResNet50, and EfficientNetB0 backbones respectively. Additionally, we trained a generative adversarial framework (a CycleGAN) to generate and augment the minority COVID-19 class in our approach. For visual explanations and interpretation purposes, we implemented a gradient class activation mapping technique to highlight the regions of the input image that are important for predictions. Additionally, these visualizations can be used to monitor the affected lung regions during disease progression and severity stages.","Activation maps,COVID-19,Deep neural networks,Transfer learning",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",Computer Science,,4.602,,APPLIED INTELLIGENCE,https://ueaeprints.uea.ac.uk/id/eprint/76972/1/Zebin_Rezvy2020_Article_COVID_19DetectionAndDiseasePro.pdf,
