,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Synthesize High-Quality Multi-Contrast Magnetic Resonance Imaging From Multi-Echo Acquisition Using Multi-Task Deep Generative Model,39,10,3089-3099,"Wang Guanhua,Gong Enhao,Banerjee Suchandrima,Martin Dann,Tong Elizabeth,Choi Ja,Chen Huijun,Wintermark Max,Pauly John M.,Zaharchuk Greg","Wang GH,Gong EH,Banerjee S,Martin D,Tong E,Choi J,Chen HJ,Wintermark M,Pauly JM,Zaharchuk G",Zaharchuk G,10.1109/TMI.2020.2987026,Stanford University,"Multi-echo saturation recovery sequence can provide redundant information to synthesize multi-contrast magnetic resonance imaging. Traditional synthesis methods, such as GE's MAGiC platform, employ a model-fitting approach to generate parameter-weighted contrasts. However, models' over-simplification, as well as imperfections in the acquisition, can lead to undesirable reconstruction artifacts, especially in T2-FLAIR contrast. To improve the image quality, in this study, a multi-task deep learning model is developed to synthesize multi-contrast neuroimaging jointly using both signal relaxation relationships and spatial information. Compared with previous deep learning-based synthesis, the correlation between different destination contrast is utilized to enhance reconstruction quality. To improve model generalizability and evaluate clinical significance, the proposed model was trained and tested on a large multi-center dataset, including healthy subjects and patients with pathology. Results from both quantitative comparison and clinical reader study demonstrate that the multi-task formulation leads to more efficient and accurate contrast synthesis than previous methods.","Magnetic resonance imaging,Generators,Machine learning,Generative adversarial networks,Training,Image reconstruction,Pathology,Magnetic resonance imaging (MRI),image synthesis,generative adversarial network (GAN),deep learning (DL),image fusion",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,"ATTENUATION,CORRECTION,PROTON-DENSITY,SYNTHETIC-MRI,BRAIN,QUANTIFICATION,NETWORK",IEEE TRANSACTIONS ON MEDICAL IMAGING,,
2,Deep Q-CapsNet Reinforcement Learning Framework for Intrauterine Cavity Segmentation in TTTS Fetal Surgery Planning,39,10,3113-3124,"Torrents-Barrena Jordina,Piella Gemma,Gratacos Eduard,Eixarch Elisenda,Ceresa Mario,Gonalez Ballester Miguel A.","Torrents-Barrena J,Piella G,Gratacos E,Eixarch E,Ceresa M,Ballester MGA",Torrents-Barrena J,10.1109/TMI.2020.2987981,Pompeu Fabra University,"Fetoscopic laser photocoagulation is the most effective treatment for Twin-to-Twin Transfusion Syndrome, a condition affecting twin pregnancies in which there is a deregulation of blood circulation through the placenta, that can be fatal to both babies. For the purposes of surgical planning, we design the first automatic approach to detect and segment the intrauterine cavity from axial, sagittal and coronal MRI stacks. Our methodology relies on the ability of capsule networks to successfully capture the part-whole interdependency of objects in the scene, particularly for unique class instances (i.e., intrauterine cavity). The presented deep Q-CapsNet reinforcement learning framework is built upon a context-adaptive detection policy to generate a bounding box of the womb. A capsule architecture is subsequently designed to segment (or refine) the whole intrauterine cavity. This network is coupled with a strided nnU-Net feature extractor, which encodes discriminative feature maps to construct strong primary capsules. The method is robustly evaluated with and without the localization stage using 13 performance measures, and directly compared with 15 state-of-the-art deep neural networks trained on 71 singleton and monochorionic twin pregnancies. An average Dice score above 0.91 is achieved for all ablations, revealing the potential of our approach to be used in clinical practice.","Cavity resonators,Magnetic resonance imaging,Feature extraction,Image segmentation,Motion segmentation,Forestry,Lung,Fetal surgery,twin-to-twin transfusion syndrome,MRI,intrauterine cavity segmentation,capsules,q-learning",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,MRI,IEEE TRANSACTIONS ON MEDICAL IMAGING,,
3,DU-Net: Convolutional Network for the Detection of Arterial Calcifications in Mammograms,39,10,3240-3249,"AlGhamdi Manal,Abdel-Mottaleb Mohamed,Collado-Mesa Fernando","AlGhamdi M,Abdel-Mottaleb M,Collado-Mesa F",AlGhamdi M,10.1109/TMI.2020.2989737,Umm Al Qura University,"Breast arterial calcifications (BACs) are part of several benign findings present on some mammograms. Previous studies have indicated that BAC may provide evidence of general atherosclerotic vascular disease, and potentially be a useful marker of cardiovascular disease (CVD). Currently, there is no technique in use for the automatic detection of BAC in mammograms. Since a majority of women over the age of 40 already undergo breast cancer screening with mammography, detecting BAC may offer a method to screen women for CVD in a way that is effective, efficient, and broad reaching, at no additional cost or radiation. In this paper, we present a deep learning approach for detecting BACs in mammograms. Inspired by the promising results achieved using the U-Net model in many biomedical segmentation problems and the DenseNet in semantic segmentation, we extend the U-Net model with dense connectivity to automatically detect BACs in mammograms. The presented model helps to facilitate the reuse of computation and improve the flow of gradients, leading to better accuracy and easier training of the model. We evaluate the performance using a set of full-field digital mammograms collected and prepared for this task from a publicly available dataset. Experimental results demonstrate that the presented model outperforms human experts as well as the other related deep learning models. This confirms the effectiveness of our model in the BACs detection task, which is a promising step in providing a cost-effective risk assessment tool for CVD.","Mammography,Task analysis,Image segmentation,Feature extraction,Solid modeling,Biological system modeling,Computational modeling,Cardiovascular,deep learning,mammogram,segmentation U-Net",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,"DISEASE,RISK,SEGMENTATION",IEEE TRANSACTIONS ON MEDICAL IMAGING,,
4,Compressed Optoacoustic Sensing of Volumetric Cardiac Motion,39,10,3250-3255,"Ozbek Ali,Dean-Ben Xose Luis,Razansky Daniel","Ozbek A,Dean-Ben XL,Razansky D",Ozbek A,10.1109/TMI.2020.2985134,ETH Zurich,"The recently developed optoacoustic tomography systems have attained volumetric frame rates exceeding 100 Hz, thus opening up new venues for studying previously invisible biological dynamics. Further gains in temporal resolution can potentially be achieved via partial data acquisition, though a priori knowledge on the acquired data is essential for rendering accurate reconstructions using compressed sensing approaches. In this work, we suggest a machine learning method based on principal component analysis for high-frame-rate volumetric cardiac imaging using only a few tomographic optoacoustic projections. The method is particularly effective for discerning periodic motion, as demonstrated herein by non-invasive imaging of a beating mouse heart. A training phase enables efficiently compressing the heart motion information, which is subsequently used as prior information for image reconstruction from sparse sampling at a higher frame rate. It is shown that image quality is preserved with a 64-fold reduction in the data flow. We demonstrate that, under certain conditions, the volumetric motion could effectively be captured by relying on time-resolved data from a single optoacoustic detector. Feasibility of capturing transient (non-periodic) events not registered in the training phase is further demonstrated by visualizing perfusion of a contrast agent in vivo. The suggested approach can be used to significantly boost the temporal resolution of optoacoustic imaging and facilitate development of more affordable and data efficient systems.","Image reconstruction,Training,Principal component analysis,Three-dimensional displays,Data acquisition,Tomography,Image acquisition,image reconstruction,image restoration,machine learning,optoacoustic imaging",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,,"PHOTOACOUSTIC,TOMOGRAPHY",IEEE TRANSACTIONS ON MEDICAL IMAGING,https://www.research-collection.ethz.ch/bitstream/20.500.11850/446009/3/09102986.pdf,
5,DoubleFusion: Real-Time Capture of Human Performances with Inner Body Shapes from a Single Depth Sensor,42,10,2523-2539,"Yu Tao,Zhao Jianhui,Zheng Zerong,Guo Kaiwen,Dai Qionghai,Li Hao,Pons-Moll Gerard,Liu Yebin","Yu T,Zhao JH,Zheng ZR,Guo KW,Dai QH,Li H,Pons-Moll G,Liu YB",Liu YB,10.1109/TPAMI.2019.2928296,Tsinghua University,"We propose DoubleFusion, a new real-time system that combines volumetric non-rigid reconstruction with data-driven template fitting to simultaneously reconstruct detailed surface geometry, large non-rigid motion and the optimized human body shape from a single depth camera. One of the key contributions of this method is a double-layer representation consisting of a complete parametric body model inside, and a gradually fused detailed surface outside. A pre-defined node graph on the body parameterizes the non-rigid deformations near the body, and a free-form dynamically changing graph parameterizes the outer surface layer far from the body, which allows more general reconstruction. We further propose a joint motion tracking method based on the double-layer representation to enable robust and fast motion tracking performance. Moreover, the inner parametric body is optimized online and forced to fit inside the outer surface layer as well as the live depth input. Overall, our method enables increasingly denoised, detailed and complete surface reconstructions, fast motion tracking performance and plausible inner body shape reconstruction in real-time. Experiments and comparisons show improved fast motion tracking and loop closure performance on more challenging scenarios. Two extended applications including body measurement and shape retargeting show the potential of our system in terms of practical use.","Shape,Surface reconstruction,Real-time systems,Tracking,Strain,Cameras,Skeleton,RGBD sensor,human performance capture,human shape reconstruction,real-time",Article,"IEEE COMPUTER SOC, 10662 LOS VAQUEROS CIRCLE, PO BOX 3014, LOS ALAMITOS, CA 90720-1314 USA","Computer Science,Engineering",,18.46,"MARKERLESS,MOTION,CAPTURE,INTERACTING,CHARACTERS,OBJECTS,REGISTRATION,TRACKING",IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,http://arxiv.org/pdf/1804.06023,
6,Ultrasound Deep Learning for Wall Segmentation and Near-Wall Blood Flow Measurement,67,10,2022-2032,"Park Jun Hong,Lee Sang Joon","Park JH,Lee SJ",Lee SJ,10.1109/TUFFC.2020.2995467,Pohang University of Science & Technology (POSTECH),"Studies of medical flow imaging have technical limitations for accurate analysis of blood flow dynamics and vessel wall interaction at arteries. We propose a new deep learning-based boundary detection and compensation (DL-BDC) technique in ultrasound (US) imaging. It can segment vessel boundaries by harnessing the convolutional neural network and wall motion compensation in the analysis of near-wall flow dynamics. The network enables training from real and synthetic US images together. The performance of the technique is validated through synthetic US images and tissue-mimicking phantom experiments. The neural network performs well with high Dice coefficients of over 0.94 and 0.9 for lumens and walls, outperforming previous segmentation techniques. Then, the performance of the wall motion compensation is examined for compliant phantoms. When DL-BDC is applied to flow influenced by wall motion, root-mean-square errors are less than 0.07%. The technique is utilized to analyze flow dynamics and wall interaction with varying elastic moduli of the phantoms. The results show that the flow dynamics and wall shear stress values are consistent with the expected values of the compliant phantoms, and their wall motion behavior is observed with pulse wave propagation. This strategy makes US imaging capable of simultaneous measurement of blood flow and vessel dynamics in human arteries for their accurate interaction analysis. DL-BDC can segment vessel walls fast, accurately, and robustly. It enables to measure the near-wall flow precisely by determining the vessel boundary dynamics. This approach can be beneficial in flow dynamics and wall interaction analyses in various biomedical applications.","Image segmentation,Phantoms,Dynamics,Blood flow,Speckle,Imaging phantoms,Artificial neural networks,carotid artery,fluid flow measurement,image segmentation,wall dynamics",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Acoustics,Engineering",,2.752,"MOTION,PRESSURE,HEART,TIME,VIVO",IEEE TRANSACTIONS ON ULTRASONICS FERROELECTRICS AND FREQUENCY CONTROL,,
7,Study on the TB and non-TB diagnosis using two-step deep learning-based binary classifier,15,10,,"Yoo S. H.,Geng H.,Chiu T. L.,Yu S. K.,Cho D. C.,Heo J.,Choi M. S.,Choi I. H.,Cung C. V,Nhung N. V","Yoo SH,Geng H,Chiu TL,Yu SK,Cho DC,Heo J,Choi MS,Choi IH,Cung CV,Nhung NV",Min BJ,10.1088/1748-0221/15/10/P10011,Chungbuk National University,"A deep learning-based binary classifier was proposed to diagnose tuberculosis (TB) and non TB disease using a chest X-ray radiograph. The proposed classifier comprised two-step binary decision trees, each trained by a deep learning model with convolution neural network (CNN) based on the PyTorch frame. Normal and abnormal images of chest X-ray was classified in the first step. The abnormal images were predicted to be classified into TB and non-TB disease by the second step of the process. The accuracies of first and second step were 98% and 80% respectively. Moreover, re-training could improve the stability of prediction accuracy for images in different data groups.","Medical-image reconstruction methods and algorithms,computer-aided diagnosis,X-ray radiography and digital radiography (DR)",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND",Instruments & Instrumentation,,1.328,"PULMONARY,TUBERCULOSIS,CHEST,RADIOGRAPHS,SEGMENTATION,CLAVICLE",JOURNAL OF INSTRUMENTATION,https://doi.org/10.1088/1748-0221/15/10/p10011,
8,Object classification based on piezoelectric actuator-sensor pair on robot hand using neural network,29,10,,"Chung Jaehoon,Lim Hyeonjung,Lim Myotaeg,Cha Youngsu","Chung J,Lim H,Lim M,Cha Y",Chung J,10.1088/1361-665X/aba540,Korea Institute of Science & Technology (KIST),"We propose a piezoelectric actuator-sensor pair applicable to object classification, which comprises two piezoelectric films on a polyethylene terephthalate substrate layer. One piezoelectric film is used as an actuator, and another as a sensor. The actuator-sensor pair is installed on a robot hand, and a neural network classifier is used to conduct object classification. Sensor data for learning process are acquired when the actuator is oscillating, while the robot hand grasps objects. Specifically, a sinusoidal input voltage with frequency sweep is supplied to the actuator, and the sensor outputs the signal transferred from the actuator simultaneously. The obtained data undergoes a series of preprocessing procedures to be used as data input for learning. Several neural network classifier models are trained with the preprocessed dataset, and the most suitable model is selected as our classifier. Our classifier successfully predicted the object data in the test set. Furthermore, we develop a real-time recognition system and demonstrate the feasibility of the actuator-sensor pair.","actuator-sensor pair,neural network,object classification",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Instruments & Instrumentation,Materials Science",,3.893,RECOGNITION,SMART MATERIALS AND STRUCTURES,,
9,Machine Learning-based Algorithm Enables the Exclusion of Obstructive Coronary Artery Disease in the Patients Who Underwent Coronary Artery Calcium Scoring,27,10,1416-1421,"Glowacki Jan,Krysinski Mateusz,Czaja-Ziolkowska Monika,Wasilewski Jaroslaw","Glowacki J,Krysinski M,Czaja-Ziolkowska M,Wasilewski J",Krysinski M,10.1016/j.acra.2019.11.016,Silesian Center for Heart Diseases,"Rationale and Objectives: An application of artificial intelligence to screen for obstructive coronary artery disease (CAD) after coronary artery calcium scoring (GAGS) test.
Materials and Methods: As an initial step we analyzed a group of 435 patients (23% male, mean age 61 +/- 10) with low to moderate probability of CAD, who underwent clinically indicated CACS and coronary computed tomography angiography. Based on those data we elaborated a gradient boosting machine (GBM) model for prediction of obstructive CAD. Later the model was evaluated on a control group of 126 consecutive patients (31% male, mean age 59 +/- 10).
Results: Stratified 10-fold cross-validation performed on the group of 435 patients demonstrated the GBM model's sensitivity at 100 +/- 0% and specificity at 69.8 +/- 3.6%, while the outcomes (confusion matrix) of a clinical application on the group of 126 patients were: 73 true negative, 0 false negative, 20 true positive, and 33 false positive.
Conclusion: The GBM algorithm showcased a considerably high discriminatory power for excluding the presence of obstructive CAD, with negative predictive value and positive predictive value of 100% and 38%, respectively.","Computed tomography angiography,Coronary stenosis,Coronary artery disease,Machine learning",Article,"ELSEVIER SCIENCE INC, STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA","Radiology, Nuclear Medicine & Medical Imaging",,2.751,"AORTIC,ROOT,CALCIFICATION,ASSOCIATION,PREVALENCE,SEVERITY,ABSENCE,CT",ACADEMIC RADIOLOGY,,
10,Prediction of Benign and Malignant Solid Renal Masses: Machine Learning-Based CT Texture Analysis,27,10,1422-1429,"Erdim Cagri,Yardimci Aytul Hande,Bektas Ceyda Turan,Kocak Burak,Koca Sevim Baykal,Demir Hale,Kilickesmez Ozgur","Erdim C,Yardimci AH,Bektas CT,Kocak B,Koca SB,Demir H,Kilickesmez O",Kocak B,10.1016/j.acra.2019.12.015,Istanbul Training & Research Hospital,"Rationale and Objectives: This study aimed to investigate whether benign and malignant renal solid masses could be distinguished through machine learning (ML)-based computed tomography (CT) texture analysis.
Materials and Methods: Seventy-nine patients with 84 solid renal masses (21 benign; 63 malignant) from a single center were included in this retrospective study. Malignant masses included common renal cell carcinoma (RCC) subtypes: clear cell RCC, papillary cell RCC, and chromophobe RCC. Benign masses are represented by oncocytomas and fat-poor angiomyolipomas. Following preprocessing steps, a total of 271 texture features were extracted from unenhanced and contrast-enhanced CT images. Dimension reduction was done with a reliability analysis and then with a feature selection algorithm. A nested-approach was used for feature selection, model optimization, and validation. Eight ML algorithms were used for the classifications: decision tree, locally weighted teaming, k-nearest neighbors, naive Bayes, logistic regression, support vector machine, neural network, and random forest.
Results: The number of features with good reproducibility was 198 for unenhanced CT and 244 for contrast-enhanced CT. Random forest algorithm demonstrated the best predictive performance using five selected contrast-enhanced CT texture features. The accuracy and area under the curve metrics were 90.5% and 0.915, respectively. Having eliminated the highly collinear features from the analysis, the accuracy and area under the curve values slightly increased to 91.7% and 0.916, respectively.
Conclusion: ML-based contrast-enhanced CT texture analysis might be a potential method for distinguishing benign and malignant solid renal masses with satisfactory performance.","Artificial intelligence,Machine learning,Texture analysis,Radiomics,Renal mass",Article,"ELSEVIER SCIENCE INC, STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA","Radiology, Nuclear Medicine & Medical Imaging",,2.751,"CELL,CARCINOMA,TUMOR,HETEROGENEITY,VISIBLE,FAT,DIFFERENTIATION,ANGIOMYOLIPOMA,DIAGNOSIS,IMAGES",ACADEMIC RADIOLOGY,,
