,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Machine learning for radiation outcome modeling and prediction,47,5,E178-E184,"Luo Yi,Chen Shifeng,Valdes Gilmer","Luo Y,Chen SF,Valdes G",Luo Y,10.1002/mp.13570,University of Michigan System,"Aims This review paper intends to summarize the application of machine learning to radiotherapy outcome modeling based on structured and un-structured radiation oncology datasets.
Materials and methods The most appropriate machine learning approaches for structured datasets in terms of accuracy and interpretability are identified. For un-structured datasets, deep learning algorithms are explored and a critical view of the use of these approaches in radiation oncology is also provided.
Conclusions We discuss the challenges in radiotherapy outcome prediction, and suggest to improve radiation outcome modeling by developing appropriate machine learning approaches where both accuracy and interpretability are taken into account.","accuracy,interpretability,machine learning,radiation outcome modeling,structured and unstructured datasets",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Radiology, Nuclear Medicine & Medical Imaging",,3.767,"TISSUE,COMPLICATION,PROBABILITY,CELL,LUNG-CANCER,NEURAL-NETWORK,DOSE-VOLUME,THERAPY,PNEUMONITIS,DIAGNOSIS,SUPPORT,HEAD,LIFE",MEDICAL PHYSICS,http://deepblue.lib.umich.edu/bitstream/2027.42/155503/2/mp13570.pdf,
2,CT-based True- and False-Lumen Segmentation in Type B Aortic Dissection Using Machine Learning.,2,3,e190179,",,,,,,,","Hahn Lewis D,Mistelbauer Gabriel,Higashigaito Kai,Koci Martin,Willemink Martin J,Sailer Anna M,Fischbein Michael,Fleischmann Dominik",,10.1148/ryct.2020190179,,"Purpose: To develop a segmentation pipeline for segmentation of aortic dissection CT angiograms into true and false lumina on multiplanar reformations (MPRs) perpendicular to the aortic centerline and derive quantitative morphologic features, specifically aortic diameter and true- or false-lumen cross-sectional area.Materials and Methods: An automated segmentation pipeline including two convolutional neural network (CNN) segmentation algorithms was developed. The algorithm derives the aortic centerline, generates MPRs orthogonal to the centerline, and segments the true and false lumina. A total of 153 CT angiograms obtained from 45 retrospectively identified patients (mean age, 50 years; range, 22-79 years) were used to train (n = 103), validate (n = 22), and test (n = 28) the CNN pipeline. Accuracy was evaluated by using the Dice similarity coefficient (DSC). Segmentations were then used to derive the maximal diameter of test-set patients and cross-sectional area profiles of the true and false lumina.Results: The segmentation pipeline yielded a mean DSC of 0.873 ± 0.056 for the true lumina and 0.894 ± 0.040 for the false lumina of test-set cases. Automated maximal diameter measurements correlated well with manual measurements (R 2 = 0.95). Profiles of cross-sectional diameter, true-lumen area, and false-lumen area over several follow-up examinations were derived. 2020 by the Radiological Society of North America, Inc.",,Journal Article,,,,,,,,
3,Value of Machine Learning-based Coronary CT Fractional Flow Reserve Applied to Triple-Rule-Out CT Angiography in Acute Chest Pain.,2,3,e190137,,,,10.1148/ryct.2020190137,,"Purpose: To evaluate the additional value of noninvasive artificial intelligence (AI)-based CT-derived fractional flow reserve (CT FFR), derived from triple-rule-out coronary CT angiography for acute chest pain (ACP) in the emergency department (ED) setting.Materials and Methods: AI-based CT FFR from triple-rule-out CT angiography data sets was retrospectively obtained in 159 of 271 eligible patients (102 men; mean age, 57.0 years ± 9.7 [standard deviation]) presenting to the ED with ACP. The agreement between CT FFR (≤ 0.80) and stenosis at triple-rule-out CT angiography (≥ 50%), as well as downstream cardiac diagnostic testing, was investigated. Furthermore, the predictive value of CT FFR for coronary revascularization and major adverse cardiac events (MACE) was assessed over a 1-year follow-up period.Results: CT FFR and triple-rule-out CT angiography demonstrated agreement in severity of coronary artery disease (CAD) in 52% (82 of 159) of all cases. CT FFR of 0.80 and less served as a better predictor for coronary revascularization and MACE than stenosis of 50% and greater at triple-rule-out CT angiography (odds ratio, 3.4; 95% confidence interval: 1.4, 8.2 vs odds ratio, 2.2; 95% confidence interval: 0.9, 5.3) (P < .01). In the subgroup of patients with additional noninvasive cardiac testing (94 of 159), there was higher agreement as to the presence or absence of significant disease with CT FFR (55%) than with coronary triple-rule-out CT angiography (47%) (P = .23).Conclusion: CT FFR derived from triple-rule-out CT angiography was a better predictor for coronary revascularization and MACE and showed better agreement with additional diagnostic testing than triple-rule-out CT angiography. Therefore, CT FFR may improve the specificity in identifying patients with ACP with significant CAD in the ED setting and reduce unnecessary downstream testing.© RSNA, 2020See also the commentary by Ihdayhid and Ben Zekry in this issue. 2020 by the Radiological Society of North America, Inc.",,Journal Article,,,,,,,,
4,Brain structural disorders detection and classification approaches: a review,53,5,3349-3401,"Bhatele Kirti Raj,Bhadauria Santa Singh","Bhatele KR,Bhadauria S",Bhatele KR,10.1007/s10462-019-09766-9,Rajiv Gandhi Technological University,"This paper is an effort to encapsulate the various developments in the domain of different unsupervised, supervised and half supervised brain anomaly detection approaches or techniques proposed by the researchers working in the domain of the Medical image segmentation and classification. As researchers are constantly working hard in the domain of image segregation, interpretation and computer vision in order to automate the task of tumour segmentation, anomaly detection, classification and other structural disorder prediction at an early stage with the aid of computer. The different medical imaging modalities are used by the doctors in order to diagnose the brain tumour and other structural brain disorders which are an integral part of diagnosis and prognosis process. When these different medical image modalities are used along with various image segmentation methods and machine learning approaches tends to perform brain structural disorder detection and classification in a semi-automated or fully automated manner with high accuracy. This paper presents all such approaches using various medical image modalities for the accurate detection and classification of brain tumour and other brain structural disorders. In this paper, all the major phases of any brain tumour or brain structural disorder detection and classification approach is covered begin with the comparison of various medical image pre-processing techniques then major segmentation approaches followed by the approaches based on machine learning. This paper also presents an evaluation and comparison among the various popular texture and shape based feature extraction methods used in combination with different machine learning classifiers on the BRATS 2013 dataset. The fusion of MRI modalities used along with the hybrid features extraction methods and ensemble model delivers the best result in terms of accuracy.","Medical imaging modalities,Magnetic resonance imaging (MRI),Computed tomography (CT) scans,Image segmentation,Machine learning,Ensemble learning,Deep learning,Brain tumour,Alzheimer disease (AD),Schizophrenia disease (SCH),Bipolar disorder (BP),Parkinson's disease (PD) etc",Review,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",Computer Science,,7.857,"CONVOLUTIONAL,NEURAL-NETWORKS,MAGNETIC-RESONANCE,IMAGES,TUMOR,SEGMENTATION,PARKINSONS-DISEASE,NOISE-REDUCTION,MR-IMAGES,FEATURES,DIAGNOSIS,SCHIZOPHRENIA,SELECTION",ARTIFICIAL INTELLIGENCE REVIEW,,
5,Generation of Head Movements of a Robot Using Multimodal Features of Peer Participants in Group Discussion Conversation,4,2,,"Huang Hung-Hsuan,Kimura Seiya,Kuwabara Kazuhiro,Nishida Toyoaki","Huang HH,Kimura S,Kuwabara K,Nishida T",Huang HH,10.3390/mti4020015,"Univ Fukuchiyama, Fac Informat, Fukushima Ku, Kyoto 6200886, Japan.","In recent years, companies have been seeking communication skills from their employees. Increasingly more companies have adopted group discussions during their recruitment process to evaluate the applicants' communication skills. However, the opportunity to improve communication skills in group discussions is limited because of the lack of partners. To solve this issue as a long-term goal, the aim of this study is to build an autonomous robot that can participate in group discussions, so that its users can repeatedly practice with it. This robot, therefore, has to perform humanlike behaviors with which the users can interact. In this study, the focus was on the generation of two of these behaviors regarding the head of the robot. One is directing its attention to either of the following targets: the other participants or the materials placed on the table. The second is to determine the timings of the robot's nods. These generation models are considered in three situations: when the robot is speaking, when the robot is listening, and when no participant including the robot is speaking. The research question is: whether these behaviors can be generated end-to-end from and only from the features of peer participants. This work is based on a data corpus containing 2.5 h of the discussion sessions of 10 four-person groups. Multimodal features, including the attention of other participants, voice prosody, head movements, and speech turns extracted from the corpus, were used to train support vector machine models for the generation of the two behaviors. The performances of the generation models of attentional focus were in an F-measure range between 0.4 and 0.6. The nodding model had an accuracy of approximately 0.65. Both experiments were conducted in the setting of leave-one-subject-out cross validation. To measure the perceived naturalness of the generated behaviors, a subject experiment was conducted. In the experiment, the proposed models were compared. They were based on a data-driven method with two baselines: (1) a simple statistical model based on behavior frequency and (2) raw experimental data. The evaluation was based on the observation of video clips, in which one of the subjects was replaced by a robot performing head movements in the above-mentioned three conditions. The experimental results showed that there was no significant difference from original human behaviors in the data corpus and proved the effectiveness of the proposed models.","robot,gaze,visual focus of attention,nod,multiparty interaction,machine learning,support vector machine",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND",Computer Science,,,GAZE,MULTIMODAL TECHNOLOGIES AND INTERACTION,https://www.mdpi.com/2414-4088/4/2/15/pdf,
6,Predicting ultimate bond strength of corroded reinforcement and surrounding concrete using a metaheuristic optimized least squares support vector regression model,32,11,7289-7309,"Nhat-Duc Hoang,Xuan-Linh Tran,Hieu Nguyen","Hoang ND,Tran XL,Nguyen H",Tran XL,10.1007/s00521-019-04258-x,Duy Tan University,"The ultimate bond strength of corroded steel reinforcement and surrounding concrete critically affects the load carrying capacity and eventually serviceability of the reinforced concrete structures. This study constructs and verifies a data-driven method for estimating ultimate bond strength. The proposed method is a hybridization of least squares support vector regression (LSSVR) and differential flower pollination (DFP) computational intelligence approaches. Since the problem of ultimate bond strength prediction involves nonlinear and multivariate data modeling, the LSSVR is employed to infer the mapping function between ultimate bond strength and its influencing factors of concrete compressive strength, concrete cover, steel type, diameter of steel bar, bond length, and corrosion level. Moreover, in order to overcome the very challenging task of fine-tuning the LSSVR model training, the DFP algorithm, as a population-based metaheuristic, is utilized to optimize the performance of the LSSVR prediction model. A dataset including 218 experimental tests has been collected from the literature to construct and verify the proposed hybrid method. Experimental results supported by the Wilcoxon signed-rank test point out that the hybridization of LSSVR and DFP can deliver predictive results (root-mean-square error=2.39, mean absolute percentage error=33.82%, and coefficient of determination=0.84) superior to those of benchmark models including the artificial neural network, the multivariate adaptive regression splines, and the regression tree. Additionally, a software program based on the LSSVR model and the DFP optimization result has also been developed and compiled in Visual C#.Net to ease the model implementation. Hence, the hybrid model of DFP and LSSVR can be a promising alternative to assist engineers in the task of evaluating the health of reinforced concrete structures.","Ultimate bond strength,Steel reinforcement,Least squares support vector regression,Differential flower pollination,Machine learning",Article,"SPRINGER LONDON LTD, 236 GRAYS INN RD, 6TH FLOOR, LONDON WC1X 8HL, ENGLAND",Computer Science,,5.573,"ARTIFICIAL,NEURAL-NETWORK,PARTICLE,SWARM,OPTIMIZATION,SHEAR-STRENGTH,FIREFLY,ALGORITHM,STEEL,BARS,MACHINE,CORROSION,BEHAVIOR,CRACKING,TREE",NEURAL COMPUTING & APPLICATIONS,,
7,Local bit-plane decoded convolutional neural network features for biomedical image retrieval,32,11,7539-7551,"Dubey Shiv Ram,Roy Swalpa Kumar,Chakraborty Soumendu,Mukherjee Snehasis,Chaudhuri Bidyut Baran","Dubey SR,Roy SK,Chakraborty S,Mukherjee S,Chaudhuri BB",Dubey SR,10.1007/s00521-019-04279-6,"Indian Inst Informat Technol, Comp Vis Grp, Chittoor 517646, Andhra Pradesh, India.","Biomedical image retrieval is a challenging problem due to the varying contrast and size of structures in the images. The approaches for biomedical image retrieval generally rely on the feature descriptors to characterize the images. The feature descriptor of query image is compared with the descriptors of images from the database, to find the best matches. Several hand-crafted feature descriptors have been proposed so far for biomedical image retrieval by exploiting the local relationship of neighboring image pixels. It is observed in the literature that the local bit-plane decoded features are well suited for this retrieval task. Moreover, in recent past, it is also observed that the convolutional neural network-based features such as AlexNet, Vgg16, GoogleNet and ResNet perform well in many computer vision-related tasks. Motivated by the success of the deep learning-based approaches, this paper proposes a local bit-plane decoding-based AlexNet descriptor (LBpDAD) for biomedical image retrieval. The proposed LBpDAD is computed by max-fusing the ReLU operated feature maps of pre-trained AlexNet at a particular layer, obtained from the original and local bit-plane decoded images. The proposed approach is also compared with Vgg16, GoogleNet and ResNet models. The experiments on the proposed method over three benchmark biomedical databases of different modalities such as MRI, CT and microscopic show the efficacy of the proposed descriptor.","Biomedical images,Convolutional neural networks,AlexNet,Image retrieval,Local bit-plane decoding",Article,"SPRINGER LONDON LTD, 236 GRAYS INN RD, 6TH FLOOR, LONDON WC1X 8HL, ENGLAND",Computer Science,,5.573,"FEATURE,DESCRIPTOR,PATTERNS,CLASSIFICATION,ROTATION,MRI",NEURAL COMPUTING & APPLICATIONS,,
8,A holistic deep learning approach for identification and classification of sub-solid lung nodules in computed tomographic scans,84,,,"Savitha G.,Jidesh P.","Savitha G,Jidesh P",Jidesh P,10.1016/j.compeleceng.2020.106626,National Institute of Technology (NIT System),"Prompt detection of malignant lung nodules significantly improves the chance of survivability of the affected patients. The lung nodules in their early stages appear as subsolid or part-solid nodules whose identification remains a challenging task. Many of the present lung nodule detection systems fail to identify the nodules in their early stages. Limitations in the feature extraction process lead to significant false-positive rates, which eventually diminish the accuracy aspects of the system. In this study, a sophisticated deep learning approach is employed for feature extraction which improves the nodule localization or identification stage of the system. Further, the false positives sneaking out of the system are drastically reduced by adopting a Conditional Random Framework in the model. The quantitative demonstrations prove the efficiency of the model to detect sub-solid nodules in CT images. Thus the employability of the model for early detection of the nodules is tested and verified. (c) 2020 Elsevier Ltd. All rights reserved.","Part-solid nodule,Conditional random field,Deep convolution neural network,Computed tomography images",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND","Computer Science,Engineering",,3.297,,COMPUTERS & ELECTRICAL ENGINEERING,,
9,A MACHINE LEARNING APPROACH BASED ON SVM FOR CLASSIFICATION OF LIVER DISEASES,32,3,,"Fathi Mohammad,Nemati Mohammadreza,Mohammadi Seyed Mohsen,Abbasi-Kesbi Reza","Fathi M,Nemati M,Mohammadi SM,Abbasi-Kesbi R",Abbasi-Kesbi R,10.4015/S1016237220500180,University of Tehran,"The liver is an organ in the body that plays an important role in the production and secretion of the bile. Recently, the number of liver patients are increasing because of the inhalation of harmful gases, the consumption of contaminated foods, herbs, and narcotics. Today, classification algorithms are widely used in diverse medical applications. In this paper, the classification of the liver, and non-liver patients is performed based on a support vector machine (SVM) on two datasets. To this end, the dataset is normalized and then sorted based on a proposed algorithm. After that, the feature selection is performed in order to remove the outliers and missing data. Then, 10-fold cross-validation is used for the data partition. In the end, the classification models of Linear, Quadratic and Gaussian SVM are defined and performance evaluation of the proposed method is investigated by calculation of F1-score, accuracy, and sensitivity. The results show that ILPD data have maximum accuracy, sensitivity, and F1-score of 90.9%, 89.2%, and 94%, respectively, so that a minimum improvement of 17.9% is obtained in accuracy than previous works. Additionally, the highest accuracy, sensitivity, and F1-score of BUPA data is 92.2%, 89%, and 94.3%, separately.","ILPD,BUPA,Liver patients,Classification,SVM",Article,"WORLD SCIENTIFIC PUBL CO PTE LTD, 5 TOH TUCK LINK, SINGAPORE 596224, SINGAPORE",Engineering,,,"MINIATURE,SENSOR,SYSTEM",BIOMEDICAL ENGINEERING-APPLICATIONS BASIS COMMUNICATIONS,,
10,DIAGNOSIS OF LUNG NODULES FROM 2D COMPUTER TOMOGRAPHY SCANS,32,3,,"Karrar Ayat,Mabrouk Mai S.,AbdEl Wahed Manal","Karrar A,Mabrouk MS,AbdEl Wahed M",Karrar A,10.4015/S1016237220500179,Egyptian Knowledge Bank (EKB),"Cancers typically are both highly dangerous and common. Among these, lung cancer has one of the lowest survival rates compared to other cancers. CT scans can reveal dense masses of different shapes and sizes; in the lungs, these are called lung nodules. This study applied a computer-aided diagnosis (CAD) system to detect candidate nodules - and diagnose it either solitary or juxtapleural - with equivalent diameters, ranging from 7.78 mm to 22.48 mm in a 2D CT slice. Pre-processing and segmentation is a very important step to segment and enhance the CT image. A segmentation and enhancement algorithm is achieved using bilateral filtering, Thresholding the gray-level transformation function, Bounding box and maximum intensity projection. Border artifacts are removed by clearing the lung border, erosion, dilation and superimposing. Feature extraction is done by extracting 20 gray-level co-occurrence matrix features from four directions: 0 degrees, 45 degrees, 90 degrees and 135 degrees and one distance of separation (d = 1 pixel). In the classification step, two classifiers are proposed to classify two types of nodules based on their locations: as juxtapleural or solitary nodules. The two classifiers are a deep learning convolutional neural network (CNN) and the K-nearest neighbor (KNN) algorithm. Random oversampling and 10-fold cross-validation are used to improve the results. In our CAD system, the highest accuracy and sensitivity rates achieved by the CNN were 96% and 95%, respectively, for solitary nodule detection. The highest accuracy and sensitivity rates achieved by the KNN model were 93.8% and 96.7%, respectively, and K was set to 1 to detect juxtapleural nodules.","CT scans,Maximum intensity projection,Convolutional neural network,Deep learning,K-nearest neighbor",Article,"WORLD SCIENTIFIC PUBL CO PTE LTD, 5 TOH TUCK LINK, SINGAPORE 596224, SINGAPORE",Engineering,,,SYSTEM,BIOMEDICAL ENGINEERING-APPLICATIONS BASIS COMMUNICATIONS,,
