,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,K-Net: Integrate Left Ventricle Segmentation and Direct Quantification of Paired Echo Sequence,39,5,1690-1702,"Ge Rongjun,Yang Guanyu,Chen Yang,Luo Limin,Feng Cheng,Ma Hong,Ren Junyi,Li Shuo","Ge RJ,Yang GY,Chen Y,Luo LM,Feng C,Ma H,Ren JY,Li S",Chen Y,10.1109/TMI.2019.2955436,Southeast University - China,"The integration of segmentation and direct quantification on the left ventricle (LV) from the paired apical views(i.e., apical 4-chamber and 2-chamber together) echo sequence clinically achieves the comprehensive cardiac assessment: multiview segmentation for anatomical morphology, and multidimensional quantification for contractile function. Direct quantification of LV, i.e., to automatically quantify multiple LV indices directly from the image via task-aware feature representation and regression, avoids accumulative error from the inter-step target. This integration sequentially makes a stereoscopical reflection of cardiac activity jointly from the paired orthogonal cross views sequences, overcoming limited observation with a single plane. We propose a K-shaped Unified Network (K-Net), the first end-to-end framework to simultaneously segment LV from apical 4-chamber and 2-chamber views, and directly quantify LV from major- and minor-axis dimensions (1D), area (2D), and volume (3D), in sequence. It works via four components: 1) the K-Net architecture with the Attention Junction enables heterogeneous tasks learning of segmentation task of pixel-wise classification, and direct quantification task of image-wise regression, by interactively introducing the information from segmentation to jointly promote spatial attention map to guide quantification focusing on LV-related region, and transferring quantification feedback to make global constraint on segmentation; 2) the Bi-ResLSTMs distributed in K-Net layer-by-layer hierarchically extract spatial-temporal information in echo sequence, with bidirectional recurrent and short-cut connection to model spatial-temporal information among all frames; 3) the Information Valve tailing the Bi-ResLSTMs selectively exchanges information among multiple views, by stimulating complementary information and suppressing redundant information to make the efficient cross-flow for each view; 4) the Evolution Loss comprehensively guides sequential data learning, with static constraint for frame values, and dynamic constraint for inter-frame value changes. The experiments show that our K-Net gains high performance with a Dice coefficient up to 91.44% and a mean absolute error of the major-axis dimension down to 2.74mm, which reveal its clinical potential.","Image segmentation,Task analysis,Two dimensional displays,Valves,Biomedical imaging,Three-dimensional displays,Germanium,Left ventricle,echocardiography sequence,paired apical views,segmentation,direct quantification",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,"CARDIAC,BIVENTRICULAR,VOLUMES,IMAGE,SEGMENTATION,BOUNDARY,DETECTION,WHOLE,MYOCARDIUM,2D-ECHOCARDIOGRAPHY,ECHOCARDIOGRAPHY,RECOMMENDATIONS,TRACKING,MODELS",IEEE TRANSACTIONS ON MEDICAL IMAGING,,
2,Multi-Modal Deep Guided Filtering for Comprehensible Medical Image Processing,39,5,1703-1711,"Stimpel Bernhard,Syben Christopher,Schirrmacher Franziska,Hoelter Philipp,Doerfler Arnd,Maier Andreas","Stimpel B,Syben C,Schirrmacher F,Hoelter P,Dorfler A,Maier A",Stimpel B,10.1109/TMI.2019.2955184,University of Erlangen Nuremberg,"Deep learning-based image processing is capable of creating highly appealing results. However, it is still widely considered as a ""blackbox"" transformation. In medical imaging, this lack of comprehensibility of the results is a sensitive issue. The integration of known operators into the deep learning environment has proven to be advantageous for the comprehensibility and reliability of the computations. Consequently, we propose the use of the locally linear guided filter in combination with a learned guidance map for general purpose medical image processing. The output images are only processed by the guided filter while the guidance map can be trained to be task-optimal in an end-to-end fashion. We investigate the performance based on two popular tasks: image super resolution and denoising. The evaluation is conducted based on pairs of multi-modal magnetic resonance imaging and cross-modal computed tomography and magnetic resonance imaging datasets. For both tasks, the proposed approach is on par with state-of-the-art approaches. Additionally, we can show that the input image's content is almost unchanged after the processing which is not the case for conventional deep learning approaches. On top, the proposed pipeline offers increased robustness against degraded input as well as adversarial attacks.","Training,Spatial resolution,Image coding,Conferences,Convolution,Comprehensible image processing,deep learning,guided filtering,multi-modal imaging",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,MRI,IEEE TRANSACTIONS ON MEDICAL IMAGING,http://arxiv.org/pdf/1911.07731,
3,Multi-Hypergraph Learning-Based Brain Functional Connectivity Analysis in fMRI Data,39,5,1746-1758,"Xiao Li,Wang Junqi,Kassani Peyman H.,Zhang Yipu,Bai Yuntong,Stephen Julia M.,Wilson Tony W.,Calhoun Vince D.,Wang Yu-Ping","Xiao L,Wang JQ,Kassani PH,Zhang YP,Bai YT,Stephen JM,Wilson TW,Calhoun VD,Wang YP",Wang YP,10.1109/TMI.2019.2957097,Tulane University,"Recently, a hypergraph constructed from functional magnetic resonance imaging (fMRI) was utilized to explore brain functional connectivity networks (FCNs) for the classification of neurodegenerative diseases. Each edge of a hypergraph (called hyperedge) can connect any number of brain regions-of-interest (ROIs) instead of only two ROIs, and thus characterizes high-order relations among multiple ROIs that cannot be uncovered by a simple graph in the traditional graph based FCN construction methods. Unlike the existing hypergraph based methods where all hyperedges are assumed to have equal weights and only certain topological features are extracted from the hypergraphs, we propose a hypergraph learning based method for FCN construction in this paper. Specifically, we first generate hyperedges from fMRI time series based on sparse representation, then employ hypergraph learning to adaptively learn hyperedge weights, and finally define a hypergraph similarity matrix to represent the FCN. In our proposed method, weighting hyperedges results in better discriminative FCNs across subjects, and the defined hypergraph similarity matrix can better reveal the overall structure of brain network than using those hypergraph topological features. Moreover, we propose a multi-hypergraph learning based method by integrating multi-paradigm fMRI data, where the hyperedge weights associated with each fMRI paradigm are jointly learned and then a unified hypergraph similarity matrix is computed to represent the FCN. We validate the effectiveness of the proposed method on the Philadelphia Neurodevelopmental Cohort dataset for the classification of individuals' learning ability from three paradigms of fMRI data. Experimental results demonstrate that our proposed approach outperforms the traditional graph based methods (i.e., Pearson's correlation and partial correlation with the graphical Lasso) and the existing unweighted hypergraph based methods, which sheds light on how to optimize estimation of FCNs for cognitive and behavioral study.","Functional magnetic resonance imaging,Correlation,Learning systems,Sparse matrices,Feature extraction,Time series analysis,Neuroimaging,Data fusion,functional connectivity,functional MRI,hypergraph,learning ability,similarity matrix",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Imaging Science & Photographic Technology,Radiology, Nuclear Medicine & Medical Imaging",,10.332,"ORDER,INTERACTIONS,NETWORKS,REPRESENTATION,INTELLIGENCE,ORGANIZATION,PATTERNS,FUSION",IEEE TRANSACTIONS ON MEDICAL IMAGING,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7376954,
4,Layout Pattern Synthesis for Lithography Optimizations,33,2,283-290,"Kareem Pervaiz,Kwon Yonghwi,Shin Youngsoo","Kareem P,Kwon Y,Shin Y",Kareem P,10.1109/TSM.2020.2982989,Korea Advanced Institute of Science & Technology (KAIST),"A set of comprehensive test patterns is important for a number of lithography applications. Pattern diversity is, however, hard to achieve either from parametric patterns or from actual patterns even though they are carefully extracted and classified. Automatic layout pattern synthesis is proposed in this paper. A generative adversarial network (GAN) is employed to generate a new set of discrete cosine transform (DCT) signals. It is converted to an image format through inverse DCT (IDCT). The image is blurred since output DCT signals from GAN correspond to lower frequency region. Another GAN, this time a conditional GAN (cGAN), is introduced to get sharpened layout pattern. A key in this process is to train the two GANs in such a way that generated patterns are different from existing actual patterns while they are still valid layouts. Experiments indicate that synthetic patterns are less redundant and cover 76% more space in image parameter set space than actual patterns. We choose a machine-learning guided OPC as an example application: when synthetic patterns are included to train OPC model, edge proximity error decreases by 21%. Resist model calibration is chosen as a second example: when synthetic patterns are combined with parametric- and real-patterns, CD RMSE decreases by 10.3%.","Automatic layout synthesis,layout pattern coverage,resist modeling,OPC,ML-OPC",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Engineering,Physics",,2.479,MODELS,IEEE TRANSACTIONS ON SEMICONDUCTOR MANUFACTURING,,
5,Microsite Influence on Woody Plant Regeneration in aPinus palustrisWoodland Following Catastrophic Disturbance,11,5,,"Logan Alexandra T.,Goode Jonathan D.,Keellings David J.,Hart Justin L.","Logan AT,Goode JD,Keellings DJ,Hart JL",Logan AT,10.3390/f11050588,University of Alabama System,"Information and material biological legacies that persist after catastrophic forest disturbance collectively constitute the ecological memory of the system and may strongly influence future stand development. Catastrophic disturbances often result in an influx of coarse woody debris (CWD), and this material legacy may provide beneficial microsites that affect successional and structural developmental pathways. We examined how microenvironmental characteristics influence the regeneration of woody plants in a subtropical woodland that experienced a large influx of CWD from a catastrophic wind disturbance. Specifically, we asked (1) what microenvironmental factors best explain woody plant density, richness, and height in the regeneration layer and (2) does woody plant density, richness, and height benefit from the large influx of CWD to a degree that competition dynamics and succession may be modified? Data were collected in aPinus palustriswoodland that had experienced an EF3 tornado and was subjected to a four-year prescribed fire rotation. We documented live woody plants <5 cm diameter at breast height, soil, and site characteristics and tested for differences in seedling and sapling density, species richness, and height in relation to CWD proximity. We used a random forest machine learning algorithm to examine the influence of microenvironmental conditions on the characteristics of woody plants in the regeneration layer. Woody plant density and species richness were not significantly different by proximity to CWD, but plants near CWD were slightly taller than plants away from CWD. The best predictors of woody plant density, richness, and height were abiotic site characteristics including slope gradient and azimuth, organic matter depth and weight, and soil water content. Results indicated that the regeneration of woody plants in thisP. palustriswoodland was not strongly influenced by the influx of CWD, but by other biological legacies such as existing root networks and soil characteristics. Our study highlights the need to consider ecological memory in forest management decision-making after catastrophic disturbance. Information and material legacies shape recovery patterns, but, depending on the system, some legacies will be more influential on successional and developmental pathways than others.","coarse woody debris,ecological memory,resilience,succession,tornado",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND",Forestry,,2.804,"SEASON,PRESCRIBED,FIRE,ALPINE,SPRUCE,FORESTS,FALL-LINE,NUTRIENT,DYNAMICS,OLD-GROWTH,UNDERSTORY,VEGETATION,WIND,DISTURBANCE,VASCULAR,PLANTS,BOREAL,FOREST,GROUND-LAYER",FORESTS,https://www.mdpi.com/1999-4907/11/5/588/pdf,
6,A High Performance System for the Diagnosis of Headache via Hybrid Machine Learning Model,11,5,655-663,"Qawasmeh Ahmad,Alhusan Noor,Hanandeh Feras,Al-Atiyat Maram","Qawasmeh A,Alhusan N,Hanandeh F,Al-Atiyat M",Qawasmeh A,,Hashemite University,"Headache has been a major concern for patients, medical doctors, clinics and hospitals over the years due to several factors. Headache is categorized into two major types: (1) Primary Headache, which can be tension, cluster or migraine, and (2) Secondary Headache where further medical evaluation must be considered. This work presents a high performance Headache Prediction Support System (HPSS). HPSS provides preliminary guidance for patients, medical students and even clinicians for initial headache diagnosis. The mechanism of HPSS is based on a hybrid machine learning model. First, 19 selected attributes (questions) were chosen carefully by medical specialists according to the most recent International Classification of Headache Disorders (ICHD-3) criteria. Then, a questionnaire was prepared to confidentially collect data from real patients under the supervision of specialized clinicians at different hospitals in Jordan. Later, a hybrid solution consisting of clustering and classification was employed to emphasize the diagnosis results obtained by clinicians and to predict headache type for new patients respectively. Twenty-six (26) different classification algorithms were applied on 614 patients' records. The highest accuracy was obtained by integrating K-Means and Random Forest with a migraine accuracy of 99.1% and an overall accuracy of 93%. Our web-based interface was developed over the hybrid model to enable patients and clinicians to use our system in the most convenient way. This work provides a comparative study of different headache diagnosis systems via 9 different performance metrics. Our hybrid model shows a great potential for highly accurate headache prediction. HPSS was used by different patients, medical students, and clinicians with a very positive feedback. This work evaluates and ranks the impact of headache symptoms on headache diagnosis from a machine learning perspective. This can help medical experts for further headache criteria improvements.","High performance computing,Clinical Decision Support System (CDSS),machine learning,primary and secondary headache,performance analysis and improvement,headache diagnosis,open medical application",Article,"SCIENCE & INFORMATION SAI ORGANIZATION LTD, 19 BOLLING RD, BRADFORD, WEST YORKSHIRE, 00000, ENGLAND",Computer Science,,,"CLASSIFICATION,DISORDERS,ALGORITHM,MIGRAINE",INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS,,
7,A Neural Networks Approach to Detecting Lost Heritage in Historical Video,9,5,,"Condorelli Francesca,Rinaudo Fulvio,Salvadore Francesco,Tagliaventi Stefano","Condorelli F,Rinaudo F,Salvadore F,Tagliaventi S",Condorelli F,10.3390/ijgi9050297,Polytechnic University of Turin,"Documenting Cultural Heritage through the extraction of 3D measures with photogrammetry is fundamental for the conservation of the memory of the past. However, when the heritage has been lost the only way to recover this information is the use of historical images from archives. The aim of this study is to experiment with new ways to search for architectural heritage in video material and to save the effort of the operator in the archive in terms of efficiency and time. A workflow is proposed to automatically detect lost heritage in film footage using Deep Learning to find suitable images to process with photogrammetry for its 3D virtual reconstruction. The performance of the network was tested on two case studies considering different architectural scenarios, the Tour Saint Jacques which still exists for the tuning of the networks, and Les Halles to test the algorithms on a real case of an architecture which has been destroyed. Despite the poor quantity and low quality of the historical images available for the training of the network, it has been demonstrated that, with few frames, it was possible to reach the same results in terms of performance of a network trained on a large dataset. Moreover, with the introduction of new metrics based on time intervals the measure of the real time saving in terms of human effort was achieved. These findings represent an important innovation in the documentation of destroyed monuments and open new ways to recover information about the past.","machine learning,deep learning,neural networks,object detection,video processing and classification,photogrammetry,lost cultural heritage,3D reconstruction,open source algorithms,metric quality assessment",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Computer Science,Physical Geography,Remote Sensing",,2.971,,ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION,https://www.mdpi.com/2220-9964/9/5/297/pdf,
8,Estimation of protein from the images of health drink powders,57,5,1887-1895,"Shermila P. Josephin,Milton A.","Shermila PJ,Milton A",Shermila PJ,10.1007/s13197-019-04224-4,"Arunachala Coll Engn Women, Dept Elect & Commun Engn, Nagercoil 629203, Tamil Nadu, India.","Using new technologies to know the nutrition contents of food is the new emerging area of research. Predicting protein content from the image of food is one such area that will be most useful to the human beings because monitoring the nutrition intake has many health benefits. Patients with rare diseases like maple syrup urine disease need to be in good diet practices in order to survive. Protein intake has to be monitored for those individuals. In this paper, protein measurement of health drink powder is performed using image processing techniques. In this work food images are captured and a new database with 990 images of 9 health drink powders is created. Protein content is predicted using deep learning convolutional neural network and also using image features with linear regression. Image features like first order statistics, histogram-oriented gradient, gray level co-occurrence matrix, local binary pattern and gradient magnitude and gradient direction features obtained by applying Prewitt, Sobel and Kirsch are used to estimate the protein content. Training and testing are done using linear regression model which uses support vector machine to obtain the optimal hyper plane. A tenfold cross validation is used to improve the statistical significance of the results. Experimental results show that the protein contents are predicted with an average error of +/- 2.71. Deep learning improves the prediction with an average error of +/- 1.96.","Protein prediction,Image database of health drink powders,Deep learning,Linear regression",Article,"SPRINGER INDIA, 7TH FLOOR, VIJAYA BUILDING, 17, BARAKHAMBA ROAD, NEW DELHI, 110 001, INDIA",Food Science & Technology,,3.574,DIETARY-INTAKE,JOURNAL OF FOOD SCIENCE AND TECHNOLOGY-MYSORE,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7171020,
9,Feature Importance of Stabilised Rammed Earth Components Affecting the Compressive Strength Calculated with Explainable Artificial Intelligence Tools,13,10,,"Anysz Hubert,Brzozowski Lukasz,Kretowicz Wojciech,Narloch Piotr","Anysz H,Brzozowski L,Kretowicz W,Narloch P",Anysz H,10.3390/ma13102317,Warsaw University of Technology,"Cement-stabilized rammed earth (CSRE) is a sustainable construction material. The use of it allows for economizing on the cost of a structure. These two properties of CSRE are based on the fact that the soil used for the rammed mixture is usually dug close to the construction site, so it has random characteristics. That is the reason for the lack of widely accepted prescriptions for CSRE mixture, which could ascertain high enough compressive strength. Therefore, assessing which components of CSRE have the highest impact on its compressive strength becomes an important issue. There are three machine learning regression tools, i.e., artificial neural networks, decision tree, and random forest, used for predicting the compressive strength based on the relative content of CSRE composites (clay, silt, sand, gravel, cement, and water content). The database consisted of 434 samples of CSRE, which were prepared and crushed for testing purposes. Relatively low prediction errors of aforementioned models allowed for the use of explainable artificial intelligence tools (drop-out loss, mean squared error reduction, accumulated local effect) to rank the influence of the ingredients on the dependent variable-the compressive strength. Consistent results from all above-mentioned methods are discussed and compared to some statistical analysis of selected features. This innovative approach, helpful in designing the construction material is a solid base for reliable conclusions.","rammed earth,cement stabilized rammed earth,multivariate regression,random forest,artificial inteligence,features importance ranking",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Chemistry,Materials Science,Metallurgy & Metallurgical Engineering,Physics",,3.92,"DATA-STANDARDIZATION,CROSS-VALIDATION,W%2FC,RATIO,CONCRETE,CONSTRUCTION,DURABILITY,PREDICTION,PARAMETERS,PORTLAND,TESTS",MATERIALS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7288123,
10,Automatic heart sound classification from segmented/unsegmented phonocardiogram signals using time and frequency features,41,5,,"Khan Faiq Ahmad,Abid Anam,Khan Muhammad Salman","Khan FA,Abid A,Khan MS",Khan MS,10.1088/1361-6579/ab8770,University of Engineering & Technology Peshawar,"Objective: Heart abnormality detection using heart sound signals (phonocardiogram (PCG)) has been an active research area for the last few decades. In this paper, automatic heart sound classification using segmented and unsegmented PCG signals is presented. Approach: In this paper: (i) we perform an in-depth analysis of various time and frequency domain features, followed by experimental determination of effective feature subsets for improved classification performance; (ii) both segmented and unsegmented PCG signals are studied and important results concerning the respective feature subsets and their classification performances are reported; and (iii) different classification algorithms, including the support vector machine, kth nearest neighbor, decision tree, ensemble classifier, artificial neural network and long short-term memory network (LSTMs), are employed to evaluate the performance of the proposed feature subsets and their comparison with other established features and methods is presented. Main results: It is observed that LSTM performs better on mel-frequency cepstral coefficient (MFCC) features extracted from unsegmented PCG data, with an area under curve (AUC) score of 91.39%, however, the MFCC features do not show a consistent performance with other classifiers (the second highest AUC score is 62.08% with the decision tree classifier). In contrast, in the case of time-frequency features from segmented data, the performance of all the classifiers is appreciable with AUC scores over 70%. In particular, the conventional machine learning techniques shows consistency in achieving over 80% in AUC scores. Significance: The results of this study highlight the importance of time and frequency domain features. Thus it is necessary to employ both the time and frequency features of segmented PCG signals to achieve improved classification.","decision support system,computer-aided diagnostics,heart sounds analysis,feature extraction,supervised classification,area under curve",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Biophysics,Engineering,Physiology",,2.866,"NOISE-REDUCTION,SEGMENTATION",PHYSIOLOGICAL MEASUREMENT,,
