,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Deep-Learning-Enabled Fast Optical Identification and Characterization of 2D Materials,32,29,,"Han Bingnan,Lin Yuxuan,Yang Yafang,Mao Nannan,Li Wenyue,Wang Haozhe,Yasuda Kenji,Wang Xirui,Fatemi Valla,Zhou Lin","Han B,Lin YX,Yang YF,Mao NN,Li WY,Wang HZ,Yasuda KJ,Wang XR,Fatemi V,Zhou L",Yin J,10.1002/adma.202000953,Beihang University,"Advanced microscopy and/or spectroscopy tools play indispensable roles in nanoscience and nanotechnology research, as they provide rich information about material processes and properties. However, the interpretation of imaging data heavily relies on the ""intuition"" of experienced researchers. As a result, many of the deep graphical features obtained through these tools are often unused because of difficulties in processing the data and finding the correlations. Such challenges can be well addressed by deep learning. In this work, the optical characterization of 2D materials is used as a case study, and a neural-network-based algorithm is demonstrated for the material and thickness identification of 2D materials with high prediction accuracy and real-time processing capability. Further analysis shows that the trained network can extract deep graphical features such as contrast, color, edges, shapes, flake sizes, and their distributions, based on which an ensemble approach is developed to predict the most relevant physical properties of 2D materials. Finally, a transfer learning technique is applied to adapt the pretrained network to other optical identification applications. This artificial-intelligence-based material characterization approach is a powerful tool that would speed up the preparation, initial characterization of 2D materials and other nanomaterials, and potentially accelerate new material discoveries.","2D materials,deep learning,machine learning,optical microscopy",Article,"WILEY-V C H VERLAG GMBH, POSTFACH 101161, 69451 WEINHEIM, GERMANY","Chemistry,Science & Technology - Other Topics,Materials Science,Physics",,30.254,GRAPHENE,ADVANCED MATERIALS,https://dspace.mit.edu/bitstream/1721.1/133692/2/1906.11220.pdf,
2,CapsNet-SSP: multilane capsule network for predicting human saliva-secretory proteins,21,1,,"Du Wei,Sun Yu,Li Gaoyang,Cao Huansheng,Pang Ran,Li Ying","Du W,Sun Y,Li GY,Cao HS,Pang R,Li Y",Li Y,10.1186/s12859-020-03579-2,Jilin University,"Background Compared with disease biomarkers in blood and urine, biomarkers in saliva have distinct advantages in clinical tests, as they can be conveniently examined through noninvasive sample collection. Therefore, identifying human saliva-secretory proteins and further detecting protein biomarkers in saliva have significant value in clinical medicine. There are only a few methods for predicting saliva-secretory proteins based on conventional machine learning algorithms, and all are highly dependent on annotated protein features. Unlike conventional machine learning algorithms, deep learning algorithms can automatically learn feature representations from input data and thus hold promise for predicting saliva-secretory proteins. Results We present a novel end-to-end deep learning model based on multilane capsule network (CapsNet) with differently sized convolution kernels to identify saliva-secretory proteins only from sequence information. The proposed model CapsNet-SSP outperforms existing methods based on conventional machine learning algorithms. Furthermore, the model performs better than other state-of-the-art deep learning architectures mostly used to analyze biological sequences. In addition, we further validate the effectiveness of CapsNet-SSP by comparison with human saliva-secretory proteins from existing studies and known salivary protein biomarkers of cancer. Conclusions The main contributions of this study are as follows: (1) an end-to-end model based on CapsNet is proposed to identify saliva-secretory proteins from the sequence information; (2) the proposed model achieves better performance and outperforms existing models; and (3) the saliva-secretory proteins predicted by our model are statistically significant compared with existing cancer biomarkers in saliva. In addition, a web server of CapsNet-SSP is developed for saliva-secretory protein identification, and it can be accessed at the following URL:. We believe that our model and web server will be useful for biomedical researchers who are interested in finding salivary protein biomarkers, especially when they have identified candidate proteins for analyzing diseased tissues near or distal to salivary glands using transcriptome or proteomics.","Saliva-secretory protein,Deep learning,Capsule network,Convolutional neural network",Article,"BMC, CAMPUS, 4 CRINAN ST, LONDON N1 9XW, ENGLAND","Biochemistry & Molecular Biology,Biotechnology & Applied Microbiology,Mathematical & Computational Biology",,3.629,"SECONDARY,STRUCTURE,BREAST-CANCER,BLOOD,MARKERS,BIOMARKERS,DIAGNOSIS,PROTEOME,IDENTIFICATION,HEAD",BMC BIOINFORMATICS,https://europepmc.org/articles/pmc7285745?pdf=render,
3,Energy storage emerging: A perspective from the Joint Center for Energy Storage Research,117,23,12550-12557,"Trahey Lynn,Brushett Fikile R.,Balsara Nitash P.,Ceder Gerbrand,Cheng Lei,Chiang Yet-Ming,Hahn Nathan T.,Ingram Brian J.,Minteer Shelley D.,Moore Jeffrey S.","Trahey L,Brushett FR,Balsara NP,Ceder G,Cheng L,Chiang YM,Hahn NT,Ingram BJ,Minteer SD,Moore JS",Brushett FR,10.1073/pnas.1821672117,United States Department of Energy (DOE),"Energy storage is an integral part of modern society. A contemporary example is the lithium (Li)-ion battery, which enabled the launch of the personal electronics revolution in 1991 and the first commercial electric vehicles in 2010. Most recently, Li-ion batteries have expanded into the electricity grid to firm variable renewable generation, increasing the efficiency and effectiveness of transmission and distribution. Important applications continue to emerge including decarbonization of heavy-duty vehicles, rail, maritime shipping, and aviation and the growth of renewable electricity and storage on the grid. This perspective compares energy storage needs and priorities in 2010 with those now and those emerging over the next few decades. The diversity of demands for energy storage requires a diversity of purpose-built batteries designed to meet disparate applications. Advances in the frontier of battery research to achieve transformative performance spanning energy and power density, capacity, charge/discharge times, cost, lifetime, and safety are highlighted, along with strategic research refinements made by the Joint Center for Energy Storage Research (JCESR) and the broader community to accommodate the changing storage needs and priorities. Innovative experimental tools with higher spatial and temporal resolution, in situ and operando characterization, first-principles simulation, high throughput computation, machine learning, and artificial intelligence work collectively to reveal the origins of the electrochemical phenomena that enable new means of energy storage. This knowledge allows a constructionist approach to materials, chemistries, and architectures, where each atom or molecule plays a prescribed role in realizing batteries with unique performance profiles suitable for emergent demands.","energy storage,Joint Center for Energy Storage Research,batteries,transportation,grid",Article,"NATL ACAD SCIENCES, 2101 CONSTITUTION AVE NW, WASHINGTON, DC 20418 USA",Science & Technology - Other Topics,,12.291,"SPARINGLY,SOLVATING,ELECTROLYTES,FLOW,BATTERY,LITHIUM,DESIGN,INTERCALATION,TRANSPORT,MAGNESIUM,POLYMERS,CATHODE,DENSITY",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,https://escholarship.org/content/qt92z0n633/qt92z0n633.pdf?t=qo7ums,
4,Application of Whole-Genome Sequences and Machine Learning in Source Attribution of Salmonella Typhimurium,40,9,1693-1705,"Munck N.,Njage Patrick Murigu Kamau,Leekitcharoenphon Pimlapas,Litrup Eva,Hald Tine","Munck N,Njage PMK,Leekitcharoenphon P,Litrup E,Hald T",Munck N,10.1111/risa.13510,Technical University of Denmark,"Prevention of the emergence and spread of foodborne diseases is an important prerequisite for the improvement of public health. Source attribution models link sporadic human cases of a specific illness to food sources and animal reservoirs. With the next generation sequencing technology, it is possible to develop novel source attribution models. We investigated the potential of machine learning to predict the animal reservoir from which a bacterial strain isolated from a human salmonellosis case originated based on whole-genome sequencing. Machine learning methods recognize patterns in large and complex data sets and use this knowledge to build models. The model learns patterns associated with genetic variations in bacteria isolated from the different animal reservoirs. We selected different machine learning algorithms to predict sources of human salmonellosis cases and trained the model with Danish Salmonella Typhimurium isolates sampled from broilers (n = 34), cattle (n = 2), ducks (n = 11), layers (n = 4), and pigs (n = 159). Using cgMLST as input features, the model yielded an average accuracy of 0.783 (95% CI: 0.77-0.80) in the source prediction for the random forest and 0.933 (95% CI: 0.92-0.94) for the logit boost algorithm. Logit boost algorithm was most accurate (valid accuracy: 92%, CI: 0.8706-0.9579) and predicted the origin of 81% of the domestic sporadic human salmonellosis cases. The most important source was Danish produced pigs (53%) followed by imported pigs (16%), imported broilers (6%), imported ducks (2%), Danish produced layers (2%), Danish produced cattle and imported cattle (<1%) while 18% was not predicted. Machine learning has potential for improving source attribution modeling based on sequence data. Results of such models can inform risk managers to identify and prioritize food safety interventions.","Machine learning,source attribution,whole genome sequencing",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Public, Environmental & Occupational Health,Mathematics,Mathematical Methods In Social Sciences",,4.155,"SURVEILLANCE,MODELS",RISK ANALYSIS,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/risa.13510,
5,A vision-based active learning convolutional neural network model for concrete surface crack detection,23,13,2952-2964,"Wang Zhen,Xu Guoshan,Ding Yong,Wu Bin,Lu Guoyu","Wang Z,Xu GS,Ding Y,Wu B,Lu GY",Ding Y,10.1177/1369433220924792,Harbin Institute of Technology,"Concrete surface crack detection based on computer vision, specifically via a convolutional neural network, has drawn increasing attention for replacing manual visual inspection of bridges and buildings. This article proposes a new framework for this task and a sampling and training method based on active learning to treat class imbalances. In particular, the new framework includes a clear definition of two categories of samples, a relevant sliding window technique, data augmentation and annotation methods. The advantages of this framework are that data integrity can be ensured and a very large amount of annotation work can be saved. Training datasets generated with the proposed sampling and training method not only are representative of the original dataset but also highlight samples that are highly complex, yet informative. Based on the proposed framework and sampling and training strategy, AlexNet is re-tuned, validated, tested and compared with an existing network. The investigation revealed outstanding performances of the proposed framework in terms of the detection accuracy, precision and F1 measure due to its nonlinear learning ability, training dataset integrity and active learning strategy.","active learning,automatic inspection,class imbalance,convolutional neural network,crack detection,deep learning",Article,"SAGE PUBLICATIONS INC, 2455 TELLER RD, THOUSAND OAKS, CA 91320 USA","Construction & Building Technology,Engineering",,1.925,"DEEP,RECOGNITION",ADVANCES IN STRUCTURAL ENGINEERING,,
6,"Sensor Type, Axis, and Position-Based Fusion and Feature Selection for Multimodal Human Daily Activity Recognition in Wearable Body Sensor Networks",2020,,,"Badawi Abeer A.,Al-Kabbany Ahmad,Shaban Heba A.","Badawi AA,Al-Kabbany A,Shaban HA",Al-Kabbany A,10.1155/2020/7914649,Egyptian Knowledge Bank (EKB),"This research addresses the challenge of recognizing human daily activities using surface electromyography (sEMG) and wearable inertial sensors. Effective and efficient recognition in this context has emerged as a cornerstone in robust remote health monitoring systems, among other applications. We propose a novel pipeline that can attain state-of-the-art recognition accuracies on a recent-and-standard dataset-the Human Gait Database (HuGaDB). Using wearable gyroscopes, accelerometers, and electromyography sensors placed on the thigh, shin, and foot, we developed an approach that jointly performs sensor fusion and feature selection. Being done jointly, the proposed pipeline empowers the learned model to benefit from the interaction of features that might have been dropped otherwise. Using statistical and time-based features from heterogeneous signals of the aforementioned sensor types, our approach attains a mean accuracy of 99.8%, which is the highest accuracy on HuGaDB in the literature. This research underlines the potential of incorporating EMG signals especially when fusion and selection are done simultaneously. Meanwhile, it is valid even with simple off-the-shelf feature selection methods such the Sequential Feature Selection family of algorithms. Moreover, through extensive simulations, we show that the left thigh is a key placement for attaining high accuracies. With one inertial sensor on that single placement alone, we were able to achieve a mean accuracy of 98.4%. The presented in-depth comparative analysis shows the influence that every sensor type, position, and placement can have on the attained recognition accuracies-a tool that can facilitate the development of robust systems, customized to specific scenarios and real-life applications.",,Article,"HINDAWI LTD, ADAM HOUSE, 3RD FLR, 1 FITZROY SQ, LONDON, W1T 5HF, ENGLAND",Health Care Sciences & Services,,3.188,,JOURNAL OF HEALTHCARE ENGINEERING,https://europepmc.org/articles/pmc7298253?pdf=render,
7,Autonomous Discovery in the Chemical Sciences Part I: Progress,59,51,22858-22893,"Coley Connor W.,Eyke Natalie S.,Jensen Klavs F.","Coley CW,Eyke NS,Jensen KF",Coley CW; Jensen KF,10.1002/anie.201909987,Massachusetts Institute of Technology (MIT),"This two-part Review examines how automation has contributed to different aspects of discovery in the chemical sciences. In this first part, we describe a classification for discoveries of physical matter (molecules, materials, devices), processes, and models and how they are unified as search problems. We then introduce a set of questions and considerations relevant to assessing the extent of autonomy. Finally, we describe many case studies of discoveries accelerated by or resulting from computer assistance and automation from the domains of synthetic chemistry, drug discovery, inorganic chemistry, and materials science. These illustrate how rapid advancements in hardware automation and machine learning continue to transform the nature of experimentation and modeling. Part two reflects on these case studies and identifies a set of open challenges for the field.","automation,chemoinformatics,drug discovery,machine learning,materials science",Review,"WILEY-V C H VERLAG GMBH, POSTFACH 101161, 69451 WEINHEIM, GERMANY",Chemistry,,14.205,"HIGH-THROUGHPUT,DISCOVERY,INTERFERENCE,COMPOUNDS,PAINS,MACHINE,LEARNING,APPROACH,SUPPORT,VECTOR,MACHINES,AIDED,SYNTHESIS,DESIGN,CLEAN,ENERGY,PROJECT,NEURAL-NETWORK,MODEL,DE-NOVO,DESIGN,CONTINUOUS-FLOW,GENETIC,ALGORITHM",ANGEWANDTE CHEMIE-INTERNATIONAL EDITION,http://arxiv.org/pdf/2003.13754,
8,Optimizing deep learning model selection for angular feature extraction in satellite imagery,14,3,,"Immel Poppy G.,Desai Meera A.,Moody Daniela I","Immel PG,Desai MA,Moody DI",Immel PG,10.1117/1.JRS.14.032612,"Ursa Space Syst Inc, Ithaca, NY 14850 USA.","Deep learning techniques have been leveraged in numerous applications and across different data modalities over the past few decades, more recently in the domain of remotely sensed imagery. Given the complexity and depth of convolutional neural network (CNN) architectures, it is difficult to fully evaluate performance, optimize the hyperparameters, and provide robust solutions to a specific machine learning problem that can be applied to nontraditional real-world feature extraction and automation tasks. Ursa Space Systems Inc. develops machine learning approaches to build custom solutions and extract answers from synthetic aperture radar satellite data fused with other remote sensing data sets. One application is identifying the orientation of nontexture linear features in imagery, such as an inlet pipe on top of a cylindrical oil storage tank. We propose a two-phase approach for determining this orientation: first an optimized CNN is used in a nontraditional way to probabilistically determine a coarse location and orientation of the inlet pipe, followed by a maximum likelihood voting scheme to automatically extract the orientation of the angular feature within 7.5 deg. We use a known hyperparameter optimization technique to determine the best deep learning CNN architecture for our specific problem and under user-defined optimization and accuracy constraints, by optimizing model hyperparameters (number of layers, size of the input image, and data set preprocessing) using a manual and grid search approach. The use of this systematic approach for hyperparameter optimization yields increased accuracy for our angular feature extraction and orientation finding algorithm from 86% to 94%. Additionally, this proposed algorithm shows how machine learning can be used to improve real-world remote sensing workflows. (C) 2020 Society of Photo Optical Instrumentation Engineers (SPIE)","angular feature extraction,nontexture feature orientation,object orientation,multi-spectral imagery convolutional neural network(CNN) applications,CNN model optimization",Article,"SPIE-SOC PHOTO-OPTICAL INSTRUMENTATION ENGINEERS, 1000 20TH ST, PO BOX 10, BELLINGHAM, WA 98225 USA","Environmental Sciences & Ecology,Remote Sensing,Imaging Science & Photographic Technology",,1.565,SEARCH,JOURNAL OF APPLIED REMOTE SENSING,,
9,Online fat detection and evaluation in modelling digital physiological fish,51,8,3175-3190,"Nian Rui,Gao Mingshan,Kong Shuang,Yu Junjie,Wang Ruirui,Li Xueshan,Zhang Shichang,Hao Baochen,Xu Xiao,Che Renzheng","Nian R,Gao MS,Kong S,Yu JJ,Wang RR,Li XS,Zhang SC,Hao BC,Xu X,Che RZ",Nian R,10.1111/are.14653,Ocean University of China,"The accumulation of excess fat in fish might impair the health of fish in aquaculture. This paper introduces an online sequential extreme learning machine (OS-ELM) into region-of-interest (ROI) detection of adipose tissues in fish digitalized by means of magnetic resonance imaging (MRI). Three typical economic fish species, turbot (Scophthalmus maximus L.), large yellow croaker (Pseudosciaena crocea R.) and Japanese seabass (Lateolabrax japonicus), were selected to compose into digital physiological atlas. We manually labelled with ITK-SNAP discriminating adipose tissue regions as standard references. Then, single-hidden-layer feedforward neural networks (SLFNs) were established to deduce the potential mathematical criterion for fat detection via OS-ELM for each fish species. We further carried out classical adaptive segmentation to extract details in fat location and distribution of adipose tissues. The quantitative correspondence regarding adipose tissues regions, between 3D voxel representation in MRI and chemical measurement in real fish, have been statistically investigated across each species. The experimental results showed that our online fat detection automatically through MRI is consistent with the standard references, and the recognition rate for three fish species could be up to 89.13% +/- 5.32%, 91.43% +/- 6.68% and 93.08% +/- 6.57% on average, with FAR rate 5.35%, 4.05%, 3.39% and FRRs of 5.52%, 4.52% and 3.53% respectively. Those 3D volumes involved in fat region counting keep pace with the real weights of adipose tissues across species, which implies we might utilize 3D voxel counting to quantify fat accumulation in adipose tissues in a species-dependent manner. The proposed mechanism brings comparative performances for fat detection and evaluation at a much faster speed, which could help high-throughput insights into fat metabolism process in fish.","adipose tissue,chemical analysis,lipid content,magnetic resonance imaging,online sequential extreme learning machine,single-hidden-layer feedforward networks",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA",Fisheries,,2.415,"EXTREME,LEARNING-MACHINE,LIPID,DISTRIBUTION,ADIPOSE-TISSUE,QUANTIFICATION,ALGORITHM,TROUT,CARP",AQUACULTURE RESEARCH,,
10,An improved MobileNet-SSD algorithm for automatic defect detection on vehicle body paint,79,31-32,23367-23385,"Zhang Jindong,Xu Jiabin,Zhu Linyao,Zhang Kunpeng,Liu Tong,Wang Donghui,Wang Xue","Zhang JD,Xu JB,Zhu LY,Zhang KP,Liu T,Wang DH,Wang X",Zhang JD,10.1007/s11042-020-09152-6,Jilin University,"In order to improve the efficiency and accuracy of manual vehicle paint defect detection, the computer vision technology and deep learning methods is used to achieve automatic detection of vehicle paint defects based on small samples in this study. The vehicle body paint defect image was collected in real time, and a new data enhancement algorithm was proposed to enhance the database for the over-fitting phenomenon caused by small sample data. Aiming at the defect characteristics inherent in vehicle paints, an improved MobileNet-SSD algorithm for automatic detection of paint defects is proposed by improving the feature layer of MobileNet-SSD network and optimizing the matching strategy of bounding box. The experimental results show that the improved MobileNet-SSD algorithm can detect the defects of six traditional body paint films with an accuracy rate of over 95%, which is 10% faster than the traditional SSD algorithm, and can realize real-time and accurate detection of body paint defects.","Data enhancement,Defect detection,Deep learning,Machine vision",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Computer Science,Engineering",,2.517,,MULTIMEDIA TOOLS AND APPLICATIONS,,
11,A pilot study using a machine-learning approach of morphological and hemodynamic parameters for predicting aneurysms enhancement,15,8,1313-1321,"Lv Nan,Karmonik Christof,Shi Zhaoyue,Chen Shiyue,Wang Xinrui,Liu Jianmin,Huang Qinghai","Lv N,Karmonik C,Shi ZY,Chen SY,Wang XR,Liu JM,Huang QH",Karmonik C,10.1007/s11548-020-02199-8,The Methodist Hospital System,"Purpose The development of straightforward classification methods is needed to identify unstable aneurysms and rupture risk for clinical use. In this study, we aim to investigate the relative importance of geometrical, hemodynamic and clinical risk factors represented by the PHASES score for predicting aneurysm wall enhancement using several machine-learning (ML) models. Methods Nine different ML models were applied to 65 aneurysm cases with 24 predictor variables. ML models were optimized with the training set using tenfold cross-validation with five repeats with the area under the curve (AUC) as cost parameter. Models were validated using the test set. Accuracy being significantly higher (p < 0.05) than the non-information rate (NIR) was used as measure of performance. The relative importance of the predictor variables was determined from a subset of five ML models in which this information was available. Results Best-performing ML model was based on gradient boosting (AUC = 0.98). Second best-performing model was based on generalized linear modeling (AUC = 0.80). The size ratio was determined as the dominant predictor for wall enhancement followed by the PHASES score and mean wall shear stress value at the aneurysm wall. Four ML models exhibited a statistically significant higher accuracy (0.79) than the NIR (0.58): random forests, generalized linear modeling, gradient boosting and linear discriminant analysis. Conclusions ML models are capable of predicting the relative importance of geometrical, hemodynamic and clinical parameters for aneurysm wall enhancement. Size ratio, PHASES score and mean wall shear stress value at the aneurysm wall are of highest importance when predicting wall enhancement in cerebral aneurysms.","Aneurysm wall enhancement,Machine learning,Predictive modeling",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Engineering,Radiology, Nuclear Medicine & Medical Imaging,Surgery",,2.745,"UNRUPTURED,INTRACRANIAL,ANEURYSMS,WALL,ENHANCEMENT,RISK-FACTORS,RUPTURE,RISK,NATURAL-HISTORY,ARTERIAL-WALL,PATIENT,PROBABILITY",INTERNATIONAL JOURNAL OF COMPUTER ASSISTED RADIOLOGY AND SURGERY,,
12,"The articles.ELM resource: simplifying access to protein linear motif literature by annotation, text-mining and classification",,,,"Palopoli N.,Iserte J. A.,Chemes L. B.,Marino-Buslje C.,Parisi G.,Gibson T. J.,Davey N. E.","Palopoli N,Iserte JA,Chemes LB,Marino-Buslje C,Parisi G,Gibson TJ,Davey NE",Davey NE,10.1093/database/baaa040,Royal Marsden NHS Foundation Trust,"Modern biology produces data at a staggering rate. Yet, much of these biological data is still isolated in the text, figures, tables and supplementary materials of articles. As a result, biological information created at great expense is significantly underutilised. The protein motif biology field does not have sufficient resources to curate the corpus of motif-related literature and, to date, only a fraction of the available articles have been curated. In this study, we develop a set of tools and a web resource, 'articles.ELM', to rapidly identify the motif literature articles pertinent to a researcher's interest. At the core of the resource is a manually curated set of about 8000 motif-related articles. These articles are automatically annotated with a range of relevant biological data allowing in-depth search functionality. Machine-learning article classification is used to group articles based on their similarity to manually curated motif classes in the Eukaryotic Linear Motif resource. Articles can also be manually classified within the resource. The 'articles.ELM' resource permits the rapid and accurate discovery of relevant motif articles thereby improving the visibility of motif literature and simplifying the recovery of valuable biological insights sequestered within scientific articles. Consequently, this web resource removes a critical bottleneck in scientific productivity for the motif biology field.",,Article,"OXFORD UNIV PRESS, GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND",Mathematical & Computational Biology,,4.159,,DATABASE-THE JOURNAL OF BIOLOGICAL DATABASES AND CURATION,https://europepmc.org/articles/pmc7276420?pdf=render,
