,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Prediction model construction of mouse stem cell pluripotency using CpG and non-CpG DNA methylation markers,21,1,,"Joe Soobok,Nam Hojung","Joe S,Nam H",Nam H,10.1186/s12859-020-3448-3,Gwangju Institute of Science & Technology (GIST),"Background Genome-wide studies of DNA methylation across the epigenetic landscape provide insights into the heterogeneity of pluripotent embryonic stem cells (ESCs). Differentiating into embryonic somatic and germ cells, ESCs exhibit varying degrees of pluripotency, and epigenetic changes occurring in this process have emerged as important factors explaining stem cell pluripotency. Results Here, using paired scBS-seq and scRNA-seq data of mice, we constructed a machine learning model that predicts degrees of pluripotency for mouse ESCs. Since the biological activities of non-CpG markers have yet to be clarified, we tested the predictive power of CpG and non-CpG markers, as well as a combination thereof, in the model. Through rigorous performance evaluation with both internal and external validation, we discovered that a model using both CpG and non-CpG markers predicted the pluripotency of ESCs with the highest prediction performance (0.956 AUC, external test). The prediction model consisted of 16 CpG and 33 non-CpG markers. The CpG and most of the non-CpG markers targeted depletions of methylation and were indicative of cell pluripotency, whereas only a few non-CpG markers reflected accumulations of methylation. Additionally, we confirmed that there exists the differing pluripotency between individual developmental stages, such as E3.5 and E6.5, as well as between induced mouse pluripotent stem cell (iPSC) and somatic cell. Conclusions In this study, we investigated CpG and non-CpG methylation in relation to mouse stem cell pluripotency and developed a model thereon that successfully predicts the pluripotency of mouse ESCs.","DNA-methylation,Stem cell pluripotency,Non-CpG methylation",Article,"BMC, CAMPUS, 4 CRINAN ST, LONDON N1 9XW, ENGLAND","Biochemistry & Molecular Biology,Biotechnology & Applied Microbiology,Mathematical & Computational Biology",,3.629,"EPIGENETIC,REGULATION,DIFFERENTIATION,REGRESSION,SELECTION",BMC BIOINFORMATICS,https://europepmc.org/articles/pmc7199378?pdf=render,
2,Investigation of mechanical factor of soil reinforced with four types of fibers: An integrated experimental and extreme learning machine approach,17,5,650-664,"Garg Ankit,Bordoloi Sanandam,Mondal Somnath,Ni Jun-Jun,Sreedeep S.","Garg A,Bordoloi S,Mondal S,Ni JJ,Sreedeep S",Ni JJ,10.1080/15440478.2018.1521763,Hong Kong University of Science & Technology,"This study investigates and compares mechanical factor (a dimensionless parameter and defined as the ratio of the compressive strength of fiber reinforced soil to that of unreinforced soil) for soils reinforced with four different fibers (three natural fibers and one synthetic fiber). An integrated methodology was utilized, including 351 laboratory experiments for obtaining data and Extreme Learning Machine (ELM) technique for developing functional relationships between mechanical factor and soil and fiber parameters. Soils reinforced with synthetic fiber (Polypropylene) and with natural fibers exhibited different characteristics when subjected to the same variation in soil parameters. This phenomenon can be attributed to the differences in surface morphology and water absorption capability of Polypropylene comparative to other natural fibers. Polypropylene-soil composite shows the maximum sensitivity to the soil moisture. It also shows the least sensitivity toward soil density and fiber content among all tested fiber-soil composites.","Extreme learning machine,reinforced soil,mechanical factor,natural fibers,synthetic fibers",Article,"TAYLOR & FRANCIS INC, 530 WALNUT STREET, STE 850, PHILADELPHIA, PA 19106 USA",Materials Science,,4.183,"COIR,FIBER,BEHAVIOR,STRENGTH,DESIGN,MODEL,WEED",JOURNAL OF NATURAL FIBERS,,
3,Multi-view deep learning for rigid gas permeable lens base curve fitting based on Pentacam images,58,7,1467-1482,"Hashemi Sara,Veisi Hadi,Jafarzadehpur Ebrahim,Rahmani Rouhollah,Heshmati Zainabolhoda","Hashemi S,Veisi H,Jafarzadehpur E,Rahmani R,Heshmati Z",Veisi H,10.1007/s11517-020-02154-4,University of Tehran,"Many studies in the rigid gas permeable (RGP) lens fitting field have focused on providing the best fit for patients with irregular astigmatism, a challenging issue. Despite the ease and accuracy of fitting in the current fitting methods, no studies have provided a high-pace solution with the final best fit to assist experts. This work presents a deep learning solution for identifying features in Pentacam four refractive maps and RGP base curve identification. An authentic dataset of 247 samples of Pentacam four refractive maps was gathered, providing a multi-view image of the corneal structure. Scratch-based convolutional neural network (CNN) architectures and well-known CNN architectures such as AlexNet, GoogLeNet, and ResNet have been used to extract features and transfer learning. Features are aggregated through a fusion technique. Based on a comparison of means square error (MSE) of normalized labels, the multi-view scratch-based CNN provided R-squared of 0.849, 0.846, 0.835, and 0.834 followed by GoogLeNet, comparable with current methods. Transfer learning outperforms various scratch-based CNN models, through which proper specifications some scratch-based models were able to increase coefficient of determinations. CNNs on multi-view Pentacam images have enabled fast detection of the RGP lens base curve, higher patient satisfaction, and reduced chair time.","Transfer learning,Multi-view convolutional neural network,Image analysis,RGP lens base curve fitting",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Computer Science,Engineering,Mathematical & Computational Biology,Medical Informatics",,2.61,"CONVOLUTIONAL,NEURAL-NETWORKS,CLASSIFICATION,TOPOGRAPHER,SOFTWARE",MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,,
4,Recognition of positive and negative valence states in children with autism spectrum disorder (ASD) using discrete wavelet transform (DWT) analysis of electrocardiogram signals (ECG),12,1,405-416,"Bagirathan Anandhi,Selvaraj Jerritta,Gurusamy Anusuya,Das Himangshu","Bagirathan A,Selvaraj J,Gurusamy A,Das H",Selvaraj J,10.1007/s12652-020-01985-1,"Vels Institute of Science, Technology & Advanced Studies","Children with autism spectrum disorder (ASD) are deficit in communication, social skills, empathy, emotional responsiveness and have significant behavioral pattern. They have difficulty in understanding other feelings and their own emotions. This leads to the sudden emotional outburst and aggressive behavior in these children. Parents, caretakers and doctors find it very difficult to prevent such extreme behaviors. Learning the positive and negative valence leads in determining the early indications before the onset of emotional outbursts in children with ASD. The present study measures the psycho physiological electrocardiogram (ECG) signal from the typically developed (TD) children and children with ASD in the age group of 5-11 years. Personalized protocol was developed for every child with ASD to induce positive and negative valence and ECG data was collected using wearable Shimmer ECG device. The heart rate variability (HRV) and the QRS amplitude were derived from ECG signal using Pan-Tompkins algorithm and eleven features were extracted using DWT (db2, db4 and db8) mother wavelet. The significant features of ECG, HRV and QRS amplitude were classified using the K nearest neighbor (KNN), support vector machine (SVM) and ensemble classifier. Ensemble and KNN classifier achieved maximum accuracy of 81% and 76.2% for children with ASD and Ensemble and SVM classifiers obtained maximum accuracy of 87.4% and 83.8% for TD children using HRV data.","Autism spectrum disorder (ASD),Heart rate variability (HRV),Pan-Tompkins algorithm,K nearest neighbor (KNN)",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Computer Science,Telecommunications",,6.163,"EMOTION,RECOGNITION,PARKINSONS-DISEASE,FACIAL,EXPRESSION,YOUNG-CHILDREN,RESPONSES,AROUSAL,EEG,FEATURES,SYSTEM",JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING,,
5,ML Lifecycle Canvas: Designing Machine Learning-Empowered UX with Material Lifecycle Thinking,35,5-6,362-386,"Zhou Zhibin,Sun Lingyun,Zhang Yuyang,Liu Xuanhui,Gong Qing","Zhou ZB,Sun LY,Zhang YY,Liu XH,Gong Q",Sun LY,10.1080/07370024.2020.1736075,"Key Lab Design Intelligence & Digital Creat Zheji, Hangzhou, Peoples R China.","As a particular type of artificial intelligence technology, machine learning (ML) is widely used to empower user experience (UX). However, designers, especially the novice designers, struggle to integrate ML into familiar design activities because of its ever-changing and growable nature. This paper proposes a design method called Material Lifecycle Thinking (MLT) that considers ML as a design material with its own lifecycle. MLT encourages designers to regard ML, users, and scenarios as three co-creators who cooperate in creating ML-empowered UX. We have developed ML Lifecycle Canvas (Canvas), a conceptual design tool that incorporates visual representations of the co-creators and ML lifecycle. Canvas guides designers to organize essential information for the application of MLT. By involving design students in the ""research through design"" process, the development of Canvas was iterated through its application to design projects. MLT and Canvas have been evaluated in design workshops, with completed proposals and evaluation results demonstrating that our work is a solid step forward in bridging the gap between UX and ML.","Design method,machine learning,user experience,design tool",Article,"TAYLOR & FRANCIS INC, 530 WALNUT STREET, STE 850, PHILADELPHIA, PA 19106 USA",Computer Science,,5.362,"INTELLIGENCE,AUTOMATION,COMPLEX,TRUST",HUMAN-COMPUTER INTERACTION,,
6,A novel super-resolution CT image reconstruction via semi-supervised generative adversarial network,32,18,14563-14578,"Jiang Xin,Liu Mingzhe,Zhao Feixiang,Liu Xianghe,Zhou Helen","Jiang X,Liu MZ,Zhao FX,Liu XH,Zhou HL",Jiang X,10.1007/s00521-020-04905-8,Chengdu University of Technology,"Reconstruction of super-resolution CT images using deep learning requires a large number of high-resolution images. However, high-resolution images are often limited to access due to CT performance and operation factors. In this paper, a new semi-supervised generative adversarial network is presented to accurately recover high-resolution CT images from low-resolution counterparts. We use a deep unsupervised network of 16 residual blocks to design the generator and build a discriminator based on a supervised network. We also apply a parallel 1 x 1 convolution operation to reduce the dimensionality of each hidden layer's output. Four types of loss functions are presented to build a new one for enforcing the mappings between the generator and discriminator. The bulk specification layer in the commonly used residual network is removed to construct a new type of residual network. In terms of experiments, we conduct an objective and subjective comprehensive evaluation with several state-of-the-art methods. The comparison results show that our proposed network has better advantages in super-resolution image reconstruction.","Super-resolution,Computed tomography images,Residual blocks,Generative adversarial network",Article,"SPRINGER LONDON LTD, 236 GRAYS INN RD, 6TH FLOOR, LONDON WC1X 8HL, ENGLAND",Computer Science,,5.573,"HASHING-BASED,APPROACH,SERVICE,RECOMMENDATION,RESOLUTION",NEURAL COMPUTING & APPLICATIONS,,
7,Hybrid descriptor for placental maturity grading,79,29-30,21223-21239,"Lei Baiying,Jiang Feng,Zhou Feng,Ni Dong,Yao Yuan,Chen Siping,Wang Tianfu","Lei BY,Jiang F,Zhou F,Ni D,Yao Y,Chen SP,Wang TF",Wang TF,10.1007/s11042-019-08489-x,Shenzhen University,"Placental maturity grading (PMG) is quite essential to assess fetal growth and maternal health. To this date, PMG has mostly relied on the subjective judgment of the clinician, which is time-consuming and may cause wrong estimation due to redundancy and repeatability of the process. To tackle it, we propose an automatic method to stage placental maturity via deep hybrid descriptors based on B-mode ultrasound (BUS) and color Doppler energy (CDE) images. Specifically, convolutional descriptors extracted from multiple deep convolutional neural networks (DCNNs) and hand-crafted features are integrated to get the hybrid descriptors for grading performance boosting. First, different models with various feature layers are combined to obtain hybrid descriptors from images. Second, the transfer learning strategy is also utilized to enhance the grading performance via the deeply represented features. Third, extracted descriptors are encoded by Fisher vector (FV). Finally, we use support vector machine (SVM) as the classifier to grade placental maturity. The experimental results demonstrate that our proposed method could achieve good performance in PMG.","Placental maturity grading,Convolutional neural networks,Hybrid descriptors,Fisher vector,Color Doppler energy imaging",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Computer Science,Engineering",,2.517,"ULTRASOUND,GROWTH,CLASSIFICATION",MULTIMEDIA TOOLS AND APPLICATIONS,,
8,Photoacoustic optical semiconductor characterization based on machine learning and reverse-back procedure,52,5,,"Djordjevic K. Lj,Galovic S. P.,Jordovic-Pavlovic M. I,Nesic M. V,Popovic M. N.,Cojbasic Z. M.,Markushev D. D.","Djordjevic KL,Galovic SP,Jordovic-Pavlovic MI,Nesic MV,Popovic MN,Cojbasic ZM,Markushev DD",Djordjevic KL,10.1007/s11082-020-02373-x,University of Belgrade,"This paper introduces the possibility of the determination of optical absorption and reflexivity coefficient of silicon samples using neural networks and reverse-back procedure based on the photoacoustics response in the frequency domain. Differences between neural network predictions and parameters obtained with standard photoacoustic signal correction procedures are used to adjust our experimental set-up due to the instability of the optical excitation source and the state (contamination) of the illuminated surface. It has been shown that the changes of the optical absorption values correspond to the light source wavelength fluctuations, while changes in the reflexivity coefficient, obtained in this way, correspond to the small effect of the ultrathin layer formation of SiO2 due to the natural process of surface oxidation.","Photoacoustic,Semiconductors,Artificial neural networks,Thermal diffusion,Thermal expansion,Photothermal,Inverse problem,n-type silicon,Reverse-back procedure",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Engineering,Physics,Optics",,,,OPTICAL AND QUANTUM ELECTRONICS,,
9,Transfer Learning with Deep Convolutional Neural Network (CNN) for Pneumonia Detection Using Chest X-ray,10,9,,"Rahman Tawsifur,Chowdhury Muhammad E. H.,Khandakar Amith,Islam Khandaker R.,Islam Khandaker F.,Mahbub Zaid B.,Kadir Muhammad A.,Kashem Saad","Rahman T,Chowdhury MEH,Khandakar A,Islam KR,Islam KF,Mahbub ZB,Kadir MA,Kashem S",Chowdhury MEH,10.3390/app10093233,Qatar University,"Pneumonia is a life-threatening disease, which occurs in the lungs caused by either bacterial or viral infection. It can be life-endangering if not acted upon at the right time and thus the early diagnosis of pneumonia is vital. The paper aims to automatically detect bacterial and viral pneumonia using digital x-ray images. It provides a detailed report on advances in accurate detection of pneumonia and then presents the methodology adopted by the authors. Four different pre-trained deep Convolutional Neural Network (CNN): AlexNet, ResNet18, DenseNet201, and SqueezeNet were used for transfer learning. A total of 5247 chest X-ray images consisting of bacterial, viral, and normal chest x-rays images were preprocessed and trained for the transfer learning-based classification task. In this study, the authors have reported three schemes of classifications: normal vs. pneumonia, bacterial vs. viral pneumonia, and normal, bacterial, and viral pneumonia. The classification accuracy of normal and pneumonia images, bacterial and viral pneumonia images, and normal, bacterial, and viral pneumonia were 98%, 95%, and 93.3%, respectively. This is the highest accuracy, in any scheme, of the accuracies reported in the literature. Therefore, the proposed study can be useful in more quickly diagnosing pneumonia by the radiologist and can help in the fast airport screening of pneumonia patients.","pneumonia,bacterial and viral pneumonia,chest X-ray,deep learning,transfer learning,image processing",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Chemistry,Engineering,Materials Science,Physics",,2.736,"VIRAL,PNEUMONIA,DIFFERENTIATION,RADIOGRAPHS,PREDICTION,DIAGNOSIS",APPLIED SCIENCES-BASEL,http://arxiv.org/pdf/2004.06578,
10,Segmentation of Intracranial Hemorrhage Using Semi-Supervised Multi-Task Attention-Based U-Net,10,9,,"Wang Justin L.,Farooq Hassan,Zhuang Hanqi,Ibrahim Ali K.","Wang JL,Farooq H,Zhuang HQ,Ibrahim AK",Ibrahim AK,10.3390/app10093297,State University System of Florida,"Intracranial Hemorrhage (ICH) has high rates of mortality, and risk factors associated with it are sometimes nearly impossible to avoid. Previous techniques to detect ICH using machine learning have shown some promise. However, due to a limited number of labeled medical images available, which often causes poor model accuracy in terms of the Dice coefficient, there is much to be improved. In this paper, we propose a modified u-net and curriculum learning strategy using a multi-task semi-supervised attention-based model, initially introduced by Chen et al., to segment ICH sub-groups from CT images. Using a modified inverse-sigmoid-based curriculum learning training strategy, we were able to stabilize Chen's algorithm experimentally. This semi-supervised model produced higher Dice coefficient values in comparison to a supervised counterpart, regardless of the amount of labeled data used to train the model. Specifically, when training with 80% of the ground truth data, our semi-supervised model produced a Dice coefficient of 0.67, which was higher than 0.61, obtained by a comparable supervised model. This result also surpassed by a greater margin the one obtained by using the out-of-the-box u-net by Hssayeni et al.","segmentation,semi-supervised,ICH,hemorrhage,u-net,attention,curriculum",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND","Chemistry,Engineering,Materials Science,Physics",,,CT,APPLIED SCIENCES-BASEL,https://www.mdpi.com/2076-3417/10/9/3297/pdf,
