,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Learning graph in graph convolutional neural networks for robust seizure prediction,17,3,,"Lian Qi,Qi Yu,Pan Gang,Wang Yueming","Lian Q,Qi Y,Pan G,Wang YM",Wang YM,10.1088/1741-2552/ab909d,Zhejiang University,"Objective. Brain-computer interface (BCI) has demonstrated its effectiveness in epilepsy treatment and control. In a BCI-aided epilepsy treatment system, therapic electrical stimulus is delivered in response to the prediction of upcoming seizure onsets, therefore timely and accurate seizure prediction algorithm plays an important role. However, unlike typical signatures such as slow or sharp waves in ictal periods, the signal patterns in preictal periods are usually subtle, and highly individual-dependent. How to extract effective and robust preictal features is still a challenging problem.Approach. Most recently, graph convolutional neural network (GCNN) has demonstrated the strength in the electroencephalogram (EEG) and intracranial electroencephalogram (iEEG) signal modeling, due to its advantages in describing complex relationships among different EEG/iEEG regions. However, current GCNN models are not suitable for seizure prediction. The effectiveness of GCNNs highly relies on prior graphs that describe the underlying relationships in EEG regions. However, due to the complex mechanism of seizure evolution, the underlying relationship in the preictal period can be diverse in different patients, making it almost impossible to build a proper prior graph in general. To deal with this problem, we propose a novel approach to automatically learn a patient-specific graph in a data-driven way, which is called the joint graph structure and representation learning network (JGRN). JGRN constructs a global-local graph convolutional neural network which jointly learns the graph structures and connection weights in a task-related learning process in iEEG signals, thus the learned graph and feature representations can be optimized toward the objective of seizure prediction.Main results. Experimental results show that our JGRN outperforms CNN and GCNN models remarkably, and the improvement is more obvious when preictal features are subtle.Significance. The proposed approach promises to achieve robust seizure prediction performance and to have the potential to be extended to general problems in brain-computer interfaces.","brain computer interface,seizure prediction,graph neural network,deep learning",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Engineering,Neurosciences & Neurology",,5.484,"PHASE,SYNCHRONIZATION,CORTICAL,STIMULATION,EPILEPTIC,SEIZURES,EEG,SIGNALS,SYSTEM",JOURNAL OF NEURAL ENGINEERING,,
2,Estimation of phase in EEG rhythms for real-time applications,17,3,,"McIntosh J. R.,Sajda P.","McIntosh JR,Sajda P",McIntosh JR,10.1088/1741-2552/ab8683,Columbia University,"Objective.Estimating the ongoing phase of oscillations in electroencephalography (EEG) recordings is an important aspect of understanding brain function, as well as for the development of phase-dependent closed-loop real-time systems that deliver stimuli. Such stimuli may take the form of direct brain stimulation (for example transcranial magnetic stimulation), or sensory stimuli (for example presentation of an auditory stimulus). We identify two linked problems related to estimating the phase of EEG rhythms with a specific focus on the alpha-band: 1) when the signal after a specific stimulus is unknown (real-time case), or 2) when it is corrupted by the presence of the stimulus itself (offline analysis). We propose methods to estimate the phase at the presentation time of these stimuli.Approach.Machine learning methods are used to learn the causal mapping from an unprocessed EEG recording to a phase estimate generated with a non-causal signal processing chain. This mapping is then used to predict the phase causally where non-causal methods are inappropriate.Main results.We demonstrate the ability of these machine learning methods to estimate instantaneous phase from an EEG signal subjected to very minor pre-processing with higher accuracy than commonly used signal-processing methods.Significance.Neural oscillations have been implicated in a wide variety of sensory, cognitive and motor functions. The instantaneous phase of these rhythms may reflect specific processes of computation which can be acted upon if they can be estimated with sufficient accuracy. Such brain-state dependent paradigms are of increasing medical and scientific interest.","electroencephalography (EEG),real-time,closed-loop,phase estimation,alpha-rhythm,causal filtering",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Engineering,Neurosciences & Neurology",,5.484,"TRANSCRANIAL,BRAIN-STIMULATION,OSCILLATIONS,EXCITABILITY,STATES,ERP",JOURNAL OF NEURAL ENGINEERING,http://arxiv.org/pdf/1910.08784,
3,Auditory attention tracking states in a cocktail party environment can be decoded by deep convolutional neural networks,17,3,,"Tian Yin,Ma Liang","Tian Y,Ma L",Tian Y,10.1088/1741-2552/ab92b2,Chongqing University of Posts & Telecommunications,"Objective.A deep convolutional neural network (CNN) is a method for deep learning (DL). It has a powerful ability to automatically extract features and is widely used in classification tasks with scalp electroencephalogram (EEG) signals. However, the small number of samples and low signal-to-noise ratio involved in scalp EEG with low spatial resolution constitute a limitation that might restrict potential brain-computer interface (BCI) applications that are based on the CNN model. In the present study, a novel CNN model with source-spatial feature images (SSFIs) as the input is proposed to decode auditory attention tracking states in a cocktail party environment.Approach.We first extract SSFIs using rhythm entropy and weighted minimum norm estimation. Next, we develop a CNN model with three convolutional layers. Furthermore, we estimate the performance of the proposed model via generalized performance, alternative models that deleted or replaced a model's component, and loss curves. Finally, we use a deep transfer model with fine-tuning for a low (poor) behavioral performance group (L-group).Main results.Based on cortical activity reconstructions from the scalp EEGs, the classification accuracy (CA) of the proposed model is 80.4% (chance level: 52.5%), which is superior to that achieved by scalp EEG. Additionally, the performance of the proposed model is more stable when compared to alternative models that delete or replace specific model components. The proposed model identifies the difference between two auditory attention tracking states (successful versus unsuccessful) at an early stage with a short time window (250 ms after target offset). Furthermore, we propose a deep transfer learning model to improve the classification for the L-group. With this model, the CA of the L-group significantly increase by 5.3%.Significance.Our proposed model improves the performance of a decoder for auditory attention tracking, which could be suitable for relieving the difficulty with the attentional modulation of individual's neural responses. It provides a novel communication channel with auditory cognitive BCI for patients with attention and hearing impairment.","auditory attention tracking,electroencephalogram (EEG),convolutional neural network (CNN),brain-computer interface (BCI),deep learning (DL)",Article,"IOP Publishing Ltd, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Engineering,Neurosciences & Neurology",,5.484,"ALPHA,OSCILLATIONS,BAND,OSCILLATIONS,EEG,SPEECH,BETA,FEEDFORWARD,FEEDBACK,CORTEX,TIME",JOURNAL OF NEURAL ENGINEERING,,
4,Machine learning-based identification of radiofrequency electromagnetic radiation (RF-EMR) effect on brain morphology: a preliminary study,58,8,1751-1765,"Maurya Ritesh,Singh Neha,Jindal Tanu,Pathak Vinay Kumar,Dutta Malay Kishore","Maurya R,Singh N,Jindal T,Pathak VK,Dutta MK",Dutta MK,10.1007/s11517-020-02198-6,"Dr APJ Abdul Kalam Tech Univ, Ctr Adv Studies, New Campus, Lucknow 226031, Uttar Pradesh, India.","The brain of a human and other organisms is affected by the electromagnetic field (EMF) radiations, emanating from the cell phones and mobile towers. Prolonged exposure to EMF radiations may cause neurological changes in the brain, which in turn may bring chemical as well as morphological changes in the brain. Conventionally, the identification of EMF radiation effect on the brain is performed using cellular-level analysis. In the present work, an automatic image processing-based approach is used where geometric features extracted from the segmented brain region has been analyzed for identifying the effect of EMF radiation on the morphology of a brain, using drosophila as a specimen. Genetic algorithm-based evolutionary feature selection algorithm has been used to select an optimal set of geometrical features, which, when fed to the machine learning classifiers, result in their optimal performance. The best classification accuracy has been obtained with the neural network with an optimally selected subset of geometrical features. A statistical test has also been performed to prove that the increase in the performance of classifier post-feature selection is statistically significant. This machine learning-based study indicates that there exists discrimination between the microscopic brain images of the EMF-exposed drosophila and non-exposed drosophila.","Drosophila melanogaster,Brain morphology,Radiofrequency electromagnetic radiation (RF-EMR),Center-initialized K-means algorithm,Geometrical features,Genetic algorithm,Classifier",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Computer Science,Engineering,Mathematical & Computational Biology,Medical Informatics",,2.61,"PRENATAL,EXPOSURE,SPATIAL,MEMORY,DENTATE,GYRUS,MICROWAVE,CELLS,FIELD,ALGORITHM,BEHAVIOR,SYSTEM,TUMORS",MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,,
5,Classification of cerebral microbleeds based on fully-optimized convolutional neural network,79,21-22,15151-15169,"Hong Jin,Wang Shui-Hua,Cheng Hong,Liu Jie","Hong J,Wang SH,Cheng H,Liu J",Liu J,10.1007/s11042-018-6862-z,Sun Yat Sen University,"Cerebral microbleeds are important biomarkers of many cerebrovascular diseases and cognitive dysfunctions. Their distribution patterns can indicate some underlying aetiologies. Hitherto, few researches tried to detect cerebral microbleeds accurately and automatically. Some improvements have been achieved via traditional machine learning methods. In this paper, we proposed a method based on convolutional neural network (CNN) for further improving the performance. Firstly, sliding neighborhood processing method was applied to generate the input and target datasets based on 10 3D brain images of cerebral autosomal-dominant arteriopathy with subcortical infarcts and Leukoencephalopathy scanned by susceptibility-weighted imaging (SWI). Then, CNN was used to classify the cerebral microbleeds. To exert the full-power of convolutional neural network, almost all hyperparameters of CNN structure that could affect the performance were tested, such as the number of layers, type of activation function, pooling method, and filter size. A fully-optimized convolutional neural network structure for cerebral microbleeds classification was obtained. It performed better than four existed state-of-the-art approaches with a sensitivity of 99.74%, a specificity of 96.89% and an accuracy of 98.32%.","Cerebral microbleeds,Sliding neighborhood processing,Convolutional neural network,Fully-optimized structure",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Computer Science,Engineering",,2.517,"COMPUTER-AIDED,DETECTION,IMAGE",MULTIMEDIA TOOLS AND APPLICATIONS,,
6,Automated approaches for ROIs extraction in medical thermography: a review and future directions,79,21-22,15273-15296,"Singh Jaspreet,Arora Ajat Shatru","Singh J,Arora AS",Singh J,10.1007/s11042-018-7113-z,Sant Longowal Institute of Engineering & Technology (SLIET),"Historically, the skin temperature has been used as a functional indicator of the processes undergoing inside the body, where the anomalous change in temperature gives indication of illness. Infrared thermography (IRT) is a non-invasive approach which radiometrically measures the temperature distribution on the object's surface based on emanating IR radiation. In medical field, IRT has been used to diagnose the various problems associated with superficial body parts since 1960s. The clinical abnormalities can be diagnosed by visual and subjective analysis of the thermograms, but human based diagnoses are likely to be influenced by narcissus effect, negligence, visual exhaustion and mental workload. Apart, the deep and objective diagnostic information, like severity and type of a disease can only be obtained by statistically analyse the region of interest (ROI). So, the segmentation of ROI has often been an initial step in medical diagnosis, where the automated approaches lead to fast and highly reproducible analysis. Recent advancement in deep learning opens a new way for effective computer-aided medical diagnosis, several studies have proposed deep learning based automatic segmentation and data classification. This review focuses on the wide range of image processing techniques adopted for automatic segmentation of various clinically significant ROIs, like breast, face, foot, hand etc. In addition, the present efforts are targeted on the selection of characteristic points for an effective automatic segmentation and identification of new areas to carry out the further research. Besides, the basics of medical IRT, need of automatic segmentation and factors which hinder the automatic segmentation in IRT are also discussed.","Infrared thermography,Computer-aided medical diagnosis,Deep learning,Automatic segmentation,Performance validation",Review,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Computer Science,Engineering",,2.517,"BREAST-CANCER,DETECTION,THERMAL,IMAGE-ANALYSIS,INFRARED,THERMOGRAPHY,CHARACTERISTIC,AREAS,ASYMMETRY,ANALYSIS,SEGMENTATION,TEMPERATURE,REGIONS,KNEE,CRYOTHERAPY",MULTIMEDIA TOOLS AND APPLICATIONS,,
7,Deep extreme learning machine with leaky rectified linear unit for multiclass classification of pathological brain images,79,21-22,15381-15396,"Nayak Deepak Ranjan,Das Dibyasundar,Dash Ratnakar,Majhi Snehashis,Majhi Banshidhar","Nayak DR,Das D,Dash R,Majhi S,Majhi B",Nayak DR,10.1007/s11042-019-7233-0,National Institute of Technology (NIT System),"Automatic binary classification of brain magnetic resonance (MR) images has made remarkable progress in the past decade. In comparison, a few pieces of work has been reported on multiclass classification of brain MR images. However, there exist enough scopes for improved automation and accuracy. Most of the existing schemes follow the multi-stage pipeline structure of conventional machine learning framework, where the features are designed manually or hand-crafted. In recent years, deep learning models have attracted great interest from researchers for analyzing medical images that eliminate the traditional steps of machine learning. In this paper, we present an automated method based on deep extreme learning machine (ELM) also termed as multilayer ELM (ML-ELM) for multiclass classification of the pathological brain. ML-ELM is a multilayer architecture stacked with ELM based autoencoders. The effectiveness of leaky rectified linear unit (LReLU) activation function is investigated with ML-ELM. Extensive simulations on a multiclass brain MR image dataset indicate that the ML-ELM with LReLU activation (ML-ELM+LReLU) achieves higher performance with faster training speed compared to its counterparts as well as state-of-the-art schemes. The basic purpose of employing ML-ELM+LReLU algorithm is to eliminate the need for hand-crafted feature extraction and to develop a more stable and generalized system for multiclass brain MR image classification.","Deep learning,Pathological brain,Magnetic resonance imaging,Leaky rectified linear unit,Extreme learning machine",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Computer Science,Engineering",,2.517,"SUPPORT,VECTOR,MACHINE,DIABETIC-RETINOPATHY,WAVELET,TRANSFORM,DIAGNOSIS,ADABOOST,ENTROPY,NETWORK",MULTIMEDIA TOOLS AND APPLICATIONS,,
8,Deep learning based diagnosis of Parkinson's disease using convolutional neural network,79,21-22,15467-15479,"Sivaranjini S.,Sujatha C. M.","Sivaranjini S,Sujatha CM",Sivaranjini S,10.1007/s11042-019-7469-8,Anna University,"Parkinson's disease is the second most common degenerative disease caused by loss of dopamine producing neurons. The substantia nigra region is deprived of its neuronal functions causing striatal dopamine deficiency which remains as hallmark in Parkinson's disease. Clinical diagnosis reveals a range of motor to non motor symptoms in these patients. Magnetic Resonance (MR) Imaging is able to capture the structural changes in the brain due to dopamine deficiency in Parkinson's disease subjects. In this work, an attempt has been made to classify the MR images of healthy control and Parkinson's disease subjects using deep learning neural network. The Convolutional Neural Network architecture AlexNet is used to refine the diagnosis of Parkinson's disease. The MR images are trained by the transfer learned network and tested to give the accuracy measures. An accuracy of 88.9% is achieved with the proposed system. Deep learning models are able to help the clinicians in the diagnosis of Parkinson's disease and yield an objective and better patient group classification in the near future.","Parkinson's disease,MRI,Deep learning,Convolutional neural networks,AlexNet",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Computer Science,Engineering",,2.517,"MRI,SEGMENTATION,PROGRESSION,ATROPHY",MULTIMEDIA TOOLS AND APPLICATIONS,,
9,Automated detection of Glaucoma using deep learning convolution network (G-net),79,21-22,15531-15553,"Juneja Mamta,Singh Shaswat,Agarwal Naman,Bali Shivank,Gupta Shubham,Thakur Niharika,Jindal Prashant","Juneja M,Singh S,Agarwal N,Bali S,Gupta S,Thakur N,Jindal P",Jindal P,10.1007/s11042-019-7460-4,Panjab University,"Glaucoma is an ocular disease that is the leading cause of irreversible blindness due to an increased Intraocular pressure resulting in damage to the optic nerve of eye. A common method for diagnosing glaucoma progression is through examination of dilated pupil in the eye by expert ophthalmologist. But this approach is laborious and consumes a large amount of time, thus the issue can be resolved using automation by using the concept of machine learning. Convolution neural networks (CNN's) are well suited to resolve this class of problems as they can infer hierarchical information from the image which helps them to distinguish between glaucomic and non-glaucomic image patterns for diagnostic decisions. This paper presents an Artificially Intelligent glaucoma expert system based on segmentation of optic disc and optic cup. A Deep Learning architecture is developed with CNN working at its core for automating the detection of glaucoma. The proposed system uses two neural networks working in conjunction to segment optic cup and disc. The model was tested on 50 fundus images and achieved an accuracy of 95.8% for disc and 93% for cup segmentation.","Glaucoma detection,Optic disc,Optic cup,Retinal fundus image,Neural network,Image segmentation",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Computer Science,Engineering",,2.517,"OPTIC,CUP,SEGMENTATION,FUNDUS,IMAGES,DISC,DIAGNOSIS",MULTIMEDIA TOOLS AND APPLICATIONS,,
10,Detection of breast cancer via deep convolution neural networks using MRI images,79,21-22,15555-15573,"Yurttakal Ahmet Hasim,Erbay Hasan,Ikizceli Turkan,Karacavus Seyhan","Yurttakal AH,Erbay H,Ikizceli T,Karacavus S",Erbay H,10.1007/s11042-019-7479-6,Kirikkale University,"Breast cancer is the type of cancer that develops from cells in the breast tissue. It is the leading cancer in women. Early detection of the breast cancer tumor is crucial in the treatment process. Mammography is a valuable tool for identifying breast cancer in the early phase before physical symptoms develop. To reduce false-negative diagnosis in mammography, a biopsy is recommended for lesions with greater than a 2% chance of having suspected malignant tumors and, among them, less than 30 percent are found to have malignancy. To decrease unnecessary biopsies, recently, Magnetic Resonance Imaging (MRI) has also been used to diagnose breast cancer. MRI is the highly recommended test for detecting and monitoring breast cancer tumors and interpreting lesioned regions since it has an excellent capability for soft tissue imaging. However, it requires an experienced radiologist and time-consuming process. On the other hand, convolutional neural networks (CNNs) have demonstrated better performance in image classification compared to feature-based methods and show promising performance in medical imaging. Herein, CNN was employed to characterize lesions as malignant or benign tumors using MRI images. Using only pixel information, a multi-layer CNN architecture with online data augmentation was designed. Later, the CNN architecture was trained and tested. The accuracy of the network is 98.33% and the error rate 0.0167. The sensitivity of the network is 1.0 whereas specificity is 0.9688. The precision is 0.9655.","Breast cancer,Convolutional neural network,Classification",Article,"SPRINGER, VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS","Computer Science,Engineering",,2.517,"COMPUTER-AIDED,DIAGNOSIS,MAGNETIC-RESONANCE,CLASSIFICATION,SEGMENTATION,GUIDELINES,ACCURACY,LESIONS,BENIGN,CNN",MULTIMEDIA TOOLS AND APPLICATIONS,,
