,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Using convolutional neural networks to identify patient safety incident reports by type and severity,26,12,1600-1608,"Wang Ying,Coiera Enrico,Magrabi Farah","Wang Y,Coiera E,Magrabi F",Wang Y,10.1093/jamia/ocz146,Macquarie University,"Objective: To evaluate the feasibility of a convolutional neural network (CNN) with word embedding to identify the type and severity of patient safety incident reports.
Materials and Methods: A CNN with word embedding was applied to identify 10 incident types and 4 severity levels. Model training and validation used data sets (n_type = 2860, n_severity = 1160) collected from a state-wide incident reporting system. Generalizability was evaluated using an independent hospital-level reporting system. CNN architectures were examined by varying layer size and hyperparameters. Performance was evaluated by F score, precision, recall, and compared to binary support vector machine (SVM) ensembles on 3 testing data sets (type/severity: n_benchmark = 286/116, n_original = 444/4837, n_independent = 6000/5950).
Results: A CNN with 6 layers was the most effective architecture, outperforming SVMs with better generalizability to identify incidents by type and severity. The CNN achieved high F scores (> 85%) across all test data sets when identifying common incident types including falls, medications, pressure injury, and aggression. When identifying common severity levels (medium/low), CNN outperformed SVMs, improving F scores by 11.9%-45.1% across all 3 test data sets.
Discussion: Automated identification of incident reports using machine learning is challenging because of a lack of large labelled training data sets and the unbalanced distribution of incident classes. The standard classification strategy is to build multiple binary classifiers and pool their predictions. CNNs can extract hierarchical features and assist in addressing class imbalance, which may explain their success in identifying incident report types.
Conclusion: A CNN with word embedding was effective in identifying incidents by type and severity, providing better generalizability than SVMs.","neural networks,word embedding,multiple classification,text classification,clinical incident reports,patient safety",Article,"OXFORD UNIV PRESS, GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND","Computer Science,Health Care Sciences & Services,Information Science & Library Science,Medical Informatics",,,"MEDICAL-RECORDS,CLASSIFICATION,INFORMATION,QUALITY,CNN",JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7647259,
2,The impact of Co-actors on cognitive load: When the mere presence of others makes learning more difficult,101,,30-41,"Skuballa Irene T.,Xu Kate M.,Jarodzka Halszka","Skuballa IT,Xu KM,Jarodzka H",Skuballa IT,10.1016/j.chb.2019.06.016,"Postbus 2960, NL-6401 DL Heerlen, Netherlands.","A large body of research has established the value of learner characteristics on cognitive load. However, little attention has been paid to the physical environment where learning takes place. The present study takes a step to address this gap by studying the impact of the presence of others during learning on cognitive load. In a between-subject design, participants (N = 115) were randomly arranged in groups of different group sizes to study computer-based multimedia materials (group size range: 1-13, continuous variable). Further, participants' working memory capacity, topic interest, and their prior knowledge were measured to reveal relevant learner characteristics. Dependent variables were learning performance, perceived task difficulty (mental load), and invested mental effort. We tested the predictions from cognitive load theory with alternative path models to identify the best model fit. Our results show that group size predicted learners' perceived task difficulty: the larger the group of co-actors in the learning situation was, the higher the perceived task difficulty. Moreover, higher topic interest led to lower perceived task difficulty, and more mental effort, although that effect became non-significant after multiple testing adjustment. Perceived task difficulty mediated the effect of group size and topic interest on mental effort.","WORKING-MEMORY CAPACITY,SOCIAL FACILITATION,PERFORMANCE,DESIGN,ATTENTION,MODEL,FIT",Article,"PERGAMON-ELSEVIER SCIENCE LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",Psychology,,8.302,"WORKING-MEMORY,CAPACITY,SOCIAL,FACILITATION,PERFORMANCE,DESIGN,ATTENTION,MODEL,FIT",COMPUTERS IN HUMAN BEHAVIOR,,
3,Image improvement in digital tomosynthesis (DTS) using a deep convolutional neural network,14,,,"Park S.,Kim G.,Cho H.,Kim K.,Lee D.,Kim W.,Lim Y.,Seo C.","Park S,Kim G,Cho H,Kim K,Lee D,Kim W,Lim Y,Seo C",Cho H,10.1088/1748-0221/14/12/C12004,Yonsei University,"Digital tomosynthesis (DTS) is a geometric tomography technique using a limited-angle scan. It has been popularly used in both medical and industrial x-ray imaging applications. DTS provides the tomographic benefits of computed tomography with reduced dose and time. However, conventional DTS reconstruction based on the computationally cheap filtered back-projection (FBP) method typically produces poor image quality due to limited angular samplings. To overcome these difficulties, iterative reconstruction methods are often used in DTS reconstruction as they have the potential to provide multiplanar images of higher quality than conventional FBP-based methods. However, they require enormous computational cost in the iterative process, which remains an obstacle to practical applications. In this study, we propose a method for effectively reducing limitedangle artifacts in conventional FBP reconstruction, using a state-of-the-art deep learning scheme with a convolutional neural network. Our results indicate that the proposed DTS reconstruction method effectively minimized limited-angle artifacts, thus improving image performance in DTS, and that further it provided good image quality in both sagittal and coronal views (as in computed tomography) as well as in axial view.","Computerized Tomography (CT) and Computed Radiography (CR),Medical-image reconstruction methods and algorithms , computer-aided software",Article; Proceedings Paper,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND",Instruments & Instrumentation,,1.328,"CT,RECONSTRUCTION",JOURNAL OF INSTRUMENTATION,,
4,Automatic Crack Detection and Analysis for Biological Cellular Materials in X-Ray In Situ Tomography Measurements,8,4,559-569,"Wu Ziling,Yang Ting,Deng Zhifei,Huang Baokun,Liu Han,Wang Yu,Chen Yuan,Stoddard Mary Caswell,Li Ling,Zhu Yunhui","Wu ZL,Yang T,Deng ZF,Huang BK,Liu H,Wang Y,Chen Y,Stoddard MC,Li L,Zhu YH",Zhu YH,10.1007/s40192-019-00162-3,Virginia Polytechnic Institute & State University,"We introduce a novel methodology, based on in situ X-ray tomography measurements, to quantify and analyze 3D crack morphologies in biological cellular materials during damage process. Damage characterization in cellular materials is challenging due to the difficulty of identifying and registering cracks from the complicated 3D network structure. In this paper, we develop a pipeline of computer vision algorithms to extract crack patterns from a large volumetric dataset of in situ X-ray tomography measurement obtained during a compression test. Based on a hybrid approach using both model-based feature filtering and data-driven machine learning, the proposed method shows high efficiency and accuracy in identifying the crack pattern from the complex cellular structures and tomography reconstruction artifacts. The identified cracks are registered as 3D tilted planes, where 3D morphology descriptors including crack location, crack opening width, and crack plane orientation are registered to provide quantitative data for future mechanical analysis. This method is applied to two different biological materials with different levels of porosity, i.e., sea urchin (Heterocentrotus mamillatus) spines and emu (Dromaius novaehollandiae) eggshells. The results are verified by experienced human image readers. The methodology presented in this paper can be utilized for crack analysis in many other cellular solids, including both synthetic and natural materials.","Crack detection,Computer vision,X-ray tomography,Machine learning",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Engineering,Materials Science",,,"SEA-URCHIN,SPINES,LIGHTWEIGHT,CERAMICS,MECHANICAL-BEHAVIOR,MODEL-SYSTEM,CLASSIFICATION,IMAGES",INTEGRATING MATERIALS AND MANUFACTURING INNOVATION,https://link.springer.com/content/pdf/10.1007/s40192-019-00162-3.pdf,
5,A robust voting approach for diabetes prediction using traditional machine learning techniques,1,12,,Mahabub Atik,Mahabub A,Mahabub A,10.1007/s42452-019-1759-7,Khulna University of Engineering & Technology (KUET),"The noteworthy advances in biotechnology and biomedical sciences have prompted a huge creation of information, for example, high throughput genetic information and clinical data, produced from extensive Electronic Health Records. To this end, utilization of machine learning and data mining techniques in biosciences is by and by crucial and fundamental in endeavors to change cleverly all accessible data into profitable knowledge. Diabetes mellitus is characterized as a gathering of metabolic issue applying critical weight on human health around the world. Broad research in all parts of diabetes (determination, pathophysiology, treatment, and so forth.) has prompted the age of tremendous measures of information. The point of the present examination is to direct an orderly audit of the uses of machine-learning, data mining strategies and instruments in the field of diabetes. The main theme of this work is to provide a system which can prognosticate the diabetes in patients with better accuracy. Here, eleven well-known machine-learning algorithms like Naive Bayes, K-NN, SVM, Random Forest, Artificial Neural Network, Logistic Regression, Gradient Boosting, Ada Boosting etc. are used for detection of diabetes at an early stage. The evaluations of all the eleven algorithms are examined on various parameters like accuracy, precision, F-measure and recall. After cross-validation and hyper-tuning, the best three machine-learning algorithms are determined and then used in Ensemble Voting Classifier. The experimental results affirm that the pointed framework can accomplish to outstanding outcome of almost 86% accuracy of the Pima Indians Diabetes Database.","Diabetes prediction,Voting Classifier,Machine-learning,Data mining,PIDD",Article,"SPRINGER INTERNATIONAL PUBLISHING AG, GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND",Science & Technology - Other Topics,,,CLASSIFICATION,SN APPLIED SCIENCES,https://link.springer.com/content/pdf/10.1007/s42452-019-1759-7.pdf,
6,Slope stability analysis using recent metaheuristic techniques: a comprehensive survey,1,12,,"Mishra Mayank,Gunturi Venkata Ramana,Da Silva Miranda Tiago Filipe","Mishra M,Gunturi VR,Miranda TFD",Mishra M,10.1007/s42452-019-1707-6,Indian Institute of Technology System (IIT System),"In the framework of designing civil engineering structures such as dams and road embankments, slope stability assessment is essential. Many slope stability assessment methods based on swarm intelligence algorithms and artificial intelligence techniques have been developed in the past decade. Therefore, this paper aims to provide an up-to-date overview of slope stability by summarizing the review of applications of several metaheuristics in this field with their advantages and limitations. In this study, we present recent swarm intelligence methods and machine learning techniques used for assessing the stability of slopes and compare them with the antlion optimiser (ALO) technique. The factor of safety related to every slip surface searched was computed using Morgenstern-Price method. The performance of the proposed ALO is evaluated and validated for four slope examples against recent metaheuristics. Finally, the work carried out will help practitioners as they can now have all swarm intelligence approaches combined in one paper and will help in choosing them the right technique based on their application.","Factor of safety,Metaheuristic algorithms,Artificial intelligence,Optimisation techniques,Limit equilibrium method",Review,"SPRINGER INTERNATIONAL PUBLISHING AG, GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND",Science & Technology - Other Topics,,,"CRITICAL,FAILURE,SURFACE,CRITICAL,SLIP,SURFACE,LION,OPTIMIZATION,ALGORITHM,SIMPLE,GENETIC,ALGORITHM,BEE,COLONY,ALGORITHM,LIMIT,EQUILIBRIUM,RELIABILITY-ANALYSIS,PREDICTION,SEARCH,SAFETY",SN APPLIED SCIENCES,https://link.springer.com/content/pdf/10.1007/s42452-019-1707-6.pdf,
7,Enhancement of a Short-Term Forecasting Method Based on Clustering and kNN: Application to an Industrial Facility Powered by a Cogenerator,12,23,,"Vialetto Giulio,Noro Marco","Vialetto G,Noro M",Vialetto G,10.3390/en12234407,University of Padua,"In recent years, collecting data is becoming easier and cheaper thanks to many improvements in information technology (IT). The connection of sensors to the internet is becoming cheaper and easier (for example, the internet of things, IOT), the cost of data storage and data processing is decreasing, meanwhile artificial intelligence and machine learning methods are under development and/or being introduced to create values using data. In this paper, a clustering approach for the short-term forecasting of energy demand in industrial facilities is presented. A model based on clustering and k-nearest neighbors (kNN) is proposed to analyze and forecast data, and the novelties on model parameters definition to improve its accuracy are presented. The model is then applied to an industrial facility (wood industry) with contemporaneous demand of electricity and heat. An analysis of the parameters and the results of the model is performed, showing a forecast of electricity demand with an error of 3%.","data analytics,big data,forecasting,energy,polygeneration,clustering,kNN,pattern recognition",Article,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND",Energy & Fuels,,3.085,"OXIDE,FUEL-CELLS,NEURAL-NETWORK,ENERGY,SYSTEMS,EFFICIENCY,ANALYTICS",ENERGIES,https://res.mdpi.com/d_attachment/energies/energies-12-04407/article_deploy/energies-12-04407.pdf,
8,Predicting quantum advantage by quantum walk with convolutional neural networks,21,12,,"Melnikov Alexey A.,Fedichkin Leonid E.,Alodjants Alexander","Melnikov AA,Fedichkin LE,Alodjants A",Melnikov AA,10.1088/1367-2630/ab5c5e,ITMO University,"Quantum walks are at the heart of modern quantum technologies. They allow to deal with quantum transport phenomena and are an advanced tool for constructing novel quantum algorithms. Quantum walks on graphs are fundamentally different from classical random walks analogs, in particular, they walk faster than classical ones on certain graphs, enabling in these cases quantum algorithmic applications and quantum-enhanced energy transfer. However, little is known about the possible advantages on arbitrary graphs not having explicit symmetries. For these graphs one would need to perform simulations of classical and quantum walk dynamics to check if the speedup occurs, which could take a long computational time. Here we present a new approach for the solution of the quantum speedup problem, which is based on a machine learning algorithm that predicts the quantum advantage by just 'looking' at a graph. The convolutional neural network, which we designed specifically to learn from graphs, observes simulated examples and learns complex features of graphs that lead to a quantum advantage, allowing to identify graphs that exhibit quantum advantage without performing any quantum walk or random walk simulations. The performance of our approach is evaluated for line and random graphs, where classification was always better than random guess even for the most challenging cases. Our findings pave the way to an automated elaboration of novel large-scale quantum circuits utilizing quantum walk based algorithms, and to simulating high-efficiency energy transfer in biophotonics and material science.","quantum walks,machine learning,convolutional neural networks,quantum transport,quantum speedup",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND",Physics,,3.741,"ALGORITHM,SEARCH,TIME",NEW JOURNAL OF PHYSICS,http://arxiv.org/pdf/1901.10632,
9,"Defect detection method using deep convolutional neural network, support vector machine and template matching techniques",24,4,512-519,"Nagata Fusaomi,Tokuno Kenta,Mitarai Kazuki,Otsuka Akimasa,Ikeda Takeshi,Ochi Hiroaki,Watanabe Keigo,Habib Maki K.","Nagata F,Tokuno K,Mitarai K,Otsuka A,Ikeda T,Ochi H,Watanabe K,Habib MK",Nagata F,10.1007/s10015-019-00545-x,"Sanyo Onoda City Univ, Fac Engn, Dept Mech Engn, 1-1-1 Daigaku Dori, Sanyo Onoda 7560884, Japan.","In this paper, a defect detection method using deep convolutional neural network (DCNN), support vector machine (SVM) and template matching techniques is introduced. First, a DCNN for visual inspection is designed and trained using a large number of images to inspect undesirable defects such as crack, burr, protrusion, chipping, spot and fracture phenomena which appear in the manufacturing process of resin molded articles. Then the trained DCNN named sssNet and well-known AlexNet are, respectively, incorporated with two SVMs to classify sample images with high recognition rate into accept as OK category or reject as NG one, in which compressed feature vectors obtained from the DCNNs are used as inputs for the SVMs. The performances of the two types of SVMs with the DCNNs are compared and evaluated through training and classification experiments. Finally, a template matching technique is further proposed to efficiently extract important target areas from original training and test images. This will be able to enhance the reliability and accuracy for defect detection.","Deep convolutional neural network (DCNN),Support vector machine (SVM),Template matching,Defect detection system",Article,"SPRINGER, ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES",Robotics,,,,ARTIFICIAL LIFE AND ROBOTICS,,
10,Synergistic attention U-Net for sublingual vein segmentation,24,4,550-559,"Yang Tingxiao,Yoshimura Yuichiro,Morita Akira,Namiki Takao,Nakaguchi Toshiya","Yang TX,Yoshimura Y,Morita A,Namiki T,Nakaguchi T",Yang TX,10.1007/s10015-019-00547-9,Chiba University,"The tongue is one of the most sensitive organs of the human body. The changes in the tongue indicate the changes of the human state. One of the features of the tongue, which can be used to inspect the blood circulation of human, is the shape information of the sublingual vein. Therefore, this paper aims to segment the sublingual vein from the RGB images of the tongue. In traditional segmentation network training based on deep learning, the resolution of the input image is generally resized to save training costs. However, the size of the sublingual vein is much smaller than the size of the tongue relative to the entire image. The resized inputs are likely to cause the network to fail to capture target information for the smaller segmentation and produce an ""all black"" output. This study first pointed out that the training of the segmentation of the sublingual vein compared to the tongue segmentation is much more difficult through a small dataset. At the same time, we also compared the effects of different input sizes on small sublingual segmentation. In response to the problems that arise, we propose a synergistic attention network. By dismembering the entire encoder decoder framework and updating the parameters synergistically, the proposed network can not only improve the convergence speed of training process, but also avoid the problem of falling into the optimal local solution and maintains the stability of training without increasing the training cost and additional regional auxiliary labels.","Tongue,Sublingual veins,Segmentation,Synergistic,Attention,Deep learning",Article,"SPRINGER, ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES",Robotics,,,,ARTIFICIAL LIFE AND ROBOTICS,,
