,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Applications and Trends of Machine Learning in Genomics and Phenomics for Next-Generation Breeding,9,1,,"Esposito Salvatore,Carputo Domenico,Cardi Teodoro,Tripodi Pasquale","Esposito S,Carputo D,Cardi T,Tripodi P",Tripodi P,10.3390/plants9010034,"CREA Res Ctr Vegetable & Ornamental Crops, I-84098 Pontecagnano Faiano, Italy.","Crops are the major source of food supply and raw materials for the processing industry. A balance between crop production and food consumption is continually threatened by plant diseases and adverse environmental conditions. This leads to serious losses every year and results in food shortages, particularly in developing countries. Presently, cutting-edge technologies for genome sequencing and phenotyping of crops combined with progress in computational sciences are leading a revolution in plant breeding, boosting the identification of the genetic basis of traits at a precision never reached before. In this frame, machine learning (ML) plays a pivotal role in data-mining and analysis, providing relevant information for decision-making towards achieving breeding targets. To this end, we summarize the recent progress in next-generation sequencing and the role of phenotyping technologies in genomics-assisted breeding toward the exploitation of the natural variation and the identification of target genes. We also explore the application of ML in managing big data and predictive models, reporting a case study using microRNAs (miRNAs) to identify genes related to stress conditions.","genotyping by sequencing,genome-wide association studies,QTLs dissection,genomics,nanopore,PacBio,phenomics,machine learning,microRNA",Review,"MDPI, ST ALBAN-ANLAGE 66, CH-4052 BASEL, SWITZERLAND",Plant Sciences,,,"INTER-CROSS,POPULATION,ABIOTIC,STRESS,TRAITS,SELECTION,EXPRESSION,RESISTANCE,TOLERANCE,GENES,GWAS,TOOL",PLANTS-BASEL,https://www.mdpi.com/2223-7747/9/1/34/pdf,
2,ARCHIE: AN AUTOMATED DATA COLLECTION METHOD FOR PHYSICAL PROTOTYPING EFFORTS IN AUTHENTIC DESIGN SITUATIONS,,,,"Nelson Jacob,Berlin Andrew,Menold Jessica","Nelson J,Berlin A,Menold J",Nelson J,,Pennsylvania Commonwealth System of Higher Education (PCSHE),"Effective data collection can be one of the most challenging aspects of engineering design research. Design projects often occur over periods of weeks, months, or years, making continuous data collection a time-intensive task. Further, interrupting the design process to collect data can be intrusive and disrupt the flow of design. ARCHIE is a system designed to take photos of designers' physical prototypes, link them to designer perceptions of the design, and maintain a record of design evolution over time. This device will allow researchers to collect data on physical prototyping efforts in design environments without researcher intervention, reducing the burden of data collection in authentic design settings. The device provides designers with an easier way to document physical prototyping efforts and record the evolution of their design with photos and descriptions and promises to allow for researchers to leverage machine learning to automatically analyze aspects of the prototype such as geometric complexity or material choice by facilitating the creation of databases of design artifacts. This work describes the rationale, method, implementation, and testing of ARCHIE using student design projects.",,Proceedings Paper,"AMER SOC MECHANICAL ENGINEERS, THREE PARK AVENUE, NEW YORK, NY 10016-5990 USA",Engineering,,,,"PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2019, VOL 7",,
3,Convolutional Neural Networks for Heat Flux Model Validation on NSTX-U,48,1,3-13,"Looby Tom,Reinke Matthew,Donovan David,Gray Travis,Messineo Mike,Khodak Andrei","Looby T,Reinke M,Donovan D,Gray T,Messineo M,Khodak A",Looby T,10.1109/TPS.2019.2919288,University of Tennessee System,"To demonstrate the use of embedded thermocouples in new National Spherical Tokamak eXperiment Upgrade (NSTX-U) graphite plasma-facing components (PFCs), a convolutional neural network (CNN) has been trained using the ANSYS simulations to predict the scrape-off layer (SOL) heat flux width, lambda(q), given various machine operational parameters and diagnostic data as inputs. The proof-of-concept CNN was trained on the thermocouple data generated by the approximated NSTX-U heat loads applied to real PFC designs in ANSYS. Once trained, the CNN is capable of high precision reconstruction of parameterized heat flux profiles expected in NSTX-U. In addition, to test the system's ability to cope with noise and systematic error, pseudonoise was injected into the simulated data. CNN can accurately predict the incident heat flux despite this noise and error.","Convolutional,divertor,heat flux,machine learning,National Spherical Tokamak eXperiment Upgrade (NSTX-U),neural network,nuclear fusion",Article; Proceedings Paper,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA",,,,,IEEE TRANSACTIONS ON PLASMA SCIENCE,https://www.osti.gov/biblio/1671409,
4,Using Sparse Gaussian Processes for Predicting Robust Inertial Confinement Fusion Implosion Yields,48,1,14-21,"Hatfield Peter,Rose Steven,Scott Robbie,Almosallam Ibrahim,Roberts Stephen,Jarvis Matt","Hatfield P,Rose S,Scott R,Almosallam I,Roberts S,Jarvis M",Hatfield P,10.1109/TPS.2019.2944416,University of Oxford,"Here, we present the application of an advanced sparse Gaussian process-based machine learning algorithm to the challenge of predicting the yields of inertial confinement fusion (ICF) experiments. The algorithm is used to investigate the parameter space of an extremely robust ICF design for the National Ignition Facility, the ""Simplest Design""; deuterium-tritium gas in a plastic ablator with a Gaussian, Planckian drive. In particular, we show that: 1) GPz has the potential to decompose uncertainty on predictions into uncertainty from lack of data and shot-to-shot variation; 2) it permits the incorporation of science-goal-specific cost-sensitive learning (CSL), e.g., focusing on the high-yield parts of parameter space; and 3) it is very fast and effective in high dimensions.","Gaussian processes,inertial confinement",Article; Proceedings Paper,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA",,,1.268,SIMULATIONS,IEEE TRANSACTIONS ON PLASMA SCIENCE,http://arxiv.org/pdf/1910.08410,
5,Transfer Learning to Model Inertial Confinement Fusion Experiments,48,1,61-70,"Humbird K. D.,Peterson J. L.,Spears B. K.,McClarren R. G.","Humbird KD,Peterson JL,Spears BK,McClarren RG",Humbird KD,10.1109/TPS.2019.2955098,United States Department of Energy (DOE),"Inertial confinement fusion (ICF) experiments are designed using computer simulations that are approximations of reality and therefore must be calibrated to accurately predict experimental observations. In this article, we propose a novel technique for calibrating from simulations to experiments, or from low fidelity simulations to high fidelity simulations, via ""transfer learning"" (TL). TL is a commonly used technique in the machine learning community, in which models trained on one task are partially retrained to solve a separate, but related task, for which there is a limited quantity of data. We introduce the idea of hierarchical TL, in which neural networks trained on low fidelity models are calibrated to high fidelity models, then to experimental data. This technique essentially bootstraps the calibration process, enabling the creation of models which predict high fidelity simulations or experiments with minimal computational cost. We apply this technique to a database of ICF simulations and experiments carried out at the Omega laser facility. TL with deep neural networks enables the creation of models that are more predictive of Omega experiments than simulations alone. The calibrated models accurately predict future Omega experiments, and are used to search for new, optimal implosion designs.","Inertial confinement,neural networks",Article; Proceedings Paper,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA",,,,"BAYESIAN,CALIBRATION,ADIABAT,IGNITION",IEEE TRANSACTIONS ON PLASMA SCIENCE,https://www.osti.gov/biblio/1650463,
6,EXTRACTING CUSTOMER PERCEPTIONS OF PRODUCT SUSTAINABILITY FROM ONLINE REVIEWS,,,,"EI-Dehaibi Nasreddine,MacDonald Erin F.","EI-Dehaibi N,MacDonald EF",EI-Dehaibi N,,Stanford University,"In order for a sustainable product to be successful in the market, designers must create products that are not only sustainable in reality, but are also sustainable as perceived by the customer and reality vs. perception of sustainability can be quite different. This paper details a design method to identify perceived sustainable features (PerSFs) by collecting online reviews, manually annotating them using crowd-sourced work, and processing the annotated review fragments with a Natural Language machine learning algorithm. We analyze all three pillars of sustainability social, environmental, and economic for positive and negative perceptions of product features of a French press coffee carafe. For social aspects, the results show that positive PerSFs are associated with intangible features, such as giving the product as a gift, while negative PerSFs are associated with tangible features perceived as unsafe, like sharp corners. For environmental aspects, positive PerSFs are associated with reliable materials like metal while negative PerSFs are associated with the use of plastic. For economic aspects, PerSFs mainly serve as a price constraint for designers to satisfy, other customer perceptions. We also show that some crucial sustainability concerns related to environmental aspects, like energy and water consumption, did not have a significant impact on customer sentiment, thus demonstrating the anticipated gap in sustainability perceptions and the realities of sustainable design, as noted in previous literature. From these results, online reviews can enable designers to extract PerSFs for further design study and to create products that resonate with customers' sustainable values.",RISK,Proceedings Paper,"AMER SOC MECHANICAL ENGINEERS, THREE PARK AVENUE, NEW YORK, NY 10016-5990 USA",Engineering,,,RISK,"PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2019, VOL 2B",,
7,A REVIEW OF MACHINE LEARNING APPLICATIONS IN ADDITIVE MANUFACTURING,,,,"Razvi Sayyeda Saadia,Feng Shaw,Narayanan Anantha,Lee Yung-Tsun Tina,Witherell Paul","Razvi SS,Feng S,Narayanan A,Lee YTT,Witherell P",Razvi SS,,National Institute of Standards & Technology (NIST) - USA,"Variability in product quality continues to pose a major barrier to the widespread application of additive manufacturing (AM) processes in production environment. Towards addressing this barrier, monitoring AM processes and measuring AM materials and parts has become increasingly commonplace, and increasingly precise, making a new wave of AM-related data available. This newfound data provides a valuable resource for gaining new insight to AM processes and decision making. Machine Learning (ML) provides an avenue to gain this insight by 1) learning fundamental knowledge about AM processes and 2) identifying predictive and actionable recommendations to optimize part quality and process design. This report presents a literature review of ML applications in AM. The review identifies areas in the AM lifecycle, including design, process plan, build, post process, and test and validation, that have been researched using ML. Furthermore, this report discusses the benefits of ML for AM, as well as existing hurdles currently limiting applications.","additive manufacturing,machine learning,deep learning,data analytics,algorithm,survey,review",Proceedings Paper,"AMER SOC MECHANICAL ENGINEERS, THREE PARK AVENUE, NEW YORK, NY 10016-5990 USA","Computer Science,Engineering",,,"POWDER-BED,FUSION,ANOMALY,DETECTION,COMPUTER,VISION,NEURAL-NETWORK,CLASSIFICATION","PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2019, VOL 1",,
8,MULTI-FIDELITY PHYSICS-CONSTRAINED NEURAL NETWORK AND ITS APPLICATION IN MATERIALS MODELING,,,,"Liu Dehao,Wang Yan","Liu DH,Wang Y",Wang Y,,University System of Georgia,"Training machine learning tools such as neural networks requires the availability of sizable data, which can be difficult for engineering and scientific applications where experiments or simulations are expensive. In this work, a novel multi-fidelity physics-constrained neural network is proposed to reduce the required amount of training data, where physical knowledge is applied to constrain neural networks, and multi-fidelity networks are constructed to improve training efficiency. A low-cost lowfidelity physics-constrained neural network is used as the baseline model, whereas a limited amount of data from a highfidelity simulation is used to train a second neural network to predict the difference between the two models. The proposed framework is demonstrated with two-dimensional heat transfer and phase transition problems, which are fundamental in materials modeling. Physics is described by partial differential equations. With the same set oftraining data, the prediction error of physics-constrained neural network can be one order of magnitude lower than that ofa classical artificial neural network without physical constraints. The accuracy of the prediction is comparable to those from direct numerical solutions of equations.","machine learning,multi-fidelity model,physics-constrained neural networks,materials modeling,partial differential equations",Proceedings Paper,"AMER SOC MECHANICAL ENGINEERS, THREE PARK AVENUE, NEW YORK, NY 10016-5990 USA",Engineering,,,"BOUNDARY-VALUE-PROBLEMS,PRIOR,KNOWLEDGE,FUNCTION,APPROXIMATION,OPTIMIZATION,APPROACH,NUMERICAL-SOLUTION,SYSTEMS","PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2019, VOL 2A",,
9,TOPOLOGY DESIGN WITH CONDITIONAL GENERATIVE ADVERSARIAL NETWORKS,,,,"Sharpe Conner,Seepersad Carolyn Conner","Sharpe C,Seepersad CC",Sharpe C,,University of Texas System,"Deep convolutional neural networks have gained significant traction as effective approaches for developing detailed but compact representations of complex structured data. Generative networks in particular have become popular for their ability to mimic data distributions and allow further exploration of them. This attribute can be utilized in engineering design domains, in which the data structures of finite element meshes for analyzing potential designs are well suited to the deep convolutional network approaches that are being developed at a rapid pace in the field of image processing. This paper explores the use of conditional generative adversarial networks (cGANs) as a means of generating a compact latent representation of structures resulting from classical topology optimization techniques. The constraints and contextual factors of a design problem, such as mass fraction, material type, and load location, can then be specified as input conditions to generate potential topologies in a directed fashion. The trained network can be used to aid concept generation, such that engineers can explore a variety of designs relevant to the problem at hand with ease. The latent variables of the generator can also be used as design parameters, and the low dimensionality enables tractable computational design without analytical sensitivities. This paper demonstrates these capabilities and discusses avenues for further developments that would enable the engineering design community to further leverage generative machine learning techniques to their full potential.",,Proceedings Paper,"AMER SOC MECHANICAL ENGINEERS, THREE PARK AVENUE, NEW YORK, NY 10016-5990 USA",Engineering,,,,"PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2019, VOL 2A",,
10,COMPUTATIONAL DESIGN OF A PERSONALIZED ARTIFICIAL SPINAL DISC WITH A DATA-DRIVEN DESIGN VARAIBLE LINKING HEURISTIC,,,,"Yu Zhiyang,Shea Kristina,Stankovic Tino","Yu ZY,Shea K,Stankovic T",Yu ZY,,ETH Zurich,"A personalized, 3D printed, multi-material artificial spinal disc is expected to not only achieve personalized anatomicalfit, but also to restore the natural mechanics of the implanted spinal segment. However, the necessary structure for disc design is not explored and optimizing the design is challenging due to the high -dimensional search space provided by the material distribution precision of multi-material 3D printing as well as necessary nonlinear finite element simulation. Therefore, this study explores the feasibility of two multi-material spinal disc designs and a clustering-based design variable linking method to achieve efficient and effective optimization. The optimization goal is to enable the implant to have natural stiffnesses for five loading cases. The results show that a biomimetic fiber network is necessary for the disc design. Moreover, the optimization performance of the heuristic derived from a clustering-based method is shown to be a good trade-off between the objective function value and the computational time.","Total disc replacement,Personalized medicine,Artificial spinal disc,Computational design,Additive manufacturing,Machine Learning,Optimization",Proceedings Paper,"AMER SOC MECHANICAL ENGINEERS, THREE PARK AVENUE, NEW YORK, NY 10016-5990 USA",Engineering,,,"INTERVERTEBRAL,DISC,MOTION,OPTIMIZATION,SPACE","PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2019, VOL 2A",,
