,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Defect Classification With SVM and Wideband Excitation in Multilayer Aluminum Plates,69,1,241-248,"Pasadas Dario Jeronimo,Ramos Helena Geirinhas,Feng Bo,Baskaran Prashanth,Ribeiro Artur Lopes","Pasadas DJ,Ramos HG,Feng B,Baskaran P,Ribeiro AL",Pasadas DJ,10.1109/TIM.2019.2893009,Instituto de Telecomunicacoes,"This paper presents a nonconventional excitation method with white noise to detect surface and subsurface cracks in aluminum plates, and the performance of the method was compared with the multifrequency excitation method. In a second stage, the best excitation method was combined with the machine learning algorithm support vector machine (SVM) to classify the location and depth of subsurface cracks in multilayer aluminum structures. The experimental measurements were performed on two stacked aluminum plates with their thickness equal to 4 and 3 mm. Several experimental tests were performed for the classification of the subsurface crack location, as well as the depth classification of the cracks. The selected features to train and test the SVM algorithm for classification are reported in this paper. The results obtained from the SVM approach include a classification obtained by training 72 of the experimental measurement data with linear, quadratic, polynomial, and Gaussian radial basis kernels and by testing the remaining 28 of the collecting measurement data.","Support vector machines,Aluminum,Surface cracks,Probes,Testing,Current measurement,Eddy currents,Aluminum,cracks,eddy current,eddy current testing (ECT),multifrequency excitation,noise excitation,support vector machine (SVM)",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Engineering,Instruments & Instrumentation",,3.953,"MULTIFREQUENCY,INSPECTION,INVERSION",IEEE TRANSACTIONS ON INSTRUMENTATION AND MEASUREMENT,,
2,Identifying surface morphological characteristics to differentiate between mixtures of U3O8 synthesized from ammonium diuranate and uranyl peroxide,108,1,29-36,"Heffernan Sean T.,Ly Nhat-Cuong,Mower Brock J.,Vachet Clement,Schwerdt Ian J.,Tasdizen Tolga,McDonald Luther W.","Heffernan ST,Ly NC,Mower BJ,Vachet C,Schwerdt IJ,Tasdizen T,McDonald LW",McDonald LW,10.1515/ract-2019-3140,Utah System of Higher Education,"In the present study, surface morphological differences of mixtures of triuranium octoxide (U3O8), synthesized from uranyl peroxide (UO4) and ammonium diuranate (ADU), were investigated. The purity of each sample was verified using powder X-ray diffractometry (p-XRD), and scanning electron microscopy (SEM) images were collected to identify unique morphological features. The U3O8 from ADU and UO4 was found to be unique. Qualitatively, both particles have similar features being primarily circular in shape. Using the morphological analysis of materials (MAMA) software, particle shape and size were quantified. UO4 was found to produce U3O8 particles three times the area of those produced from ADU. With the starting morphologies quantified, U3O8 samples from ADU and UO4 were physically mixed in known quantities. SEM images were collected of the mixed samples, and the MAMA software was used to quantify particle attributes. As U3O8 particles from ADU were unique from UO4, the composition of the mixtures could be quantified using SEM imaging coupled with particle analysis. This provides a novel means of quantifying processing histories of mixtures of uranium oxides. Machine learning was also used to help further quantify characteristics in the image database through direct classification and particle segmentation using deep learning techniques based on Convolutional Neural Networks (CNN). It demonstrates that these techniques can distinguish the mixtures with high accuracy as well as showing significant differences in morphology between the mixtures. Results from this study demonstrate the power of quantitative morphological analysis for determining the processing history of nuclear materials.","Nuclear forensics,morphology,uranium oxide",Article,"WALTER DE GRUYTER GMBH, GENTHINER STRASSE 13, D-10785 BERLIN, GERMANY","Chemistry,Nuclear Science & Technology",,1.265,"URANIUM,POWDERS",RADIOCHIMICA ACTA,,
3,Texture Analysis with 3.0-T MRI for Association of Response to Neoadjuvant Chemotherapy in Breast Cancer,294,1,31-41,"Eun Na Lae,Kang Daesung,Son Eun Ju,Park Jeong Seon,Youk Ji Hyun,Kim Jeong-Ah,Gweon Hye Mi","Eun NL,Kang D,Son EJ,Park JS,Youk JH,Kim JA,Gweon HM",Gweon HM,10.1148/radiol.2019182718,Yonsei University,"Background: Previous studies have suggested that texture analysis is a promising tool in the diagnosis, characterization, and assessment of treatment response in various cancer types. Therefore, application of texture analysis may be helpful for early prediction of pathologic response in breast cancer.
Purpose: To investigate whether texture analysis of features from MRI is associated with pathologic complete response (pCR) to neoadjuvant chemotherapy (NAC) in breast cancer.
Materials and Methods: This retrospective study included 136 women (mean age, 47.9 years; range, 31-70 years) who underwent NAC and subsequent surgery for breast cancer between January 2012 and August 2017. Patients were monitored with 3.0-T MRI before(pretreatment) and after (midtreatment) three or four cycles of NAC. Texture analysis was performed at pre- and midtreatment T2-weighted MRI, contrast material-enhanced T1-weighted MRI, diffusion-weighted MRI, and apparent diffusion coefficient (ADC)mapping by using commercial software. A random forest method was applied to build a predictive model for classifying those with pCR with use of texture parameters. Diagnostic performance for predicting pCR was assessed and compared with that of six other machine learning classifiers (adaptive boosting, decision tree, k-nearest neighbor, linear support vector machine, naive Bayes, and linear discriminant analysis) by using the Wald test and DeLong method.
Results: Forty of the 136 patients (29%) achieved pCR after NAC. In the prediction of pCR, the random forest classifier showed the lowest diagnostic performance with pretreatment ADC (area under the receiver operating characteristic curve [AUC], 0.53;95% confidence interval: 0.44, 0.61) and the highest diagnostic performance with midtreatment contrast-enhanced T1-weightedMRI (AUC, 0.82; 95% confidence interval: 0.74, 0.88) among pre- and midtreatment T2-weighted MRI, contrast-enhanced T1-weightedMRI, diffusion-weighted MRI, and ADC mapping.
Conclusion: Texture parameters using a random forest method of contrast-enhanced T1-weighted MRI at midtreatment of neoadjuvant chemotherapy were valuable and associated with pathologic complete response in breast cancer. (C) RSNA, 2019","PATHOLOGICAL RESPONSE,EARLY PREDICTION,DCE-MRI,TUMOR HETEROGENEITY,FEATURES,PROTOCOLS",Article,"RADIOLOGICAL SOC NORTH AMERICA, 820 JORIE BLVD, OAK BROOK, IL 60523 USA","Radiology, Nuclear Medicine & Medical Imaging",,10.389,"PATHOLOGICAL,RESPONSE,EARLY,PREDICTION,DCE-MRI,TUMOR,HETEROGENEITY,FEATURES,PROTOCOLS",RADIOLOGY,https://pubs.rsna.org/doi/pdf/10.1148/radiol.2019182718,
4,Online breath analysis using metal oxide semiconductor sensors (electronic nose) for diagnosis of lung cancer,14,1,,"Kononov Aleksandr,Korotetsky Boris,Jahatspanian Igor,Gubal Anna,Vasiliev Alexey,Arsenjev Andrey,Nefedov Andrey,Barchuk Anton,Gorbunov Ilya,Kozyrev Kirill","Kononov A,Korotetsky B,Jahatspanian I,Gubal A,Vasiliev A,Arsenjev A,Nefedov A,Barchuk A,Gorbunov I,Kozyrev K",Chuchina V,10.1088/1752-7163/ab433d,Saint Petersburg State University,"The analysis of exhaled breath is drawing a high degree of interest in the diagnostics of various diseases, including lung cancer. Electronic nose (E-nose) technology is one of the perspective approaches in the field due to its relative simplicity and cost efficiency. The use of an E-nose together with pattern recognition algorithms allow 'breath-prints' to be discriminated. The aim of this study was to develop an efficient online E-nose-based lung cancer diagnostic method via exhaled breath analysis with the use of some statistical classification methods. A developed multisensory system consisting of six metal oxide chemoresistance gas sensors was employed in three temperature regimes. This study involved 118 individuals: 65 in the lung cancer group (cytologically verified) and 53 in the healthy control group. The exhaled breath samples of the volunteers were analysed using the developed E-nose system. The dataset obtained, consisting of the sensor responses, was pre-processed and split into training (70%) and test (30%) subsets. The training data was used to fit the classification models; the test data was used for the estimation of prediction possibility. Logistic regression was found to be an adequate data-processing approach. The performance of the developed method was promising for the screening purposes (sensitivity-95.0%, specificity-100.0%, accuracy-97.2%). This shows the applicability of the gas-sensitive sensor array for the exhaled breath diagnostics. Metal oxide sensors are highly sensitive, low-cost and stable, and their poor sensitivity can be enhanced by integrating them with machine learning algorithms, as can be seen in this study. All experiments were carried out with the permission of the N.N. Petrov Research Institute of Oncology ethics committee no. 15/83 dated March 15, 2017.","breath analysis,early diagnostics,lung cancer,electronic nose,metal oxide sensors,volatile organic compounds",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Biochemistry & Molecular Biology,Respiratory System",,3.421,"EXHALED,BREATH,BIOMARKERS,CLASSIFICATION,AIR,IMPLEMENTATION,IDENTIFICATION,SENSITIVITY,ORIGIN,ISSUES,ARRAY",JOURNAL OF BREATH RESEARCH,,
5,Estimating Stripping of Asphalt Coating Using k-Means Clustering and Machine Learning-Based Classification,34,1,,"Sahari Moghaddam Ashkan,Rezazadeh Azar Ehsan,Mejias Yolibeth,Bell Heather","Moghaddam AS,Azar ER,Mejias Y,Bell H",Azar ER,10.1061/(ASCE)CP.1943-5487.0000864,Lakehead University,"Stripping is a primary form of moisture-related damage in hot mix asphalt, which mainly results from a loss of bond between the asphalt cement and aggregate. Static immersion and boiling water tests are common methods to estimate stripping of bituminous cover from the aggregate surfaces in loose mixtures, but the accuracy of the assessment depends on the skill and experience of the technician; therefore, alternatives to subjective visual assessments were sought. Image processing methods are known to be reliable means for quality control in different areas and are able to address the inconsistency issues noted with manual assessment. This paper presents an automated image processing system developed to assess the stripping of asphalt coating from aggregate surfaces using the static immersion test. This framework uses a set of preprocessing methods to improve the contrast and lighting condition of the samples. Then it uses k-means algorithm to segment pixels with similar values on the surface of aggregates. Finally, two machine-learning methods were used to classify whether the resulting clusters represent an asphalt coated or uncoated area on the aggregate surfaces in a loose mixture image. This system was evaluated using 159 test samples and demonstrated promising performance, with a mean difference of 4.91% from the technician assessments and standard deviation of 6.50%. (c) 2019 American Society of Civil Engineers.","Asphalt cement,Stripping,Static immersion,Image processing,Machine learning",Article,"ASCE-AMER SOC CIVIL ENGINEERS, 1801 ALEXANDER BELL DR, RESTON, VA 20191-4400 USA","Computer Science,Engineering",,3.992,"WARM,MIX,ASPHALT,BITUMEN",JOURNAL OF COMPUTING IN CIVIL ENGINEERING,,
6,Blood Gas Predictions for Patients Under Artificial Ventilation Using Fuzzy Logic Models,495,,192-211,"Indera-Putera S. H.,Mahfouf M.,Mills G. H.","Indera-Putera SH,Mahfouf M,Mills GH",Indera-Putera SH,10.1007/978-3-030-11292-9_10,University of Sheffield,"This paper proposes a new modelling framework for accurate predictions of arterial blood gases (ABG) of the previously developed SOPAVent model (Simulation of Patients under Artificial Ventilation). Three ABG parameters which were elicited from the SOPAVent model are the partial arterial pressure of oxygen (PaO2), the partial arterial pressure of carbon-dioxide (PaCO2) and the acid-base (pH). SOPAVent generate predictions of initial ABG and predictions of ABG after ventilator settings were modified. SOPAVent's sub-models, the relative dead space (Kd) and the carbon-dioxide production (VCO2) were designed using interval type-2 fuzzy logic system (IT2FLS). Further explorations of the models were carried out using fuzzy c-means clustering (FCM) and tuning of fuzzy parameters using 'new structure' particle swarm optimization algorithm (nPSO). The new models were integrated into the SOPAVent system for blood gas predictions. SOPAVent was validated using real intensive care unit (ICU) patient data, obtained from the Royal Hallamshire Hospital and Northern General Hospital, Sheffield (UK). The prediction accuracy of SOPAVent was compared with the pre-existing SOPAVent model where the Kd and VCO2 sub-models were developed using machine learning algorithms. Significant improvements in accuracy and correlation were achieved under this frameworks for PaCO2 and pH for both the initial ABG predictions and the post ventilator settings adjustments.","Data clustering,Interval type-2 fuzzy systems,Blood gases,Ventilator management",Proceedings Paper,"SPRINGER-VERLAG SINGAPORE PTE LTD, 152 BEACH ROAD, #21-01/04 GATEWAY EAST, SINGAPORE, 189721, SINGAPORE","Automation & Control Systems,Computer Science,Engineering,Robotics",,,"INTERVAL,TYPE-2",,,
7,A Machine Learning Approach for Delineating Similar Sound Symptoms of Respiratory Conditions on a Smartphone,495,,664-678,"Uwaoma Chinazunwa,Mansingh Gunjan","Uwaoma C,Mansingh G",Uwaoma C,10.1007/978-3-030-11292-9_33,Claremont Colleges,"Clinical characterization and interpretation of respiratory sound symptoms have remained a challenge due to the similarities in the audio properties that manifest during auscultation in medical diagnosis. The misinterpretation and conflation of these sounds coupled with the comorbidity cases of the associated ailments - particularly, exercised-induced respiratory conditions; result in the under-diagnosis and undertreatment of the conditions. Though several studies have proposed computerized systems for objective classification and evaluation of these sounds, most of the algorithms run on desktop and backend systems. In this study, we leverage the improved computational and storage capabilities of modern smartphones to distinguish the respiratory sound symptoms using machine learning algorithms namely: Random Forest (RF), Support Vector Machine (SVM), and k-Nearest Neighbour (k-NN). The appreciable performance of these classifiers on a mobile phone shows smartphone as an alternate tool for recognition and discrimination of respiratory symptoms in real-time scenarios. Further, the objective clinical data provided by the machine learning process could aid physicians in the screening and treatment of a patient during ambulatory care where specialized medical devices may not be readily available.","Respiratory conditions,Machine learning,Smartphone",Proceedings Paper,"SPRINGER-VERLAG SINGAPORE PTE LTD, 152 BEACH ROAD, #21-01/04 GATEWAY EAST, SINGAPORE, 189721, SINGAPORE","Automation & Control Systems,Computer Science,Engineering,Robotics",,,,,http://arxiv.org/pdf/2110.07895,
8,A novel region-based multimodal image fusion technique using improved dictionary learning,30,3,558-576,"Meher Bikash,Agrawal Sanjay,Panda Rutuparna,Dora Lingraj,Abraham Ajith","Meher B,Agrawal S,Panda R,Dora L,Abraham A",Panda R,10.1002/ima.22395,Veer Surendra Sai University of Technology,"Recently, the sparse representation (SR) based algorithms have gained much attention from the researchers in the area of image fusion (IF). The building of a compact discriminative dictionary plays a vital role in the sparse-based IF techniques. In this context, an efficient multimodal IF method based on improved dictionary learning is investigated. The key contributions of this paper are: (a) An improved KSVD algorithm is suggested for the dictionary learning process, (b) to reduce the computational time, only the informative patches are selected using energy feature, and (c) a novel region-based fusion scheme is suggested for the first time for the problem on hand. The suggested technique is tested with a number of multimodal images from Harvard Medical School brain database. The results are compared with state-of-the-art multiscale transform-based methods and modified SR-based methods. Unlike earlier methods, our proposed technique generates an adaptive dictionary through selection of informative patches only. This results in a compact dictionary with improved computational efficiency. The experimental results reveal that our approach outperforms other methods. The potential application of the suggested method could be in pathological images for follow-up study and better treatment planning.","dictionary learning,image fusion,region-based fusion,sparse representation",Article,"WILEY, 111 RIVER ST, HOBOKEN 07030-5774, NJ USA","Engineering,Optics,Imaging Science & Photographic Technology",,2.03,PERFORMANCE,INTERNATIONAL JOURNAL OF IMAGING SYSTEMS AND TECHNOLOGY,,
9,Prediction and optimization of epoxy adhesive strength from a small dataset through active learning,20,1,1010-1021,"Pruksawan Sirawit,Lambard Guillaume,Samitsu Sadaki,Sodeyama Keitaro,Naito Masanobu","Pruksawan S,Lambard G,Samitsu S,Sodeyama K,Naito M",Lambard G; Naito M,10.1080/14686996.2019.1673670,National Institute for Materials Science,"Machine learning is emerging as a powerful tool for the discovery of novel high-performance functional materials. However, experimental datasets in the polymer-science field are typically limited and they are expensive to build. Their size (< 100 samples) limits the development of chemical intuition from experimentalists, as it constrains the use of machine-learning algorithms for extracting relevant information. We tackle this issue to predict and optimize adhesive materials by combining laboratory experimental design, an active learning pipeline and Bayesian optimization. We start from an initial dataset of 32 adhesive samples that were prepared from various molecular-weight bisphenol A-based epoxy resins and polyetheramine curing agents, mixing ratios and curing temperatures, and our data-driven method allows us to propose an optimal preparation of an adhesive material with a very high adhesive joint strength measured at 35.8???1.1?MPa after three active learning cycles (five proposed preparations per cycle). A Gradient boosting machine learning model was used for the successive prediction of the adhesive joint strength in the active learning pipeline, and the model achieved a respectable accuracy with a coefficient of determination, root mean square error and mean absolute error of 0.85, 4.0?MPa and 3.0?MPa, respectively. This study demonstrates the important impact of active learning to accelerate the design and development of tailored highly functional materials from very small datasets.","Materials informatics,active learning,adhesive joint strength,epoxy resin,crosslink network structure",Article,"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",Materials Science,,6.963,STOICHIOMETRY,SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,https://europepmc.org/articles/pmc6818118?pdf=render,
10,Data analytics approach for melt-pool geometries in metal additive manufacturing,20,1,972-978,"Lee Seulbi,Peng Jian,Shin Dongwon,Choi Yoon Suk","Lee S,Peng J,Shin D,Choi YS",Choi YS,10.1080/14686996.2019.1671140,United States Department of Energy (DOE),"Modern data analytics was employed to understand and predict physics-based melt-pool formation by fabricating Ni alloy single tracks using powder bed fusion. An extensive database of melt-pool geometries was created, including processing parameters and material characteristics as input features. Correlation analysis provided insight for relationships between process parameters and melt-pools, and enabled the development of meaningful machine learning models via the use of highly correlated features. We successfully demonstrated that data analytics facilitates understanding of the inherent physics and reliable prediction of melt-pool geometries. This approach can serve as a basis for the melt-pool control and process optimization.","Powder bed fusion (PBF) process,melt-pool,single track,machine learning,correlation analysis",Article,"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",Materials Science,,6.963,"LASER,DENUDATION,ALGORITHM,FLOW",SCIENCE AND TECHNOLOGY OF ADVANCED MATERIALS,https://europepmc.org/articles/pmc6818108?pdf=render,
