,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Multiscale and Adversarial Learning-Based Semi-Supervised Semantic Segmentation Approach for Crack Detection in Concrete Structures,8,,170939-170950,"Shim Seungbo,Kim Jin,Cho Gye-Chun,Lee Seong-Won","Shim S,Kim J,Cho GC,Lee SW",Lee SW,10.1109/ACCESS.2020.3022786,Korea Institute of Civil Engineering & Building Technology (KICT),"Typically, the operational lifetime of underground concrete structures is several decades. At present, many such structures are approaching their original life expectancy. In this stage, the essential functionality of the structures may be considerably degraded, leading to various safety hazards such as collapse roof and tunnel flooding. In general, to overcome such problems, the maintenance of underground structures has been conducted through manual subjective inspections so far. However, recently, several objective inspection technologies have been actively developed by fusing artificial intelligence and imaging techniques recently. In particular, deep learning algorithms have been developed to detect concrete cracks, based on a large amount of data for supervised learning, including numerous labeled images. Such data acquisition requires considerable time and effort. To reduce these costs, in this study, multiscale and adversarial learning techniques were applied to realize crack detection. A total of 1,200 labeled data and 3,000 unlabeled data were used to implement and verify the proposed method. The multiscale segmentation neural network, discriminator neural network, and adversarial learning technique were used to realize accurate crack detection, enhance the learning performance, and ensure the efficiency of training data, respectively. The resulting algorithm had a pixel accuracy, mean intersection over union, frequency weighted intersection over union, and F1 score of 98.176%, 88.936%, 96.525%, and 88.789%, respectively. The proposed technique can be used to examine the conditions to ensure the safe maintenance of aging structures.","Neural networks,Machine learning,Image segmentation,Maintenance engineering,Inspection,Training data,Feature extraction,Adversarial learning,multiscale learning,crack detection,semantic segmentation,image processing",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"MACHINE,VISION,INSPECTION,SYSTEM",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09193940.pdf,
2,Machine Learning Analysis of Heart Rate Variability for the Detection of Seizures in Comatose Cardiac Arrest Survivors,8,,160515-160525,"Sung Chih-Wei,Shieh Jiann-Shing,Chang Wei-Tien,Lee Yi-Wei,Lyu Ji-Huan,Ong Hooi-Nee,Chen Wei-Ting,Huang Chien-Hua,Chen Wen-Jone,Jaw Fu-Shan","Sung CW,Shieh JS,Chang WT,Lee YW,Lyu JH,Ong HN,Chen WT,Huang CH,Chen WJ,Jaw FS",Jaw FS,10.1109/ACCESS.2020.3020742,National Taiwan University,"Objective: Heart rate variability (HRV) reflects autonomous nervous system disturbance and is used for seizure prediction. The aim of this study was to develop a real-time, continuous physiological medical signal data acquisition system in seizure detection for intensive care unit (ICU). Methods: This prospective study was conducted in National Taiwan University Hospital from August 2018 to October 2019. This study included 20 patients who (a) had a sustained return of spontaneous circulation following out-of-hospital cardiac arrest, (b) were over 18 years old, (c) and were admitted to the emergency ICU for post-cardiac-arrest care. One-lead electrocardiography and bilateral two-channel electroencephalography recorders were synchronically used to conduct measurements for a maximum of 72 hours. The recorded data were wirelessly real-time transmitted by a proxy transmitting module through an access point and a local gateway. A system with a novel algorithm processed the signals and conducted feature extraction and supervised learning for seizure detection. Results: A total of 89 nonseizure and 83 seizure events were detected by the system. Seizure occurred in two-thirds of the patients assessed by intensivists and neurologists. Four HRV parameters, namely standard deviation of normal-to-normal R-wave intervals, high frequency, low frequency-high frequency ratio, and sample entropy, were determined as potential features for identifying seizures. The sensitivity and specificity of the developed system were 0.74 and 0.81, respectively, and the positive predictive value was 0.82. Conclusion: The developed system can be used to identify seizure events through HRV features. Significance: The current study achieved real-time seizure detection and overcame previous limitations on continuity and accessibility.","Heart rate variability,Electroencephalography,Electrocardiography,Cardiac arrest,Resonant frequency,Machine learning,Real-time systems,Heart rate variability,seizure,cardiac arrest,machine learning,electroencephalography",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"EPILEPTIC-SEIZURES,WAVELET,ANALYSIS,POINCARE,PLOT,ADMISSION,SPECTRUM,MODE,EEG",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09181556.pdf,
3,Intervention of Hepatocellular Carcinoma in Fibrosis Staging Based on Multi-Parameter Magnetic Resonance Image Depth Learning Method,8,,174353-174364,"Tian Zhenhua,Qu Xudong","Tian ZH,Qu XD",Qu XD,10.1109/ACCESS.2020.3021718,Fudan University,"This paper mainly discusses the deep learning solution for non-invasive evaluation of the differentiation degree of hepatocellular carcinoma based on multi-parameter nuclear magnetic resonance images, combined with the clinical diagnosis experience of radiologists and the characteristics of nuclear magnetic resonance images. The method of multimodal data fusion is studied based on multi-parameter nuclear magnetic resonance imaging data. Multi-channel three-dimensional convolution neural network and multi-scale depth residual network are proposed to extract the features of three-dimensional medical image data and two-dimensional fusion medical image data, and to solve the problem of insufficient cases in clinical image data of hepatocellular carcinoma (HCC). We examine the role of transition learning and metric learning in medical image classification. In this study, we use a method of data fusion, transition learning and multi scale feature extraction to construct a deep learning model for medical image aided diagnosis. Multiple modal fusion decisions for finding complementary modal data fusion for the complementarity of multimodal images in diagnostic decisions can effectively improve diagnostic effects. Although there is a clear difference between natural and medical images through experiments, a model trained with a natural image dataset as an initialization of the network can ensure and converge the training. At the same time, improve the performance of the model on the test set. The multi-scale feature extraction model proposed in this paper enhances the robustness of the model and further improves the effect of medical image classification.","Medical diagnostic imaging,Magnetic resonance imaging,Feature extraction,Cancer,Convolution,Computer-aided diagnosis,multi-parameter nuclear magnetic resonance imaging,convolution neural network,liver cancer",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"VIRTUAL-REALITY,AUGMENTED,REALITY,TECHNOLOGY,INTERNET",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09186686.pdf,
4,Operational Planning of a Residential Fuel Cell System for Minimizing Expected Operational Costs Based on a Surrogate Model,8,,173983-173998,"Tsuchiya Yuta,Fujimoto Yu,Yoshida Akira,Amano Yoshiharu,Hayashi Yasuhiro","Tsuchiya Y,Fujimoto Y,Yoshida A,Amano Y,Hayashi Y",Tsuchiya Y,10.1109/ACCESS.2020.3023820,Waseda University,"This study proposes a novel operational planning method for polymer electrolyte fuel cell cogeneration systems (PEFC-CGSs). PEFC-CGSs provide hot water by utilizing waste heat produced in the electricity generation process, and hot water is stored in an attached tank. Generating and storing hot water based on an optimal operational plan according to household demand leads to further energy saving; therefore, operational planning methods based on household demand prediction have received significant attention. However, the improvement in the demand prediction accuracy does not necessarily lead to efficient PEFC-CGS operation in terms of operational costs; in other words, the accuracy in the demand prediction does not directly indicate the resulting operational efficiency. In this study, the authors propose a novel approach based on a surrogate model for deriving an appropriate plan that minimizes the expected operational costs among the operational plan candidates. In the proposed scheme, the error between expected and actual operational costs explicitly represents the relevance of the operational plan, so that the optimal operational plan can be selected directly from the perspective of the resulting operational efficiency. The practicality of the proposed approach is evaluated with the existing demand prediction-based approach via numerical simulations using real-world measurements of multiple customers in Japan. The proposed method reveals 30% reduction of the excessive operational costs by avoiding the inefficient operation of the auxiliary gas-heater in the experiments and will further enhance the value of introducing highly efficient residential fuel cell system that contributes to a low-carbon society.","Planning,Fuel cells,Cogeneration,Energy management,Numerical models,Polymers,Electrolytes,Cost minimization,machine learning,operational planning,polymer electrolyte fuel cell cogeneration systems,surrogate model",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,,"ENERGY,MANAGEMENT,OPTIMIZATION",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09195504.pdf,
5,Prediction of Harvestable Energy for Self-Powered Wearable Healthcare Devices: Filling a Gap,8,,170336-170354,"Wahba Maram A.,Ashour Amira S.,Ghannam Rami","Wahba MA,Ashour AS,Ghannam R",Wahba MA,10.1109/ACCESS.2020.3024167,Egyptian Knowledge Bank (EKB),"Self-powered or autonomously driven wearable devices are touted to revolutionize the personalized healthcare industry, promising sustainable medical care for a large population of healthcare seekers. Current wearable devices rely on batteries for providing the necessary energy to the various electronic components. However, to ensure continuous and uninterrupted operation, these wearable devices need to scavenge energy from their surroundings. Different energy sources have been used to power wearable devices. These include predictable energy sources such as solar energy and radio frequency, as well as unpredictable energy from the human body. Nevertheless, these energy sources are either intermittent or deliver low power densities. Therefore, being able to predict or forecast the amount of harvestable energy over time enables the wearable to intelligently manage and plan its own energy resources more effectively. Several prediction approaches have been proposed in the context of energy harvesting wireless sensor network (EH-WSN) nodes. In their architectural design, these nodes are very similar to self-powered wearable devices. However, additional factors need to be considered to ensure a deeper market penetration of truly autonomous wearables for healthcare applications, which include low-cost, low-power, small-size, high-performance and lightweight. In this paper, we review the energy prediction approaches that were originally proposed for EH-WSN nodes and critique their application in wearable healthcare devices. Our comparison is based on their prediction accuracy, memory requirement, and execution time. We conclude that statistical techniques are better designed to meet the needs of short-term predictions, while long-term predictions require the hybridization of several linear and non-linear machine learning techniques. In addition to the recommendations, we discuss the challenges and future perspectives of these technique in our review.","Energy harvesting,Wireless sensor networks,Biomedical monitoring,Sensors,Medical services,Power system management,Wireless communication,Wearable devices,energy harvesting,healthcare,wireless sensors,energy prediction",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"SENSOR,NETWORKS,SOLAR,DRIVEN,CHALLENGES,MACHINE,DESIGN,SERIES",IEEE ACCESS,http://eprints.gla.ac.uk/223152/1/223152.pdf,
6,Learning to Recognize Thoracic Disease in Chest X-Rays With Knowledge-Guided Deep Zoom Neural Networks,8,,159790-159805,"Wang Kun,Zhang Xiaohong,Huang Sheng,Chen Feiyu,Zhang Xiangbo,Huangfu Luwen","Wang K,Zhang XH,Huang S,Chen FY,Zhang XB,Huangfu LW",Zhang XH,10.1109/ACCESS.2020.3020579,Chongqing University,"Automatic and accurate thorax disease diagnosis in Chest X-ray (CXR) image plays an essential role in clinical assist analysis. However, due to its imaging noise regions and the similarity of visual features between diseases and their surroundings, the precise analysis of thoracic disease becomes a challenging problem. In this study, we propose a novel knowledge-guided deep zoom neural network (KGZNet) which is a data-driven model. Our approach leverage prior medical knowledge to guide its training process, due to thoracic diseases typically limit within the lung regions. Also, we utilized weakly-supervised learning (WSL) to search for finer regions without using annotated samples. Learning on each scale consists of a classification sub-network. The KGZNet starts from global images, and iteratively generates discriminative part from coarse to fine; while a finer scale sub-network takes as input an amplified attended discriminative region from previous scales in a recurrent way. Specifically, we first train a robust modified U-Net model of lung segmentation and capture the lung area from the original CXR image through the Lung Region Generator. Then, guided by the attention heatmap, we obtain a finer discriminative lesion region from the lung region images by the Lesion Region Generator. Lastly, the most discriminative features knowledge is fused, and the complementary features information is learned for final disease prediction. Extensive experiments demonstrate that our method can effectively leverage discriminative region information, and significantly outperforms the other state-of-the-art methods in the thoracic disease recognition task. Furthermore, the proposed KGZNet can gradually learn the discriminative region from coarse to fine in a mutually reinforced way. The code is will available at: https://github.com/ISSE-AILab/KGZNet.","Diseases,Lung,Feature extraction,Lesions,X-rays,Neural networks,Visualization,Chest X-ray,thoracic disease recognition,weakly-supervised learning,discriminative feature learning,biomedical imaging",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,CLASSIFICATION,IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09181568.pdf,
7,Pixel-Wise Fabric Defect Detection by CNNs Without Labeled Training Data,8,,161317-161325,"Wang Zhen,Jing Junfeng","Wang Z,Jing JF",Jing JF,10.1109/ACCESS.2020.3021189,Xi'an Polytechnic University,"Surface inspection is a necessary process of fabric quality control. However, it remains a challenging task owing to diverse types of defects, various patterns of fabric texture, and application requirements for detection speed. In this article, a lightweight deep learning model is therefore proposed to complete the segmentation of fabric defects. The input of the model is a fabric image, and the output is a binary image. Generally known, a deep learning model usually needs much data to update the parameters. Still, as an abnormal phenomenon, fabric defects are unpredictable, which makes it impossible to collect a large number of data. Distinct from other models, the proposed method is a supervised network but does not need manually labeled samples for training. A fake sample generator is designed to simulate the defect image, which only needs the defect-free fabric image. The proposed model is trained with fake samples and verified with real samples. The experimental results show that the model trained with false data is useful and achieves high segmentation accuracy on real fabric samples. Besides, a loss function is proposed to deal with the problem of imbalance between the number of background pixels and the number of defective pixels in the fabric image. Comprehensive experiments were performed on representative fabric samples to verify the segmentation accuracy and detection speed of this method.","Fabrics,Image segmentation,Feature extraction,Machine learning,Data models,Training,Convolution,Fabric defect,deep learning,image segmentation,defect detection,imbalanced dataset",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,,IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09184894.pdf,
8,Deep Learning Applied for Histological Diagnosis of Breast Cancer,8,,162432-162448,"Yari Yasin,Nguyen Thuy V.,Nguyen Hieu T.","Yari Y,Nguyen TV,Nguyen HT",Nguyen HT,10.1109/ACCESS.2020.3021557,"Posts & Telecommun Inst Technol, Fac Informat Technol, Hanoi 122, Vietnam.","Deep learning, as one of the currently most popular computer science research trends, improves neural networks, which has more and deeper layers allowing higher abstraction levels and more accurate data analysis. Although deep convolutional neural networks, as a deep learning algorithm, has recently achieved promising results in data analysis, the requirement for a large amount of data prevents its use in medical data analysis since it is challenging to obtain data from the medical field. Breast cancer is a common cancer in women. To diagnose this kind of cancer, breast cell shapes in histopathology images should be examined by senior pathologists. The number of pathologists per population in the world is not enough, especially in Africa, and human mistake may occur in diagnosis procedure. After the evaluation of deep learning methods and algorithms in breast histological data processing, we tried to improve the current systems' accuracy. As a result, this study proposes two effective deep transfer learning-based models, which rely on pre-trained DCNN using a large collection of ImageNet dataset images that improve current state-of-the-art systems in both binary and multiclass classification. We transfer pre-trained weights of the ResNet50 and DesneNet121 on the Imagenet as initial weights and fine-tune these models with a deep classifier with data augmentation to detect various malignant and benign samples tissues in the two categories of binary classification and multiclass classification. The proposed models have been examined with optimized hyperparameters in magnification-dependent and magnification-independent classification modes. In the multiclass classification, the proposed system achieved up to 98% accuracy. As for binary classification, the proposed system provides up to 100% accuracy. The results outperform previous studies accuracies in all defined performance metrics in breast cancer CAD systems from histological images.","Feature extraction,Breast cancer,Solid modeling,Machine learning,Biomedical imaging,Breakhis dataset,breast cancer,CNN,computer-aided diagnosis (CAD),medical image classification,densNet,ResNet",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,CLASSIFICATION,IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09186080.pdf,
9,In-Vitro Classification of Saliva Samples of COPD Patients and Healthy Controls Using Machine Learning Tools,8,,168053-168060,"Zarrin Pouya Soltani,Roeckendorf Niels,Wenger Christian","Zarrin PS,Roeckendorf N,Wenger C",Zarrin PS,10.1109/ACCESS.2020.3023971,Leibniz Institut fur Innovative Mikroelektronik (IHP),"Chronic Obstructive Pulmonary Disease (COPD) is a life-threatening lung disease and a major cause of morbidity and mortality worldwide. Although a curative therapy has yet to be found, permanent monitoring of biomarkers that reflect the disease progression plays a pivotal role for the effective management of COPD. The accurate examination of respiratory tract fluids like saliva is a promising approach for staging disease and predicting its upcoming exacerbations in a Point-of-Care (PoC) environment. However, the concurrent consideration of patients' demographic and medical parameters is necessary for achieving accurate outcomes. Therefore, Machine Learning (ML) tools can play an important role for analyzing patient data and providing comprehensive results for the recognition of COPD in a PoC setting. As a result, the objective of this research work was to implement ML tools on data acquired from characterizing saliva samples of COPD patients and healthy controls as well as their demographic information for PoC recognition of the disease. For this purpose, a permittivity biosensor was used to characterize dielectric properties of saliva samples and, subsequently, ML tools were applied on the acquired data for classification. The XGBoost gradient boosting algorithm provided a high classification accuracy and sensitivity of 91.25% and 100%, respectively, making it a promising model for COPD evaluation. Integration of this model on a neuromorphic chip, in the future, will enable the real-time assessment of COPD in PoC, with low cost, low energy consumption, and high patient privacy. In addition, constant monitoring of COPD in a near-patient setup will enable the better management of the disease exacerbations.","Diseases,Dielectrics,Lung,Tools,Biosensors,Permittivity,Machine learning,COPD classification,AI in medicine,personalized healthcare,permittivity spectroscopy,precision diagnostic,saliva characterization,XGBoost",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,DIAGNOSIS,IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09195859.pdf,
10,Gathering Effective Information for Real-Time Material Recognition,8,,159511-159529,"Zhang Hongbin,Jiang Ziliang,Xiong Qipeng,Wu Jinpeng,Yuan Tian,Li Guangli,Huang Yiwang,Ji Donghong","Zhang HB,Jiang ZL,Xiong QP,Wu JP,Yuan T,Li GL,Huang YW,Ji DH",Zhang HB; Jiang ZL,10.1109/ACCESS.2020.3020382,East China Jiaotong University,"Material recognition is a fundamental problem in the field of computer vision. Material recognition is still challenging because of varying camera perspectives, light conditions, and illuminations. Feature learning or feature engineering helps build an important foundation for effective material recognition. Most traditional and deep learning-based features usually point to the same or similar material semantics from diverse visual perspectives, indicating the implicit complementary information (or cross-modal semantics) among these heterogeneous features. However, only a few studies focus on mining the cross-modal semantics among heterogeneous image features, which can be used to boost the final recognition performance. To address this issue, we first improve the well-known multiset discriminant correlation analysis model to fully mine the cross-modal semantics among heterogeneous image features. Then, we propose a novel hierarchical multi-feature fusion (HMF2) model to gather effective information and create novel yet more effective and robust features. Finally, a general classifier is employed to train a new material recognition model. Experimental results demonstrate the simplicity, effectiveness, robustness, and efficiency of the HMF2 model on two benchmark datasets. Furthermore, based on the HMF2 model, we design an end-to-end online system for real-time material recognition.","Semantics,Image recognition,Correlation,Robustness,Benchmark testing,Visualization,Analytical models,hierarchical multi-feature fusion,discriminant correlation analysis,cross-modal semantics",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"IMAGE,FEATURES,FRAMEWORK,SCENE",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09180292.pdf,
