,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Automated Pavement Crack Segmentation Using U-Net-Based Convolutional Neural Network,8,,114892-114899,"Lau Stephen L. H.,Chong Edwin K. P.,Yang Xu,Wang Xin","Lau SLH,Chong EKP,Yang X,Wang X",Yang X,10.1109/ACCESS.2020.3003638,Chang'an University,"Automated pavement crack image segmentation is challenging because of inherent irregular patterns, lighting conditions, and noise in images. Conventional approaches require a substantial amount of feature engineering to differentiate crack regions from non-affected regions. In this paper, we propose a deep learning technique based on a convolutional neural network to perform segmentation tasks on pavement crack images. Our approach requires minimal feature engineering compared to other machine learning techniques. We propose a U-Net-based network architecture in which we replace the encoder with a pretrained ResNet-34 neural network. We use a ""one-cycle"" training schedule based on cyclical learning rates to speed up the convergence. Our method achieves an F1 score of 96% on the CFD dataset and 73% on the Crack500 dataset, outperforming other algorithms tested on these datasets. We perform ablation studies on various techniques that helped us get marginal performance boosts, i.e., the addition of spatial and channel squeeze and excitation (SCSE) modules, training with gradually increasing image sizes, and training various neural network layers with different learning rates.","Convolutional neural network,deep learning,fully convolutional network,pavement crack segmentation,U-Net",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"3D,ASPHALT,SURFACES",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09121269.pdf,
2,Multi-Phases and Various Feature Extraction and Selection Methodology for Ensemble Gradient Boosting in Estimating Respiratory Rate,8,,125648-125658,"Lee Soojeong,Son Chang-Hwan,Albertini Marcelo K.,Fernandes Henrique C.","Lee S,Son CH,Albertini MK,Fernandes HC",Lee S,10.1109/ACCESS.2020.3007524,Sejong University,"Estimating the correct respiratory rate (RR) is an essential technique for intensive care units, hospitals, geriatric hospital facilities, and home care services. Capnography is a standard methodology used to monitor carbon dioxide concentrations or partial pressures of respiratory gases to provide the most accurate RR measurements. However, it is inconvenient to use and has been primarily used while administering anesthesia and during intensive care. Many researchers now use electrocardiogram signals to estimate RR. Despite the recent developments, the current hospital environments suffer from inaccurate respiratory monitoring. While various machine learning techniques, including deep learning, have recently been applied to the medical processing sector, only a few studies have been conducted in the field of RR estimation. Therefore, using photoplethysmography, machine-learning techniques such as the ensemble gradient boosting algorithm are being employed in RR estimation. Multi-phases are used based on various feature extraction and selection methodology to improve the performance for RR estimation. In this study, the number of ensembles is increased, and the proposed ensemble methodology is effectively learned to estimate the RR. The proposed ensemble-based gradient boosting algorithm are compared with those of ensemble-based long-short memory network, and ensemble-based supported vector regression techniques, 3.30 breaths per min (bpm), 4.82 bpm and 5.83 bpm based on mean absolute errors. The proposed method shows a more accurate estimate of the respiration rate.","Respiration rate estimation,gradient boosting algorithm,ensemble methodology,photolethysmography signals",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,ECG,IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09133563.pdf,
3,Automated Gleason Grading and Gleason Pattern Region Segmentation Based on Deep Learning for Pathological Images of Prostate Cancer,8,,117714-117725,"Li Yuchun,Huang Mengxing,Zhang Yu,Chen Jing,Xu Haixia,Wang Gang,Feng Wenlong","Li YC,Huang MX,Zhang Y,Chen J,Xu HX,Wang G,Feng WL",Huang MX; Zhang Y,10.1109/ACCESS.2020.3005180,Hainan University,"Prostate cancer is the second-deadliest cancer in men in the United States, seriously affecting people's life and health. The Gleason grading system is one of the most reliable methods to quantify the invasiveness of prostate cancer, which is of great significance for risk assessment and treatment planning for patients. However, the task of automating Gleason grading is difficult because of the complexity of pathological images of prostate cancer. This paper presents an automated Gleason grading and Gleason pattern region segmentation method based on deep learning for pathological images of prostate cancer. An architecture combining the atrous spatial pyramid pooling and the multiscale standard convolution is proposed for the segmentation of the Gleason pattern region to get accurate Gleason grading. In addition, the postprocessing procedure based on conditional random fields is applied to the prediction. The quantitative experiments on 1211 prostate cancer tissue microarrays demonstrate that our results have a high correlation with the manual segmentations. The mean intersection over union and the overall pixel accuracy for the Gleason pattern region are 77.29% and 89.51%, respectively. Furthermore, the results of the automatic Gleason grading were comparable to the results of experienced pathologists. The inter-annotator agreements between the model and the pathologists, quantified via Cohen's quadratic kappa statistic, was 0.77 on average. Our study shows that the method of combining different deep neural network architectures is suitable for more objective and reproducible Gleason grading of prostate cancer.","Prostate cancer,gleason grading,image segmentation,deep learning,atrous spatial pyramid pooling,computer-aided diagnosis",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"TUMOR,NUCLEI,SYSTEM",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09126781.pdf,
4,Using EEG and Deep Learning to Predict Motion Sickness Under Wearing a Virtual Reality Device,8,,126784-126796,"Liao Chung-Yen,Tai Shao-Kuo,Chen Rung-Ching,Hendry Hendry","Liao CY,Tai SK,Chen RC,Hendry H",Chen RC,10.1109/ACCESS.2020.3008165,Chaoyang University of Technology,"Virtual Reality (VR) research has been widely applied in many fields. VR promises to deliver the experience that is beyond the user's imagination. One of the advantages of VR is the feeling it gives of being there. VR can provide experiences impossible in the real world, such as flying, diving in deep water, exploring outer space, or living with dinosaurs. Despite the improvements in the software and hardware, the problem of motion sickness remains. We implement a deep learning model to train and predict motion sickness. A questionnaire is a well-known method to measure motion sickness. The weakness of the questionnaire is the measurement carried out after the user experiences motion sickness symptoms. By using the deep learning and EEG, the system will learn and classify motion sickness. The system learns the user's EEG pattern when they begin to feel the sickness symptoms. The system will be trained using deep learning to identify the sickness patterns in the future. By the EEG patterns, the system can predict the sickness symptoms before it occurs. Our model outperforms traditional models in loss values, accuracy, and F-measure metrics in Roller Coaster. With other datasets, our model also performs well. Our model can achieve 82.83% accuracy from the dataset. We also found that the time steps to predict motion sickness during 5 minute periods is a suitable configuration.","Brainwaves EEG,cybersickness,deep learning,motion dizziness detection",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"QUESTIONNAIRE,CYBERSICKNESS,PERFORMANCE,DISPLAYS",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09137130.pdf,
5,Prediction Optimization of Cervical Hyperextension Injury: Kernel Extreme Learning Machines With Orthogonal Learning Butterfly Optimizer and Broyden- Fletcher-Goldfarb-Shanno Algorithms,8,,119911-119930,"Liu Guomin,Jia Wenyuan,Luo Yungang,Wang Mingjing,Heidari Ali Asghar,Ouyang Jinsheng,Chen Huiling,Chen Mayun","Liu GM,Jia WY,Luo YG,Wang MJ,Heidari AA,Ouyang JS,Chen HL,Chen MY",Luo YG,10.1109/ACCESS.2020.3003366,Jilin University,"In this research, X-ray and MRI images of patients suffering from cervical hyperextension injury are investigated. Also, radiographic images are collected from patients who suffered from trauma but without cervical hyperextension injury. The core engine algorithm of the optimized prediction model is kernel extreme learning machine (KELM), and the input data is 17 factors that may cause cervical hyperextension injury. As the optimization core, we utilized the Butterfly optimization algorithm (BOA). Up to now, few improved variants of BOA have been reported. The original BOA converges slowly and quickly falls into a locally optimal solution. An enhanced BOA based on orthogonal learning, Levy flight, and an exploitation engine is proposed in this paper to relieve these two shortcomings, which is called LBOLBOA. Orthogonal learning is utilized to construct guidance vectors for guiding agents toward the global optimum solution aiming to increase the accuracy of the solutions. Also, Levy flight and Broyden-Fletcher-Goldfarb-Shanno mechanisms are utilized to enrich the intensification propensities of BOA and stagnation avoidance. The proposed LBOLBOA is used to deal with continuous function optimization and machine learning problems, including parameter optimization of KELM. We rigorously verified this variant using a comprehensive set of the benchmark test suite and real-world dataset on cervical hyperextension injury. The results indicate that LBOLBOA can achieve improved performance in dealing with the function optimization and machine learning problems, especially the capability for prediction of cervical hyperextension injury.","Optimization,Prediction algorithms,Predictive models,Injuries,Kernel,Support vector machines,Benchmark testing,Butterfly optimization algorithm,medical diagnosis,kernel extreme learning machine,parameter optimization,global optimization",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"MODEL,EVOLUTIONARY,RECOGNITION,PERFORMANCE,FRAMEWORK,STRATEGY,PRICE",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09120017.pdf,
6,Integrating Haze Density Features for Fast Nighttime Image Dehazing,8,,113318-113330,"Lou Wenhua,Li Yijun,Yang Guowei,Chen Chenglizhao,Yang Huan,Yu Teng","Lou WH,Li YJ,Yang GW,Chen CLZ,Yang H,Yu T",Yu T,10.1109/ACCESS.2020.3003444,Qingdao University,"To date, much progress has been achieved on daytime image dehazing, yet the nighttime dehazing problem is still not well addressed. Different from the imaging conditions in the daytime, the ambient illumination in the nighttime hazy scene is usually not globally isotropic due to the non-uniform incident lights from multiple artificial light sources. Currently, almost all the existing nighttime dehazing methods use a certain kind of image priors, whereby these spatial filtering based priors are not widely applicable in nighttime hazy scenes. For example, the maximum reflectance prior (MRP) cannot handle the dark regions well and the dark channel prior (DCP) is not valid in the light source regions. In this paper, we propose an efficient and fast method for nighttime image dehazing. By exploring the visual properties of hazy images, we construct an effective linear model to build the connection between the transmission and multiple haze-relevant features. Towards solving this model, a data-driven approach is adopted to learn the unknown coefficients. Operating on the pixel level, this novel approach requires no further refinement of transmission map as used in those prior-based methods. In addition, aiming at solving the problem of halo effect around the light sources caused by MRP, we introduce a color-dependant MRP method for color correction. We demonstrate the effectiveness of our method on a number of experiments compared to the state-of-the-art nighttime dehazing methods.","Image color analysis,Atmospheric modeling,Lighting,Light sources,Materials requirements planning,Scattering,Imaging,Image dehazing,image restoration,color correction",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,ALGORITHM,IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09120007.pdf,
7,A Novel Adaptive Weighted Loss Design in Adversarial Learning for Retinal Nerve Fiber Layer Defect Segmentation,8,,132348-132359,"Lu Shuai,Hu Man,Li Ruirui,Xu Yongli","Lu S,Hu M,Li RR,Xu YL",Xu YL,10.1109/ACCESS.2020.3009442,Beijing University of Chemical Technology,"Glaucoma is a chronic eye disease that can cause permanent visual loss and is difficult to detect early. Retinal nerve fiber layer defect (RNFLD) is clinical evidence for the diagnosis of glaucoma. Classical deep learning based methods can be used to segment RNFLD from fundus images. However, the segmentation results of these methods do not have the specific geometry of RNFLD, and the segmentation errors of fundus images with special styles are large. In this paper, we present a novel conditional adversarial shuffle U-shaped network (CASU-Net) to segment RNFLD, which consists of a generator and a discriminator. For the generator, a mixed loss is designed, which consists of an adaptive weighted segmentation loss and an adversarial loss. This adaptive weighted segmentation loss can balance the segmentation accuracy of the target and background region, and assign more attention to the hard samples, thus ensuring the consistent improvement of the segmentation accuracy of all fundus images. The adversarial loss not only helps to improve the pixel-wise segmentation accuracy but also makes the geometry of the RNFLD segmentation closer to the ground truth. In addition, in the generator, a shuffle module was designed to fully mine the information of all channels to improve the feature extraction capability of the model. The proposed CASU-Net is verified on a RNFLD dataset from Beijing Tongren Hospital. The experiments show that the CASU-Net achieves state-of-the-art results on this dataset.","Image segmentation,Generators,Image color analysis,Feature extraction,Retina,Machine learning,Training,Glaucoma,retinal nerve fiber layer defect segmentation,deep learning",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"OPTIC,DISC,GLAUCOMA,QUANTIFICATION,DIAGNOSIS,NETWORK,IMAGES,CNN",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09141229.pdf,
8,Automatic Tumor Segmentation by Means of Deep Convolutional U-Net With Pre-Trained Encoder in PET Images,8,,113636-113648,"Lu Yongzhou,Lin Jinqiu,Chen Sheng,He Hui,Cai Yuantao","Lu YZ,Lin JQ,Chen S,He H,Cai YT",Lin JQ; Chen S,10.1109/ACCESS.2020.3003138,University of Shanghai for Science & Technology,"To assist physicists in developing radiation therapy treatment plans and in evaluating the effects of radiotherapy, an accurate and automatic tumor segmentation approach in positron emission tomography (PET) images is highly demanded in the clinical practice. In the present paper we investigate and construct a neural network architecture for auto-segmenting tumors by leveraging a 14-layer U-Net model with two blocks of a VGG19 encoder pre-trained with ImageNet. For pursuing efficient learning, a series of training strategies are proposed with limited training data. First, we apply a loss function based on Jaccard distance to re-balance the weights of training samples without re-weighting. Because of highly unbalanced data, re-weighting is an essential step but brings additional computation when cross-entropy loss function is used for medical image segmentation. Second, we import the DropBlock technique to replace the normal regularization dropout method as the former can help the U-Net efficiently avoid overfitting. We use a database containing 1309 PET images to train and test the proposed model. The mask, contour, and smoothed contour of a tumor are used as truths for teaching the proposed model. These are provided by expert radiologists. The segmentation accuracy compared to the truths is evaluated by calculating the Dice coefficient, Hausdorff distance, Jaccard index, sensitivity, and precision metrics. Extensive experimental results show that our method has achieved a relatively competitive performance in PET images on tumor segmentation. The volumes of the segmented tumors provided by our model would enable accurate automated identification and serial measurement of tumor volumes in PET images.","Image segmentation,Tumors,Positron emission tomography,Biomedical imaging,Thresholding (Imaging),Computer architecture,Training,Deep learning,positron emission tomography (PET),segmentation,tumor",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"C-MEANS,ALGORITHM,NEURAL-NETWORK,VOLUME,DELINEATION,CHEST,RADIOGRAPHS,QUANTIFICATION,CLASSIFICATION,SEPARATION",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09119426.pdf,
9,Supervised Fractional-Order Embedding Geometrical Multi-View CCA (SFGMCCA) for Multiple Feature Integration,8,,114340-114353,"Maeda Keisuke,Ito Yoshiki,Ogawa Takahiro,Haseyama Miki","Maeda K,Ito Y,Ogawa T,Haseyama M",Maeda K,10.1109/ACCESS.2020.3003619,Hokkaido University,"Techniques for integrating different types of multiple features effectively have been actively studied in recent years. Multiset canonical correlation analysis (MCCA), which maximizes the sum of pairwise correlations of inter-view (i.e., between different features), is one of the powerful methods for integrating different types of multiple features, and various MCCA-based methods have been proposed. This work focuses on a supervised MCCA variant in order to construct a novel effective feature integration framework. In this paper, we newly propose supervised fractional-order embedding geometrical multi-view CCA (SFGMCCA). This method constructs not only the correlation structure but also two types of geometrical structures of intra-view (i.e., within each feature) and inter-view simultaneously, thereby realizing more precise feature integration. This method also supports the integration of small sample and high-dimensional data by using the fractional-order technique. We conducted experiments using four types of image datasets, i.e., MNIST, COIL-20, ETH-80 and CIFAR-10. Furthermore, we also performed an fMRI dataset containing brain signals to verify the robustness. As a result, it was confirmed that accuracy improvements using SFGMCCA were statistically significant at the significance level of 0.05 compared to those using conventional representative MCCA-based methods.","Feature integration,multi-view,canonical correlation analysis,fractional-order technique,geometrical structure",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"CANONICAL,CORRELATION-ANALYSIS,REDUCTION,REPRESENTATION,APPEARANCE,DIMENSION,FUSION,SETS",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09121214.pdf,
10,"Malignant Melanoma Classification Using Deep Learning: Datasets, Performance Measurements, Challenges and Opportunities",8,,110575-110597,"Naeem Ahmad,Farooq Muhammad Shoaib,Khelifi Adel,Abid Adnan","Naeem A,Farooq MS,Khelifi A,Abid A",Farooq MS,10.1109/ACCESS.2020.3001507,"Univ Management & Technol, Dept Comp Sci, Lahore 54000, Pakistan.","Melanoma remains the most harmful form of skin cancer. Convolutional neural network (CNN) based classifiers have become the best choice for melanoma detection in the recent era. The research has indicated that classifiers based on CNN classify skin cancer images equivalent to dermatologists, which has allowed a quick and life-saving diagnosis. This study provides a systematic literature review of the latest research on melanoma classification using CNN. We restrict our study to the binary classification of melanoma. In particular, this research discusses the CNN classifiers and compares the accuracies of these classifiers when tested on non-published datasets. We conducted a systematic review of existing literature, identifying the literature through a systematic search of the IEEE, Medline, ACM, Springer, Elsevier, and Wiley databases. A total of 5112 studies were identified out of which 55 well-reputed studies were selected. The main objective of this study is to collect state of the art research which identify the recent research trends, challenges and opportunities for melanoma diagnosis and investigate the existing solutions for the diagnosis of melanoma detection using deep learning. Moreover, proposed taxonomy for melanoma detection has been presented that summarizes the broad variety of existing melanoma detection solutions. Lastly, proposed model, challenges and opportunities have been presented which helps the researchers in the domain of melanoma detection.","Melanoma,Deep learning,Systematics,Skin,Lesions,Deep learning,CNN,skin cancer,melanoma,detection,diagnosis",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"NEURAL-NETWORK,SKIN-CANCER,SEGMENTATION,DIAGNOSIS,FEATURES,ALGORITHMS,REVIEWS,FUSION,IMAGES",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09113301.pdf,
