,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,A Novel MI-EEG Imaging With the Location Information of Electrodes,8,,3197-3211,"Li Ming-Ai,Han Jian-Fu,Duan Li-Juan","Li MA,Han JF,Duan LJ",Li MA,10.1109/ACCESS.2019.2962740,Beijing University of Technology,"Combination of the Motor Imagery EEG (MI-EEG) imaging and Deep Convolutional Neural Network is a prospective recognition method in brain computer interface. Nowadays, the frequency or time-frequency analysis has been applied to each channel of MI-EEG signal to obtain a spatio-frequency or time-frequency image, and even the images from several channels are infused to generate a combined image. However, the real position information of channels or electrodes is lost in these MI-EEG images, and this is contradictory to the activation area of MI-tasks. In this paper, the MI period and the frequency band covered by mu and beta rhythms are divided into ten time windows and three sub-bands, respectively. Then, for each electrode, Fast Fourier Transform (FFT) is employed to transform each time window to spectrum, and its inverse FFT is calculated for each sub-band. The time-domain powers of ten time windows are averaged for the same sub-band. So, three average powers are generated as the time-frequency features of each electrode of MI-EEG. They are further arranged to the electrode coordinate figure by using Clough-Tocher interpolation algorithm, and a complicated image, in which the time-frequency features are correctly located at the real position of each electrode, is obtained to embody the MI-EEG in detail. Furthermore, a VGG network is modified to perform effective recognition for MI-EEG image, and it is called mVGG. Extensive experiments are conducted on three publicly available datasets, and the 10-folds cross validation accuracies of 88.62%, 92.28% and 96.86% are achieved respectively, and they are higher than that of the state-of-the-art imaging methods. Kappa values and ROC curves demonstrate our method has lower class skew and error costs. The experimental results show that the effectiveness of proposed MI-EEG imaging method, and it is well-matched with mVGG.","Brain computer interface,convolutional neural network,interpolation method,machine learning,MI-EEG imaging method",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"CONVOLUTIONAL,NEURAL-NETWORK,MOTOR,IMAGERY",IEEE ACCESS,https://doi.org/10.1109/access.2019.2962740,
2,Intelligent Emotion Detection Method Based on Deep Learning in Medical and Health Data,8,,3802-3811,"Xu Jianqiang,Hu Zhujiao,Zou Junzhong,Bi Anqi","Xu JQ,Hu ZJ,Zou JZ,Bi AQ",Zou JZ,10.1109/ACCESS.2019.2961139,East China University of Science & Technology,"Emotional abnormality may be brought out by physiological fatigue. In order to solve the problem, an emotion detection method based on deep learning in medical and health data is proposed in this paper. First of all, the related content of emotional fatigue is studied. The concept and the classification of emotional fatigue are introduced. Then, a multi-modal data emotional fatigue detection system is designed. In the system, multi-channel convolutional aotoencoder neural network is used to extract electrocardiograms (ECG) data features and emotional text features for emotional fatigue detection. Secondly, the network structure of learning ECG features by multi-channel convolutional aotoencoder model is introduced in detail. And the network structure of learning emotional text features by convolutional aotoencoder model is also described in detail. Finally, multi-modal data features are combined for emotional detection. It is shown by the experimental results that the proposed model has an average accuracy of more than 85% in predicting emotional fatigue.","Emotion detection model,multi-channel convolutional aotoencoder (MCAE),medical health,deep learning,emotional text features,intelligent data analysis",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,,IEEE ACCESS,https://doi.org/10.1109/access.2019.2961139,
3,Skin Lesion Segmentation in Dermoscopic Images With Ensemble Deep Learning Methods,8,,4171-4181,"Goyal Manu,Oakley Amanda,Bansal Priyanka,Dancey Darren,Yap Moi Hoon","Goyal M,Oakley A,Bansal P,Dancey D,Yap MH",Yap MH,10.1109/ACCESS.2019.2960504,Manchester Metropolitan University,"Early detection of skin cancer, particularly melanoma, is crucial to enable advanced treatment. Due to the rapid growth in the number of skin cancers, there is a growing need of computerised analysis for skin lesions. The state-of-the-art public available datasets for skin lesions are often accompanied with a very limited amount of segmentation ground truth labeling. Also, the available segmentation datasets consist of noisy expert annotations reflecting the fact that precise annotations to represent the boundary of skin lesions are laborious and expensive. The lesion boundary segmentation is vital to locate the lesion accurately in dermoscopic images and lesion diagnosis of different skin lesion types. In this work, we propose the fully automated deep learning ensemble methods to achieve high sensitivity and high specificity in lesion boundary segmentation. We trained the ensemble methods based on Mask R-CNN and DeeplabV3 C methods on ISIC-2017 segmentation training set and evaluate the performance of the ensemble networks on ISIC-2017 testing set and PH2 dataset. Our results showed that the proposed ensemble methods segmented the skin lesions with Sensitivity of 89.93% and Specificity of 97.94% for the ISIC-2017 testing set. The proposed ensemble method Ensemble-A outperformed FrCN, FCNs, U-Net, and SegNet in Sensitivity by 4.4%, 8.8%, 22.7%, and 9.8% respectively. Furthermore, the proposed ensemble method Ensemble-S achieved a specificity score of 97.98% for clinically benign cases, 97.30% for the melanoma cases, and 98.58% for the seborrhoeic keratosis cases on ISIC-2017 testing set, exhibiting better performance than FrCN, FCNs, U-Net, and SegNet.","Skin cancer,skin lesion segmentation,ensemble segmentation methods,deep learning,melanoma,instance segmentation,semantic segmentation",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"DIAGNOSIS,NETWORKS,MELANOMA",IEEE ACCESS,https://doi.org/10.1109/access.2019.2960504,
4,A Deep Model for Lung Cancer Type Identification by Densely Connected Convolutional Networks and Adaptive Boosting,8,,4799-4805,"Pang Shanchen,Zhang Yaqin,Ding Mao,Wang Xun,Xie Xianjin","Pang SC,Zhang YQ,Ding M,Wang X,Xie XJ",Wang X,10.1109/ACCESS.2019.2962862,China University of Petroleum,"Timely diagnosis and determination to the type of lung cancer has important clinical significance. Generally, it requires multiple imaging methods to complement each other to obtain a comprehensive diagnosis. In this work, we propose a deep learning model to identify lung cancer type from CT images for patients in Shandong Provincial Hospital. It has a two-fold challenge: artificial intelligent models trained by public datasets cannot meet such practical requires, and the amount of collected patients' data is quite few. To solve the two-fold problem, we use image rotation, translation and transformation methods to expand and balance our training data, and then densely connected convolutional networks (DenseNet) is used to classify malignant tumor from images collected from, and finally adaptive boosting (adaboost) algorithm is used to aggregate multiple classification results to improve classification performance. Experimental results show that our method can achieve identifying accuracy 89:85%, which performs better than DenseNet without adaboost, ResNet, VGG16 and AlexNet. This provides an efficient, non-invasive detection tool for pathological diagnosis to lung cancer type.","Adaboost algorithm,data enhancement,densely connected convolutional networks,lung cancer",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"SUBTYPE,ADENOCARCINOMA,CLASSIFICATION,STATISTICS",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/08945194.pdf,
5,Can a Smartband be Used for Continuous Implicit Authentication in Real Life,8,,59402-59411,"Ekiz Deniz,Can Yekta Said,Dardagan Yagmur Ceren,Ersoy Cem","Ekiz D,Can YS,Dardagan YC,Ersoy C",Ekiz D,10.1109/ACCESS.2020.2982852,Bogazici University,"The use of cloud services that process privacy-sensitive information such as digital banking, pervasive healthcare, smart home applications requires an implicit continuous authentication solution, which will make these systems less vulnerable to the spoofing attacks. Physiological signals can be used for continuous authentication due to their uniqueness. Ubiquitous wrist-worn wearable devices are equipped with photoplethysmogram sensors, which enable us to extract heart rate variability (HRV) features. In this study, we show that these devices can be used for continuous physiological authentication for enhancing the security of the cloud, edge services, and IoT devices. A system that is suitable for the smartband framework comes with new challenges such as relatively low signal quality and artifacts due to placement, which were not encountered in full lead electrocardiogram systems. After the artifact removal, cleaned physiological signals are fed to the machine learning algorithms. In order to train our machine learning models, we collected physiological data using off-the-shelf smartbands and smartwatches in a real-life event. By applying a minimum quality threshold, we achieved a 3.96% Equal Error Rate. Performance evaluation shows that HRV is a strong candidate for continuous unobtrusive implicit physiological authentication.","Smartband,smartwatch,heart rate variability,continuous authentication",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"HEART-RATE-VARIABILITY,PERSON,IDENTIFICATION,ECG,STRESS,SOUND",IEEE ACCESS,http://arxiv.org/pdf/1912.04760,
6,Supervised Brain Network Learning Based on Deep Recurrent Neural Networks,8,,69967-69978,"Zhao Shijie,Cui Yan,Huang Linwei,Xie Li,Chen Yaowu,Han Junwei,Guo Lei,Zhang Shu,Liu Tianming,Lv Jinglei","Zhao SJ,Cui Y,Huang LW,Xie L,Chen YW,Han JW,Guo L,Zhang S,Liu TM,Lv JL",Zhang S,10.1109/ACCESS.2020.2984948,Northwestern Polytechnical University,"Task-based functional magnetic resonance imaging (tfMRI) is a widely used neuroimaging technique in exploring brain networks and functions associated with cognitive behaviors. Traditionally, the general linear model (GLM) is the most popular method in tfMRI data analysis due to its simpleness and robustness. This model-driven method adopts a canonical hemodynamic response function (HRF) and its various derivatives to construct regressors in the design matrix and estimate changes in the tfMRI data. However, a possible limitation of current model-driven methods is that the HRF is fixed and non-adaptive which may overlook other diverse and concurrent brain networks. In order to overcome these limitations, we proposed a novel hybrid framework, supervised brain network learning based on deep recurrent neural networks (SUDRNN), to reconstruct the diverse and concurrent functional brain networks. Specifically, this hybrid framework first takes advantage of the great capacity of deep recurrent neural networks (DRNN) in modeling sequential data to learn the diverse regressors from real tfMRI data. After that, it utilizes the effective supervised dictionary learning (SDL) method to reconstruct both the task-related functional brain networks and other latent brain networks simultaneously. Extensive experiment results on different tfMRI datasets from Human connectome project (HCP) demonstrated the superiority of the proposed framework.","Task fMRI,brain networks,recurrent neural network,supervised dictionary learning",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"INDEPENDENT,COMPONENT,ANALYSIS,EVENT-RELATED,FMRI,FUNCTIONAL,CONNECTIVITY,TASK-FMRI,ARCHITECTURE,ATLASES",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09052686.pdf,
7,Dermoscopy Image Classification Based on StyleGANs and Decision Fusion,8,,70640-70650,"Gong An,Yao Xinjie,Lin Wei","Gong A,Yao XJ,Lin W",Yao XJ,10.1109/ACCESS.2020.2986916,China University of Petroleum,"Skin cancer is one of the most common cancers in humans in recent years, affecting people of all ages. If skin cancer is treated in time, the curative effect and prognosis are favorable. At present, dermoscopy is an effective way for the early diagnosis of skin cancer. However, manual detection is highly dependent on the clinical experience of doctors, and the complexity of the dermoscopy image itself poses a great challenge to the classification. Therefore, we propose a decision fusion method. Through transfer learning, based on multiple pre-trained convolutional neural networks (CNNs), we use the block to combine multiple CNNs and finally make decisions through multiple blocks. The method of decision fusion can solve the generalization capability of a individual convolutional neural network (CNN) model, and is more robust and stable than the traditional fusion strategy. Based on ISIC 2019 dataset, we use StyleGANs to generate high-quality images to alleviate the problem of less and uneven distribution of the dermoscopy image dataset and improve the classification effect of CNNs. Our proposed method can improve the accuracy of dermoscopy image classification and provide help for dermatologists.","Feature extraction,Training,Skin,Gallium nitride,Melanoma,Lesions,Dermoscopy images,decision fusion,convolutional neural networks,StyleGANs",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"SKIN-LESIONS,MALIGNANT-MELANOMA,DIAGNOSIS,ACCURACY,CANCER",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09062473.pdf,
8,Super Resolution of B-Mode Ultrasound Images With Deep Learning,8,,78808-78820,"Temiz Hakan,Bilge Hasan S.","Temiz H,Bilge HS",Temiz H,10.1109/ACCESS.2020.2990344,Artvin Coruh University,"Ultrasound offers a safe, non-invasive, and inexpensive way of imaging. However, due to its natural intrinsic imaging characteristics, it produces poor quality images with low resolution (LR) compared to other medical imaging modalities. Various image enhancement techniques have been extensively studied to overcome these shortcomings. Super-resolution (SR) is one of these methods, which endeavor to obtain high resolution (HR) images from LR images while enlarging them. Numerous studies have already utilized different SR techniques in various stages of ultrasound imaging (USI). Unlike other studies, which aimed at obtaining SR in the pre-processing phase or early stages of the post-processing phase of USI, we achieved SR on B-mode ultrasound images, which is the last stage of USI. We constructed a deep convolutional neural network (CNN) and trained it with a very large dataset of B-mode ultrasound images for the scale factors 2, 3, 4, and 8. We evaluated the performance of our proposed model quantitatively with eight image quality measures. The quantitative results revealed that our algorithm is much more successful than other methods at each magnification factor. Furthermore, we also verified that there is a statistically significant difference between our approach and others. Besides, qualitative analysis of the reconstructed images also confirms that it produces much better quality HR images than other methods in terms of the human visual system.","Ultrasound,super-resolution,deep learning,convolutional neural network",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"ADVERSARIAL,NETWORK,SUPERRESOLUTION,ENHANCEMENT",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09078131.pdf,
9,CGHF: A Computational Decision Support System for Glioma Classification Using Hybrid Radiomics- and Stationary Wavelet-Based Features,8,,79440-79458,"Kumar Rahul,Gupta Ankur,Arora Harkirat Singh,Pandian Ganesh Namasivayam,Raman Balasubramanian","Kumar R,Gupta A,Arora HS,Pandian GN,Raman B",Kumar R; Gupta A,10.1109/ACCESS.2020.2989193,Indian Institute of Technology System (IIT System),"Brain tumors are the most prominent neurologically malignant cancers with the highest injury and death rates worldwide. Glioma classification is crucial for the prognosis, assessment of prognostication and the planning of clinical guidelines before surgery. Herein, we introduce a novel stationary wavelet-based radiomics approach to classify the grade of glioma more accurately and in a non-invasive manner. The training dataset of Brain Tumor Segmentation (BraTS) Challenge 2018 is used for performance evaluation and calculation is done based on the radiomics features for three different regions of interest. The classifier, Random Forest, is trained on these features and predicted the grade of glioma. At last, the performance is validated by using five-fold cross-validation scheme. The state-of-the-art performance is achieved considering metric < Acc, Sens, Spec, Score, MCC, AUC > equivalent to < 97.54%; 97.62%; 97.33%; 98.3%; 94.12%; 97.48%> with machine learning predictive model Random Forest (RF) for brain tumor patients' classification. Considering the importance of glioma classification for the assessment of prognosis, our approach could be useful in the planning of clinical guidelines prior to surgery.","Feature extraction,Tumors,Magnetic resonance imaging,Biomedical imaging,Decision support systems,Forestry,Cancer,Radiomics,machine learning,random forest,filter,feature extraction,grading of glioma",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,,"TEXTURE,CLASSIFICATION,VECTOR,MACHINE,GRADE,GLIOMAS,BRAIN,IMAGES,INFORMATION,TRANSFORM,TUMORS,SELECTION",IEEE ACCESS,https://doi.org/10.1109/access.2020.2989193,
10,Standard Plane Identification in Fetal Brain Ultrasound Scans Using a Differential Convolutional Neural Network,8,,83821-83830,"Qu Ruowei,Xu Guizhi,Ding Chunxia,Jia Wenyan,Sun Mingui","Qu RW,Xu GZ,Ding CX,Jia WY,Sun MG",Xu GZ,10.1109/ACCESS.2020.2991845,Hebei University of Technology,"Ultrasound scanning has become a highly recommended examination in prenatal diagnosis in many countries. The accurate identification of fetal brain ultrasound scans is crucial to accurate head measurement and brain lesion detection, such as the measurement of the biparietal diameter and the detection of hydrocephalus. In recent years, deep learning has made great progress in the field of image processing. However, there are two difficulties in the identification of fetal brain ultrasound standard planes (FBSPs). First, since the fetal brain tissue is not mature, the fetal brain tissue features are not easy to be detected. Second, because of the expensive collection costs, the amount of labeled image data is limited, which can cause over-fitting and decrease the identification precision. In this study, we proposed a differential convolutional neural network (differential-CNN) to automatically identify six fetal brain standard planes (FBSPs) from the non-standard planes. In this differential-CNN framework, the additional differential feature maps were derived from the feature maps in the original CNN using differential operators. The derivation process did not increase the number of convolution layers and parameters. Moreover, the differential convolution maps have the large advantage of analyzing the directional pattern of pixels and their neighborhoods using additional variation calculations. Therefore, the differential convolution maps would result in good identification performance and cost no extra computational burden. To test the performance of these algorithms, we constructed a dataset consisting of 30,000 2D ultrasound images from 155 fetal subjects ranging from 16 to 34 weeks. The experimental results showed that this method achieved an accuracy of 92.93%. Our work shows that the differential-CNN can be used to facilitate the implementation of the automated identification of FBSPs.","Convolutional neural network,ultrasound scan image,medical image processing,convolution techniques,differential operator",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA","Computer Science,Engineering,Telecommunications",,3.671,"IMAGES,CLASSIFICATION,LOCALIZATION,SEGMENTATION,RECOGNITION",IEEE ACCESS,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09084099.pdf,
