,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Deep learning enabled multi-wavelength spatial coherence microscope for the classification of malaria-infected stages with limited labelled data size,130,,,"Singla Neeru,Srivastava Vishal","Singla N,Srivastava V",Srivastava V,10.1016/j.optlastec.2020.106335,Thapar Institute of Engineering & Technology,"Malaria is a life-threatening mosquito-borne blood disease and therefore, early detection is essential for health. The standard detection technique is a Giemsa-stained blood smear test, which requires a highly skilled technician. Automated classifications of different phases of malaria continue to be a challenge with limited label data, especially in the case of early trophozoite and late trophozoite or schizont phase where the sensitivity is lower. The aim of the study is to develop a fast, robust and fully automated malaria classification system with limited labeled data set by using a multi-wavelength based system and a pre-trained convolutional neural networks (CNNs). The multi-wavelength system improves the classification performance by increasing the training dataset. We also compare our customized CNN performance with other conventional CNNs and show that our network with a lesser number of layers has a comparable performance. We believe that our approach can be applied to other limited annotated biological datasets.","Malaria,Red blood cells,Quantitative phase imaging,Machine learning,Transfer learning and convolutional neural network",Article,"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Optics,Physics",,3.566,"IMAGING,TECHNIQUES,NEURAL-NETWORKS",OPTICS AND LASER TECHNOLOGY,http://arxiv.org/pdf/1903.06056,
2,A telemedicine tool framework for lung sounds classification using ensemble classifier algorithms,162,,,"Jaber Mustafa Musa,Abd Sura Khalil,Shakeel P. Mohamed,Burhanuddin M. A.,Mohammed Mohammed Abdulameer,Yussof Salman","Jaber MM,Abd SK,Shakeel PM,Burhanuddin MA,Mohammed MA,Yussof S",Abd SK,10.1016/j.measurement.2020.107883,"Dijlah Univ Coll, Dept Comp Engn Tech, Dijlah, Iraq.","Telemedicine is one of the medical services related to information exchange tools (eHealth). In recent years, the monitoring and classification of acoustic signals of respiratory-related disease is a significant characteristic in the pulmonary analysis. Lung sounds produce appropriate evidence related to pulmonary disorders, and to assess subjects pulmonary situations. However, this traditional method suffers from restrictions, such as if the doctor isn't very much practiced, this may lead to an incorrect analysis. The objective of this research work is to build a telemedicine framework to predict respiratory pathology using lung sound examination. In this paper, the three approaches has been compared to machine learning for the detection of lung sounds. The proposed telemedicine framework trained through Bagging and Boosting classifiers (Improved Random Forest, AdaBoost, Gradient Boosting algorithm) with an extracted set of handcrafted features. The experimental results demonstrated that the performance of Improved Random Forest was higher than Gradient Boosting and AdaBoost classifiers. The overall classification accuracy for the Improved Random Forest algorithm has 99.04%. The telemedicine framework was implemented with the Improved Random Forest algorithm. The telemedicine framework has achieved phenomenal performance in recognizing respiratory pathology. (C) 2020 Elsevier Ltd. All rights reserved.","Lung sounds,Ensemble learning,Machine learning,Pulmonary disorders",Article,"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Engineering,Instruments & Instrumentation",,3.778,"CANCER,DETECTION",MEASUREMENT,,
3,Role of data science in managing COVID-19 pandemic,62,4,385-395,"Saxena Nikita,Gupta Priyanka,Raman Ruchir,Rathore Anurag S.","Saxena N,Gupta P,Raman R,Rathore AS",Rathore AS,10.1080/00194506.2020.1855085,Indian Institute of Technology System (IIT System),"In December of 2019, the first outbreak of COVID-19 was detected in mainland China, eventually spreading to every continent in the world except Antarctica. Named Coronavirus Disease 19 (COVID-19) by the World Health Organization (WHO), this highly contagious disease was caused by the virus SARS-CoV-2. With a transmission rate greater than SARS or common flu, continued tremendous efforts will be needed to successfully combat this disease. In this article, we review the role that data science is playing in this war. Data science, combined with statistical analysis, computer science and computational biology, is helping in myriad ways with applications including epidemiology, drug discovery, and molecular design for diagnostic and therapeutic purposes. A number of data driven models, mathematical models, correlations and predictive models have been developed for COVID-19. Challenges faced by the data scientists today have been highlighted. Finally, open source datasets sources are mentioned that can be potentially used in diagnostics and evaluation of health policies.
[GRAPHICS]
.","COVID-19,data science,statistical analysis,artificial intelligence (AI)",Review,"TAYLOR & FRANCIS LTD, 2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND",Engineering,,,,INDIAN CHEMICAL ENGINEER,https://www.tandfonline.com/doi/pdf/10.1080/00194506.2020.1855085?needAccess=true,
4,Psi-Net: Focusing on the border areas of intracerebral hemorrhage on CT images,194,,,"Kuang Zhuo,Deng Xianbo,Yu Li,Wang Hongkui,Li Tiansong,Wang Shengwei","Kuang Z,Deng XB,Yu L,Wang HK,Li TS,Wang SW",Yu L,10.1016/j.cmpb.2020.105546,Huazhong University of Science & Technology,"Background and objective: The volume of the intracerebral hemorrhage (ICH) obtained from CT scans is essential for quantification and treatment planning. However,a fast and accurate volume acquisition brings great challenges. On the one hand, it is both time consuming and operator dependent for manual segmentation, which is the gold standard for volume estimation. On the other hand, low contrast to normal tissues, irregular shapes and distributions of the hemorrhage make the existing automatic segmentation methods hard to achieve satisfactory performance. Method: To solve above problems, a CNN based architecture is proposed in this work, consisting of a novel model, which is named as Psi-Net and a multi-level training strategy. In the structure of Psi-Net, a self-attention block and a contextual-attention block is designed to suppresses the irrelevant information and segment border areas of the hemorrhage more finely. Further, an multi-level training strategy is put forward to facilitate the training process. By adding the slice-level learning and a weighted loss, the multi-level training strategy effectively alleviates the problems of vanishing gradient and the class imbalance. The proposed training strategy could be applied to most of the segmentation networks, especially for complex models and on small datasets. Results: The proposed architecture is evaluated on a spontaneous ICH dataset and a traumatic ICH dataset. Compared to the previous works on the ICH sementation, the proposed architecture obtains the state-ofthe-art performance(Dice of 0.950) on the spontaneous ICH, and comparable results(Dice of 0.895) with the best method on the traumatic ICH. On the other hand, the time consumption of the proposed architecture is much less than the previous methods on both training and inference. Morever, experiment results on various of models prove the universality of the multi-level training strategy. Conclusions: This study proposed a novel CNN-based architecture, Psi-Net with multi-level training strategy. It takes less time for training and achives superior performance than previous ICH segmentaion methods. (C) 2020 Elsevier B.V. All rights reserved.","Intracerebral hemorrhage,Convolutional neural networks,Medical image segmentation,Attention mechanism",Article,"ELSEVIER IRELAND LTD, ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, 00000, IRELAND","Computer Science,Engineering,Medical Informatics",,5.034,"BRAIN-TUMOR,SEGMENTATION,QUANTIFICATION,NETWORKS,ABCS",COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,,
5,DFUNet: Convolutional Neural Networks for Diabetic Foot Ulcer Classification,4,5,728-739,"Goyal Manu,Reeves Neil D.,Davison Adrian K.,Rajbhandari Satyan,Spragg Jennifer,Yap Moi Hoon","Goyal M,Reeves ND,Davison AK,Rajbhandari S,Spragg J,Yap MH",Yap MH,10.1109/TETCI.2018.2866254,Manchester Metropolitan University,"Globally, in 2016, 1 out of 11 adults suffered from diabetes mellitus. Diabetic foot ulcers (DFU) are a major complication of this disease, which if not managed properly can lead to amputation. Current clinical approaches to DFU treatment rely on patient and clinician vigilance, which has significant limitations, such as the high cost involved in the diagnosis, treatment, and lengthy care of the DFU. We collected an extensive dataset of foot images, which contain DFU from different patients. In this DFU classification problem, we assessed the two classes as normal skin (healthy skin) and abnormal skin (DFU). In this paper, we have proposed the use of machine learning algorithms to extract the features for DFU and healthy skin patches to understand the differences in the computer vision perspective. This experiment is performed to evaluate the skin conditions of both classes that are at high risk of misclassification by computer vision algorithms. Furthermore, we used convolutional neural networks for the first time in this binary classification. We have proposed a novel convolutional neural network architecture, DFUNet, with better feature extraction to identify the feature differences between healthy skin and the DFU. Using 10-fold cross validation, DFUNet achieved an AUC score of 0.961. This outperformed both the traditional machine learning and deep learning classifiers we have tested. Here, we present the development of a novel and highly sensitive DFUNet for objectively detecting the presence of DFUs. This novel approach has the potential to deliver a paradigm shift in diabetic foot care among diabetic patients, which represent a cost-effective, remote, and convenient healthcare solution.","Diabetic foot ulcers,classification,deep learning,convolutional neural networks,DFUNet",Article,"IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC, 445 HOES LANE, PISCATAWAY, NJ 08855-4141 USA",Computer Science,,,"IMAGE-ANALYSIS,WOUNDS,HISTOGRAMS,INFECTION,SPECTRUM",IEEE TRANSACTIONS ON EMERGING TOPICS IN COMPUTATIONAL INTELLIGENCE,https://e-space.mmu.ac.uk/619963/13/yap%20author_copy.pdf,
6,Performance improvement of mediastinal lymph node severity detection using GAN and Inception network,194,,,"Tekchandani Hitesh,Verma Shrish,Londhe Narendra","Tekchandani H,Verma S,Londhe N",Londhe N,10.1016/j.cmpb.2020.105478,National Institute of Technology (NIT System),"Background and objective: In lung cancer, the determination of mediastinal lymph node (MLN) status as benign or malignant influence treatment planning and survival rate. Invasive pathological tests for the classification of MLNs into benign and malignant have various shortcomings like painfulness, the risk associated with anesthesia, and depends to a large extent on skillset and preferences of the surgeon performing the test. Hence, computer-aided system for MLNs severity detection has been explored widely by the researchers. Very recently, in our earlier concluded work on non-invasive method for MLNs differential diagnosis in computed tomography (CT) images, combination of different data augmentation approaches and state-of-art fully convolutional network (FCN) were implemented to enhance the performance of malignancy detection. However, the performance of FCN network were highly depended on the selection of appropriate data augmentation approach and control of their hyperparameters. Moreover, a standard practice to get hierarchical features in convolutional neural network (CNN) models requires deeper stacking of layers. This leads to an increase in number of trainable parameters which prone to overfitting of the network.
Methods: In view of the above mention limitations, in this paper, authors have proposed an approach that includes: 1) Generative Adversarial Network (GAN) for data augmentation, and 2) Inception network for malignancy detection. Unlike conventional data augmentation strategy, GAN based augmentation approach generates data that correlates to original data distribution. In the case of Inception based model, it uses multiple size kernels with factorized convolution for hierarchical feature extraction. This helps to a significant reduction in trainable parameters and the problem of overfitting.
Results: In this paper, experiments with different GAN approaches, as well as with different Inception architectures, are conducted to evaluate and justify the selection of appropriate GAN and Inception architecture, respectively for MLNs severity detection. The proposed approach achieves superior results with an average accuracy, sensitivity, specificity, and area under curve of 94.95%, 93.65%, 96.67%, and 95%, respectively.
Conclusion: The obtained results validate the usefulness of GANs for data augmentation in the differential diagnosis of benign and malignant MLNs. The proposed Inception network based classifier for malignancy detection shows promising results compared to all investigated methods presented in various literature. (c) 2020 Elsevier B.V. All rights reserved.","Lymph Node,Severity,Malignant,Benign,GAN,Inception Network",Article,"ELSEVIER IRELAND LTD, ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, 00000, IRELAND","Computer Science,Engineering,Medical Informatics",,5.034,"CELL,LUNG-CANCER,FDG,PET,CT,RECOGNITION,METASTASIS,TEXTURE",COMPUTER METHODS AND PROGRAMS IN BIOMEDICINE,,
7,An Automatic Rehabilitation Assessment System for Hand Function Based on Leap Motion and Ensemble Learning,52,1,3-25,"Li Chenguang,Cheng Long,Yang Hongjun,Zou Yongxiang,Huang Fubiao","Li CG,Cheng L,Yang HJ,Zou YX,Huang FB",Cheng L,10.1080/01969722.2020.1827798,Chinese Academy of Sciences,"For stroke patients, hand function assessment is an important part of the hand rehabilitation process. The hand function assessment, however, requires the patient to complete a series of actions under the guidance of the therapist who then scores the patient's performance. This type of assessment is both time-consuming and highly subjective. Therefore, in order to achieve a fast, objective and accurate assessment, this paper adopts a non-contact infrared imaging device, Leap Motion, to measure the patient's motion information and then uses these motion information to infer the hand's rehabilitation level. This paper improves the traditional way of hand function assessment from the following aspects. Only three coherent movements (finger opposition, lift wrist and stretch fingers) are required to complete the assessment, which makes the assessment time shorter and the assessment process easier. At the same time, an assessment algorithm based on the Ensemble Learning is proposed and integrated into the automatic hand function assessment system. In addition, the virtual reality game has been implemented in the assessment system to ensure a satisfactory interaction with patients, which makes the assessment process more interesting and convenient. Using this system, 50 stroke patients underwent clinical trials with the Brunnstrom and Fugl-Meyer assessment scales. The matching rate between the automatic assessment result and the manual Brunnstrom assessment result is 92%, while the matching rate with the Fugl-Meyer assessment result is 82%. Furthermore, Wilcoxon Signed-Rank test and Kappa test are also used to validate the consistency between the automatic assessment results and the manual assessment results. These experiments illustrate that this automatic assessment system is fast, comfortable and reliable.","Automatic assessment,Brunnstrom assessment,ensemble learning,Fugl-Meyer assessment,hand function assessment,rehabilitation,Leap Motion",Article,"TAYLOR & FRANCIS INC, 530 WALNUT STREET, STE 850, PHILADELPHIA, PA 19106 USA",Computer Science,,1.572,"SIGN-LANGUAGE,RECOGNITION,CONTROLLER,ACCURACY",CYBERNETICS AND SYSTEMS,,
8,Biomimetic and porous nanofiber-based hybrid sensor for multifunctional pressure sensing and human gesture identification via deep learning method,76,,,"Syu Miao Hua,Guan Yi Jun,Lo Wei Cheng,Fuh Yiin Kuen","Syu MH,Guan YJ,Lo WC,Fuh YK",Fuh YK,10.1016/j.nanoen.2020.105029,National Central University,"Near-field electrospinning (NFES) is a site addressable microfabrication process and is utilized to deposit the micro/nano polyvinylidene fluoride (PVDF) fibers arrays on printed circuit board nanofiber-based based piezoelectric sensor architectures. In addition, a biomimetic and flexible hybrid self-powered sensors (BHSS) was created by hybridizing both Cu - biomimetic Polydimethylsiloxane triboelectric sensors to enhance the energy-harvesting characteristic. The optimized BHSS had open-circuit voltage (V-OC) of 15 V and 115 nA of short-circuit current (I-SC) and a maximum average power density is 675 mu W m(-2) with a load of 10 M Omega. Furthermore, an intelligent glove and the force sensor with are successively confirmed that the developed BHSS has promising applications in wearable self-power sensor technology. The machine learning algorithm of Long Short-Term Memory (LSTM) in the context of gesture recognition was used and effectively distinguish five human actions satisfactorily. LSTM based real-time electrical signals of five gestures dataset with varying duration and complexity can achieve an overall classification rate of 82.3%.","Near-field electrospinning (NFES),Polyvinylidene fluoride (PVDF),Nano /micro fibers (NMFs),Biomimetic hybrid self-powered sensors (BHSS),Long short-term memory (LSTM)",Article,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Chemistry,Science & Technology - Other Topics,Materials Science,Physics",,17.631,"TRIBOELECTRIC,NANOGENERATOR,DIRECT-WRITE,ENERGY,SKIN,PERFORMANCE,POWER,POLYDIMETHYLSILOXANE,TRANSPARENT,COMPOSITE,MATRIX",NANO ENERGY,,
9,"Exploration of the mechanism of traditional Chinese medicine by AI approach using unsupervised machine learning for cellular functional similarity of compounds in heterogeneous networks, XiaoErFuPi granules as an example",160,,,"Guo Feifei,Tang Xuan,Zhang Wen,Wei Junying,Tang Shihuan,Wu Hongwei,Yang Hongjun","Guo FF,Tang X,Zhang W,Wei JY,Tang SH,Wu HW,Yang HJ",Tang SH; Wu HW; Yang HJ,10.1016/j.phrs.2020.105077,China Academy of Chinese Medical Sciences,"'Polypharmacology' is usually used to describe the network-wide effect of a single compound, but traditional Chinese medicine (TCM) has a polypharmacological effect naturally based on the 'multi-components, multi targets and multi-pathways' principle. It is a challenge to investigate the polypharmacology mechanism of TCM with multiple components. In this study, we used XiaoErFuPi (XEFP) granules as an example to describe an unsupervised learning strategy for polypharmacology research of TCM and to explore the mechanism of XEFP polypharmacology against multifactorial disease function dyspepsia (FD). Unsupervised clustering of compounds based on similarity evaluation of cellular function fingerprints showed that compounds of TCM without similar targets and chemical structure could also exert similar therapeutic effects on the same disease, as different targets participate in the same pathway closely associated with the pathological process. In this study, we proposed an unsupervised machine learning strategy for exploring the polypharmacology-based mechanism of TCM, utilizing hierarchical clustering based on cellular functional similarity, to establish a connection from the chemical clustering module to cellular function. Meanwhile, FDA-approved drugs against FD were used as references for the mechanism of action (MoA) of FD. First, according to the compound-compound network built by the similarity of cellular function of XEFP compounds and FDA-approved FD drugs, the possible therapeutic function of TCM may represent a known mechanism of FDA-approved drugs. Then, as unsupervised learning, hierarchical clustering of TCM compounds based on cellular function fingerprint similarity could help to classify the compounds into several modules with similar therapeutic functions to investigate the polypharmacology effect of TCM. Furthermore, the integration of quantitative omics data of TCM and approved drugs (from LINCS datasets) provides more quantitative evidence for TCM therapeutic function consistency with approved drugs. A spasmolytic activity experiment was launched to confirm vanillic acid activity to repress smooth muscle contraction; vanillic acid was also predicted to be active compound of XEFP, supporting the accuracy of our strategy. In summary, the approach proposed in this study provides a new unsupervised learning strategy for poly pharmacological research investigating TCM by establishing a connection between the compound functional module and drug-activated cellular processes shared with FDA-approved drugs, which may elucidate the unique mechanism of traditional medicine using FDA-approved drugs as references, facilitate the discovery of potential active compounds of TCM and provide new insights into complex diseases.","Polypharmacology,Traditional Chinese medicine,Unsupervised clustering,Cellular function fingerprints,FDA-approved drugs,Functional dyspepsia",Article,"ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD, 24-28 OVAL RD, LONDON NW1 7DX, ENGLAND",Pharmacology & Pharmacy,,7.377,,PHARMACOLOGICAL RESEARCH,,
10,Machine learning assisted materials design and discovery for rechargeable batteries,31,,434-450,"Liu Yue,Guo Biru,Zou Xinxin,Li Yajie,Shi Siqi","Liu Y,Guo BR,Zou XX,Li YJ,Shi SQ",Shi SQ,10.1016/j.ensm.2020.06.033,Shanghai University,"Machine learning plays an important role in accelerating the discovery and design process for novel electrochemical energy storage materials. This review aims to provide the state-of-the-art and prospects of machine learning for the design of rechargeable battery materials. After illustrating the key concepts of machine learning and basic procedures for applying machine learning in rechargeable battery materials science, we focus on how to obtain the most important features from the specific physical, chemical and/or other properties of material by using wrapper feature selection method, embedded feature selection method, and the combination of these two methods. And then, the applications of machine learning in rechargeable battery materials design and discovery are reviewed, including the property prediction for liquid electrolytes, solid electrolytes, electrode materials, and the discovery of novel rechargeable battery materials through component prediction and structure prediction. More importantly, we discuss the key challenges related to machine learning in rechargeable battery materials science, including the contradiction between high dimension and small sample, the conflict between the complexity and accuracy of machine learning models, and the inconsistency between learning results and domain expert knowledge. In response to these challenges, we propose possible countermeasures and forecast potential directions of future research. This review is expected to shed light on machine learning in rechargeable battery materials design and property optimization.","Machine learning,Rechargeable battery,Materials design and discovery,Feature engineering",Article,"ELSEVIER, RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS","Chemistry,Science & Technology - Other Topics,Materials Science",,17.712,"ARTIFICIAL,NEURAL-NETWORK,DENSITY-FUNCTIONAL,THEORY,STRUCTURE-PROPERTY,RELATIONSHIP,FEATURE-SELECTION,AB-INITIO,ELECTRICAL-CONDUCTIVITY,CRYSTAL-STRUCTURE,IONIC,LIQUIDS,THERMODYNAMIC,STABILITY,ACCELERATED,SEARCH",ENERGY STORAGE MATERIALS,,
