,title,Volume,Issue,Pages,whole__author_name,simply_author_name,reprint author,DOI,reprint address,Abstract,Keywords,Document Type,Publisher,Research Domain,Published Date,impact_factor,Keywords_plus,joural,pdf_link,Download_SuccessOrDefeat
1,Toward reliable automatic liver and tumor segmentation using convolutional neural network based on 2.5D models,16,1,41-51,"Wardhana Girindra,Naghibi Hamid,Sirmacek Beril,Abayazid Momen","Wardhana G,Naghibi H,Sirmacek B,Abayazid M",Wardhana G,10.1007/s11548-020-02292-y,University of Twente,"Purpose We investigated the parameter configuration in the automatic liver and tumor segmentation using a convolutional neural network based on 2.5D model. The implementation of 2.5D model shows promising results since it allows the network to have a deeper and wider network architecture while still accommodates the 3D information. However, there has been no detailed investigation of the parameter configurations on this type of network model. Methods Some parameters, such as the number of stacked layers, image contrast, and the number of network layers, were studied and implemented on neural networks based on 2.5D model. Networks are trained and tested by utilizing the dataset from liver and tumor segmentation challenge (LiTS). The network performance was further evaluated by comparing the network segmentation with manual segmentation from nine technical physicians and an experienced radiologist. Results Slice arrangement testing shows that multiple stacked layers have better performance than a single-layer network. However, the dice scores start decreasing when the number of stacked layers is more than three layers. Adding higher number of layers would cause overfitting on the training set. In contrast enhancement test, implementing contrast enhancement method did not show a statistically significant different to the network performance. While in the network layer test, adding more layers to the network architecture does not always correspond to the increasing dice score result of the network. Conclusions This paper compares the performance of the network based on 2.5D model using different parameter configurations. The result obtained shows the effect of each parameter and allow the selection of the best configuration in order to improve the network performance in the application of automatic liver and tumor segmentation.","CT image,Convolutional neural network,Deep learning,Image segmentation,Liver tumor",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Engineering,Radiology, Nuclear Medicine & Medical Imaging,Surgery",,2.745,,INTERNATIONAL JOURNAL OF COMPUTER ASSISTED RADIOLOGY AND SURGERY,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7822806,
2,"Tumor type detection in brain MR images of the deep model developed using hypercolumn technique, attention modules, and residual blocks",59,1,57-70,"Togacar Mesut,Ergen Burhan,Comert Zafer","Togacar M,Ergen B,Comert Z",Togacar M,10.1007/s11517-020-02290-x,Firat University,"Brain cancer is a disease caused by the growth of abnormal aggressive cells in the brain outside of normal cells. Symptoms and diagnosis of brain cancer cases are producing more accurate results day by day in parallel with the development of technological opportunities. In this study, a deep learning model called BrainMRNet which is developed for mass detection in open-source brain magnetic resonance images was used. The BrainMRNet model includes three processing steps: attention modules, the hypercolumn technique, and residual blocks. To demonstrate the accuracy of the proposed model, three types of tumor data leading to brain cancer were examined in this study: glioma, meningioma, and pituitary. In addition, a segmentation method was proposed, which additionally determines in which lobe area of the brain the two classes of tumors that cause brain cancer are more concentrated. The classification accuracy rates were performed in the study; it was 98.18% in glioma tumor, 96.73% in meningioma tumor, and 98.18% in pituitary tumor. At the end of the experiment, using the subset of glioma and meningioma tumor images, it was determined which at brain lobe the tumor region was seen, and 100% success was achieved in the analysis of this determination. In this study, a hybrid deep learning model is presented to determine the detection of the brain tumor. In addition, open-source software was proposed, which statistically found in which lobe region of the human brain the brain tumor occurred. The methods applied and tested in the experiments have shown promising results with a high level of accuracy, precision, and specificity. These results demonstrate the availability of the proposed approach in clinical settings to support the medical decision regarding brain tumor detection.","Brain tumor,Attention module,Magnetic resonance image,Hypercolumn technique,Image processing,Medical segmentation",Article,"SPRINGER HEIDELBERG, TIERGARTENSTRASSE 17, D-69121 HEIDELBERG, GERMANY","Computer Science,Engineering,Mathematical & Computational Biology,Medical Informatics",,2.61,FEATURES,MEDICAL & BIOLOGICAL ENGINEERING & COMPUTING,,
3,Active contour regularized semi-supervised learning for COVID-19 CT infection segmentation with limited annotations,65,22,,"Ma Jun,Nie Ziwei,Wang Congcong,Dong Guoqiang,Zhu Qiongjie,He Jian,Gui Luying,Yang Xiaoping","Ma J,Nie ZW,Wang CC,Dong GQ,Zhu QJ,He J,Gui LY,Yang XP",Yang XP,10.1088/1361-6560/abc04e,Nanjing University,"Infection segmentation on chest CT plays an important role in the quantitative analysis of COVID-19. Developing automatic segmentation tools in a short period with limited labelled images has become an urgent need. Pseudo label-based semi-supervised method is a promising way to leverage unlabelled data to improve segmentation performance. Existing methods usually obtain pseudo labels by first training a network with limited labelled images and then inferring unlabelled images. However, these methods may generate obviously inaccurate labels and degrade the subsequent training process. To address these challenges, in this paper, an active contour regularized semi-supervised learning framework was proposed to automatically segment infections with few labelled images. The active contour regularization was realized by the region-scalable fitting (RSF) model which is embedded to the loss function of the network to regularize and refine the pseudo labels of the unlabelled images. We further designed a splitting method to separately optimize the RSF regularization term and the segmentation loss term with iterative convolution-thresholding method and stochastic gradient descent, respectively, which enable fast optimization of each term. Furthermore, we built a statistical atlas to show the infection spatial distribution. Extensive experiments on a small public dataset and a large scale dataset showed that the proposed method outperforms state-of-the-art methods with up to 5% in dice similarity coefficient and normalized surface dice, 10% in relative absolute volume difference and 8 mm in 95% Hausdorff distance. Moreover, we observed that the infections tend to occur at the dorsal subpleural lung and posterior basal segments that are not mentioned in current radiology reports and are meaningful to advance our understanding of COVID-19.","COVID-19 infection segmentation,active contours,statistical atlas,infection spatial distribution",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Engineering,Radiology, Nuclear Medicine & Medical Imaging",,3.554,ENHANCEMENT,PHYSICS IN MEDICINE AND BIOLOGY,,
4,RegQCNET: Deep quality control for image-to-template brain MRI affine registration,65,22,,"Denis de Senneville Baudouin,Manjon Jose V,Coupe Pierrick","de Senneville BD,Manjon JV,Coupe P",de Senneville BD,10.1088/1361-6560/abb6be,Centre National de la Recherche Scientifique (CNRS),"Affine registration of one or several brain image(s) onto a common reference space is a necessary prerequisite for many image processing tasks, such as brain segmentation or functional analysis. Manual assessment of registration quality is a tedious and time-consuming task, especially in studies comprising a large amount of data. Automated and reliable quality control (QC) becomes mandatory. Moreover, the computation time of the QC must be also compatible with the processing of massive datasets. Therefore, automated deep neural network approaches have emerged as a method of choice to automatically assess registration quality.
In the current study, a compact 3D convolutional neural network, referred to as RegQCNET, is introduced to quantitatively predict the amplitude of an affine registration mismatch between a registered image and a reference template. This quantitative estimation of registration error is expressed using the metric unit system. Therefore, a meaningful task-specific threshold can be manually or automatically defined in order to distinguish between usable and non-usable images.
The robustness of the proposed RegQCNET is first analyzed on lifespan brain images undergoing various simulated spatial transformations and intensity variations between training and testing. Secondly, the potential of RegQCNET to classify images as usable or non-usable is evaluated using both manual and automatic thresholds. During our experiments, automatic thresholds are estimated using several computer-assisted classification models (logistic regression, support vector machine, Naive Bayes and random forest) through cross-validation. To this end we use an expert's visual QC estimated on a lifespan cohort of 3953 brains. Finally, the RegQCNET accuracy is compared to usual image features such as image correlation coefficient and mutual information.
The results show that the proposed deep learning QC is robust, fast and accurate at estimating affine registration error in the processing pipeline.","quality control,image-to-template registration,deep neural network",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Engineering,Radiology, Nuclear Medicine & Medical Imaging",,3.554,"RADIATION-THERAPY,ANTS",PHYSICS IN MEDICINE AND BIOLOGY,http://arxiv.org/pdf/2005.06835,
5,Development and evaluation of a deep learning based artificial intelligence for automatic identification of gold fiducial markers in an MRI-only prostate radiotherapy workflow,65,22,,"Gustafsson Christian Jamtheim,Sward Johan,Adalbjornsson Stefan Ingi,Jakobsson Andreas,Olsson Lars E.","Gustafsson CJ,Sward J,Adalbjornsson SI,Jakobsson A,Olsson LE",Gustafsson CJ,10.1088/1361-6560/abb0f9,Lund University,"Identification of prostate gold fiducial markers in magnetic resonance imaging (MRI) images is challenging when CT images are not available, due to misclassifications from intra-prostatic calcifications. It is also a time consuming task and automated identification methods have been suggested as an improvement for both objectives. Multi-echo gradient echo (MEGRE) images have been utilized for manual fiducial identification with 100% detection accuracy. The aim is therefore to develop an automatic deep learning based method for fiducial identification in MRI images intended for MRI-only prostate radiotherapy. MEGRE images from 326 prostate cancer patients with fiducials were acquired on a 3T MRI, post-processed with N4 bias correction, and the fiducial center of mass (CoM) was identified. A 9 mm radius sphere was created around the CoM as ground truth. A deep learning HighRes3DNet model for semantic segmentation was trained using image augmentation. The model was applied to 39 MRI-only patients and 3D probability maps for fiducial location and segmentation were produced and spatially smoothed. In each of the three largest probability peaks, a 9 mm radius sphere was defined. Detection sensitivity and geometric accuracy was assessed. To raise awareness of potential false findings a 'BeAware' score was developed, calculated from the total number and quality of the probability peaks. All datasets, annotations and source code used were made publicly available. The detection sensitivity for all fiducials were 97.4%. Thirty-six out of thirty-nine patients had all fiducial markers correctly identified. All three failed patients generated a user notification using the BeAware score. The mean absolute difference between the detected fiducial and ground truth CoM was 0.7 +/- 0.9 [0 3.1] mm. A deep learning method for automatic fiducial identification in MRI images was developed and evaluated with state-of-the-art results. The BeAware score has the potential to notify the user regarding patients where the proposed method is uncertain.","gold fiducial marker,MRI only prostate,MRI only radiotherapy,MRI radiation therapy,prostate cancer,deep learning",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Engineering,Radiology, Nuclear Medicine & Medical Imaging",,3.554,"MAGNETIC-SUSCEPTIBILITY,REGISTRATION,TARGET,UNCERTAINTIES,SIMULATION,MARGINS",PHYSICS IN MEDICINE AND BIOLOGY,https://doi.org/10.1088/1361-6560/abb0f9,
6,Pancreas segmentation based on an adversarial model under two-tier constraints,65,22,,"Li Meiyu,Lian Fenghui,Guo Shuxu","Li MY,Lian FH,Guo SX",Guo SX,10.1088/1361-6560/abb6bf,Jilin University,"Pancreas segmentation is vital for the effective diagnosis and treatment of diabetic or pancreatic diseases. However, the irregular shape and strong variability of the pancreas in medical images pose significant challenges to accurate segmentation. In this paper, we propose a novel segmentation algorithm that imposes two-tier constraints on a conventional network through adversarial learning, namely UDCGAN. Specifically, we incorporate a dual adversarial training scheme in a conventional segmentation network, which further facilitates the probability maps from the segmentor to converge on the ground truth distributions owing to the effectiveness of generative adversarial networks (GANs) in capturing data distributions. This novel segmentation algorithm is equivalent to employing adversarial learning on a segmentation network that has been trained in an adversarial manner. Duplex intervention and guidance further refine the loss functions of the segmentor, thus effectively contributing to the preservation of details for segmentation. The segmentation results on the NIH Pancreas-CT dataset show that our proposed model achieves a competitive performance compared with other state-of-the-art methods.","pancreas segmentation,adversarial training,dual constraints,UDCGAN",Article,"IOP PUBLISHING LTD, TEMPLE CIRCUS, TEMPLE WAY, BRISTOL BS1 6BE, ENGLAND","Engineering,Radiology, Nuclear Medicine & Medical Imaging",,3.554,NETWORKS,PHYSICS IN MEDICINE AND BIOLOGY,,
7,"Short range order and network connectivity in amorphous AsTe3: a first principles, machine learning, and XRD study",22,43,24895-24906,"Delaizir Gaelle,Piarristeguy Andrea,Pradel Annie,Masson Olivier,Bouzid Assil","Delaizir G,Piarristeguy A,Pradel A,Masson O,Bouzid A",Delaizir G; Bouzid A,10.1039/d0cp03383a,Centre National de la Recherche Scientifique (CNRS),"The atomic scale structure of amorphous AsTe3 is investigated through X-ray diffraction, first-principles molecular dynamics (FPMD), and machine learning interatomic potentials (ML-GAP) obtained by exploiting the ab initio data. We obtain good agreement between the measured and modelled diffraction patterns. Our FPMD results show that As and Te obey the 8-N rule with average coordination numbers of 3 and 2, respectively. We find that small fractions of under and over coordinated As and Te atoms are present in the amorphous phase with about 6% (FPMD), and 13% (ML-GAP) of 3-fold Te. As is found at the center of pyramidal structures predominantly linked through Te-n chains rather than rings. Despite the low As concentration in AsTe3, its local environment features a very high chemical disorder that manifests through the occurrence of homopolar bonds including at least 57% of As atoms.","PHASE-CHANGE MATERIALS,AS-TE,COMPOSITIONAL DEPENDENCE,ELECTRICAL-PROPERTIES,ATOMIC-STRUCTURE,RING STATISTICS,CHEMICAL ORDER,ION CONDUCTORS,GLASSES,CRYSTALLIZATION",Article,"ROYAL SOC CHEMISTRY, THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE CB4 0WF, CAMBS, ENGLAND","Chemistry,Physics",,3.802,"PHASE-CHANGE,MATERIALS,AS-TE,COMPOSITIONAL,DEPENDENCE,ELECTRICAL-PROPERTIES,ATOMIC-STRUCTURE,RING,STATISTICS,CHEMICAL,ORDER,ION,CONDUCTORS,GLASSES,CRYSTALLIZATION",PHYSICAL CHEMISTRY CHEMICAL PHYSICS,https://hal.archives-ouvertes.fr/hal-03001599/document,
8,Driver's black box: a system for driver risk assessment using machine learning and fuzzy logic,25,5,482-500,"Yuksel A. S.,Atmaca S.","Yuksel AS,Atmaca S",Yuksel AS,10.1080/15472450.2020.1852083,Suleyman Demirel University,"Risky driving behaviors can cause accidents, which may result in major material and moral damages. Due to the increase in road accidents, it has become an important issue to identify risky driving behaviors and reward people who drive safely. With the development of technology, it is now possible to model driving behavior through advanced sensors integrated into embedded systems. In this study, we modeled four major risky driving behaviors and created driver profiles using data obtained from accelerometer and gyroscope sensors and applying widely used machine learning algorithms in behavior analysis, including the C4.5 Decision Tree, Random Forest, Artificial Neural Network, Support-Vector Machine, K-Nearest Neighbor, Naive Bayes, and K-Star algorithms. Risky driving behaviors and their risk levels were evaluated in accordance with the expert opinions of traffic officers, and driver risk was modeled using the fuzzy logic method. The applied machine learning algorithms were compared using common validation metrics such as accuracy, f-measure, precision, and recall. In our experiments, the K-Star algorithm was the most successful algorithm, with 100% accuracy. As a result, a highly accurate, low-cost system which acts as the driver's black box was developed. The system can be integrated into vehicles and it can record the driver's behaviors and identify the risky ones. It can also open up new horizons for insurance companies to utilize usage-based policies, in which customers who drive safely are rewarded with lower car insurance premiums, encouraging others to do the same.","driver analytics,driving behavior analysis,fuzzy logic,intelligent systems,machine learning,risk assessment,road safety",Article,"TAYLOR & FRANCIS INC, 530 WALNUT STREET, STE 850, PHILADELPHIA, PA 19106 USA",Transportation,,4.134,,JOURNAL OF INTELLIGENT TRANSPORTATION SYSTEMS,,
9,Deep learning approach for the segmentation of aneurysmal ascending aorta,11,1,15-24,"Comelli Albert,Dahiya Navdeep,Stefano Alessandro,Benfante Viviana,Gentile Giovanni,Agnese Valentina,Raffa Giuseppe M.,Pilato Michele,Yezzi Anthony,Petrucci Giovanni","Comelli A,Dahiya N,Stefano A,Benfante V,Gentile G,Agnese V,Raffa GM,Pilato M,Yezzi A,Petrucci G",Pasta S,10.1007/s13534-020-00179-0,University of Palermo,"Diagnosis of ascending thoracic aortic aneurysm (ATAA) is based on the measurement of the maximum aortic diameter, but size is not a good predictor of the risk of adverse events. There is growing interest in the development of novel image-derived risk strategies to improve patient risk management towards a highly individualized level. In this study, the feasibility and efficacy of deep learning for the automatic segmentation of ATAAs was investigated using UNet, ENet, and ERFNet techniques. Specifically, CT angiography done on 72 patients with ATAAs and different valve morphology (i.e., tricuspid aortic valve, TAV, and bicuspid aortic valve, BAV) were semi-automatically segmented with Mimics software (Materialize NV, Leuven, Belgium), and then used for training of the tested deep learning models. The segmentation performance in terms of accuracy and time inference were compared using several parameters. All deep learning models reported a dice score higher than 88%, suggesting a good agreement between predicted and manual ATAA segmentation. We found that the ENet and UNet are more accurate than ERFNet, with the ENet much faster than UNet. This study demonstrated that deep learning models can rapidly segment and quantify the 3D geometry of ATAAs with high accuracy, thereby facilitating the expansion into clinical workflow of personalized approach to the management of patients with ATAAs.","Deep learning,Segmentation,Aorta,Aneurysm,Aortic valve",Article,"SPRINGERNATURE, CAMPUS, 4 CRINAN ST, LONDON, N1 9XW, ENGLAND",Engineering,,,"BICUSPID,AORTOPATHY,DISSECTION,VALVE,RISK",BIOMEDICAL ENGINEERING LETTERS,https://link.springer.com/content/pdf/10.1007/s13534-020-00179-0.pdf,
10,A Review on Performance of Self-Compacting Concrete - Use of Mineral Admixtures and Steel Fibres with Artificial Neural Network Application,261,,,"Ramkumar K. B.,Rajkumar Kannan P. R.,Shaik Noor Ahmmad,Jegan M.","Ramkumar KB,Rajkumar PRK,Shaik NA,Jegan M",Rajkumar PRK,10.1016/j.conbuildmat.2020.120215,SRM Institute of Science & Technology Chennai,"Self-compacting concrete (SCC) has high value for deformability and segregation resistance, moderate viscosity and smaller yield stress. When pouring the SCC, the mix possesses the distinctive practical features such as - it is easily flown around and within the formwork. Using the ingredients of normal concrete, the SCC is produced. Cementitious materials are adopted for replacing the SCC cement content using agricultural products and industrial waste materials. For optimizing the material contained in SCC to obtain effective performance many machine learning approaches are implemented. This paper focuses on undertaking a review of SCC along with fibre reinforcement and cement replacement materials along with the role of ANN in predicting the optimum composition of SCC. The prime objective is on compiling the various literature available for understanding different SCC properties in the hardened and fresh state and also when these fibres and cement replacement items are introduced. (C) 2020 Elsevier Ltd. All rights reserved.","SCC,Cement,Fibre,VMA,SP,ANN",Review,"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Construction & Building Technology,Engineering,Materials Science",,6.841,"NANO-SILICA,COMPRESSIVE,STRENGTH,CONSOLIDATING,CONCRETE,MECHANICAL-PROPERTIES,FLY-ASH,MICROSTRUCTURAL,PROPERTIES,DURABILITY,PROPERTIES,HARDENED,PROPERTIES,IMPACT,RESISTANCE,REINFORCED,CEMENT",CONSTRUCTION AND BUILDING MATERIALS,,
11,GFRP wrapped concrete column compressive strength prediction through neural network,2,12,,"Sangeetha P.,Shanmugapriya M.","Sangeetha P,Shanmugapriya M",Sangeetha P,10.1007/s42452-020-03753-4,SSN College of Engineering,"Wrapping of fibre over the concrete columns significantly improves the compressive strength and ductility behaviour of columns. In this study the compressive strength of the Glass Fibre Reinforced Concrete (GFRP) wrapped concrete columns were studied under axial compression. The parameters varied are types of GFRP (Surface Mat, Chopped Strand Mat and Woven Roving Mat), number of plies (0, 1 ply and 3 plies) and period of curing (7, 14 and 28 days). Twenty-one standard cylindrical specimens were tested to failure under compression testing machine. The GFRP confined concrete columns increases the compressive strength by 30% for different types of fibres. The change in the number of plies from one to three improves the strength six times. The Artificial Neural Network (ANN) is an alternate tool used to accurately estimate the confined strength of the wrapped columns. The multi-layer neural network has been used with back propagation training algorithm. The predicted strength was compared with the experimental results. A good correlation was obtained between the predicted strength by ANN model and experimental values with correlation coefficient R values of 0.992, 0.999 and 0.999 for training, validation and testing data sets.","GFRP Number of plies,Period of curing,Compressive strength,ANN",Article,"SPRINGER INTERNATIONAL PUBLISHING AG, GEWERBESTRASSE 11, CHAM, CH-6330, SWITZERLAND",Science & Technology - Other Topics,,,"SURFACE-ROUGHNESS,SHEAR-STRENGTH,BEHAVIOR",SN APPLIED SCIENCES,https://link.springer.com/content/pdf/10.1007/s42452-020-03753-4.pdf,
12,Deep learning model for Demolition Waste Prediction in a circular economy,274,,,"Akanbi Lukman A.,Oyedele Ahmed O.,Oyedele Lukumon O.,Salami Rafiu O.","Akanbi LA,Oyedele AO,Oyedele LO,Salami RO",Akanbi LA,10.1016/j.jclepro.2020.122843,University of West England,"An essential requirement for a successful circular economy is the continuous use of materials. Planning for building materials reuse at the end-of-life of buildings is usually a difficult task because limited time are usually made available for building removal and materials recovery. In this study, deep learning models were developed for predicting the amount (in tons) of salvage and waste materials that are obtainable from buildings at the end-of-life prior to demolition. Datasets used for deep neural network model developments were extracted from 2280 building demolition records obtained from the practitioners in the UK Demolition Industry. The data was partitioned into training, testing and validation datasets in the ratio 8:1:1. Deep learning models were developed with a deep learning framework in R programming environment. The average R-squared value for the three deep learning models is 0.97 with Mean Absolute Error between 17.93 and 19.04. The models were evaluated with four scenarios of a case study building design. The results of the evaluation show that, given basic features of buildings, it is possible to predict with a high level of accuracy, the amount of materials that would be recovered from a building after demolition. The models developed will provide decision support functionalities to demolition engineers and waste management planners during the pre-demolition audit exercise. (C) 2020 Elsevier Ltd. All rights reserved.","Deep learning,Deep neural network,Buildings' end-of-life,Circular economy,Building materials",Article,"ELSEVIER SCI LTD, THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, OXON, ENGLAND","Science & Technology - Other Topics,Engineering,Environmental Sciences & Ecology",,9.444,"CONSTRUCTION,DECONSTRUCTION,SYSTEM",JOURNAL OF CLEANER PRODUCTION,,
13,Solving Stochastic Inverse Problems for Property-Structure Linkages Using Data-Consistent Inversion and Machine Learning,73,1,72-89,"Tran Anh,Wildey Tim","Tran A,Wildey T",Tran A,10.1007/s11837-020-04432-w,United States Department of Energy (DOE),"Determining process-structure-property linkages is one of the key objectives in material science, and uncertainty quantification plays a critical role in understanding both process-structure and structure-property linkages. In this work, we seek to learn a distribution of microstructure parameters that are consistent in the sense that the forward propagation of this distribution through a crystal plasticity finite element model matches a target distribution on materials properties. This stochastic inversion formulation infers a distribution of acceptable/consistent microstructures, as opposed to a deterministic solution, which expands the range of feasible designs in a probabilistic manner. To solve this stochastic inverse problem, we employ a recently developed uncertainty quantification framework based on push-forward probability measures, which combines techniques from measure theory and Bayes' rule to define a unique and numerically stable solution. This approach requires making an initial prediction using an initial guess for the distribution on model inputs and solving a stochastic forward problem. To reduce the computational burden in solving both stochastic forward and stochastic inverse problems, we combine this approach with a machine learning Bayesian regression model based on Gaussian processes and demonstrate the proposed methodology on two representative case studies in structure-property linkages.","POLYCRYSTALLINE MICRO STRUCTURES,DESIGN EXPLORATION METHOD,HIGH-CONTRAST COMPOSITES,CRYSTAL PLASTICITY,AUTOMATED-ANALYSIS,SIMULATION,FRAMEWORK,OPTIMIZATION,DEFORMATION,RECONSTRUCTION",Article,"SPRINGER, ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES","Materials Science,Metallurgy & Metallurgical Engineering,Mineralogy,Mining & Mineral Processing",,2.989,"POLYCRYSTALLINE,MICRO,STRUCTURES,DESIGN,EXPLORATION,METHOD,HIGH-CONTRAST,COMPOSITES,CRYSTAL,PLASTICITY,AUTOMATED-ANALYSIS,SIMULATION,FRAMEWORK,OPTIMIZATION,DEFORMATION,RECONSTRUCTION",JOM,http://arxiv.org/pdf/2010.03603,
14,Machine Learning on Contact Angles of Liquid Metals and Solid Oxides,52,1,17-22,"Zuo Li,Ni Peiyuan,Tanaka Toshihiro,Li Ying","Zuo L,Ni PY,Tanaka T,Li Y",Ni PY,10.1007/s11663-020-02013-5,Northeastern University - China,"An improved neural network model was developed in this paper to predict the contact angles of 15 metals and 14 solid oxides. The model shows a good performance that predictions are generally within 15 pct deviation from the experimental data. Predictions on 25 test data shows the maximum deviation smaller than 10 pct. Therefore, the developed model is a universal model with a good accuracy, which is useful for material science and manufacturing field.","MONITORED OXYGEN ACTIVITY,SURFACE-TENSION,INTERFACIAL ENERGIES,GRAIN-BOUNDARY,WETTABILITY CHARACTERIZATION,EXPERIMENTAL SETUP,WETTING BEHAVIORS,MAGNESIUM-OXIDE,CERAMIC SYSTEMS,URANIUM-DIOXIDE",Article,"SPRINGER, ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES","Materials Science,Metallurgy & Metallurgical Engineering",,2.57,"MONITORED,OXYGEN,ACTIVITY,SURFACE-TENSION,INTERFACIAL,ENERGIES,GRAIN-BOUNDARY,WETTABILITY,CHARACTERIZATION,EXPERIMENTAL,SETUP,WETTING,BEHAVIORS,MAGNESIUM-OXIDE,CERAMIC,SYSTEMS,URANIUM-DIOXIDE",METALLURGICAL AND MATERIALS TRANSACTIONS B-PROCESS METALLURGY AND MATERIALS PROCESSING SCIENCE,,
